previous_index,Keyword,Title,Author,Publication_title,Publication_date,Place_of_publication,First_page,Section,Document_URL,State
2663,cap_and_trade,Reader Views: No more inmates for Cumberland,,"Daily Journal; Vineland, N.J.","Mar 20, 2013","Vineland, N.J.",9,A,https://www.proquest.com/newspapers/reader-views/docview/1351065116/se-2?accountid=13360,NJ
2670,cap_and_trade,Can Gov. Murphy deliver on campaign goals?,"Racioppi, Dustin","The Record; Bergen County, N.J.","Feb 11, 2018","Bergen County, N.J.",A.7,News,https://www.proquest.com/newspapers/can-gov-murphy-deliver-on-campaign-goals/docview/2000724205/se-2?accountid=13360,NJ
2680,cap_and_trade,Solar farms too unsightly,,"Home News Tribune; East Brunswick, N.J.","Jun 25, 2010","East Brunswick, N.J.",,OPINION,https://www.proquest.com/newspapers/solar-farms-too-unsightly/docview/600564843/se-2?accountid=13360,NJ
2681,cap_and_trade,Lance's voting record is anti-jobs,,"Home News Tribune; East Brunswick, N.J.","May 7, 2012","East Brunswick, N.J.",,NJOPINION,https://www.proquest.com/newspapers/lances-voting-record-is-anti-jobs/docview/1011278232/se-2?accountid=13360,NJ
2690,cap_and_trade,Can Gov. Murphy deliver on campaign goals?,"Racioppi, Dustin","Daily Record; Morristown, N.J.","Feb 11, 2018","Morristown, N.J.",A.8,News,https://www.proquest.com/newspapers/can-gov-murphy-deliver-on-campaign-goals/docview/2000729842/se-2?accountid=13360,NJ
2709,cap_and_trade,Tracking Murphy's campaign promises: Candidate made many promises while running for N.J. governor,"Racioppi, Dustin","Courier - News; Bridgewater, N.J.","Feb 11, 2018","Bridgewater, N.J.",A.5,News,https://www.proquest.com/newspapers/tracking-murphys-campaign-promises/docview/2000725217/se-2?accountid=13360,NJ
2737,cap_and_trade,Canada plans to pull plug on old light bulbs ; Ban aimed at greenhouse gases: [All Editions],"BILL CURRY, TORONTO GLOBE AND MAIL","The Record; Bergen County, N.J.","Apr 30, 2007","Bergen County, N.J.",,NEWS,https://www.proquest.com/newspapers/canada-plans-pull-plug-on-old-light-bulbs-ban/docview/426404585/se-2?accountid=13360,NJ
2761,cap_and_trade,Congress looks to states for possible global warming solution,"Kelly, Erin","Daily Record; Morristown, N.J.","Oct 19, 2008","Morristown, N.J.",,,https://www.proquest.com/newspapers/congress-looks-states-possible-global-warming/docview/440073688/se-2?accountid=13360,NJ
2763,cap_and_trade,SWEENEY PLANS A CHALLENGE ON WARMING GASES,"Phillis, Michael","The Record; Bergen County, N.J.","Jul 11, 2014","Bergen County, N.J.",A.3,NEWS,https://www.proquest.com/newspapers/sweeney-plans-challenge-on-warming-gases/docview/1544365366/se-2?accountid=13360,NJ
2795,cap_and_trade,Christie receptive to another nuclear plant in New Jersey,"DeFALCO, BETH","Daily Journal; Vineland, N.J.","Jun 8, 2011","Vineland, N.J.",,NEWS,https://www.proquest.com/newspapers/christie-receptive-another-nuclear-plant-new/docview/873719120/se-2?accountid=13360,NJ
2798,cap_and_trade,It hasn't reduced emissions and it's raised energy costs,,"Asbury Park Press; Asbury Park, N.J.","Jun 19, 2011","Asbury Park, N.J.",3,B,https://www.proquest.com/newspapers/hasnt-reduced-emissions-raised-energy-costs/docview/1317092281/se-2?accountid=13360,NJ
2821,cap_and_trade,NASA SCIENTIST URGES ACTION ON CLIMATE CHANGE,"Shilling, Erik","The Record; Bergen County, N.J.","Sep 23, 2011","Bergen County, N.J.",L.5,LOCAL,https://www.proquest.com/newspapers/nasa-scientist-urges-action-on-climate-change/docview/893746178/se-2?accountid=13360,NJ
2826,cap_and_trade,Murphy starts return to climate pact,"Racioppi, Dustin","The Record; Bergen County, N.J.","Jan 30, 2018","Bergen County, N.J.",A.3,News,https://www.proquest.com/newspapers/murphy-starts-return-climate-pact/docview/1993203326/se-2?accountid=13360,NJ
2856,cap_and_trade,It hasn't reduced emissions and it's raised energy costs,,"Home News Tribune; East Brunswick, N.J.","Jun 19, 2011","East Brunswick, N.J.",,NJOPINION,https://www.proquest.com/newspapers/hasnt-reduced-emissions-raised-energy-costs/docview/872458348/se-2?accountid=13360,NJ
2860,cap_and_trade,Citizen groups voice protests in Trenton,"Jordan, Bob","Home News Tribune; East Brunswick, N.J.","Mar 15, 2012","East Brunswick, N.J.",,NJNEWS,https://www.proquest.com/newspapers/citizen-groups-voice-protests-trenton/docview/928408316/se-2?accountid=13360,NJ
2877,cap_and_trade,It hasn't reduced emissions and it's raised energy costs,,"Asbury Park Press; Asbury Park, N.J.","Jun 19, 2011","Asbury Park, N.J.",,NJOPINION,https://www.proquest.com/newspapers/hasnt-reduced-emissions-raised-energy-costs/docview/872391280/se-2?accountid=13360,NJ
2886,cap_and_trade,Murphy directs N.J. to rejoin climate pact,"Racioppi, Dustin","Daily Record; Morristown, N.J.","Jan 30, 2018","Morristown, N.J.",A.6,News,https://www.proquest.com/newspapers/murphy-directs-n-j-rejoin-climate-pact/docview/1993203661/se-2?accountid=13360,NJ
2925,cap_and_trade,Tracking Murphy's campaign promises: Candidate made many promises while running for N.J. governors,"Racioppi, Dustin","Home News Tribune; East Brunswick, N.J.","Feb 11, 2018","East Brunswick, N.J.",A.5,News,https://www.proquest.com/newspapers/tracking-murphys-campaign-promises/docview/2000724924/se-2?accountid=13360,NJ
2934,cap_and_trade,Christie's energy policy under fire,"Jordan, Bob","Asbury Park Press; Asbury Park, N.J.","Jun 14, 2011","Asbury Park, N.J.",3,A,https://www.proquest.com/newspapers/christies-energy-policy-under-fire/docview/1317096580/se-2?accountid=13360,NJ
2949,cap_and_trade,Gov. Murphy moves N.J. back toward climate pact,"Racioppi, Dustin","Courier Post; Cherry Hill, N.J.","Jan 30, 2018","Cherry Hill, N.J.",A.9,News,https://www.proquest.com/newspapers/gov-murphy-moves-n-j-back-toward-climate-pact/docview/1993206092/se-2?accountid=13360,NJ
2957,cap_and_trade,Citizen groups voice protests in Trenton,"Jordan, Bob","Asbury Park Press; Asbury Park, N.J.","Mar 15, 2012","Asbury Park, N.J.",,NJNEWS,https://www.proquest.com/newspapers/citizen-groups-voice-protests-trenton/docview/928415424/se-2?accountid=13360,NJ
2958,cap_and_trade,Nuclear power can play role in clean-air campaign By ROGER P. SHAW,,"Asbury Park Press; Asbury Park, N.J.","Mar 18, 2005","Asbury Park, N.J.",,A,https://www.proquest.com/newspapers/nuclear-power-can-play-role-clean-air-campaign/docview/437710369/se-2?accountid=13360,NJ
3089,cap_and_trade,"Murphy falls short on climate change action, critics say","Racioppi, Dustin; Fallon, Scott","Courier - News; Bridgewater, N.J.","Aug 12, 2019","Bridgewater, N.J.",A.9,News,https://www.proquest.com/newspapers/murphy-falls-short-on-climate-change-action/docview/2271727063/se-2?accountid=13360,NJ
3106,cap_and_trade,"So far, critics say his actions fall short","Racioppi, Dustin; Fallon, Scott","Asbury Park Press; Asbury Park, N.J.","Aug 12, 2019","Asbury Park, N.J.",A.4,News,https://www.proquest.com/newspapers/so-far-critics-say-his-actions-fall-short/docview/2271719480/se-2?accountid=13360,NJ
3108,cap_and_trade,'Murphy hasn't done enough': Critics say his actions do not make the grade,"DUSTIN RACIOPPI AND; Fallon, Scott","Daily Journal; Vineland, N.J.","Aug 22, 2019","Vineland, N.J.",A.5,News,https://www.proquest.com/newspapers/murphy-hasnt-done-enough/docview/2277275168/se-2?accountid=13360,NJ
3109,cap_and_trade,Falling short?: Critics: Murphy doesn't make the grade on climate change action,"Racioppi, Dustin; Fallon, Scott","Daily Record; Morristown, N.J.","Aug 12, 2019","Morristown, N.J.",A.8,News,https://www.proquest.com/newspapers/falling-short/docview/2271727052/se-2?accountid=13360,NJ
3111,cap_and_trade,Critics: Murphy falls short on climate change action,"DUSTIN RACIOPPI AND; Fallon, Scott","Daily Journal; Vineland, N.J.","Aug 21, 2019","Vineland, N.J.",A.6,News,https://www.proquest.com/newspapers/critics-murphy-falls-short-on-climate-change/docview/2276735497/se-2?accountid=13360,NJ
3127,cap_and_trade,'Murphy hasn't done enough': Critics say his actions do not make the grade,"DUSTIN RACIOPPI AND; Fallon, Scott","Daily Journal; Vineland, N.J.","Aug 15, 2019","Vineland, N.J.",A.5,News,https://www.proquest.com/newspapers/murphy-hasnt-done-enough/docview/2273101516/se-2?accountid=13360,NJ
3150,cap_and_trade,"""Murphy hasn't done enough"": Critics says his actions do not make the grade","DUSTIN RACIOPPI AND; Fallon, Scott","Courier Post; Cherry Hill, N.J.","Aug 14, 2019","Cherry Hill, N.J.",A.2,News,https://www.proquest.com/newspapers/murphy-hasnt-done-enough/docview/2272634056/se-2?accountid=13360,NJ
3169,cap_and_trade,"Murphy falls short on climate change action, critics say","Racioppi, Dustin; Fallon, Scott","Home News Tribune; East Brunswick, N.J.","Aug 12, 2019","East Brunswick, N.J.",A.7,News,https://www.proquest.com/newspapers/murphy-falls-short-on-climate-change-action/docview/2271718956/se-2?accountid=13360,NJ
3328,cap_and_trade,State should rejoin RGGI,,"Daily Record; Morristown, N.J.","Jul 17, 2017","Morristown, N.J.",A.6,Opinion,https://www.proquest.com/newspapers/state-should-rejoin-rggi/docview/1919400133/se-2?accountid=13360,NJ
3337,cap_and_trade,Suit: N.J.'s pullout from pollution pact was illegal,"Jordan, Bob","Asbury Park Press; Asbury Park, N.J.","Jun 7, 2012","Asbury Park, N.J.",4,A,https://www.proquest.com/newspapers/suit-n-j-s-pullout-pollution-pact-was-illegal/docview/1316845686/se-2?accountid=13360,NJ
3348,cap_and_trade,Christie nixes RGGI,,"Asbury Park Press; Asbury Park, N.J.","Jul 20, 2017","Asbury Park, N.J.",A.11,Opinion,https://www.proquest.com/newspapers/christie-nixes-rggi/docview/1920220461/se-2?accountid=13360,NJ
3370,cap_and_trade,Murphy does a 180 on Christie's energy polices,,"The Record; Bergen County, N.J.","Feb 12, 2018","Bergen County, N.J.",A.7,Opinion,https://www.proquest.com/newspapers/murphy-does-180-on-christies-energy-polices/docview/2000969531/se-2?accountid=13360,NJ
3375,cap_and_trade,ECONOMIC BENEFIT OF GREENHOUSE GAS EFFORT IN DISPUTE,"Diskin, Colleen","The Record; Bergen County, N.J.","Feb 16, 2012","Bergen County, N.J.",A.3,NEWS,https://www.proquest.com/newspapers/economic-benefit-greenhouse-gas-effort-dispute/docview/921645796/se-2?accountid=13360,NJ
3389,cap_and_trade,State should return to RGGI,,"Asbury Park Press; Asbury Park, N.J.","Jul 17, 2017","Asbury Park, N.J.",A.11,Opinion,https://www.proquest.com/newspapers/state-should-return-rggi/docview/1919399814/se-2?accountid=13360,NJ
3391,cap_and_trade,State should rejoin RGGI,,"Home News Tribune; East Brunswick, N.J.","Jul 17, 2017","East Brunswick, N.J.",A.4,Opinion,https://www.proquest.com/newspapers/state-should-rejoin-rggi/docview/1919399928/se-2?accountid=13360,NJ
3411,cap_and_trade,State should rejoin RGGI,,"Courier - News; Bridgewater, N.J.","Jul 17, 2017","Bridgewater, N.J.",A.4,Opinion,https://www.proquest.com/newspapers/state-should-rejoin-rggi/docview/1919400049/se-2?accountid=13360,NJ
3499,cap_and_trade,CHRISTIE'S SHAMEFUL ENVIRONMENTAL RECORD,Brigid Callahan Harrison,"The Record; Bergen County, N.J.","Jul 24, 2016","Bergen County, N.J.",O.2,OPINION,https://www.proquest.com/newspapers/christies-shameful-environmental-record/docview/1808598315/se-2?accountid=13360,NJ
3519,cap_and_trade,"N.J., Obama have similar energy ideas: But state voters echo McCain","Young, Elise; Bureau, Trenton","The Record; Bergen County, N.J.","Oct 25, 2008","Bergen County, N.J.",A.6,NEWS,https://www.proquest.com/newspapers/n-j-obama-have-similar-energy-ideas/docview/426575835/se-2?accountid=13360,NJ
3527,cap_and_trade,Charge choice: State plans incentives to buy electric vehicles,"Fallon, Scott","Courier - News; Bridgewater, N.J.","Jan 7, 2020","Bridgewater, N.J.",A.8,News,https://www.proquest.com/newspapers/charge-choice/docview/2333844853/se-2?accountid=13360,NJ
3528,cap_and_trade,State moving toward top incentives for electric cars,"Fallon, Scott","Daily Record; Morristown, N.J.","Jan 7, 2020","Morristown, N.J.",A.5,News,https://www.proquest.com/newspapers/state-moving-toward-top-incentives-electric-cars/docview/2333844192/se-2?accountid=13360,NJ
3529,cap_and_trade,"NJ nearing electric car incentives: Bill would add charging stations, provide rebates","Fallon, Scott","Asbury Park Press; Asbury Park, N.J.","Jan 9, 2020","Asbury Park, N.J.",A.1,News,https://www.proquest.com/newspapers/nj-nearing-electric-car-incentives/docview/2334597386/se-2?accountid=13360,NJ
3587,cap_and_trade,Charge choice: State plans incentives to buy electric vehicles,"Fallon, Scott","Home News Tribune; East Brunswick, N.J.","Jan 7, 2020","East Brunswick, N.J.",A.7,News,https://www.proquest.com/newspapers/charge-choice/docview/2333844260/se-2?accountid=13360,NJ
3603,cap_and_trade,Outspoken Christie is Voice of Reason in Climate Debate,"Seher, Greg","Press of Atlantic City; Atlantic City, N.J.","Aug 22, 2011","Atlantic City, N.J.",,Blogs,https://www.proquest.com/newspapers/outspoken-christie-is-voice-reason-climate-debate/docview/884672277/se-2?accountid=13360,NJ
3656,cap_and_trade,Plenty of pain to go around,Anonymous,"The Record; Bergen County, N.J.","Mar 21, 2010","Bergen County, N.J.",A.1,NEWS,https://www.proquest.com/newspapers/plenty-pain-go-around/docview/365894262/se-2?accountid=13360,NJ
3676,cap_and_trade,Mercury advisory becomes hooked to other concerns,"Moore, Kirk","Asbury Park Press; Asbury Park, N.J.","Apr 18, 2004","Asbury Park, N.J.",,C,https://www.proquest.com/newspapers/mercury-advisory-becomes-hooked-other-concerns/docview/437645188/se-2?accountid=13360,NJ
3753,cap_and_trade,Mercury's menace ; Chemical pollution is turning healthy food toxic: [All Editions.=.Sunday],"LINDY WASHBURN and ALEX NUSSBAUM, STAFF WRITERS","The Record; Bergen County, N.J.","Mar 14, 2004","Bergen County, N.J.",,NEWS,https://www.proquest.com/newspapers/mercurys-menace-chemical-pollution-is-turning/docview/425779173/se-2?accountid=13360,NJ
3784,cap_and_trade,"Scientific ""claims"" rebut each other",,"Asbury Park Press; Asbury Park, N.J.","Dec 21, 2009","Asbury Park, N.J.",,OPINION,https://www.proquest.com/newspapers/scientific-claims-rebut-each-other/docview/438283317/se-2?accountid=13360,NJ
3796,cap_and_trade,Chivukula to run for Congress,,"Courier - News; Bridgewater, N.J.","Mar 27, 2012","Bridgewater, N.J.",,NJNEWS,https://www.proquest.com/newspapers/chivukula-run-congress/docview/941242828/se-2?accountid=13360,NJ
3799,cap_and_trade,Holt and Pallone should be voted out,,"Asbury Park Press; Asbury Park, N.J.","Oct 28, 2010","Asbury Park, N.J.",,OPINION,https://www.proquest.com/newspapers/holt-pallone-should-be-voted-out/docview/761052257/se-2?accountid=13360,NJ
3810,cap_and_trade,Murphy directs N.J. to rejoin climate pact,"Racioppi, Dustin","Daily Journal; Vineland, N.J.","Jan 30, 2018","Vineland, N.J.",A.4,News,https://www.proquest.com/newspapers/murphy-directs-n-j-rejoin-climate-pact/docview/1993206732/se-2?accountid=13360,NJ
3856,cap_and_trade,Where North Jersey's congressional candidates stand,Anonymous,"The Record; Bergen County, N.J.","Oct 24, 2008","Bergen County, N.J.",L.3,LOCAL,https://www.proquest.com/newspapers/where-north-jerseys-congressional-candidates/docview/426576325/se-2?accountid=13360,NJ
3900,cap_and_trade,Consumers should be wary of energy deregulation,,"Asbury Park Press; Asbury Park, N.J.","May 28, 2014","Asbury Park, N.J.",24,A,https://www.proquest.com/newspapers/consumers-should-be-wary-energy-deregulation/docview/1528925538/se-2?accountid=13360,NJ
3933,cap_and_trade,Don't bet house on single source,"Felder, Frank","Courier Post; Cherry Hill, N.J.","Oct 14, 2012","Cherry Hill, N.J.",,Columns,https://www.proquest.com/newspapers/dont-bet-house-on-single-source/docview/1111778188/se-2?accountid=13360,NJ
3975,cap_and_trade,"IT'S EASY TO BE GREEN, AL GORE EMISSARY SAYS","Fallon, Scott","The Record; Bergen County, N.J.","Jan 10, 2011","Bergen County, N.J.",L.6,LOCAL,https://www.proquest.com/newspapers/easy-be-green-al-gore-emissary-says/docview/832731426/se-2?accountid=13360,NJ
3976,cap_and_trade,Climate change demands aggressive action,"Makin, Bob","Home News Tribune; East Brunswick, N.J.","Nov 17, 2012","East Brunswick, N.J.",,News,https://www.proquest.com/newspapers/climate-change-demands-aggressive-action/docview/1157730731/se-2?accountid=13360,NJ
3996,cap_and_trade,More expensive energy stifles state economy,"EGENTON, MICHAEL","Courier Post; Cherry Hill, N.J.","Jun 19, 2011","Cherry Hill, N.J.",,OPINION,https://www.proquest.com/newspapers/more-expensive-energy-stifles-state-economy/docview/872384547/se-2?accountid=13360,NJ
4031,cap_and_trade,Wave of the future now – pass electric vehicles bill,,"Courier - News; Bridgewater, N.J.","Jan 10, 2020","Bridgewater, N.J.",A.4,Opinion,https://www.proquest.com/newspapers/wave-future-now-pass-electric-vehicles-bill/docview/2345485642/se-2?accountid=13360,NJ
4044,cap_and_trade,Citizen groups voice protests in Trenton,"Jordan, Bob","Asbury Park Press; Asbury Park, N.J.","Mar 16, 2012","Asbury Park, N.J.",3,A,https://www.proquest.com/newspapers/citizen-groups-voice-protests-trenton/docview/1316768647/se-2?accountid=13360,NJ
4087,cap_and_trade,Are wind farms coming to Shore?,"Racioppi, Dustin; Fallon, Scott","Courier - News; Bridgewater, N.J.","Feb 1, 2018","Bridgewater, N.J.",A.3,News,https://www.proquest.com/newspapers/are-wind-farms-coming-shore/docview/1993176187/se-2?accountid=13360,NJ
4090,cap_and_trade,Atlantic County Board of Chosen Freeholders wants state to repeal emissions-reduction program,"Lemongello, Steven","Press of Atlantic City; Atlantic City, N.J.","May 19, 2011","Atlantic City, N.J.",,News,https://www.proquest.com/newspapers/atlantic-county-board-chosen-freeholders-wants/docview/867713326/se-2?accountid=13360,NJ
4091,cap_and_trade,Atlantic County wants state to withdraw from emissions reducing program,"Lemongello, Steven","Press of Atlantic City; Atlantic City, N.J.","May 18, 2011","Atlantic City, N.J.",,News,https://www.proquest.com/newspapers/atlantic-county-wants-state-withdraw-emissions/docview/867467584/se-2?accountid=13360,NJ
4098,cap_and_trade,Don't bet house on single source,"Felder, Frank","Asbury Park Press; Asbury Park, N.J.","Oct 14, 2012","Asbury Park, N.J.",2,B,https://www.proquest.com/newspapers/dont-bet-house-on-single-source/docview/1316691584/se-2?accountid=13360,NJ
4115,cap_and_trade,Adler hears town's views,"Love, William, Sr","Courier Post; Cherry Hill, N.J.","Aug 16, 2009","Cherry Hill, N.J.",,OPINION,https://www.proquest.com/newspapers/adler-hears-towns-views/docview/437490764/se-2?accountid=13360,NJ
4124,cap_and_trade,Climate change demands aggressive action,"Makin, Bob","Daily Record; Morristown, N.J.","Nov 17, 2012","Morristown, N.J.",,Grassroots,https://www.proquest.com/newspapers/climate-change-demands-aggressive-action/docview/1165363352/se-2?accountid=13360,NJ
4125,cap_and_trade,Climate change demands aggressive action,"Makin, Bob","Courier - News; Bridgewater, N.J.","Nov 17, 2012","Bridgewater, N.J.",,News,https://www.proquest.com/newspapers/climate-change-demands-aggressive-action/docview/1157706733/se-2?accountid=13360,NJ
4149,cap_and_trade,Chivukula to run for Congress,,"Home News Tribune; East Brunswick, N.J.","Mar 27, 2012","East Brunswick, N.J.",,NJNEWS,https://www.proquest.com/newspapers/chivukula-run-congress/docview/941685991/se-2?accountid=13360,NJ
4155,cap_and_trade,Opposition to Obama not limited to zealots,,"Home News Tribune; East Brunswick, N.J.","Aug 10, 2009","East Brunswick, N.J.",,OPINION,https://www.proquest.com/newspapers/opposition-obama-not-limited-zealots/docview/438162813/se-2?accountid=13360,NJ
4218,cap_and_trade,Don't bet houseon single source,"Felder, Frank","Asbury Park Press; Asbury Park, N.J.","Oct 14, 2012","Asbury Park, N.J.",,@Issue,https://www.proquest.com/newspapers/dont-bet-houseon-single-source/docview/1111773473/se-2?accountid=13360,NJ
4241,cap_and_trade,WHAT ARE THE PROSPECTS FOR ALTERNATIVE ENERGY?,"Izzo, Ralph","Asbury Park Press; Asbury Park, N.J.","Aug 22, 2010","Asbury Park, N.J.",,OPINION,https://www.proquest.com/newspapers/what-are-prospects-alternative-energy/docview/746424739/se-2?accountid=13360,NJ
4251,cap_and_trade,N.J. studying offshore wind farms,"Racioppi, Dustin; Fallon, Scott","Daily Record; Morristown, N.J.","Feb 1, 2018","Morristown, N.J.",A.2,News,https://www.proquest.com/newspapers/n-j-studying-offshore-wind-farms/docview/1993176815/se-2?accountid=13360,NJ
4302,cap_and_trade,No action on climate change ; Whitman: It's next president's problem: [All Editions],"Jackson, Herb","The Record; Bergen County, N.J.","May 1, 2007","Bergen County, N.J.",,NEWS,https://www.proquest.com/newspapers/no-action-on-climate-change-whitman-next/docview/426415497/se-2?accountid=13360,NJ
4329,cap_and_trade,Murphy calls for swift action to harness offshore wind for power,"Racioppi, Dustin; Fallon, Scott","Courier Post; Cherry Hill, N.J.","Feb 2, 2018","Cherry Hill, N.J.",A.3,News,https://www.proquest.com/newspapers/murphy-calls-swift-action-harness-offshore-wind/docview/1993445976/se-2?accountid=13360,NJ
4373,cap_and_trade,"Charles Krauthammer: Who makes the laws, anyway?",,"Asbury Park Press; Asbury Park, N.J.","Aug 5, 2010","Asbury Park, N.J.",,OPINION,https://www.proquest.com/newspapers/charles-krauthammer-who-makes-laws-anyway/docview/740182104/se-2?accountid=13360,NJ
4418,cap_and_trade,CAPITAL GAMES,"Jackson, Herb","The Record; Bergen County, N.J.","Nov 1, 2009","Bergen County, N.J.",O.5,OPINION,https://www.proquest.com/newspapers/capital-games/docview/426646921/se-2?accountid=13360,NJ
4526,cap_and_trade,CEO bullish on global warming ; Wants power industry to cap emissions: [All Editions],"Foss, Brad","The Record; Bergen County, N.J.","Oct 22, 2006","Bergen County, N.J.",,BUSINESS,https://www.proquest.com/newspapers/ceo-bullish-on-global-warming-wants-power/docview/426345460/se-2?accountid=13360,NJ
4528,cap_and_trade,State to develop plan for offshore wind farm,"Racioppi, Dustin; Fallon, Scott","The Record; Bergen County, N.J.","Feb 1, 2018","Bergen County, N.J.",A.4,News,https://www.proquest.com/newspapers/state-develop-plan-offshore-wind-farm/docview/1993171489/se-2?accountid=13360,NJ
4536,cap_and_trade,SAMUELSON: High unemployment will linger for years,,"Asbury Park Press; Asbury Park, N.J.","Sep 5, 2011","Asbury Park, N.J.",,NJOPINION,https://www.proquest.com/newspapers/samuelson-high-unemployment-will-linger-years/docview/887512141/se-2?accountid=13360,NJ
4537,cap_and_trade,Charles Krauthammer: Election backlash could backfire,,"Asbury Park Press; Asbury Park, N.J.","Jul 22, 2010","Asbury Park, N.J.",,OPINION,https://www.proquest.com/newspapers/charles-krauthammer-election-backlash-could/docview/645538459/se-2?accountid=13360,NJ
4605,cap_and_trade,Clean Earth doesn't cost jobs,,"Asbury Park Press; Asbury Park, N.J.","Sep 7, 2011","Asbury Park, N.J.",15,A,https://www.proquest.com/newspapers/clean-earth-doesnt-cost-jobs/docview/1316971750/se-2?accountid=13360,NJ
4607,cap_and_trade,Government by regulation: Shhh,,"Asbury Park Press; Asbury Park, N.J.","Dec 31, 2010","Asbury Park, N.J.",,OPINION,https://www.proquest.com/newspapers/government-regulation-shhh/docview/822094809/se-2?accountid=13360,NJ
4654,cap_and_trade,ROBINSON: Clean Earth doesn't cost jobs,,"Asbury Park Press; Asbury Park, N.J.","Sep 7, 2011","Asbury Park, N.J.",,NJOPINION,https://www.proquest.com/newspapers/robinson-clean-earth-doesnt-cost-jobs/docview/887763313/se-2?accountid=13360,NJ
4686,cap_and_trade,WILL: U.S. riding to the rescue on global warming (Web Extra),"Will, George","Asbury Park Press; Asbury Park, N.J.","Apr 2, 2009","Asbury Park, N.J.",,OPINION,https://www.proquest.com/newspapers/will-u-s-riding-rescue-on-global-warming-web/docview/438221710/se-2?accountid=13360,NJ
4753,cap_and_trade,WEIGHING IN ON N.J. ENERGY PLANS,"Harrison, Brigid","The Record; Bergen County, N.J.","Aug 16, 2015","Bergen County, N.J.",O.2,OPINION,https://www.proquest.com/newspapers/weighing-on-n-j-energy-plans/docview/1704980525/se-2?accountid=13360,NJ
4806,cap_and_trade,"Cass R. Sunstein / On climate, duty to poor nations isn't clear",Cass R Sunstein Bloomberg News,"Press of Atlantic City; Atlantic City, N.J.","Oct 14, 2015","Atlantic City, N.J.",,Opinion,https://www.proquest.com/newspapers/cass-r-sunstein-on-climate-duty-poor-nations-isnt/docview/1722120516/se-2?accountid=13360,NJ
4845,cap_and_trade,Where candidates for governor stand,"Racioppi, Dustin","Asbury Park Press; Asbury Park, N.J.","Nov 5, 2017","Asbury Park, N.J.",A.1,News,https://www.proquest.com/newspapers/where-candidates-governor-stand/docview/1959992906/se-2?accountid=13360,NJ
4848,cap_and_trade,Paying for plastic in New Jersey: Environmentalists want Gov. Murphy to take lead on charging for plastic bags,"Zimmer, Russ","Courier - News; Bridgewater, N.J.","Feb 6, 2018","Bridgewater, N.J.",A.9,News,https://www.proquest.com/newspapers/paying-plastic-new-jersey/docview/1994235740/se-2?accountid=13360,NJ
4869,cap_and_trade,Everything to know about gov choices: Where Guadagno and Murphy stand,"Racioppi, Dustin","Courier Post; Cherry Hill, N.J.","Nov 5, 2017","Cherry Hill, N.J.",A.1,News,https://www.proquest.com/newspapers/everything-know-about-gov-choices/docview/1959994425/se-2?accountid=13360,NJ
4872,cap_and_trade,POWER TO THE PEOPLE WILL GREATER CHOICE MEAN DIRTIER AIR?: [All Editions: Sunday],"Fleishman, Sandra","The Record; Bergen County, N.J.","Nov 28, 1999","Bergen County, N.J.",,REVIEW & OUTLOOK,https://www.proquest.com/newspapers/power-people-will-greater-choice-mean-dirtier-air/docview/425035927/se-2?accountid=13360,NJ
4881,cap_and_trade,Clean energy: Vineland needs a plan for green economy,"Biddinger, Charles A","Daily Journal; Vineland, N.J.","Jan 22, 2009","Vineland, N.J.",,OPINION,https://www.proquest.com/newspapers/clean-energy-vineland-needs-plan-green-economy/docview/442144625/se-2?accountid=13360,NJ
4928,cap_and_trade,"Power, pipeline projects could derail Murphy's clean energy goals","Fallon, Scott","Courier - News; Bridgewater, N.J.","Feb 16, 2019","Bridgewater, N.J.",A.7,News,https://www.proquest.com/newspapers/power-pipeline-projects-could-derail-murphys/docview/2181737586/se-2?accountid=13360,NJ
5025,cap_and_trade,Paying for plastic: Environmentalists want Murphy to support charging for plastic bags,"Zimmer, Russ","Asbury Park Press; Asbury Park, N.J.","Jan 25, 2018","Asbury Park, N.J.",A.7,News,https://www.proquest.com/newspapers/paying-plastic/docview/1990746319/se-2?accountid=13360,NJ
5047,cap_and_trade,Are Phil Murphy's clean energy goals realistic?: Power plant and pipeline projects could derail plan,"Fallon, Scott","Home News Tribune; East Brunswick, N.J.","Feb 16, 2019","East Brunswick, N.J.",A.6,News,https://www.proquest.com/newspapers/are-phil-murphys-clean-energy-goals-realistic/docview/2181733356/se-2?accountid=13360,NJ
5071,cap_and_trade,Everything to know about gov choices,"Racioppi, Dustin","The Record; Bergen County, N.J.","Nov 5, 2017","Bergen County, N.J.",A.5,News,https://www.proquest.com/newspapers/everything-know-about-gov-choices/docview/1959992907/se-2?accountid=13360,NJ
5087,cap_and_trade,"A recap of Murphy, Guadagno on issues","Racioppi, Dustin","Daily Journal; Vineland, N.J.","Nov 7, 2017","Vineland, N.J.",A.3,News,https://www.proquest.com/newspapers/recap-murphy-guadagno-on-issues/docview/1960989891/se-2?accountid=13360,NJ
5091,cap_and_trade,A look at where the candidates for governor stand,"Racioppi, Dustin","Daily Record; Morristown, N.J.","Nov 5, 2017","Morristown, N.J.",A.9,News,https://www.proquest.com/newspapers/look-at-where-candidates-governor-stand/docview/1959997868/se-2?accountid=13360,NJ
