previous_index,Keyword,Title,Author,Publication_title,Publication_date,Place_of_publication,First_page,Section,Document_URL,State
4627,cap_and_trade,Obama names dead saint to nation's High Court Supreme Court Conservatives mobilize against Francis of Assisi.,"Horrigan, Kevin","St. Louis Post - Dispatch; St. Louis, Mo.","May 31, 2009","St. Louis, Mo.",,Editorial,https://www.proquest.com/newspapers/obama-names-dead-saint-nations-high-court-supreme/docview/403228069/se-2?accountid=13360,MO
4640,cap_and_trade,Merriam-Webster adds da 'Yoopers' to dictionary,,"St. Louis Post - Dispatch; St. Louis, Mo.","May 20, 2014","St. Louis, Mo.",,News,https://www.proquest.com/newspapers/merriam-webster-adds-da-yoopers-dictionary/docview/1525954036/se-2?accountid=13360,MO
4740,cap_and_trade,"WU getting gift for coal research $12 million Arch Coal, Peabody, Ameren contributing. Goal Reduce cost of cutting emissions from power plants.","Tomich, Jeffrey","St. Louis Post - Dispatch; St. Louis, Mo.","Dec 3, 2008","St. Louis, Mo.",,Business,https://www.proquest.com/newspapers/wu-getting-gift-coal-research-12-million-arch/docview/403199142/se-2?accountid=13360,MO
4920,cap_and_trade,"The climate on climate change is changing New warnings in report, new ruling by court The demands for a legislative response are increasing.: [Fourth Edition]","Slater, Grant","St. Louis Post - Dispatch; St. Louis, Mo.","Apr 8, 2007","St. Louis, Mo.",,Newswatch,https://www.proquest.com/newspapers/climate-on-change-is-changing-new-warnings-report/docview/403097310/se-2?accountid=13360,MO
5249,cap_and_trade,CU's Push for Power: EPA limits may affect plant's cost,"Johnson, Wes","Springfield News Leader; Springfield, Mo.","Jul 26, 2004","Springfield, Mo.",,Main,https://www.proquest.com/newspapers/cus-push-power-epa-limits-may-affect-plants-cost/docview/432499603/se-2?accountid=13360,MO
5251,cap_and_trade,Q&A: Retiring environmental watchdog Maxine Lipeles reflects on defining environmental trends and change over four-decade career,"Gray, Bryce","St. Louis Post - Dispatch; St. Louis, Mo.","Jun 30, 2019","St. Louis, Mo.",C.1,News,https://www.proquest.com/newspapers/q-amp-retiring-environmental-watchdog-maxine/docview/2249729293/se-2?accountid=13360,MO
5256,cap_and_trade,GOP: Palin is 'right' choice Reaching out VP pick is the latest move to appease conservatives. And they like it.,"Lambrecht, Bill","St. Louis Post - Dispatch; St. Louis, Mo.","Aug 31, 2008","St. Louis, Mo.",,News,https://www.proquest.com/newspapers/gop-palin-is-right-choice-reaching-out-vp-pick/docview/403179242/se-2?accountid=13360,MO
5265,cap_and_trade,"Solutions may come at a price too steep Weak economy may bar spending of billions on nuclear reactors, alternative energy.","Lambrecht, Bill","St. Louis Post - Dispatch; St. Louis, Mo.","Oct 22, 2008","St. Louis, Mo.",,News,https://www.proquest.com/newspapers/solutions-may-come-at-price-too-steep-weak/docview/403178293/se-2?accountid=13360,MO
5299,cap_and_trade,Carnahan: Gone with the wind,"HUDSON, REPPS","St. Louis Post - Dispatch; St. Louis, Mo.","Nov 7, 2008","St. Louis, Mo.",,Business,https://www.proquest.com/newspapers/carnahan-gone-with-wind/docview/403190642/se-2?accountid=13360,MO
5354,cap_and_trade,"Aiming to do the 'right' thing With pick, McCain reaches out to conservatives","Lambrecht, Bill; Washington Bureau Chief","St. Louis Post - Dispatch; St. Louis, Mo.","Aug 31, 2008","St. Louis, Mo.",,News,https://www.proquest.com/newspapers/aiming-do-right-thing-with-pick-mccain-reaches/docview/403171007/se-2?accountid=13360,MO
5428,cap_and_trade,"In the warming 'Green New Deal' debate, a tale of coasts vs. midlands","Raasch, Chuck","St. Louis Post - Dispatch; St. Louis, Mo.","Mar 3, 2019","St. Louis, Mo.",A.1,News,https://www.proquest.com/newspapers/warming-green-new-deal-debate-tale-coasts-vs/docview/2187572839/se-2?accountid=13360,MO
5504,cap_and_trade,Letters from our readers your views,Anonymous,"St. Louis Post - Dispatch; St. Louis, Mo.","Sep 19, 2009","St. Louis, Mo.",,Editorial,https://www.proquest.com/newspapers/letters-our-readers-your-views/docview/403237080/se-2?accountid=13360,MO
5512,cap_and_trade,"To avoid tax on carbon, CU wants to bury it","Johnson, Wes","Springfield News Leader; Springfield, Mo.","Jul 7, 2007","Springfield, Mo.",,Main,https://www.proquest.com/newspapers/avoid-tax-on-carbon-cu-wants-bury/docview/432669762/se-2?accountid=13360,MO
5604,carbon_tax,Washington voters to decide on nation's first carbon tax,"Le, Phuong","St. Louis Post - Dispatch; St. Louis, Mo.","Oct 9, 2016","St. Louis, Mo.",,News,https://www.proquest.com/newspapers/washington-voters-decide-on-nations-first-carbon/docview/1827093062/se-2?accountid=13360,MO
5624,carbon_tax,A CARBON TAX COULD HELP THE ECONOMY: [FIVE STAR Edition],"Meadows, Donella H","St. Louis Post - Dispatch (pre-1997 Fulltext); St. Louis, Mo.","Jan 26, 1993","St. Louis, Mo.",,EDITORIAL,https://www.proquest.com/newspapers/carbon-tax-could-help-economy/docview/303679568/se-2?accountid=13360,MO
5853,carbon_tax,New York finds Peabody climate statements misleading,"Virtanen, Michael","St. Louis Post - Dispatch; St. Louis, Mo.","Nov 10, 2015","St. Louis, Mo.",,News,https://www.proquest.com/newspapers/new-york-finds-peabody-climate-statements/docview/1732089377/se-2?accountid=13360,MO
5854,carbon_tax,Draft of Dems' policy positions reflects Sanders' influence,,"St. Louis Post - Dispatch; St. Louis, Mo.","Jun 26, 2016","St. Louis, Mo.",,News,https://www.proquest.com/newspapers/draft-dems-policy-positions-reflects-sanders/docview/1799444587/se-2?accountid=13360,MO
5866,carbon_tax,Editorial: The world takes tentative steps into the era of decarbonization,,"St. Louis Post - Dispatch; St. Louis, Mo.","Dec 16, 2015","St. Louis, Mo.",,Editorial,https://www.proquest.com/newspapers/editorial-world-takes-tentative-steps-into-era/docview/1749182690/se-2?accountid=13360,MO
5944,carbon_tax,"Christians join war on global warming EVangelical environmentalisTs Viewing the environment as God's creation, religious groups lobby lawmakers to protect it.","Cooper, Jonathan J","St. Louis Post - Dispatch; St. Louis, Mo.","May 9, 2008","St. Louis, Mo.",,News,https://www.proquest.com/newspapers/christians-join-war-on-global-warming-evangelical/docview/403176030/se-2?accountid=13360,MO
6175,carbon_tax,AMEREN'S CHAIRMAN PUTS A SPARK INTO ST. LOUIS BUSINESS: [FIVE STAR LATE LIFT Edition],"Naudi, Jack","St. Louis Post - Dispatch; St. Louis, Mo.","Aug 1, 2003","St. Louis, Mo.",,BUSINESS,https://www.proquest.com/newspapers/amerens-chairman-puts-spark-into-st-louis/docview/402356738/se-2?accountid=13360,MO
6192,carbon_tax,GAS IS BARGAIN; WILL TAX HIKE HIT THE PUMP?: [FIVE STAR Edition],"Nicklaus, David","St. Louis Post - Dispatch (pre-1997 Fulltext); St. Louis, Mo.","Jan 24, 1993","St. Louis, Mo.",,BUSINESS,https://www.proquest.com/newspapers/gas-is-bargain-will-tax-hike-hit-pump/docview/303687350/se-2?accountid=13360,MO
6269,carbon_tax,ENERGY TAX LIKELY TO MAKE MANY HOT UNDER THE COLLAR: [FIVE STAR Edition],Bill Lambrecht Post-Dispatch Washington Bureau,"St. Louis Post - Dispatch (pre-1997 Fulltext); St. Louis, Mo.","Feb 17, 1993","St. Louis, Mo.",,NEWS,https://www.proquest.com/newspapers/energy-tax-likely-make-many-hot-under-collar/docview/303697785/se-2?accountid=13360,MO
6288,carbon_tax,"PANEL CALLS FOR LINK OF JOBS, ENVIORNMENT GOALS AREN'T MUTUALLY EXCLUSIVE, STUDY SAYS: [THREE STAR Edition]","1992, Los Angeles Times","St. Louis Post - Dispatch (pre-1997 Fulltext); St. Louis, Mo.","Dec 13, 1992","St. Louis, Mo.",,NEWS,https://www.proquest.com/newspapers/panel-calls-link-jobs-enviornment-goals-arent/docview/303535394/se-2?accountid=13360,MO
6452,carbon_tax,Grain of salt seasons budget meal,"Marcus, Ruth","Columbia Daily Tribune; Columbia, Mo.","Mar 12, 2013","Columbia, Mo.",,Opinion,https://www.proquest.com/newspapers/grain-salt-seasons-budget-meal/docview/1316040500/se-2?accountid=13360,MO
6599,carbon_tax,World digest,,"St. Louis Post - Dispatch; St. Louis, Mo.","Apr 11, 2019","St. Louis, Mo.",A.17,News,https://www.proquest.com/newspapers/world-digest/docview/2207105705/se-2?accountid=13360,MO
6714,carbon_tax,"THE WIND IS HIS LAW Tom Carnahan is from a political family, but he campaigns for the wind. A wind farmer now, founder of Wind Capital Group started out as a lawyer.: [Third Edition]","Tomich, Jeffrey","St. Louis Post - Dispatch; St. Louis, Mo.","Oct 12, 2007","St. Louis, Mo.",,Business,https://www.proquest.com/newspapers/wind-is-his-law-tom-carnahan-political-family-he/docview/403120214/se-2?accountid=13360,MO
7029,carbon_tax,The Final Word,,"Springfield News Leader; Springfield, Mo.","Jun 4, 2006","Springfield, Mo.",,Opinion,https://www.proquest.com/newspapers/final-word/docview/432598606/se-2?accountid=13360,MO
7115,carbon_tax,Mound City Money,,"St. Louis Post - Dispatch; St. Louis, Mo.","Nov 10, 2013","St. Louis, Mo.",,News,https://www.proquest.com/newspapers/mound-city-money/docview/1449650751/se-2?accountid=13360,MO
7131,carbon_tax,CORPORATE WELFARE CONTRIBUTES TO ENVIRONMENTAL DAMAGE: [FIVE STAR LIFT Edition],"Evans, Loriee D","St. Louis Post - Dispatch; St. Louis, Mo.","Apr 15, 1999","St. Louis, Mo.",,EDITORIAL,https://www.proquest.com/newspapers/corporate-welfare-contributes-environmental/docview/403910149/se-2?accountid=13360,MO
7211,carbon_tax,"Creating current NET METERING MORE JUICE: Solar, wind systems can yield surplus electricity. TANGLED WIRES: Selling power back to utilities is difficult.: [Third Edition]","Tomich, Jeffrey","St. Louis Post - Dispatch; St. Louis, Mo.","Apr 27, 2007","St. Louis, Mo.",,Business,https://www.proquest.com/newspapers/creating-current-net-metering-more-juice-solar/docview/403076263/se-2?accountid=13360,MO
7240,carbon_tax,"Your views; Letters to the editor, Oct. 11",,"St. Louis Post - Dispatch; St. Louis, Mo.","Oct 11, 2013","St. Louis, Mo.",,Editorial,https://www.proquest.com/newspapers/your-views-letters-editor-oct-11/docview/1441334484/se-2?accountid=13360,MO
7430,carbon_tax,CU right to try out technology,,"Springfield News Leader; Springfield, Mo.","May 29, 2008","Springfield, Mo.",,Opinion,https://www.proquest.com/newspapers/cu-right-try-out-technology/docview/434108430/se-2?accountid=13360,MO
7486,carbon_tax,Debate shifts on; warming,"Brown, Peter","Columbia Daily Tribune; Columbia, Mo.","Jan 30, 2007","Columbia, Mo.",,,https://www.proquest.com/newspapers/debate-shifts-on-warming/docview/379249386/se-2?accountid=13360,MO
7490,carbon_tax,Business Leaders Fear Clinton May Cause Lower Profits: [NW Edition],Tom Avril Of the Associated Press,"St. Louis Post - Dispatch (pre-1997 Fulltext); St. Louis, Mo.","Nov 12, 1992","St. Louis, Mo.",,ILLINOIS ZONE,https://www.proquest.com/newspapers/business-leaders-fear-clinton-may-cause-lower/docview/303678705/se-2?accountid=13360,MO
7526,carbon_tax,Ad attacks Blunt for opposing cap-and-trade,"Livengood, Chad","Springfield News Leader; Springfield, Mo.","Nov 8, 2009","Springfield, Mo.",,Main,https://www.proquest.com/newspapers/ad-attacks-blunt-opposing-cap-trade/docview/434321492/se-2?accountid=13360,MO
7565,carbon_tax,Saving Big Oil; Our view; Senate should lead on climate change or get out of the way,Anonymous,"St. Louis Post - Dispatch; St. Louis, Mo.","Jun 10, 2010","St. Louis, Mo.",,Editorial,https://www.proquest.com/newspapers/saving-big-oil-our-view-senate-should-lead-on/docview/366339725/se-2?accountid=13360,MO
7789,carbon_tax,Europeans Back Agreement In Rio U.S. Isolated In Opposing Biodiversity Treaty: [5* Edition],Compiled From News Services,"St. Louis Post - Dispatch (pre-1997 Fulltext); St. Louis, Mo.","Jun 10, 1992","St. Louis, Mo.",,NEWS,https://www.proquest.com/newspapers/europeans-back-agreement-rio-u-s-isolated/docview/303502338/se-2?accountid=13360,MO
7903,carbon_tax,"Letters to the editor, Dec. 12",,"St. Louis Post - Dispatch; St. Louis, Mo.","Dec 12, 2014","St. Louis, Mo.",,Editorial,https://www.proquest.com/newspapers/letters-editor-dec-12/docview/1635434472/se-2?accountid=13360,MO
7932,carbon_tax,"Where is FutureGen's future? 2 Illinois cities, 2 Texas cities vie for futuristic power plant Tuscola and Mattoon in Illinois, Jewett and Odessa in Texas, are finalists.","Tomich, Jeffrey","St. Louis Post - Dispatch; St. Louis, Mo.","Dec 16, 2007","St. Louis, Mo.",,Business,https://www.proquest.com/newspapers/where-is-futuregens-future-2-illinois-cities/docview/403135050/se-2?accountid=13360,MO
8012,carbon_tax,Carnahan: Gone with the wind,"HUDSON, REPPS","St. Louis Post - Dispatch; St. Louis, Mo.","Nov 7, 2008","St. Louis, Mo.",,Business,https://www.proquest.com/newspapers/carnahan-gone-with-wind/docview/403190642/se-2?accountid=13360,MO
8038,carbon_tax,YOUR VIEWS - LETTERS FROM OUR READERS; OPINION,Anonymous,"St. Louis Post - Dispatch; St. Louis, Mo.","Jun 16, 2010","St. Louis, Mo.",,Editorial,https://www.proquest.com/newspapers/your-views-letters-our-readers-opinion/docview/499908060/se-2?accountid=13360,MO
8111,carbon_tax,"To avoid tax on carbon, CU wants to bury it","Johnson, Wes","Springfield News Leader; Springfield, Mo.","Jul 7, 2007","Springfield, Mo.",,Main,https://www.proquest.com/newspapers/avoid-tax-on-carbon-cu-wants-bury/docview/432669762/se-2?accountid=13360,MO
8144,carbon_tax,"In carbon emissions debate, a tale of two Midwestern futures","Raasch, Chuck; >","St. Louis Post - Dispatch; St. Louis, Mo.","Jun 1, 2014","St. Louis, Mo.",,News,https://www.proquest.com/newspapers/carbon-emissions-debate-tale-two-midwestern/docview/1530828030/se-2?accountid=13360,MO
8152,carbon_tax,EXCERPTS FROM CLINTON'S ADDRESS `ADMIT FRANKLY WE ARE ALL IN THIS TOGETHER': [FIVE STAR Edition],,"St. Louis Post - Dispatch (pre-1997 Fulltext); St. Louis, Mo.","Feb 18, 1993","St. Louis, Mo.",,WAR PAGE,https://www.proquest.com/newspapers/excerpts-clintons-address-admit-frankly-we-are/docview/303551494/se-2?accountid=13360,MO
8261,clean_energy_standard,A single site for nuclear waste; Nuclear energy; The Obama administration should lift its ban on storage at Yucca Mountain; OTHER VIEWS,"Shimkus, John","St. Louis Post - Dispatch; St. Louis, Mo.","Apr 7, 2011","St. Louis, Mo.",,Editorial,https://www.proquest.com/newspapers/single-site-nuclear-waste-energy-obama/docview/860712681/se-2?accountid=13360,MO
8339,demand-side_management,WEEK IN REVIEW,Anonymous,"Columbia Daily Tribune; Columbia, Mo.","Jul 11, 2009","Columbia, Mo.",,Business,https://www.proquest.com/newspapers/week-review/docview/647551435/se-2?accountid=13360,MO
8347,demand-side_management,Power-savings plans could grow,"Semelka, Sara","Columbia Daily Tribune; Columbia, Mo.","Jul 8, 2009","Columbia, Mo.",A.10,News,https://www.proquest.com/newspapers/power-savings-plans-could-grow/docview/646898328/se-2?accountid=13360,MO
8359,demand-side_management,City plan tries for lower energy use: Reducing demand could save millions.,"Semelka, Sara","Columbia Daily Tribune; Columbia, Mo.","Jul 6, 2009","Columbia, Mo.",A.1,News,https://www.proquest.com/newspapers/city-plan-tries-lower-energy-use/docview/646221596/se-2?accountid=13360,MO
8367,demand-side_management,City finds new utilities chief in Texas town,"Semelka, Sara","Columbia Daily Tribune; Columbia, Mo.","Jun 12, 2008","Columbia, Mo.",,,https://www.proquest.com/newspapers/city-finds-new-utilities-chief-texas-town/docview/379257654/se-2?accountid=13360,MO
8392,demand-side_management,UE MAKES A PITCH TO GREEN TEENS: [FIVE STAR Edition],Tom Uhlenbrock Of the Post-Dispatch Staff,"St. Louis Post - Dispatch (pre-1997 Fulltext); St. Louis, Mo.","Mar 22, 1993","St. Louis, Mo.",,NEWS,https://www.proquest.com/newspapers/ue-makes-pitch-green-teens/docview/303715966/se-2?accountid=13360,MO
8422,demand-side_management,State OKs KCP&L energy efficiency plan,,"St. Joseph News - Press; St. Joseph, Mo.","Jun 6, 2014","St. Joseph, Mo.",,News,https://www.proquest.com/newspapers/state-oks-kcp-l-energy-efficiency-plan/docview/1533897057/se-2?accountid=13360,MO
8465,demand-side_management,Arch Coal chief Leer has a commitment to carbon,"Hudson, Repps","St. Louis Post - Dispatch; St. Louis, Mo.","Apr 11, 2008","St. Louis, Mo.",,Business,https://www.proquest.com/newspapers/arch-coal-chief-leer-has-commitment-carbon/docview/403145131/se-2?accountid=13360,MO
8507,EERS,MISSOURI OUTDOORS,,"St. Louis Post - Dispatch (pre-1997 Fulltext); St. Louis, Mo.","May 27, 1988","St. Louis, Mo.",6,NEWS,https://www.proquest.com/newspapers/missouri-outdoors/docview/1492050006/se-2?accountid=13360,MO
8509,emissions_tax,Australia Approves Carbon Emissions Tax,Matthew Knight CNN,"St. Joseph News - Press; St. Joseph, Mo.","Nov 8, 2011","St. Joseph, Mo.",,,https://www.proquest.com/newspapers/australia-approves-carbon-emissions-tax/docview/902704834/se-2?accountid=13360,MO
8542,demand-side_management,State OKs KCP&L energy efficiency plan,,"St. Joseph News - Press; St. Joseph, Mo.","Jun 6, 2014","St. Joseph, Mo.",,News,https://www.proquest.com/newspapers/state-oks-kcp-l-energy-efficiency-plan/docview/1533897057/se-2?accountid=13360,MO
8585,demand-side_management,Arch Coal chief Leer has a commitment to carbon,"Hudson, Repps","St. Louis Post - Dispatch; St. Louis, Mo.","Apr 11, 2008","St. Louis, Mo.",,Business,https://www.proquest.com/newspapers/arch-coal-chief-leer-has-commitment-carbon/docview/403145131/se-2?accountid=13360,MO
8627,EERS,MISSOURI OUTDOORS,,"St. Louis Post - Dispatch (pre-1997 Fulltext); St. Louis, Mo.","May 27, 1988","St. Louis, Mo.",6,NEWS,https://www.proquest.com/newspapers/missouri-outdoors/docview/1492050006/se-2?accountid=13360,MO
8629,emissions_tax,Australia Approves Carbon Emissions Tax,Matthew Knight CNN,"St. Joseph News - Press; St. Joseph, Mo.","Nov 8, 2011","St. Joseph, Mo.",,,https://www.proquest.com/newspapers/australia-approves-carbon-emissions-tax/docview/902704834/se-2?accountid=13360,MO
8655,emissions_tax,"U.S. efforts receive uncertain results The Bush administration takes a gradualist, volunteer approach to reduction of greenhouse gases.: [Fourth Edition]","Heilprin, John; THE ASSOCIATED PRESS","St. Louis Post - Dispatch; St. Louis, Mo.","Oct 8, 2006","St. Louis, Mo.",,Newswatch,https://www.proquest.com/newspapers/u-s-efforts-receive-uncertain-results-bush/docview/403047530/se-2?accountid=13360,MO
8668,emissions_tax,Energy policy: Tax vs. alternative,"Waters, Henry J, III","Columbia Daily Tribune; Columbia, Mo.","Jun 12, 2009","Columbia, Mo.",A.4,Commentary,https://www.proquest.com/newspapers/energy-policy/docview/645196837/se-2?accountid=13360,MO
8669,emissions_tax,Energy Policy Takes A Step Forward: [L5 Edition],,"St. Louis Post - Dispatch (pre-1997 Fulltext); St. Louis, Mo.","May 31, 1992","St. Louis, Mo.",,EDITORIAL,https://www.proquest.com/newspapers/energy-policy-takes-step-forward/docview/303588796/se-2?accountid=13360,MO
8728,energy_efficiency_standard,WHAT'S UP - HEADS UP,Anonymous,"St. Louis Post - Dispatch; St. Louis, Mo.","Apr 21, 2009","St. Louis, Mo.",,News,https://www.proquest.com/newspapers/whats-up-heads/docview/403211405/se-2?accountid=13360,MO
8794,gas_tax,"VOTERS TO DECIDE ON GAS TAX, SALES TAX FOR TRANSPORTATION: [FIVE STAR LIFT Edition]",Phil Sutin Of The Post-Dispatch,"St. Louis Post - Dispatch; St. Louis, Mo.","Aug 1, 2002","St. Louis, Mo.",,WEST POST,https://www.proquest.com/newspapers/voters-decide-on-gas-tax-sales-transportation/docview/402133682/se-2?accountid=13360,MO
8798,gas_tax,DEMOCRATS YIELD ON GAS TAX REPEAL SENATE COULD VOTE AS SOON AS TODAY: [FIVE STAR LIFT Edition],AP,"St. Louis Post - Dispatch (pre-1997 Fulltext); St. Louis, Mo.","May 7, 1996","St. Louis, Mo.",,NEWS,https://www.proquest.com/newspapers/democrats-yield-on-gas-tax-repeal-senate-could/docview/305173811/se-2?accountid=13360,MO
8863,gas_tax,"Where They Stand On: The Environment Clinton Has Backing Of Key Organizations, But Bush Is Making His Pitch On Jobs: [5* Edition]",William Allen Post-Dispatch Science Writer,"St. Louis Post - Dispatch (pre-1997 Fulltext); St. Louis, Mo.","Oct 23, 1992","St. Louis, Mo.",,WAR PAGE,https://www.proquest.com/newspapers/where-they-stand-on-environment-clinton-has/docview/303523339/se-2?accountid=13360,MO
9330,gas_tax,"St. Louis region could face tough sanctions if Parson signs emissions testing bill, EPA official warns local officials","Barker, Jacob","St. Louis Post - Dispatch; St. Louis, Mo.","Jul 1, 2021","St. Louis, Mo.",A.1,News,https://www.proquest.com/newspapers/st-louis-region-could-face-tough-sanctions-if/docview/2547472653/se-2?accountid=13360,MO
9408,gas_tax,LETTERS TO THE EDITOR: HOLCIM WILL CURB HARMFUL EMISSIONS: [FIVE STAR LIFT Edition],,"St. Louis Post - Dispatch; St. Louis, Mo.","Dec 30, 2003","St. Louis, Mo.",,EDITORIAL,https://www.proquest.com/newspapers/letters-editor-holcim-will-curb-harmful-emissions/docview/402336918/se-2?accountid=13360,MO
9440,gas_tax,"TO HELP THE HIGHWAYS, WE MUST FIRST GET OUR HOUSE IN ORDER: [FIVE STAR LIFT Edition]","Hanaway, Catherine","St. Louis Post - Dispatch; St. Louis, Mo.","Apr 10, 2001","St. Louis, Mo.",,EDITORIAL,https://www.proquest.com/newspapers/help-highways-we-must-first-get-our-house-order/docview/404074735/se-2?accountid=13360,MO
9442,gas_tax,Pass a highway bill and end the pothole penalty,"Elliott, Gary","St. Louis Post - Dispatch; St. Louis, Mo.","May 9, 2014","St. Louis, Mo.",,Editorial,https://www.proquest.com/newspapers/pass-highway-bill-end-pothole-penalty/docview/1523894228/se-2?accountid=13360,MO
9461,gas_tax,"FUEL FOR THOUGHT: RECYCLE LANDFILL GAS, AND ALL THAT TRASH: [FIVE STAR LATE LIFT Edition]","Skinner, John H","St. Louis Post - Dispatch; St. Louis, Mo.","Oct 14, 2003","St. Louis, Mo.",,EDITORIAL,https://www.proquest.com/newspapers/fuel-thought-recycle-landfill-gas-all-that-trash/docview/402338781/se-2?accountid=13360,MO
9495,gas_tax,ENVIRONMENTAL POLICIES Clinton Offers His Proposals; Opponents Attack His Record In Arkansas: [5* Edition],"1992, The Washington Post","St. Louis Post - Dispatch (pre-1997 Fulltext); St. Louis, Mo.","Apr 23, 1992","St. Louis, Mo.",,WAR PAGE,https://www.proquest.com/newspapers/environmental-policies-clinton-offers-his/docview/303585303/se-2?accountid=13360,MO
9534,gas_tax,"MIDWESTERN FARMERS PUSH FOR BIODIESEL SUBSIDIES THEY SAY MIXING SOYBEAN OIL, FUEL MAKES CLEANER ALTERNATIVE: [FIVE STAR LIFT Edition]",Bill Lambrecht Post-Dispatch Washington Bureau,"St. Louis Post - Dispatch; St. Louis, Mo.","Aug 19, 2001","St. Louis, Mo.",,NEWS,https://www.proquest.com/newspapers/midwestern-farmers-push-biodiesel-subsidies-they/docview/404144610/se-2?accountid=13360,MO
9584,gas_tax,LETTERS FROM THE PEOPLE: [FIVE STAR LIFT Edition],,"St. Louis Post - Dispatch (pre-1997 Fulltext); St. Louis, Mo.","May 16, 1996","St. Louis, Mo.",,EDITORIAL,https://www.proquest.com/newspapers/letters-people/docview/305172507/se-2?accountid=13360,MO
9638,gas_tax,Chiles ignores nuclear power while biking to Big Brother,"Hall, Mike","Springfield News Leader; Springfield, Mo.","Aug 11, 2009","Springfield, Mo.",,Opinion,https://www.proquest.com/newspapers/chiles-ignores-nuclear-power-while-biking-big/docview/434285347/se-2?accountid=13360,MO
9783,gas_tax,DEBATE IN FULL SWING OVER GASOLINE TAX HIKE,,"St. Louis Post - Dispatch (pre-1997 Fulltext); St. Louis, Mo.","Jan 8, 1989","St. Louis, Mo.",B.8,NEWS,https://www.proquest.com/newspapers/debate-full-swing-over-gasoline-tax-hike/docview/1495915247/se-2?accountid=13360,MO
9789,gas_tax,SENATE HAS BECOME LESS REPRESENTATIVE: [FIVE STAR Edition],David Broder Copyright Washington Post Writers Group,"St. Louis Post - Dispatch (pre-1997 Fulltext); St. Louis, Mo.","Aug 4, 1993","St. Louis, Mo.",,EDITORIAL,https://www.proquest.com/newspapers/senate-has-become-less-representative/docview/303682239/se-2?accountid=13360,MO
9942,gas_tax,GAS IS BARGAIN; WILL TAX HIKE HIT THE PUMP?: [FIVE STAR Edition],"Nicklaus, David","St. Louis Post - Dispatch (pre-1997 Fulltext); St. Louis, Mo.","Jan 24, 1993","St. Louis, Mo.",,BUSINESS,https://www.proquest.com/newspapers/gas-is-bargain-will-tax-hike-hit-pump/docview/303687350/se-2?accountid=13360,MO
9964,gas_tax,Highway taxes fail,"Belschner, Julie","St. Joseph News - Press; St. Joseph, Mo.","Aug 7, 2002","St. Joseph, Mo.",,Local News,https://www.proquest.com/newspapers/highway-taxes-fail/docview/379731867/se-2?accountid=13360,MO
10212,gas_tax,Meet the candidates for MO House District 131,Austin Huguelet,"Springfield News Leader; Springfield, Mo.","Aug 24, 2020","Springfield, Mo.",A.3,News,https://www.proquest.com/newspapers/meet-candidates-mo-house-district-131/docview/2436336103/se-2?accountid=13360,MO
10242,gas_tax,LETTERS TO THE EDITOR: [FIVE STAR LIFT Edition],,"St. Louis Post - Dispatch; St. Louis, Mo.","Mar 31, 1999","St. Louis, Mo.",,EDITORIAL,https://www.proquest.com/newspapers/letters-editor/docview/403894289/se-2?accountid=13360,MO
10270,gas_tax,LEGISLATIVE RACES: [FIVE STAR LIFT Edition 1],,"St. Louis Post - Dispatch; St. Louis, Mo.","Oct 31, 2002","St. Louis, Mo.",,WEST POST,https://www.proquest.com/newspapers/legislative-races/docview/402141709/se-2?accountid=13360,MO
10398,gas_tax,Barge Collision Spills Oil Into The Mississippi,,"St. Joseph News - Press; St. Joseph, Mo.","Feb 17, 2012","St. Joseph, Mo.",,,https://www.proquest.com/newspapers/barge-collision-spills-oil-into-mississippi/docview/922021288/se-2?accountid=13360,MO
10425,gas_tax,Tsongas Seeks To Break Clinton's Hold In South: [L5 Edition],Bill Lambrecht Post-Dispatch Washington Bureau,"St. Louis Post - Dispatch (pre-1997 Fulltext); St. Louis, Mo.","Mar 8, 1992","St. Louis, Mo.",,NEWS,https://www.proquest.com/newspapers/tsongas-seeks-break-clintons-hold-south/docview/303565948/se-2?accountid=13360,MO
10551,gas_tax,"Letters to the editor, Sept. 30",,"St. Louis Post - Dispatch; St. Louis, Mo.","Sep 30, 2018","St. Louis, Mo.",A.20,Editorial,https://www.proquest.com/newspapers/letters-editor-sept-30/docview/2114243535/se-2?accountid=13360,MO
10643,gas_tax,Region makes wishes known in visit to Capitol,"Myers, Jimmy","St. Joseph News - Press; St. Joseph, Mo.","Feb 14, 2011","St. Joseph, Mo.",,,https://www.proquest.com/newspapers/region-makes-wishes-known-visit-capitol/docview/851623086/se-2?accountid=13360,MO
10706,gas_tax,"TO WIN, DOLE MUST FIGHT CLINTON -- AND GOP'S IMAGE: [FIVE STAR LIFT Edition]",John King AP Political Writer,"St. Louis Post - Dispatch (pre-1997 Fulltext); St. Louis, Mo.","May 6, 1996","St. Louis, Mo.",,WAR PAGE,https://www.proquest.com/newspapers/win-dole-must-fight-clinton-gops-image/docview/305180328/se-2?accountid=13360,MO
