,Keyword,Title,Author,Publication_title,Publication_date,Place_of_publication,First_page,Section,Document_URL,State
4637,cap_and_trade,"Republican candidates share views on economy, health care","Shuda, Nathaniel","Wausau Daily Herald; Wausau, Wis.","Sep 12, 2010","Wausau, Wis.",,WDH,https://www.proquest.com/newspapers/republican-candidates-share-views-on-economy/docview/750265951/se-2?accountid=13360,WI
4644,cap_and_trade,"Republican candidate and senate hopeul Ron Johnson opposes current health care law, 'career politicians'","Bollier, Jeff","Press; Sheboygan, Wis.","Sep 3, 2010","Sheboygan, Wis.",,SHE,https://www.proquest.com/newspapers/republican-candidate-senate-hopeul-ron-johnson/docview/749471561/se-2?accountid=13360,WI
4666,cap_and_trade,YOUR VIEWS,,"Wisconsin State Journal; Madison, Wis.","Sep 8, 2018","Madison, Wis.",A.7,OPINION,https://www.proquest.com/newspapers/your-views/docview/2101167734/se-2?accountid=13360,WI
4687,cap_and_trade,The making of a 'problem': [Final Edition],"Ridenour, Amy","Milwaukee Journal Sentinel; Milwaukee, Wis.","Jan 11, 2003","Milwaukee, Wis.",,News,https://www.proquest.com/newspapers/making-problem/docview/261715611/se-2?accountid=13360,WI
4694,cap_and_trade,"Election 2010: Federal government / U.S. senator - Russ Feingold: The U.S. Senate race pits Democratic three-term incumbent Russ Feingold against Republican challenger Ron Johnson, an Oshkosh businessman, in the Nov. 2 election. Here is Russ Feingold's position on a variety of issues, based oncampaign websites, interviews, debates and news reports.",,"The Post - Crescent; Appleton, Wis.","Oct 25, 2010","Appleton, Wis.",,Community,https://www.proquest.com/newspapers/election-2010-federal-government-u-s-senator-russ/docview/761049205/se-2?accountid=13360,WI
4759,cap_and_trade,ENERGY BILL WON'T FIX CLIMATE CRISIS,Anonymous,"Madison Capital Times; Madison, Wis.","May 27, 2009","Madison, Wis.",29,THE CAP TIMES,https://www.proquest.com/newspapers/energy-bill-wont-fix-climate-crisis/docview/395452286/se-2?accountid=13360,WI
4891,cap_and_trade,Republicans vs. science,"Blumner, Robyn","The Janesville Gazette; Janesville, WI","Aug 17, 2009","Janesville, Wis.",,,https://www.proquest.com/newspapers/republicans-vs-science/docview/241676123/se-2?accountid=13360,WI
4976,cap_and_trade,"IN A BIG-ISSUE WEEK, JOBLESSNESS REMAINS BIGGEST ISSUE",John Nichols / Capital Times associate,"Madison Capital Times; Madison, Wis.","Dec 3, 2009","Madison, Wis.",WEB,OPINION,https://www.proquest.com/newspapers/big-issue-week-joblessness-remains-biggest/docview/395418104/se-2?accountid=13360,WI
5026,cap_and_trade,State wins ruling on; mercury reduction; Go-ahead for tougher rules targets coal-fired power plants,"Content, Thomas; Bergquist, Lee","Milwaukee Journal Sentinel; Milwaukee, Wis.","Feb 9, 2008","Milwaukee, Wis.",A.1,News,https://www.proquest.com/newspapers/state-wins-ruling-on-mercury-reduction-go-ahead/docview/263738312/se-2?accountid=13360,WI
5036,cap_and_trade,REAGAN WOULD FAIL PROPOSED GOP PURITY TEST,"Nichols, John","Madison Capital Times; Madison, Wis.","Dec 2, 2009","Madison, Wis.",31,THE CAP TIMES,https://www.proquest.com/newspapers/reagan-would-fail-proposed-gop-purity-test/docview/395439907/se-2?accountid=13360,WI
5078,cap_and_trade,YOUR OPINIONS,Anonymous,"Milwaukee Journal Sentinel; Milwaukee, Wis.","Jul 17, 2009","Milwaukee, Wis.",A.10,News,https://www.proquest.com/newspapers/your-opinions/docview/263899403/se-2?accountid=13360,WI
5187,cap_and_trade,Hydrogen-powered buses coming to Calif.: $12.5M grant's fueling station may help spur more fuel cell vehicles,"Roth, Sammy","The Post - Crescent; Appleton, Wis.","Apr 30, 2017","Appleton, Wis.",C.10,News,https://www.proquest.com/newspapers/hydrogen-powered-buses-coming-calif/docview/1893111540/se-2?accountid=13360,WI
5210,cap_and_trade,Obama left with little time to curb global warming,"Borenstein, Seth","The Janesville Gazette; Janesville, WI","Dec 15, 2008","Janesville, Wis.",,,https://www.proquest.com/newspapers/obama-left-with-little-time-curb-global-warming/docview/241706301/se-2?accountid=13360,WI
5240,cap_and_trade,SOME OPTIMISM IN FACE OF BRUTAL DAIRY ECONOMY,"Oncken, John F","Madison Capital Times; Madison, Wis.","Dec 4, 2009","Madison, Wis.",,BUSINESS,https://www.proquest.com/newspapers/some-optimism-face-brutal-dairy-economy/docview/395451143/se-2?accountid=13360,WI
5247,cap_and_trade,CAMPAIGN AIMS FOR HIGH VISIBILITY: SHOESTRING BUDGET MAKES HIS SENATE BID A LONGSHOT DESPITE TEA PARTY SUPPORT.; ELECTION 2010 PROFILE | DAVE WESTLAKE,"Spicuzza, Mary","Wisconsin State Journal; Madison, Wis.","Aug 8, 2010","Madison, Wis.",A.1,FRONT,https://www.proquest.com/newspapers/campaign-aims-high-visibility/docview/741042290/se-2?accountid=13360,WI
5311,cap_and_trade,Letters to the Editor,,"The Post - Crescent; Appleton, Wis.","Apr 18, 2009","Appleton, Wis.",,Community,https://www.proquest.com/newspapers/letters-editor/docview/437610131/se-2?accountid=13360,WI
5439,cap_and_trade,Reader Reaction Forum: What do you think of Obama's first 100 days?,,"The Post - Crescent; Appleton, Wis.","May 4, 2009","Appleton, Wis.",,Community,https://www.proquest.com/newspapers/reader-reaction-forum-what-do-you-think-obamas/docview/437625516/se-2?accountid=13360,WI
5771,carbon_tax,Carbon tax best way to reduce emissions,,"Press; Sheboygan, Wis.","Jan 12, 2014","Sheboygan, Wis.",8,A,https://www.proquest.com/newspapers/carbon-tax-best-way-reduce-emissions/docview/1476626108/se-2?accountid=13360,WI
5773,carbon_tax,Support for carbon 'tax' is growing,"Brown, Howard","The Post - Crescent; Appleton, Wis.","Jul 26, 2014","Appleton, Wis.",8,A,https://www.proquest.com/newspapers/support-carbon-tax-is-growing/docview/1548415250/se-2?accountid=13360,WI
5787,carbon_tax,Carbon tax best way to reduce emissions,,"Herald Times Reporter; Manitowoc, Wis.","Jan 12, 2014","Manitowoc, Wis.",4,A,https://www.proquest.com/newspapers/carbon-tax-best-way-reduce-emissions/docview/1476625908/se-2?accountid=13360,WI
5805,carbon_tax,Carbon tax or fee can address climate change,"Brown, Howard","The Post - Crescent; Appleton, Wis.","Nov 24, 2013","Appleton, Wis.",6,C,https://www.proquest.com/newspapers/carbon-tax-fee-can-address-climate-change/docview/1461215059/se-2?accountid=13360,WI
5813,carbon_tax,Carbon tax or fee can address climate change (column),"Brown, Howard","The Post - Crescent; Appleton, Wis.","Nov 24, 2013","Appleton, Wis.",,"Views: Editorials, Opinion & Letters",https://www.proquest.com/newspapers/carbon-tax-fee-can-address-climate-change-column/docview/1461186928/se-2?accountid=13360,WI
5820,carbon_tax,Open Letters: Answering carbon tax critic,,"Stevens Point Journal; Stevens Point, Wis.","Sep 4, 2014","Stevens Point, Wis.",6,A,https://www.proquest.com/newspapers/open-letters/docview/1561325622/se-2?accountid=13360,WI
5864,carbon_tax,ELECTRIC CAR CREDITS STILL VITAL,"Kraft, Michael E","Wisconsin State Journal; Madison, Wis.","Nov 22, 2015","Madison, Wis.",D.1,OPINION,https://www.proquest.com/newspapers/electric-car-credits-still-vital/docview/1735635193/se-2?accountid=13360,WI
5865,carbon_tax,MILEAGE MANDATE SAVES DRIVERS: EPA'S MILEAGE MANDATE MEANS DRIVERS SAVE BIG,"Kraft, Michael E","Wisconsin State Journal; Madison, Wis.","Mar 27, 2016","Madison, Wis.",D.1,OPINION,https://www.proquest.com/newspapers/mileage-mandate-saves-drivers/docview/1776148036/se-2?accountid=13360,WI
5920,carbon_tax,Obama links budget to environment,"Elliott, Philip","The Janesville Gazette; Janesville, WI","Mar 23, 2009","Janesville, Wis.",,,https://www.proquest.com/newspapers/obama-links-budget-environment/docview/241715838/se-2?accountid=13360,WI
5993,carbon_tax,WHAT SHOULD BE THE STATE JOURNAL EDITORIAL BOARD'S PRIORITIES FOR 2014?,,"Wisconsin State Journal; Madison, Wis.","Dec 22, 2013","Madison, Wis.",E.2,OPINION,https://www.proquest.com/newspapers/what-should-be-state-journal-editorial-boards/docview/1470488482/se-2?accountid=13360,WI
6017,carbon_tax,CANDIDATES SHOULD GIVE NUCLEAR POWER MORE ATTENTION,"Arnold, Dave","Wisconsin State Journal; Madison, Wis.","Feb 5, 2008","Madison, Wis.",A.8,OPINION,https://www.proquest.com/newspapers/candidates-should-give-nuclear-power-more/docview/391544356/se-2?accountid=13360,WI
6211,carbon_tax,Climate change group fights on,"Vine, Nathan","Wausau Daily Herald; Wausau, Wis.","Aug 19, 2013","Wausau, Wis.",3,A,https://www.proquest.com/newspapers/climate-change-group-fights-on/docview/1427284239/se-2?accountid=13360,WI
6247,carbon_tax,QUICK QUESTION,"Murphy, Kevin","Madison Capital Times; Madison, Wis.","Feb 17, 2016","Madison, Wis.",44,THE CAP TIMES,https://www.proquest.com/newspapers/quick-question/docview/1766118423/se-2?accountid=13360,WI
6271,carbon_tax,YOUR VIEWS,,"Wisconsin State Journal; Madison, Wis.","Oct 27, 2014","Madison, Wis.",A.15,OPINION,https://www.proquest.com/newspapers/your-views/docview/1616956499/se-2?accountid=13360,WI
6282,carbon_tax,Letters to the editor November 2018 Election,,"The Post - Crescent; Appleton, Wis.","Nov 4, 2018","Appleton, Wis.",D.5,News,https://www.proquest.com/newspapers/letters-editor-november-2018-election/docview/2129001232/se-2?accountid=13360,WI
6344,carbon_tax,YOUR VIEWS,,"Wisconsin State Journal; Madison, Wis.","Feb 10, 2015","Madison, Wis.",A.11,Opinion,https://www.proquest.com/newspapers/your-views/docview/1653028281/se-2?accountid=13360,WI
6349,carbon_tax,YOUR VIEWS,,"Wisconsin State Journal; Madison, Wis.","Nov 12, 2014","Madison, Wis.",A.13,EDITORIAL,https://www.proquest.com/newspapers/your-views/docview/1635270795/se-2?accountid=13360,WI
6354,carbon_tax,Students' return an infusion of energy,,"Stevens Point Journal; Stevens Point, Wis.","Aug 31, 2013","Stevens Point, Wis.",8,A,https://www.proquest.com/newspapers/students-return-infusion-energy/docview/1430516402/se-2?accountid=13360,WI
6429,carbon_tax,SHOULD WISCONSIN SET AN AMBITIOUS CLEAN ENERGY GOAL?,,"Wisconsin State Journal; Madison, Wis.","Apr 27, 2014","Madison, Wis.",E.2,SUNDAY OPINION,https://www.proquest.com/newspapers/should-wisconsin-set-ambitious-clean-energy-goal/docview/1519235850/se-2?accountid=13360,WI
6444,carbon_tax,Newcomer Wendell Harris Defeats Incumbent Jeff Spence in District 2 School Board Election,,"Milwaukee Courier; Milwaukee, Wis.","Apr 11, 2015","Milwaukee, Wis.",,News,https://www.proquest.com/newspapers/newcomer-wendell-harris-defeats-incumbent-jeff/docview/1672365074/se-2?accountid=13360,WI
6511,carbon_tax,TAX ON CARBON NEEDED TO HALT CLIMATE CHANGE: [ALL Edition],Garrett Gruener AND Daniel Kammen,"Madison Capital Times; Madison, Wis.","Feb 3, 2007","Madison, Wis.",,EDITORIAL,https://www.proquest.com/newspapers/tax-on-carbon-needed-halt-climate-change/docview/395378223/se-2?accountid=13360,WI
6520,carbon_tax,YOUR VIEWS,,"Wisconsin State Journal; Madison, Wis.","Apr 22, 2017","Madison, Wis.",A.7,OPINION,https://www.proquest.com/newspapers/your-views/docview/1890973594/se-2?accountid=13360,WI
6543,carbon_tax,"BUSINESSES STEP UP EFFORTS; IN THE ERA OF TRUMP, SOME NOT WAITING ON GOVERNMENT; CLIMATE CHANGE | BOOSTING SUSTAINABILITY","HUBBUCH, CHRIS","Wisconsin State Journal; Madison, Wis.","Dec 29, 2018","Madison, Wis.",A.1,FRONT,https://www.proquest.com/newspapers/businesses-step-up-efforts-era-trump-some-not/docview/2161635744/se-2?accountid=13360,WI
6559,carbon_tax,Open Letters: Stand up against utility rate hike,,"Stevens Point Journal; Stevens Point, Wis.","Oct 16, 2014","Stevens Point, Wis.",6,A,https://www.proquest.com/newspapers/open-letters/docview/1612314713/se-2?accountid=13360,WI
6792,carbon_tax,Clark County responds to Herrick lawsuit,,"Marshfield News Herald; Marshfield, Wis.","Mar 3, 2017","Marshfield, Wis.",A.3,News,https://www.proquest.com/newspapers/clark-county-responds-herrick-lawsuit/docview/1873618812/se-2?accountid=13360,WI
6803,carbon_tax,Letters,,"Wausau Daily Herald; Wausau, Wis.","Oct 16, 2014","Wausau, Wis.",8,A,https://www.proquest.com/newspapers/letters/docview/1612314756/se-2?accountid=13360,WI
6869,carbon_tax,YOUR VIEWS,,"Wisconsin State Journal; Madison, Wis.","Jan 16, 2015","Madison, Wis.",A.13,OPINION,https://www.proquest.com/newspapers/your-views/docview/1646105884/se-2?accountid=13360,WI
6879,carbon_tax,What happened to 'leader of the free world'?,,"The Daily Tribune; Wisconsin Rapids, Wis.","Mar 3, 2017","Wisconsin Rapids, Wis.",A.3,News,https://www.proquest.com/newspapers/what-happened-leader-free-world/docview/1873639694/se-2?accountid=13360,WI
6897,carbon_tax,Dems challenging Grothman speak out at forum,"Dombrowski, Diana","The Reporter; Fond du Lac, Wis.","Jul 12, 2020","Fond du Lac, Wis.",A.7,News,https://www.proquest.com/newspapers/dems-challenging-grothman-speak-out-at-forum/docview/2422637582/se-2?accountid=13360,WI
6902,carbon_tax,Dems challenging Grothman speak at forum,"Dombrowski, Diana","Herald Times Reporter; Manitowoc, Wis.","Jul 11, 2020","Manitowoc, Wis.",A.3,News,https://www.proquest.com/newspapers/dems-challenging-grothman-speak-at-forum/docview/2422333145/se-2?accountid=13360,WI
6916,carbon_tax,Democrats challenging Grothman speak out at forum,"Dombrowski, Diana","The Post - Crescent; Appleton, Wis.","Jul 11, 2020","Appleton, Wis.",A.7,News,https://www.proquest.com/newspapers/democrats-challenging-grothman-speak-out-at-forum/docview/2422333742/se-2?accountid=13360,WI
6917,carbon_tax,Democrats challenging Grothman address issues,"Dombrowski, Diana","Oshkosh Northwestern; Oshkosh, Wis.","Jul 11, 2020","Oshkosh, Wis.",A.3,News,https://www.proquest.com/newspapers/democrats-challenging-grothman-address-issues/docview/2422333149/se-2?accountid=13360,WI
6922,carbon_tax,Democrats challenging Grothman speak out at forum,"Dombrowski, Diana","Press; Sheboygan, Wis.","Jul 11, 2020","Sheboygan, Wis.",A.6,News,https://www.proquest.com/newspapers/democrats-challenging-grothman-speak-out-at-forum/docview/2422332825/se-2?accountid=13360,WI
6987,carbon_tax,IS NATURAL GAS KEY TO KEEPING CARBON EMISSIONS GOING DOWN?,,"Wisconsin State Journal; Madison, Wis.","Feb 23, 2014","Madison, Wis.",E.2,SUNDAY OPINION,https://www.proquest.com/newspapers/is-natural-gas-key-keeping-carbon-emissions-going/docview/1501189210/se-2?accountid=13360,WI
7124,carbon_tax,CITIZEN ADVOCACY KEY TO ACTION ON CLIMATE CHANGE,MADELEINE PARA national program director for Citizens Climate Lobby; Madison resident,"Madison Capital Times; Madison, Wis.","Apr 16, 2014","Madison, Wis.",31,THE CAP TIMES,https://www.proquest.com/newspapers/citizen-advocacy-key-action-on-climate-change/docview/1516669422/se-2?accountid=13360,WI
7155,carbon_tax,YOUR VIEWS,,"Wisconsin State Journal; Madison, Wis.","Feb 5, 2014","Madison, Wis.",A.13,Opinion,https://www.proquest.com/newspapers/your-views/docview/1494652324/se-2?accountid=13360,WI
7181,carbon_tax,VOICE OF THE PEOPLE,,"Madison Capital Times; Madison, Wis.","May 14, 2014","Madison, Wis.",33,THE CAP TIMES,https://www.proquest.com/newspapers/voice-people/docview/1524325462/se-2?accountid=13360,WI
7202,carbon_tax,YOUR VIEWS,,"Wisconsin State Journal; Madison, Wis.","Sep 3, 2017","Madison, Wis.",D.3,OPINION,https://www.proquest.com/newspapers/your-views/docview/1935170569/se-2?accountid=13360,WI
7267,carbon_tax,"WASTE NOT, WANT NOT: MANURE DIGESTERS HELP ADDRESS THE ENVIRONMENTAL SCOURGE OF ANIMAL WASTE",ANITA WEIER The Capital Times,"Madison Capital Times; Madison, Wis.","Jan 14, 2009","Madison, Wis.",6,THE CAP TIMES,https://www.proquest.com/newspapers/waste-not-want/docview/395389246/se-2?accountid=13360,WI
7386,carbon_tax,Senate GOP fiddles while world warms,,"Wausau Daily Herald; Wausau, Wis.","Apr 4, 2015","Wausau, Wis.",6,A,https://www.proquest.com/newspapers/senate-gop-fiddles-while-world-warms/docview/1669616103/se-2?accountid=13360,WI
7429,carbon_tax,Commentary: Time to fuel new green economy,"Richardson, Bill; Rogers, Kathleen","Press; Sheboygan, Wis.","Jun 5, 2011","Sheboygan, Wis.",,SHE,https://www.proquest.com/newspapers/commentary-time-fuel-new-green-economy/docview/873715936/se-2?accountid=13360,WI
7432,carbon_tax,Editorial: Pursue common ground on energy,,"Green Bay Press Gazette; Green Bay, Wis.","Dec 30, 2009","Green Bay, Wis.",,Opinion,https://www.proquest.com/newspapers/editorial-pursue-common-ground-on-energy/docview/441492501/se-2?accountid=13360,WI
7449,carbon_tax,FITCHBURG SHOULD OK GEOTHERMAL HEAT FOR LIBRARY,Steve Arnold Fitchburg alderman,"Madison Capital Times; Madison, Wis.","Jan 11, 2010","Madison, Wis.",WEB,NEWS,https://www.proquest.com/newspapers/fitchburg-should-ok-geothermal-heat-library/docview/395418611/se-2?accountid=13360,WI
7453,carbon_tax,"RYAN RATED A 'FLAT-EARTHER,' WALKER A 'DODGER': OUR VIEWS",,"Madison Capital Times; Madison, Wis.","Aug 27, 2014","Madison, Wis.",25,THE CAP TIMES,https://www.proquest.com/newspapers/ryan-rated-flat-earther-walker-dodger/docview/1559858330/se-2?accountid=13360,WI
7455,carbon_tax,Senate GOP fiddles while world warms,,"Marshfield News Herald; Marshfield, Wis.","Apr 2, 2015","Marshfield, Wis.",6,A,https://www.proquest.com/newspapers/senate-gop-fiddles-while-world-warms/docview/1668273393/se-2?accountid=13360,WI
7466,carbon_tax,Senate GOP fiddles while world warms,,"The Daily Tribune; Wisconsin Rapids, Wis.","Apr 2, 2015","Wisconsin Rapids, Wis.",6,A,https://www.proquest.com/newspapers/senate-gop-fiddles-while-world-warms/docview/1668273530/se-2?accountid=13360,WI
7495,carbon_tax,We all can work together on environmental issues,,"The Post - Crescent; Appleton, Wis.","Mar 7, 2020","Appleton, Wis.",A.2,News,https://www.proquest.com/newspapers/we-all-can-work-together-on-environmental-issues/docview/2372695796/se-2?accountid=13360,WI
7537,carbon_tax,Power plant upgrade passes; We Energies coal-fired facility will not close,"Bergquist, Lee","Milwaukee Journal Sentinel; Milwaukee, Wis.","Jun 28, 2008","Milwaukee, Wis.",,Business,https://www.proquest.com/newspapers/power-plant-upgrade-passes-we-energies-coal-fired/docview/263755702/se-2?accountid=13360,WI
7591,carbon_tax,"SCIENCE TO THE RESCUE AGAINST CLIMATE CHANGE: OUR VIEW: AMERICA AND THE WORLD NEED TO PRIORITIZE CLEAN ENERGY INNOVATION, WITH HELP FROM BILL GATES AND WISCONSIN'S PAUL RYAN",,"Wisconsin State Journal; Madison, Wis.","Dec 6, 2015","Madison, Wis.",D.3,OPINION,https://www.proquest.com/newspapers/science-rescue-against-climate-change/docview/1749680919/se-2?accountid=13360,WI
7630,carbon_tax,These budget ideas worth chewing on,,"The Post - Crescent; Appleton, Wis.","Mar 14, 2013","Appleton, Wis.",1,C,https://www.proquest.com/newspapers/these-budget-ideas-worth-chewing-on/docview/1316674209/se-2?accountid=13360,WI
7673,carbon_tax,"A DUEL OF CLIMATE VIEWS: BALDWIN, SENSENBRENNER VARY ON CO2 APPROACHES",ANITA WEIER The Capital Times,"Madison Capital Times; Madison, Wis.","Feb 12, 2008","Madison, Wis.",C.2,METRO,https://www.proquest.com/newspapers/duel-climate-views/docview/395407999/se-2?accountid=13360,WI
7710,carbon_tax,"TO EMBRACE THE FUTURE, WE MUST EMBRACE GREEN ENERGY","Zweifel, Dave","Madison Capital Times; Madison, Wis.","Mar 29, 2010","Madison, Wis.",WEB,OPINION,https://www.proquest.com/newspapers/embrace-future-we-must-green-energy/docview/395425614/se-2?accountid=13360,WI
7737,carbon_tax,YOUR VIEWS,,"Wisconsin State Journal; Madison, Wis.","Jun 1, 2015","Madison, Wis.",A.13,Opinion,https://www.proquest.com/newspapers/your-views/docview/1705790006/se-2?accountid=13360,WI
7762,carbon_tax,YOUR VIEWS,,"Wisconsin State Journal; Madison, Wis.","Apr 23, 2017","Madison, Wis.",D.3,OPINION,https://www.proquest.com/newspapers/your-views/docview/1891484443/se-2?accountid=13360,WI
7823,carbon_tax,YOUR VIEWS,,"Wisconsin State Journal; Madison, Wis.","Jan 26, 2020","Madison, Wis.",D.6,OPINION,https://www.proquest.com/newspapers/your-views/docview/2345434627/se-2?accountid=13360,WI
7973,carbon_tax,ARE THE STATE JOURNAL EDITORIAL BOARD'S PRIORITIES FOR 2013 STRONG?,,"Wisconsin State Journal; Madison, Wis.","Jan 20, 2013","Madison, Wis.",E.2,SUNDAY OPINION,https://www.proquest.com/newspapers/are-state-journal-editorial-boards-priorities/docview/1272041273/se-2?accountid=13360,WI
8004,carbon_tax,"Obama, McCain agree on some points in different energy plans",,"Marshfield News Herald; Marshfield, Wis.","Oct 29, 2008","Marshfield, Wis.",,MNH,https://www.proquest.com/newspapers/obama-mccain-agree-on-some-points-different/docview/369089515/se-2?accountid=13360,WI
8064,carbon_tax,IS AMERICA'S DEBT THE BIGGEST THREAT TO ITS FUTURE?,,"Wisconsin State Journal; Madison, Wis.","Sep 29, 2013","Madison, Wis.",F.2,SUNDAY OPINION,https://www.proquest.com/newspapers/is-americas-debt-biggest-threat-future/docview/1437709600/se-2?accountid=13360,WI
8163,carbon_tax,"MILWAUKEE QUALITY OF LIFE ROUND TABLE; Coping with climate change There's no silver bullet to fix climate change; Solutions must be global and local, federal and state, local and personal",Anonymous,"Milwaukee Journal Sentinel; Milwaukee, Wis.","Sep 23, 2007","Milwaukee, Wis.",J.1,Crossroads,https://www.proquest.com/newspapers/milwaukee-quality-life-round-table-coping-with/docview/263721337/se-2?accountid=13360,WI
8217,clean_energy_standard,END THE GREEN WARS': [ALL Edition],"Imes, John","Wisconsin State Journal; Madison, Wis.","Nov 26, 2003","Madison, Wis.",,OPINION,https://www.proquest.com/newspapers/end-green-wars/docview/391038903/se-2?accountid=13360,WI
8343,demand-side_management,Old strategies won't prevent more blackouts,"Steffen, Roger","Wausau Daily Herald; Wausau, Wis.","Aug 23, 2003","Wausau, Wis.",,Opinion,https://www.proquest.com/newspapers/old-strategies-wont-prevent-more-blackouts/docview/372331409/se-2?accountid=13360,WI
8413,demand-side_management,Corporate Earnings: [Final Edition],,"Milwaukee Journal Sentinel; Milwaukee, Wis.","Jul 20, 2001","Milwaukee, Wis.",,Business,https://www.proquest.com/newspapers/corporate-earnings/docview/261394208/se-2?accountid=13360,WI
8430,demand-side_management,POLITICAL GRIDLOCK STYMIES SOLUTIONS TO WATER WOES,"Born, Stephen M","Wisconsin State Journal; Madison, Wis.","Dec 2, 2007","Madison, Wis.",C.2,FORUM,https://www.proquest.com/newspapers/political-gridlock-stymies-solutions-water-woes/docview/391497639/se-2?accountid=13360,WI
8533,demand-side_management,Corporate Earnings: [Final Edition],,"Milwaukee Journal Sentinel; Milwaukee, Wis.","Jul 20, 2001","Milwaukee, Wis.",,Business,https://www.proquest.com/newspapers/corporate-earnings/docview/261394208/se-2?accountid=13360,WI
8550,demand-side_management,POLITICAL GRIDLOCK STYMIES SOLUTIONS TO WATER WOES,"Born, Stephen M","Wisconsin State Journal; Madison, Wis.","Dec 2, 2007","Madison, Wis.",C.2,FORUM,https://www.proquest.com/newspapers/political-gridlock-stymies-solutions-water-woes/docview/391497639/se-2?accountid=13360,WI
8646,emissions_tax,"GLOBAL WARMING; It's real. It's here. It's time to tackle this problem; Let's not let a debate that science has settled prevent us from acting on a threat to us, our children and our grandchildren. This could mean trading some pain for meaningful gains.: [Final Edition]",Franzen,"Milwaukee Journal Sentinel; Milwaukee, Wis.","Feb 11, 2007","Milwaukee, Wis.",,Crossroads,https://www.proquest.com/newspapers/global-warming-real-here-time-tackle-this-problem/docview/263624455/se-2?accountid=13360,WI
8656,emissions_tax,"GLOBAL WARMING POLICY IN GRIDLOCK ; EMISSIONS OF ""GREENHOUSE"" GASES IN THE UNITED STATES ARE CONTINUING TO GROW AS THE NATION'S LEADERS DEBATE EFFORTS TO CONTROL POLLUTION WHILE NOT HARMING THE ECONOMY.: [ALL Edition]",JOHN HEILPRIN Associated Press,"Wisconsin State Journal; Madison, Wis.","Oct 7, 2006","Madison, Wis.",,FRONT,https://www.proquest.com/newspapers/global-warming-policy-gridlock-emissions/docview/391452019/se-2?accountid=13360,WI
8699,energy_efficiency_standard,U.S. NEEDS TO INVEST IN CLEAN ENERGY: [ALL Edition],"Zaleski, Rob","Madison Capital Times; Madison, Wis.","Feb 19, 2007","Madison, Wis.",,METRO,https://www.proquest.com/newspapers/u-s-needs-invest-clean-energy/docview/395376356/se-2?accountid=13360,WI
8724,energy_efficiency_standard,Homeowners go green,"Sargent, Nick","Wausau Daily Herald; Wausau, Wis.","May 15, 2005","Wausau, Wis.",,Business,https://www.proquest.com/newspapers/homeowners-go-green/docview/372285770/se-2?accountid=13360,WI
8733,gas_tax,KEEP STATE GAS TAX FOR ENVIRONMENT'S SAKE: [All Edition],,"Wisconsin State Journal; Madison, Wis.","Jul 11, 2000","Madison, Wis.",,Opinion,https://www.proquest.com/newspapers/keep-state-gas-tax-environments-sake/docview/391169098/se-2?accountid=13360,WI
8739,gas_tax,GAS TAX NOT THE PROBLEM: [All Edition],,"Madison Capital Times; Madison, Wis.","Mar 17, 2000","Madison, Wis.",,Editorial,https://www.proquest.com/newspapers/gas-tax-not-problem/docview/395164243/se-2?accountid=13360,WI
8756,gas_tax,LOCAL GOVERNMENTS SEEK GAS TAX REPRIEVE: [ALL Edition],,"Madison Capital Times; Madison, Wis.","May 19, 2001","Madison, Wis.",,BUSINESS,https://www.proquest.com/newspapers/local-governments-seek-gas-tax-reprieve/docview/395192175/se-2?accountid=13360,WI
8758,gas_tax,GAS TAX FUELS ROAD BUILDING MADNESS: [ALL Edition],Mike Ivey The Capital Times,"Madison Capital Times; Madison, Wis.","Oct 7, 1995","Madison, Wis.",,BUSINESS TODAY,https://www.proquest.com/newspapers/gas-tax-fuels-road-building-madness/docview/395100262/se-2?accountid=13360,WI
8777,gas_tax,It's time to repeal state's gas tax: [Final Edition],"Cherf, Patrick","Milwaukee Journal Sentinel; Milwaukee, Wis.","Apr 5, 2004","Milwaukee, Wis.",,Business,https://www.proquest.com/newspapers/time-repeal-states-gas-tax/docview/263402532/se-2?accountid=13360,WI
8778,gas_tax,DEMOCRATS ADMIT THEY CAN'T STOP GAS TAX CUT: [ALL Edition],DAVE SKIDMORE ASSOCIATED PRESS,"Wisconsin State Journal; Madison, Wis.","May 07, 1996","Madison, Wis.",,Front,https://www.proquest.com/newspapers/democrats-admit-they-cant-stop-gas-tax-cut/docview/390689763/se-2?accountid=13360,WI
8782,gas_tax,It's time to repeal state's gas tax: [Final Edition 1],"Cherf, Patrick","Milwaukee Journal Sentinel; Milwaukee, Wis.","Apr 5, 2004","Milwaukee, Wis.",,Business,https://www.proquest.com/newspapers/time-repeal-states-gas-tax/docview/263400885/se-2?accountid=13360,WI
8868,gas_tax,SOME STATES CHARGING FOR OWNING HYBRID VEHICLES: ENVIRONMENT,"Ivey, Mike","Madison Capital Times; Madison, Wis.","Jun 19, 2013","Madison, Wis.",14,THE CAP TIMES,https://www.proquest.com/newspapers/some-states-charging-owning-hybrid-vehicles/docview/1369587956/se-2?accountid=13360,WI
8876,gas_tax,"'Green' budget saves money, environment",,"Press; Sheboygan, Wis.","Feb 10, 2003","Sheboygan, Wis.",,,https://www.proquest.com/newspapers/green-budget-saves-money-environment/docview/387451998/se-2?accountid=13360,WI
