previous_index,Keyword,Title,Author,Publication_title,Publication_date,Place_of_publication,First_page,Section,Document_URL,State
6372,carbon_tax,LETTERS IN THE EDITOR'S MAILBAG,,"The Register - Guard; Eugene, Or.","Nov 27, 2015","Eugene, Or.",A.10,,https://www.proquest.com/newspapers/letters-editors-mailbag/docview/1765371202/se-2?accountid=13360,OR
6373,carbon_tax,LETTERS IN THE EDITOR'S MAILBAG,Anonymous,"The Register - Guard; Eugene, Or.","Apr 1, 2011","Eugene, Or.",A.10,,https://www.proquest.com/newspapers/letters-editors-mailbag/docview/862561683/se-2?accountid=13360,OR
6501,carbon_tax,Letters,,"Statesman Journal; Salem, Or.","Feb 16, 2015","Salem, Or.",A.9,Opinion,https://www.proquest.com/newspapers/letters/docview/1714395372/se-2?accountid=13360,OR
6631,carbon_tax,Will Oregon regulate carbon emissions?,"Loew, Tracy","Statesman Journal; Salem, Or.","Mar 1, 2017","Salem, Or.",B.3,News,https://www.proquest.com/newspapers/will-oregon-regulate-carbon-emissions/docview/1872746522/se-2?accountid=13360,OR
6634,carbon_tax,'An awful lot of dithering': Cascadia not on track to reduce emissions,"Fairley, Peter","The Register - Guard; Eugene, Or.","Jan 19, 2021","Eugene, Or.",A.1,Obits,https://www.proquest.com/newspapers/awful-lot-dithering/docview/2531405625/se-2?accountid=13360,OR
6655,carbon_tax,Oregon revisits carbon trades,"Loew, Tracy","Statesman Journal; Salem, Or.","Feb 21, 2017","Salem, Or.",A.1,News,https://www.proquest.com/newspapers/oregon-revisits-carbon-trades/docview/1870200724/se-2?accountid=13360,OR
6870,carbon_tax,LETTERS IN THE EDITOR'S MAILBAG,,"The Register - Guard; Eugene, Or.","Feb 8, 2014","Eugene, Or.",A.8,,https://www.proquest.com/newspapers/letters-editors-mailbag/docview/1501668793/se-2?accountid=13360,OR
6910,carbon_tax,Carbon pricing makes sense for Oregon,,"Statesman Journal; Salem, Or.","Jun 17, 2015","Salem, Or.",17,A,https://www.proquest.com/newspapers/carbon-pricing-makes-sense-oregon/docview/1689461207/se-2?accountid=13360,OR
6984,carbon_tax,LETTERS IN THE EDITOR'S MAILBAG,,"The Register - Guard; Eugene, Or.","Jul 1, 2015","Eugene, Or.",A.10,,https://www.proquest.com/newspapers/letters-editors-mailbag/docview/1696449511/se-2?accountid=13360,OR
6996,carbon_tax,Washington state plan would slash emissions,"Fairley, Peter","The Register - Guard; Eugene, Or.","Feb 2, 2021","Eugene, Or.",A.4,News,https://www.proquest.com/newspapers/washington-state-plan-would-slash-emissions/docview/2531433966/se-2?accountid=13360,OR
7111,carbon_tax,Valley needs another source of natural gas,"Morse, Henry, Jr","Statesman Journal; Salem, Or.","Jun 27, 2008","Salem, Or.",,OPINION,https://www.proquest.com/newspapers/valley-needs-another-source-natural-gas/docview/440280073/se-2?accountid=13360,OR
7212,carbon_tax,Letters in the editor’s mailbag,,"The Register - Guard; Eugene, Or.","Jan 2, 2018","Eugene, Or.",,Editorial,https://www.proquest.com/newspapers/letters-editor-s-mailbag/docview/1983436402/se-2?accountid=13360,OR
7254,carbon_tax,Oregon must do its small part,,"Statesman Journal; Salem, Or.","Feb 2, 2020","Salem, Or.",C.5,News,https://www.proquest.com/newspapers/oregon-must-do-small-part/docview/2349611011/se-2?accountid=13360,OR
7276,carbon_tax,Cap-and-trade policy facing backlash,"Brown, Alex","The Register - Guard; Eugene, Or.","Dec 29, 2020","Eugene, Or.",A.9,News,https://www.proquest.com/newspapers/cap-trade-policy-facing-backlash/docview/2531462347/se-2?accountid=13360,OR
7330,carbon_tax,LETTERS IN THE EDITOR'S MAILBAG,,"The Register - Guard; Eugene, Or.","Jul 1, 2014","Eugene, Or.",A.10,,https://www.proquest.com/newspapers/letters-editors-mailbag/docview/1547381942/se-2?accountid=13360,OR
7396,carbon_tax,"Oregon, nation would benefit from climate legislation","Miller, John","Statesman Journal; Salem, Or.","Jun 8, 2008","Salem, Or.",,OPINION,https://www.proquest.com/newspapers/oregon-nation-would-benefit-climate-legislation/docview/440283934/se-2?accountid=13360,OR
7546,carbon_tax,New approach on climate,The Register-Guard,"The Register - Guard; Eugene, Or.","Feb 25, 2009","Eugene, Or.",A.8,,https://www.proquest.com/newspapers/new-approach-on-climate/docview/377831230/se-2?accountid=13360,OR
7552,carbon_tax,Rapid Response: Grading Gov. Brown,Rapid Response,"Statesman Journal; Salem, Or.","Apr 26, 2015","Salem, Or.",D.7,Opinion,https://www.proquest.com/newspapers/rapid-response-grading-gov-brown/docview/1845011972/se-2?accountid=13360,OR
7688,carbon_tax,Local actions matter in fight on climate change,"Wilson, Jack","The Register - Guard; Eugene, Or.","Jun 15, 2016","Eugene, Or.",,Editorial,https://www.proquest.com/newspapers/local-actions-matter-fight-on-climate-change/docview/1796853830/se-2?accountid=13360,OR
7716,carbon_tax,"Carbon pricing becomes cause for World Bank, IMF",Coral Davenport New York Times,"The Register - Guard; Eugene, Or.","Apr 24, 2016","Eugene, Or.",,News,https://www.proquest.com/newspapers/carbon-pricing-becomes-cause-world-bank-imf/docview/1783816981/se-2?accountid=13360,OR
7810,carbon_tax,Drought recurring theme in year's top environmental stories,"Loew, Tracy","Statesman Journal; Salem, Or.","Dec 27, 2015","Salem, Or.",A.1,News,https://www.proquest.com/newspapers/drought-recurring-theme-years-top-environmental/docview/1751770024/se-2?accountid=13360,OR
7954,carbon_tax,Letters in the editor's mailbag,,"The Register - Guard; Eugene, Or.","May 4, 2016","Eugene, Or.",,Editorial,https://www.proquest.com/newspapers/letters-editors-mailbag/docview/1786653266/se-2?accountid=13360,OR
7969,carbon_tax,LETTERS IN THE EDITOR'S MAILBAG,,"The Register - Guard; Eugene, Or.","Apr 4, 2013","Eugene, Or.",A.6,,https://www.proquest.com/newspapers/letters-editors-mailbag/docview/1324720933/se-2?accountid=13360,OR
8068,carbon_tax,LETTERS IN THE EDITOR'S MAILBAG,The Register-Guard,"The Register - Guard; Eugene, Or.","Dec 3, 2008","Eugene, Or.",A.10,,https://www.proquest.com/newspapers/letters-editors-mailbag/docview/377863130/se-2?accountid=13360,OR
8069,carbon_tax,LETTERS IN THE EDITOR'S MAILBAG,The Register-Guard,"The Register - Guard; Eugene, Or.","Jul 1, 2009","Eugene, Or.",A.10,,https://www.proquest.com/newspapers/letters-editors-mailbag/docview/377806486/se-2?accountid=13360,OR
8087,carbon_tax,LETTERS IN THE EDITOR'S MAILBAG,The Register-Guard,"The Register - Guard; Eugene, Or.","Jan 22, 2007","Eugene, Or.",,,https://www.proquest.com/newspapers/letters-editors-mailbag/docview/377814085/se-2?accountid=13360,OR
8104,carbon_tax,LETTERS IN THE EDITOR'S MAILBAG,The Register-Guard,"The Register - Guard; Eugene, Or.","May 23, 2009","Eugene, Or.",A.11,,https://www.proquest.com/newspapers/letters-editors-mailbag/docview/377831411/se-2?accountid=13360,OR
8257,clean_energy_standard,Panel hears 'coal to clean' bill,"Loew, Tracy","Statesman Journal; Salem, Or.","Mar 26, 2015","Salem, Or.",A.8,Mid-Valley,https://www.proquest.com/newspapers/panel-hears-coal-clean-bill/docview/1669445367/se-2?accountid=13360,OR
8875,gas_tax,Business group hopeful on gas tax,,"Statesman Journal; Salem, Or.","Feb 13, 1999","Salem, Or.",,LEGISLATURE,https://www.proquest.com/newspapers/business-group-hopeful-on-gas-tax/docview/911751849/se-2?accountid=13360,OR
8894,gas_tax,Moving away from gas tax important for Oregon's future,"Kulongoski, Ted","Statesman Journal; Salem, Or.","Jan 11, 2009","Salem, Or.",,OPINION,https://www.proquest.com/newspapers/moving-away-gas-tax-important-oregons-future/docview/440320041/se-2?accountid=13360,OR
8942,gas_tax,"Gas tax, road fee increases proposed","Hubbard, Saul","The Register - Guard; Eugene, Or.","Jun 24, 2015","Eugene, Or.",A.1,,https://www.proquest.com/newspapers/gas-tax-road-fee-increases-proposed/docview/1692866046/se-2?accountid=13360,OR
8974,gas_tax,GOP out of Senate talks on gas tax,"Hoffman, Hannah","Statesman Journal; Salem, Or.","Feb 28, 2015","Salem, Or.",A.1,Page One,https://www.proquest.com/newspapers/gop-out-senate-talks-on-gas-tax/docview/1750202194/se-2?accountid=13360,OR
9194,gas_tax,Misconceptions abound about mileage-gased tax test,GUEST VIEWPOINT By James Whitty For The Register-Guard,"The Register - Guard; Eugene, Or.","Jun 24, 2005","Eugene, Or.",,,https://www.proquest.com/newspapers/misconceptions-abound-about-mileage-gased-tax/docview/377770820/se-2?accountid=13360,OR
9199,gas_tax,Paying for Oregon's roads,,"The Register - Guard; Eugene, Or.","Jun 13, 2012","Eugene, Or.",A.8,,https://www.proquest.com/newspapers/paying-oregons-roads/docview/1024158128/se-2?accountid=13360,OR
9229,gas_tax,"Political bickering produced a messy, productive session","Law, Steve","Statesman Journal; Salem, Or.","Jul 26, 1999","Salem, Or.",,SPECIAL,https://www.proquest.com/newspapers/political-bickering-produced-messy-productive/docview/911689471/se-2?accountid=13360,OR
9232,gas_tax,House passes clean fuels bill,"Hoffman, Hannah","Statesman Journal; Salem, Or.","Mar 5, 2015","Salem, Or.",A.1,Page One,https://www.proquest.com/newspapers/house-passes-clean-fuels-bill/docview/1760338392/se-2?accountid=13360,OR
9242,gas_tax,Many faces of Trump have led to confusion,Gail Collins New York Times,"The Register - Guard; Eugene, Or.","May 6, 2017","Eugene, Or.",,Editorial,https://www.proquest.com/newspapers/many-faces-trump-have-led-confusion/docview/1895930697/se-2?accountid=13360,OR
9261,gas_tax,Environmental group pushing Legislature to combat emissions,David Steves The Register-Guard,"The Register - Guard; Eugene, Or.","Jun 16, 2009","Eugene, Or.",A.1,,https://www.proquest.com/newspapers/environmental-group-pushing-legislature-combat/docview/377907926/se-2?accountid=13360,OR
9264,gas_tax,A swap on transportation,,"The Register - Guard; Eugene, Or.","May 14, 2015","Eugene, Or.",A.8,,https://www.proquest.com/newspapers/swap-on-transportation/docview/1685037569/se-2?accountid=13360,OR
9347,gas_tax,LETTERS IN THE EDITOR'S MAILBAG,,"The Register - Guard; Eugene, Or.","Jan 26, 2012","Eugene, Or.",A.6,,https://www.proquest.com/newspapers/letters-editors-mailbag/docview/924789535/se-2?accountid=13360,OR
9379,gas_tax,"Tax is unfair, wastes money and won't solve problem","Shonk, Aaron","The Register - Guard; Eugene, Or.","Apr 27, 2011","Eugene, Or.",A.7,,https://www.proquest.com/newspapers/tax-is-unfair-wastes-money-wont-solve-problem/docview/871510183/se-2?accountid=13360,OR
9382,gas_tax,Oregon motorists may be driving less,David Steves The Register-Guard,"The Register - Guard; Eugene, Or.","Jul 16, 2008","Eugene, Or.",A.1,,https://www.proquest.com/newspapers/oregon-motorists-may-be-driving-less/docview/377840846/se-2?accountid=13360,OR
9392,gas_tax,Letters,,"Statesman Journal; Salem, Or.","May 6, 2006","Salem, Or.",,Opinion,https://www.proquest.com/newspapers/letters/docview/440133706/se-2?accountid=13360,OR
9397,gas_tax,Taking the hard road,The Register-Guard,"The Register - Guard; Eugene, Or.","Mar 20, 2006","Eugene, Or.",,,https://www.proquest.com/newspapers/taking-hard-road/docview/377777369/se-2?accountid=13360,OR
9419,gas_tax,LETTERS IN THE EDITOR'S MAILBAG,The Register-Guard,"The Register - Guard; Eugene, Or.","Sep 21, 2007","Eugene, Or.",,,https://www.proquest.com/newspapers/letters-editors-mailbag/docview/377834581/se-2?accountid=13360,OR
9578,gas_tax,Kitzhaber warns against tax cut measure,,"Statesman Journal; Salem, Or.","Jan 6, 2000","Salem, Or.",,LOCAL,https://www.proquest.com/newspapers/kitzhaber-warns-against-tax-cut-measure/docview/911638687/se-2?accountid=13360,OR
9650,gas_tax,On the radio,,"Statesman Journal; Salem, Or.","Apr 28, 2000","Salem, Or.",,OREGON,https://www.proquest.com/newspapers/on-radio/docview/911723477/se-2?accountid=13360,OR
9715,gas_tax,Status report for key bills,,"Statesman Journal; Salem, Or.","Apr 5, 2009","Salem, Or.",,Page One,https://www.proquest.com/newspapers/status-report-key-bills/docview/440331935/se-2?accountid=13360,OR
9761,gas_tax,LETTERS IN THE EDITOR'S MAILBAG,The Register-Guard,"The Register - Guard; Eugene, Or.","Aug 19, 2007","Eugene, Or.",,,https://www.proquest.com/newspapers/letters-editors-mailbag/docview/377820996/se-2?accountid=13360,OR
9817,gas_tax,Using less gas offers mixed results for state,"Fosmire, Laura","Statesman Journal; Salem, Or.","Sep 30, 2012","Salem, Or.",,Environment,https://www.proquest.com/newspapers/using-less-gas-offers-mixed-results-state/docview/1081290659/se-2?accountid=13360,OR
9822,gas_tax,Low-cost motoring,,"The Register - Guard; Eugene, Or.","Aug 28, 2013","Eugene, Or.",A.6,,https://www.proquest.com/newspapers/low-cost-motoring/docview/1431184281/se-2?accountid=13360,OR
10001,gas_tax,Lawmaker seeks to ease hybrid fee,,"Statesman Journal; Salem, Or.","Mar 5, 2003","Salem, Or.",,Local,https://www.proquest.com/newspapers/lawmaker-seeks-ease-hybrid-fee/docview/439926813/se-2?accountid=13360,OR
10038,gas_tax,LETTERS IN THE EDITOR'S MAILBAG,The Register-Guard,"The Register - Guard; Eugene, Or.","Dec 12, 2006","Eugene, Or.",,,https://www.proquest.com/newspapers/letters-editors-mailbag/docview/377801687/se-2?accountid=13360,OR
10044,gas_tax,Running on fumes,,"The Register - Guard; Eugene, Or.","Jun 13, 2014","Eugene, Or.",A.8,,https://www.proquest.com/newspapers/running-on-fumes/docview/1544888179/se-2?accountid=13360,OR
10063,gas_tax,CHANCE TO LEAVE A LEGACY,,"Statesman Journal; Salem, Or.","Jan 9, 2000","Salem, Or.",,MAIN NEWS,https://www.proquest.com/newspapers/chance-leave-legacy/docview/911711057/se-2?accountid=13360,OR
10080,gas_tax,LETTERS IN THE EDITOR'S MAILBAG,Anonymous,"The Register - Guard; Eugene, Or.","Oct 14, 2010","Eugene, Or.",A.8,,https://www.proquest.com/newspapers/letters-editors-mailbag/docview/821970087/se-2?accountid=13360,OR
10122,gas_tax,Congress must face roads crisis,"Lundberg, Christine; Leiken, Sid","The Register - Guard; Eugene, Or.","Sep 8, 2014","Eugene, Or.",A.7,,https://www.proquest.com/newspapers/congress-must-face-roads-crisis/docview/1608998426/se-2?accountid=13360,OR
10186,gas_tax,LETTERS IN THE EDITOR'S MAILBAG,The Register-Guard,"The Register - Guard; Eugene, Or.","May 11, 2008","Eugene, Or.",B.14,,https://www.proquest.com/newspapers/letters-editors-mailbag/docview/377820900/se-2?accountid=13360,OR
10225,gas_tax,"Dems look to sharpen edge in House: While Democrats aim to add to a 35-25 majority, the GOP hopes to do enough to curb Democrats’ power","Hubbard, Saul","The Register - Guard; Eugene, Or.","Oct 16, 2016","Eugene, Or.",,City Region,https://www.proquest.com/newspapers/dems-look-sharpen-edge-house/docview/1829381687/se-2?accountid=13360,OR
10293,gas_tax,GOP: Use conservation fund to repair national parks,Raju Chebium,"Statesman Journal; Salem, Or.","Jul 26, 2013","Salem, Or.",,News,https://www.proquest.com/newspapers/gop-use-conservation-fund-repair-national-parks/docview/1412843485/se-2?accountid=13360,OR
10312,gas_tax,Conserve or rebuild?,Raju Chebium,"Statesman Journal; Salem, Or.","Jul 26, 2013","Salem, Or.",A.1,Page One,https://www.proquest.com/newspapers/conserve-rebuild/docview/1412843316/se-2?accountid=13360,OR
10453,gas_tax,Compromise package dies,"Loew, Tracy","Statesman Journal; Salem, Or.","Jun 26, 2015","Salem, Or.",A.1,Page One,https://www.proquest.com/newspapers/compromise-package-dies/docview/1692283562/se-2?accountid=13360,OR
10479,gas_tax,Oregon topped by Washington in best state to make a living ranking,"Fosmire, Laura","Statesman Journal; Salem, Or.","Apr 5, 2013","Salem, Or.",,Update,https://www.proquest.com/newspapers/oregon-topped-washington-best-state-make-living/docview/1323979497/se-2?accountid=13360,OR
10483,gas_tax,"Governor, lawmakers agree on scaled-back transportation bill","Wihtol, Christian","The Register - Guard; Eugene, Or.","Jun 29, 2017","Eugene, Or.",,News,https://www.proquest.com/newspapers/governor-lawmakers-agree-on-scaled-back/docview/1914636247/se-2?accountid=13360,OR
10553,gas_tax,LETTERS IN THE EDITOR'S MAILBAG,The Register-Guard,"The Register - Guard; Eugene, Or.","Jun 13, 2009","Eugene, Or.",A.9,,https://www.proquest.com/newspapers/letters-editors-mailbag/docview/377846842/se-2?accountid=13360,OR
10576,gas_tax,Issues to watch,The Register-Guard,"The Register - Guard; Eugene, Or.","Jan 11, 2009","Eugene, Or.",,,https://www.proquest.com/newspapers/issues-watch/docview/377894698/se-2?accountid=13360,OR
10583,gas_tax,District 12: Lively,,"The Register - Guard; Eugene, Or.","Oct 10, 2012","Eugene, Or.",A.8,,https://www.proquest.com/newspapers/district-12-lively/docview/1112076650/se-2?accountid=13360,OR
10599,gas_tax,"Torrey, Piercy square off over hot-button city issues",Andrea Damewood The Register-Guard,"The Register - Guard; Eugene, Or.","Jul 28, 2008","Eugene, Or.",B.11,,https://www.proquest.com/newspapers/torrey-piercy-square-off-over-hot-button-city/docview/377808547/se-2?accountid=13360,OR
10615,gas_tax,CALENDAR,The Register-Guard,"The Register - Guard; Eugene, Or.","Oct 21, 2007","Eugene, Or.",,,https://www.proquest.com/newspapers/calendar/docview/377835362/se-2?accountid=13360,OR
10716,gas_tax,Governor's spending plan includes host of tax increases in some form,Anne Williams The Register-Guard,"The Register - Guard; Eugene, Or.","Dec 2, 2008","Eugene, Or.",A.1,,https://www.proquest.com/newspapers/governors-spending-plan-includes-host-tax/docview/377802592/se-2?accountid=13360,OR
10763,gas_tax,CALENDAR,The Register-Guard,"The Register - Guard; Eugene, Or.","Oct 22, 2007","Eugene, Or.",,,https://www.proquest.com/newspapers/calendar/docview/377835053/se-2?accountid=13360,OR
10775,gas_tax,Council's City Hall strategy questioned,Edward Russo The Register-Guard,"The Register - Guard; Eugene, Or.","Jun 22, 2008","Eugene, Or.",A.1,,https://www.proquest.com/newspapers/councils-city-hall-strategy-questioned/docview/377842951/se-2?accountid=13360,OR
10801,gas_tax,Environmentalists decry transportation funding bill as not green enough,David Steves The Register-Guard,"The Register - Guard; Eugene, Or.","May 27, 2009","Eugene, Or.",A.1,,https://www.proquest.com/newspapers/environmentalists-decry-transportation-funding/docview/377839668/se-2?accountid=13360,OR
10860,gas_tax,LETTERS IN THE EDITOR'S MAILBAG,The Register-Guard,"The Register - Guard; Eugene, Or.","Feb 9, 2006","Eugene, Or.",,,https://www.proquest.com/newspapers/letters-editors-mailbag/docview/377809712/se-2?accountid=13360,OR
10875,gas_tax,OPINION,The Register-Guard,"The Register - Guard; Eugene, Or.","Jun 10, 2006","Eugene, Or.",,,https://www.proquest.com/newspapers/opinion/docview/377734577/se-2?accountid=13360,OR
10899,gas_tax,Raise car registration fee,,"Statesman Journal; Salem, Or.","Mar 11, 2003","Salem, Or.",,Opinion,https://www.proquest.com/newspapers/raise-car-registration-fee/docview/439921358/se-2?accountid=13360,OR
10901,gas_tax,Carbon standard bill has deja vu hearing in House,"Hoffman, Hannah","Statesman Journal; Salem, Or.","Feb 26, 2015","Salem, Or.",A.8,Mid-Valley,https://www.proquest.com/newspapers/carbon-standard-bill-has-deja-vu-hearing-house/docview/1659778799/se-2?accountid=13360,OR
10954,gas_tax,"Environmentalists count both successes, setbacks","Casper, Beth; Knowlton, Stefanie","Statesman Journal; Salem, Or.","Jun 30, 2009","Salem, Or.",,Page One,https://www.proquest.com/newspapers/environmentalists-count-both-successes-setbacks/docview/440343501/se-2?accountid=13360,OR
10983,gas_tax,Compromise on clean fuels: Or prepare to let transportation bill die,"Wilson, Jack","The Register - Guard; Eugene, Or.","Jun 1, 2017","Eugene, Or.",,Editorial,https://www.proquest.com/newspapers/compromise-on-clean-fuels/docview/1904496594/se-2?accountid=13360,OR
10985,gas_tax,More west-end candidates in contest for commissioner,LARRY BACON The Register-Guard,"The Register - Guard; Eugene, Or.","May 9, 2002","Eugene, Or.",,,https://www.proquest.com/newspapers/more-west-end-candidates-contest-commissioner/docview/377697806/se-2?accountid=13360,OR
10999,gas_tax,Senate may vote on Wyden's highway funding deal,Raju Chebium,"Statesman Journal; Salem, Or.","Jul 22, 2014","Salem, Or.",6,A,https://www.proquest.com/newspapers/senate-may-vote-on-wydens-highway-funding-deal/docview/1547317987/se-2?accountid=13360,OR
11258,gas_tax,Trail is monument to persistence,JOE MOSLEY The Register-Guard,"The Register - Guard; Eugene, Or.","Jan 31, 2003","Eugene, Or.",,,https://www.proquest.com/newspapers/trail-is-monument-persistence/docview/377712277/se-2?accountid=13360,OR
11323,gas_tax,LETTERS IN THE EDITOR'S MAILBAG,,"The Register - Guard; Eugene, Or.","May 12, 2015","Eugene, Or.",A.12,,https://www.proquest.com/newspapers/letters-editors-mailbag/docview/1685037397/se-2?accountid=13360,OR
11356,gas_tax,LETTERS IN THE EDITOR'S MAILBAG,The Register-Guard,"The Register - Guard; Eugene, Or.","Feb 10, 2005","Eugene, Or.",,,https://www.proquest.com/newspapers/letters-editors-mailbag/docview/377732107/se-2?accountid=13360,OR
11365,gas_tax,LETTERS IN THE EDITOR'S MAILBAG,The Register-Guard,"The Register - Guard; Eugene, Or.","May 23, 2004","Eugene, Or.",,,https://www.proquest.com/newspapers/letters-editors-mailbag/docview/377755933/se-2?accountid=13360,OR
11366,gas_tax,Senate hopefuls poles apart on state economic strategies,JOE MOSLEY The Register-Guard,"The Register - Guard; Eugene, Or.","Oct 1, 2002","Eugene, Or.",,,https://www.proquest.com/newspapers/senate-hopefuls-poles-apart-on-state-economic/docview/377785551/se-2?accountid=13360,OR
11375,gas_tax,LETTERS IN THE EDITOR'S MAILBAG,The Register-Guard,"The Register - Guard; Eugene, Or.","Aug 12, 2007","Eugene, Or.",,,https://www.proquest.com/newspapers/letters-editors-mailbag/docview/377825970/se-2?accountid=13360,OR
11399,gas_tax,Democrats have much to consider in primary,David Steves The Register-Guard,"The Register - Guard; Eugene, Or.","May 4, 2008","Eugene, Or.",A.1,,https://www.proquest.com/newspapers/democrats-have-much-consider-primary/docview/377784778/se-2?accountid=13360,OR
11403,gas_tax,civic challenges tell ups & downs,Jeff Wright The Register-Guard,"The Register - Guard; Eugene, Or.","Dec 30, 2007","Eugene, Or.",,,https://www.proquest.com/newspapers/civic-challenges-tell-ups-downs/docview/377755381/se-2?accountid=13360,OR
11496,gas_tax,"Slow down, Oregon legislators",,"Statesman Journal; Salem, Or.","Feb 4, 2015","Salem, Or.",A.13,Opinion,https://www.proquest.com/newspapers/slow-down-oregon-legislators/docview/1703990757/se-2?accountid=13360,OR
11531,gas_tax,"Happening at the Capitol: Equal pay, fracking, funding,","Loew, Tracy; Dietz, Diane","Statesman Journal; Salem, Or.","May 21, 2017","Salem, Or.",A.2,News,https://www.proquest.com/newspapers/happening-at-capitol-equal-pay-fracking-funding/docview/1901411366/se-2?accountid=13360,OR
11666,gas_tax,LETTERS IN THE EDITOR'S MAILBAG,The Register-Guard,"The Register - Guard; Eugene, Or.","Feb 10, 2008","Eugene, Or.",,,https://www.proquest.com/newspapers/letters-editors-mailbag/docview/377828260/se-2?accountid=13360,OR
11676,gas_tax,On the radio,,"Statesman Journal; Salem, Or.","Oct 24, 2000","Salem, Or.",,LOCAL,https://www.proquest.com/newspapers/on-radio/docview/911698253/se-2?accountid=13360,OR
11678,gas_tax,LETTERS IN THE EDITOR'S MAILBAG,The Register-Guard,"The Register - Guard; Eugene, Or.","May 13, 2008","Eugene, Or.",A.8,,https://www.proquest.com/newspapers/letters-editors-mailbag/docview/377823106/se-2?accountid=13360,OR
11686,gas_tax,Letters in the Editor's Mailbag: [2],The Register-Guard,"The Register - Guard; Eugene, Or.","Mar 15, 2003","Eugene, Or.",,,https://www.proquest.com/newspapers/letters-editors-mailbag/docview/377697560/se-2?accountid=13360,OR
11704,gas_tax,Letters in the Editor's Mailbag: [2],The Register-Guard,"The Register - Guard; Eugene, Or.","Feb 1, 2002","Eugene, Or.",,A,https://www.proquest.com/newspapers/letters-editors-mailbag/docview/377675571/se-2?accountid=13360,OR
11789,gas_tax,Ours Forever,,"Statesman Journal; Salem, Or.","Jul 2, 2017","Salem, Or.",A.6,News,https://www.proquest.com/newspapers/ours-forever/docview/1915061911/se-2?accountid=13360,OR
11790,gas_tax,"Ours forever: 50 years ago, landmark legislation guaranteed free public access to Oregon's beaches",Capi Lynn,"Statesman Journal; Salem, Or.","Jul 12, 2017","Salem, Or.",A.3,News,https://www.proquest.com/newspapers/ours-forever/docview/1917817833/se-2?accountid=13360,OR
11795,gas_tax,City/Region Digest: [6],The Register-Guard,"The Register - Guard; Eugene, Or.","Sep 18, 2002","Eugene, Or.",,,https://www.proquest.com/newspapers/city-region-digest/docview/377685804/se-2?accountid=13360,OR
11821,gas_tax,'Constitution' measure a bad idea for county,,"Statesman Journal; Salem, Or.","Apr 21, 2010","Salem, Or.",,OPINION,https://www.proquest.com/newspapers/constitution-measure-bad-idea-county/docview/440415916/se-2?accountid=13360,OR
11857,gas_tax,Today,,"Statesman Journal; Salem, Or.","Feb 20, 2003","Salem, Or.",,Legislature,https://www.proquest.com/newspapers/today/docview/439922896/se-2?accountid=13360,OR
11876,gas_tax,Growth changes advised,"Green, Kristen","Statesman Journal; Salem, Or.","Jan 14, 1999","Salem, Or.",,LEGISLATURE,https://www.proquest.com/newspapers/growth-changes-advised/docview/911713907/se-2?accountid=13360,OR
11945,gas_tax,Salem River Crossing study in the final phase,,"Statesman Journal; Salem, Or.","Feb 19, 2015","Salem, Or.",11,A,https://www.proquest.com/newspapers/salem-river-crossing-study-final-phase/docview/1656301334/se-2?accountid=13360,OR
12008,gas_tax,Projects improve access to national forest area,Matt Cooper The Register-Guard,"The Register - Guard; Eugene, Or.","Apr 12, 2003","Eugene, Or.",,,https://www.proquest.com/newspapers/projects-improve-access-national-forest-area/docview/377707795/se-2?accountid=13360,OR
12037,gas_tax,"Congress to tackle highways, education","Davis, Susan","Statesman Journal; Salem, Or.","Jul 5, 2015","Salem, Or.",3,B,https://www.proquest.com/newspapers/congress-tackle-highways-education/docview/1693522502/se-2?accountid=13360,OR
12057,gas_tax,BRIEFLY,The Register-Guard,"The Register - Guard; Eugene, Or.","Aug 27, 2004","Eugene, Or.",,,https://www.proquest.com/newspapers/briefly/docview/377808579/se-2?accountid=13360,OR
12114,gas_tax,Road funds may get a boost,,"Statesman Journal; Salem, Or.","Feb 13, 2004","Salem, Or.",,Local,https://www.proquest.com/newspapers/road-funds-may-get-boost/docview/439977490/se-2?accountid=13360,OR
12184,gas_tax,Public transit on the rise,,"The Register - Guard; Eugene, Or.","Mar 12, 2014","Eugene, Or.",A.8,,https://www.proquest.com/newspapers/public-transit-on-rise/docview/1513248907/se-2?accountid=13360,OR
12208,gas_tax,HB 2020 will devastate Oregon families and communities,,"Statesman Journal; Salem, Or.","Feb 17, 2019","Salem, Or.",C.6,News,https://www.proquest.com/newspapers/hb-2020-will-devastate-oregon-families/docview/2182144440/se-2?accountid=13360,OR
12219,gas_tax,2013 Oregon Legislative Session: Bills to watch,"Hoffman, Hannah","Statesman Journal; Salem, Or.","Jan 16, 2013","Salem, Or.",,Update,https://www.proquest.com/newspapers/2013-oregon-legislative-session-bills-watch/docview/1270312449/se-2?accountid=13360,OR
12297,gas_tax,Oregon is a winner with,,"Statesman Journal; Salem, Or.","Mar 11, 2005","Salem, Or.",,Page One,https://www.proquest.com/newspapers/oregon-is-winner-with/docview/440046250/se-2?accountid=13360,OR
12373,gas_tax,Oregon lawmakers eager to see highway bill passed,"Barton, Paul C","Statesman Journal; Salem, Or.","Apr 21, 2012","Salem, Or.",,Page One,https://www.proquest.com/newspapers/oregon-lawmakers-eager-see-highway-bill-passed/docview/1009023136/se-2?accountid=13360,OR
