,Keyword,Title,Author,Publication_title,Publication_date,Place_of_publication,First_page,Section,Document_URL,State
9569,gas_tax,Bill proposing increased boat registration fees to be reworked,"Parker, Molly","Havelock News; Havelock, NC","Apr 15, 2013","Havelock, N.C.",,News,https://www.proquest.com/newspapers/bill-proposing-increased-boat-registration-fees/docview/1468007225/se-2?accountid=13360,NC
9574,gas_tax,Brown rewriting dredge-funding bill after boat owners complain,,"Daily News; Jacksonville, NC","Apr 16, 2013","Jacksonville, N.C.",,News,https://www.proquest.com/newspapers/brown-rewriting-dredge-funding-bill-after-boat/docview/1467546725/se-2?accountid=13360,NC
9575,gas_tax,Reworked dredging bill proposes smaller boat fees,"Parker, Molly","Star - News; Wilmington, N.C.","Apr 15, 2013","Wilmington, N.C.",,,https://www.proquest.com/newspapers/reworked-dredging-bill-proposes-smaller-boat-fees/docview/1327324620/se-2?accountid=13360,NC
9588,gas_tax,Reworked dredging bill proposes smaller boat fees,,"Daily News; Jacksonville, NC","Apr 15, 2013","Jacksonville, N.C.",,Features,https://www.proquest.com/newspapers/reworked-dredging-bill-proposes-smaller-boat-fees/docview/1467577322/se-2?accountid=13360,NC
9601,gas_tax,Officials struggle to find money for inlet dredging,"Queram, Kate Elizabeth","Star - News; Wilmington, N.C.","Nov 20, 2013","Wilmington, N.C.",,,https://www.proquest.com/newspapers/officials-struggle-find-money-inlet-dredging/docview/1460202013/se-2?accountid=13360,NC
9781,gas_tax,Contentious issues to dominate N.C. legislative session,"Parker, Molly","Star - News; Wilmington, N.C.","May 10, 2014","Wilmington, N.C.",,,https://www.proquest.com/newspapers/contentious-issues-dominate-n-c-legislative/docview/1522960924/se-2?accountid=13360,NC
9969,gas_tax,N.C. Senate District 9: [1],Anonymous,"Star - News; Wilmington, N.C.","Oct 15, 2008","Wilmington, N.C.",,,https://www.proquest.com/newspapers/n-c-senate-district-9/docview/285602630/se-2?accountid=13360,NC
9999,gas_tax,"Letters to the Editor - April 12, 2015",,"Star - News; Wilmington, N.C.","Apr 11, 2015","Wilmington, N.C.",,,https://www.proquest.com/newspapers/letters-editor-april-12-2015/docview/1672392131/se-2?accountid=13360,NC
10265,gas_tax,Agreement finalized to allow dredging,,"Star - News; Wilmington, N.C.","Dec 10, 2013","Wilmington, N.C.",,,https://www.proquest.com/newspapers/agreement-finalized-allow-dredging/docview/1466580107/se-2?accountid=13360,NC
10326,gas_tax,Senator rewrites dredging bill,"Parker, Molly","Free Press / Jones Post; Kinston, NC","Apr 15, 2013","Kinston, N.C.",,News,https://www.proquest.com/newspapers/senator-rewrites-dredging-bill/docview/1467847665/se-2?accountid=13360,NC
10443,gas_tax,Letters to the Editor: Tax on hybrid autos draws more ire from readers,,"Asheville Citizen - Times; Asheville, N.C.","May 30, 2013","Asheville, N.C.",A.4,A,https://www.proquest.com/newspapers/letters-editor/docview/1471235009/se-2?accountid=13360,NC
10584,gas_tax,"Q&A: Alley, Whitmire are vying for seat","Axtell, Nathaniel","Times News; Hendersonville, N.C.","Oct 18, 2012","Hendersonville, N.C.",,,https://www.proquest.com/newspapers/q-alley-whitmire-are-vying-seat/docview/1112889552/se-2?accountid=13360,NC
10595,gas_tax,Candidates for N.C. House District 113 tackle the issues,"Axtell, Nathaniel","Times News; Hendersonville, N.C.","Oct 17, 2012","Hendersonville, N.C.",,,https://www.proquest.com/newspapers/candidates-n-c-house-district-113-tackle-issues/docview/1112423505/se-2?accountid=13360,NC
10613,gas_tax,"Q&A: Alley, Whitmire are vying for seat: [1]","Axtell, Nathaniel","Times News; Hendersonville, N.C.","Oct 18, 2012","Hendersonville, N.C.",,,https://www.proquest.com/newspapers/q-alley-whitmire-are-vying-seat/docview/1113333813/se-2?accountid=13360,NC
10690,gas_tax,Questions about SROs dominate candidate forum,"Axtell, Nathaniel","Times News; Hendersonville, N.C.","Apr 2, 2014","Hendersonville, N.C.",,,https://www.proquest.com/newspapers/questions-about-sros-dominate-candidate-forum/docview/1512412616/se-2?accountid=13360,NC
10702,gas_tax,"YOUR VOICE YOUR VOTE / STUCK IN TRAFFIC; As highway congestion worsens statewide, voters put improving traffic flow on their list of priorities for the next governor","MARK SCHREINER, Your Voice, Your Vote","Morning Star; Wilmington, N.C.","Oct 1, 2000","Wilmington, N.C.",,Front Page,https://www.proquest.com/newspapers/your-voice-vote-stuck-traffic-as-highway/docview/285400092/se-2?accountid=13360,NC
10795,gas_tax,Letters to the Editor: [9],,"Star - News; Wilmington, N.C.","Feb 25, 2006","Wilmington, N.C.",,Editorial,https://www.proquest.com/newspapers/letters-editor/docview/285605866/se-2?accountid=13360,NC
10848,gas_tax,N.C. Senate District 9 (y),Anonymous,"Star - News; Wilmington, N.C.","Oct 4, 2008","Wilmington, N.C.",,,https://www.proquest.com/newspapers/n-c-senate-district-9-y/docview/285596157/se-2?accountid=13360,NC
11000,gas_tax,State legislation might set back Wilmington's narrowing of budget gap,"Sebens, Shelby","Star - News; Wilmington, N.C.","Apr 18, 2011","Wilmington, N.C.",,,https://www.proquest.com/newspapers/state-legislation-might-set-back-wilmingtons/docview/862496814/se-2?accountid=13360,NC
11027,gas_tax,Wilmington's budget gap narrowing,"Sebens, Shelby","Star - News; Wilmington, N.C.","Apr 18, 2011","Wilmington, N.C.",,,https://www.proquest.com/newspapers/wilmingtons-budget-gap-narrowing/docview/862496375/se-2?accountid=13360,NC
11311,gas_tax,LETTERS TO THE EDITOR,,"Asheville Citizen - Times; Asheville, N.C.","Jan 8, 2006","Asheville, N.C.",,EDITORIAL,https://www.proquest.com/newspapers/letters-editor/docview/438677340/se-2?accountid=13360,NC
11360,gas_tax,"Failing bridges, few funds","Gannon, Patrick","Star - News; Wilmington, N.C.","Jan 20, 2008","Wilmington, N.C.",,,https://www.proquest.com/newspapers/failing-bridges-few-funds/docview/285534729/se-2?accountid=13360,NC
11441,gas_tax,Forum highlights candidates' positions on top issues,"Lacey, Derek","Times News; Hendersonville, N.C.","Feb 16, 2016","Hendersonville, N.C.",,,https://www.proquest.com/newspapers/forum-highlights-candidates-positions-on-top/docview/1765650787/se-2?accountid=13360,NC
11495,gas_tax,House 16 seat draws three GOP candidates,"Queram, Kate Elizabeth","Star - News; Wilmington, N.C.","Apr 17, 2012","Wilmington, N.C.",,,https://www.proquest.com/newspapers/house-16-seat-draws-three-gop-candidates/docview/1002375000/se-2?accountid=13360,NC
11628,gas_tax,PUBLIC OPINION - PRO AND CON; New Hanover County residents say: Give us bike paths!,"Hervey, Philip","Morning Star; Wilmington, N.C.","May 28, 1997","Wilmington, N.C.",,Neighbors,https://www.proquest.com/newspapers/public-opinion-pro-con-new-hanover-county/docview/285500876/se-2?accountid=13360,NC
11767,gas_tax,"GOP governor, lt. gov., Senate",,"Asheville Citizen - Times; Asheville, N.C.","Apr 13, 2012","Asheville, N.C.",B.2,B,https://www.proquest.com/newspapers/gop-governor-lt-gov-senate/docview/1471211397/se-2?accountid=13360,NC
11867,gas_tax,"Congress to tackle highways, education","Davis, Susan","Asheville Citizen - Times; Asheville, N.C.","Jul 5, 2015","Asheville, N.C.",3,B,https://www.proquest.com/newspapers/congress-tackle-highways-education/docview/1703468313/se-2?accountid=13360,NC
12097,gas_tax,How the Alamance delegation to the General Assembly voted,Anonymous,"Times - News; Burlington, N.C.","Jun 01, 2012","Burlington, N.C.",,News,https://www.proquest.com/newspapers/how-alamance-delegation-general-assembly-voted/docview/1018074696/se-2?accountid=13360,NC
12133,gas_tax,Study may find source for inlet dredge funds,"Gannon, Patrick","Star - News; Wilmington, N.C.","Apr 5, 2012","Wilmington, N.C.",,,https://www.proquest.com/newspapers/study-may-find-source-inlet-dredge-funds/docview/969051011/se-2?accountid=13360,NC
12268,gas_tax,McGrady ready to keep speaking up in Raleigh,"Glancy, Gary","Times News; Hendersonville, N.C.","Feb 12, 2012","Hendersonville, N.C.",,,https://www.proquest.com/newspapers/mcgrady-ready-keep-speaking-up-raleigh/docview/921221757/se-2?accountid=13360,NC
12277,gas_tax,Profile of N.C. Senate candidate Norman Sanderson,"Book, Sue","Havelock News; Havelock, NC","Oct 30, 2012","Havelock, N.C.",,News,https://www.proquest.com/newspapers/profile-n-c-senate-candidate-norman-sanderson/docview/1467998424/se-2?accountid=13360,NC
12422,gas_tax,COMMON SENSE ; Cleaning up contamination just got more complicated,"Cantwell, Si","Star - News; Wilmington, N.C.","Oct 1, 2004","Wilmington, N.C.",,Local/State,https://www.proquest.com/newspapers/common-sense-cleaning-up-contamination-just-got/docview/285445807/se-2?accountid=13360,NC
12554,gas_tax,Do you know about your right to know?,,"Asheville Citizen - Times; Asheville, N.C.","Apr 17, 2015","Asheville, N.C.",A.13,,https://www.proquest.com/newspapers/do-you-know-about-your-right/docview/1673813811/se-2?accountid=13360,NC
12615,gas_tax,"INSTEAD OF STARS, MAYBE YOU'LL HITCH YOUR WAGON TO A BUG","Buchanan, Jim","Asheville Citizen - Times; Asheville, N.C.","Jun 22, 2008","Asheville, N.C.",,Forum,https://www.proquest.com/newspapers/instead-stars-maybe-youll-hitch-your-wagon-bug/docview/438762310/se-2?accountid=13360,NC
12665,gas_tax,"INSTEAD OF STARS, MAYBE YOU'LL HITCH YOUR WAGON TO A BUG","Buchanan, Jim","Asheville Citizen - Times; Asheville, N.C.","Jun 22, 2008","Asheville, N.C.",C.1,Forum,https://www.proquest.com/newspapers/instead-stars-maybe-youll-hitch-your-wagon-bug/docview/1471873953/se-2?accountid=13360,NC
12788,gas_tax,"House races a mix of solid candidates,varied storylines",,"Asheville Citizen - Times; Asheville, N.C.","Oct 26, 2006","Asheville, N.C.",,EDITORIAL,https://www.proquest.com/newspapers/house-races-mix-solid-candidates-varied/docview/438700029/se-2?accountid=13360,NC
12795,gas_tax,N.C. Senate District 9 (y),Anonymous,"Star - News; Wilmington, N.C.","Oct 14, 2008","Wilmington, N.C.",,,https://www.proquest.com/newspapers/n-c-senate-district-9-y/docview/285587349/se-2?accountid=13360,NC
12895,gas_tax,CANDIDATES' VIEWS,Anonymous,"Times - News; Burlington, N.C.","May 2, 2008","Burlington, N.C.",1,Front Page,https://www.proquest.com/newspapers/candidates-views/docview/379110099/se-2?accountid=13360,NC
13020,gas_tax,N.C. Senate District 9,Anonymous,"Star - News; Wilmington, N.C.","Oct 15, 2008","Wilmington, N.C.",,,https://www.proquest.com/newspapers/n-c-senate-district-9/docview/285602036/se-2?accountid=13360,NC
13034,gas_tax,Swiss Bear: The tale of 2 abandoned tugboats and 10 barges,"Moffat, Susan","The Sun Journal; New Bern, NC","Oct 18, 2014","New Bern, N.C.",,News,https://www.proquest.com/newspapers/swiss-bear-tale-2-abandoned-tugboats-10-barges/docview/1613849107/se-2?accountid=13360,NC
13042,gas_tax,WEEKLY BRIEFING,"Neal, Dale","Asheville Citizen - Times; Asheville, N.C.","Dec 19, 2005","Asheville, N.C.",,WNC Business,https://www.proquest.com/newspapers/weekly-briefing/docview/438671461/se-2?accountid=13360,NC
13089,gas_tax,LETTERS TO THE EDITOR: [Stimulus package should pass 1],,"Asheville Citizen - Times; Asheville, N.C.","Feb 9, 2009","Asheville, N.C.",A.4,News,https://www.proquest.com/newspapers/letters-editor/docview/1471858390/se-2?accountid=13360,NC
13128,gas_tax,"LETTERS TO THE EDITOR: For conservation, renewables",,"Asheville Citizen - Times; Asheville, N.C.","Jul 11, 2008","Asheville, N.C.",,News,https://www.proquest.com/newspapers/letters-editor/docview/438764421/se-2?accountid=13360,NC
13129,gas_tax,"LETTERS TO THE EDITOR: [For conservation, renewables 1]",,"Asheville Citizen - Times; Asheville, N.C.","Jul 11, 2008","Asheville, N.C.",A.6,News,https://www.proquest.com/newspapers/letters-editor/docview/1471876425/se-2?accountid=13360,NC
13140,gas_tax,LETTERS TO THE EDITOR,,"Morning Star; Wilmington, N.C.","Oct 10, 1996","Wilmington, N.C.",,Editorial,https://www.proquest.com/newspapers/letters-editor/docview/285353307/se-2?accountid=13360,NC
13172,gas_tax,LETTERS TO THE EDITOR: Stimulus package should pass,,"Asheville Citizen - Times; Asheville, N.C.","Feb 9, 2009","Asheville, N.C.",,News,https://www.proquest.com/newspapers/letters-editor/docview/438795356/se-2?accountid=13360,NC
13247,gas_tax,LETTERS TO THE EDITOR,,"Asheville Citizen - Times; Asheville, N.C.","Feb 1, 2006","Asheville, N.C.",,EDITORIAL,https://www.proquest.com/newspapers/letters-editor/docview/438681374/se-2?accountid=13360,NC
13309,gas_tax,LETTERS TO THE EDITOR,,"Asheville Citizen - Times; Asheville, N.C.","Aug 29, 2005","Asheville, N.C.",,EDITORIAL,https://www.proquest.com/newspapers/letters-editor/docview/438663428/se-2?accountid=13360,NC
13417,gas_tax,Congressional Roll Call: June 3,,"Times News; Hendersonville, N.C.","Jun 4, 2012","Hendersonville, N.C.",,,https://www.proquest.com/newspapers/congressional-roll-call-june-3/docview/1018549664/se-2?accountid=13360,NC
13454,gas_tax,"Fall of Black dominated N.C.'s '07 political news: RALEIGH -- When state lawmakers were sworn in for another term last January, Jim Black was there -- beaten down and no longer holding the House speaker's gavel, but still there.","MOONEYHAM, SCOTT","Asheville Citizen - Times; Asheville, N.C.","Dec 23, 2007","Asheville, N.C.",C.1,Editorial,https://www.proquest.com/newspapers/fall-black-dominated-n-c-s-07-political-news/docview/1471886711/se-2?accountid=13360,NC
13457,gas_tax,"Fall of Black dominated N.C.'s '07 political news: RALEIGH aEUR "" When state lawmakers were sworn in for another term last January, Jim Black was there aEUR "" beaten down and no longer holding the House speaker's gavel, but still there.","MOONEYHAM, SCOTT","Asheville Citizen - Times; Asheville, N.C.","Dec 23, 2007","Asheville, N.C.",,Editorial,https://www.proquest.com/newspapers/fall-black-dominated-n-c-s-07-political-news/docview/438740585/se-2?accountid=13360,NC
13620,gas_tax,Gloves come off in N.C. Senate's district 9 race,"Gannon, Patrick","Star - News; Wilmington, N.C.","Oct 27, 2008","Wilmington, N.C.",,,https://www.proquest.com/newspapers/gloves-come-off-n-c-senates-district-9-race/docview/285584357/se-2?accountid=13360,NC
13627,gas_tax,Election 2008: Gloves come off in N.C. Senate's district 9 race,"Gannon, Patrick","Star - News; Wilmington, N.C.","Oct 25, 2008","Wilmington, N.C.",,,https://www.proquest.com/newspapers/election-2008-gloves-come-off-n-c-senates/docview/285579759/se-2?accountid=13360,NC
13662,gas_tax,N.C. Senate District 9: [2],Anonymous,"Star - News; Wilmington, N.C.","Oct 15, 2008","Wilmington, N.C.",,,https://www.proquest.com/newspapers/n-c-senate-district-9/docview/285581495/se-2?accountid=13360,NC
13666,gas_tax,Jobs and the economy top list of election year issues for locals,"Boyle, John","Asheville Citizen - Times; Asheville, N.C.","Feb 5, 2012","Asheville, N.C.",,NEWS,https://www.proquest.com/newspapers/jobs-economy-top-list-election-year-issues-locals/docview/919818393/se-2?accountid=13360,NC
13674,gas_tax,WHAT'S ON THE VOTER'S MIND?,"Boyle, John","Asheville Citizen - Times; Asheville, N.C.","Feb 5, 2012","Asheville, N.C.",A.1,A,https://www.proquest.com/newspapers/whats-on-voters-mind/docview/1471210000/se-2?accountid=13360,NC
13744,gas_tax,N.C. Senate District 9: [3],Anonymous,"Star - News; Wilmington, N.C.","Oct 15, 2008","Wilmington, N.C.",,,https://www.proquest.com/newspapers/n-c-senate-district-9/docview/285586088/se-2?accountid=13360,NC
13745,gas_tax,N.C. Senate District 9,,"Star - News; Wilmington, N.C.","Oct 15, 2008","Wilmington, N.C.",,,https://www.proquest.com/newspapers/n-c-senate-district-9/docview/1114896870/se-2?accountid=13360,NC
14215,net_metering,"Micro hydropower, with access to the grid, would give WNC a green energy boost","CULLIPHER, SID","Asheville Citizen - Times; Asheville, N.C.","Dec 24, 2004","Asheville, N.C.",,Main,https://www.proquest.com/newspapers/micro-hydropower-with-access-grid-would-give-wnc/docview/438644264/se-2?accountid=13360,NC
14410,net_metering,Couple reap benefits of using solar power Progress Energy buys back electricity in new program,"Barrett, Mark","Asheville Citizen - Times; Asheville, N.C.","Aug 11, 2006","Asheville, N.C.",,Business,https://www.proquest.com/newspapers/couple-reap-benefits-using-solar-power-progress/docview/438692276/se-2?accountid=13360,NC
14455,net_metering,(Solar)power to the people,,"Asheville Citizen - Times; Asheville, N.C.","Aug 13, 2006","Asheville, N.C.",,Editorial,https://www.proquest.com/newspapers/solar-power-people/docview/438691794/se-2?accountid=13360,NC
14474,net_metering,Letter: Solar revolution,"Gold, Maya","The Sun Journal; New Bern, NC","Jan 1, 2015","New Bern, N.C.",,Opinion,https://www.proquest.com/newspapers/letter-solar-revolution/docview/1641465099/se-2?accountid=13360,NC
15000,RPS,Protect renewable energy standards,"Henry, Eric; Kingery, Maria","Times - News; Burlington, N.C.","May 28, 2013","Burlington, N.C.",,Opinion,https://www.proquest.com/newspapers/protect-renewable-energy-standards/docview/1491650903/se-2?accountid=13360,NC
15193,RPS,Renewable energy could pioneer a bright future for WNC,"Millin, Grant","Asheville Citizen - Times; Asheville, N.C.","Jan 30, 2007","Asheville, N.C.",,EDITORIAL,https://www.proquest.com/newspapers/renewable-energy-could-pioneer-bright-future-wnc/docview/438703285/se-2?accountid=13360,NC
15305,system_benefit_fund,HOPING THE DERBY WILL BE JUST DUCKY; BENEFIT TO HELP HOSPITAL BUILD LARGER NEONATAL INTENSIVE CARE UNIT,"Boyle, John","Asheville Citizen - Times; Asheville, N.C.","Sep 15, 1999","Asheville, N.C.",,LIFESTYLE,https://www.proquest.com/newspapers/hoping-derby-will-be-just-ducky-benefit-help/docview/882299983/se-2?accountid=13360,NC
