previous_index,Keyword,Title,Author,Publication_title,Publication_date,Place_of_publication,First_page,Section,Document_URL,State
3733,cap_and_trade,Text of President Obama's talk in Nashua,Anonymous,"The Sun; Lowell, Mass.","Feb 3, 2010","Lowell, Mass.",,Today's Headlines,https://www.proquest.com/newspapers/text-president-obamas-talk-nashua/docview/378971681/se-2?accountid=13360,MA
3754,cap_and_trade,Clean energy TV ad aims at Brown,Anonymous,"The Berkshire Eagle; Pittsfield, Mass.","Feb 1, 2010","Pittsfield, Mass.",,News,https://www.proquest.com/newspapers/clean-energy-tv-ad-aims-at-brown/docview/380009953/se-2?accountid=13360,MA
3771,cap_and_trade,Trump order softens laws on climate change,"Abel, David",Boston Globe (Online); Boston,"Mar 28, 2017","Boston, Mass.",,Metro,https://www.proquest.com/newspapers/trump-order-softens-laws-on-climate-change/docview/2432863940/se-2?accountid=13360,MA
3805,cap_and_trade,Letter: State carbon tax helps cause in many ways,,"The Berkshire Eagle; Pittsfield, Mass.","Jul 27, 2015","Pittsfield, Mass.",,Opinion,https://www.proquest.com/newspapers/letter-state-carbon-tax-helps-cause-many-ways/docview/1699249741/se-2?accountid=13360,MA
3815,cap_and_trade,Maine joins regional greenhouse initiative,,"The Berkshire Eagle; Pittsfield, Mass.","Jun 19, 2007","Pittsfield, Mass.",,State,https://www.proquest.com/newspapers/maine-joins-regional-greenhouse-initiative/docview/379874713/se-2?accountid=13360,MA
3885,cap_and_trade,Revolution in the power lines,Anonymous,"Boston Globe; Boston, Mass.","Feb 20, 2008","Boston, Mass.",,Editorial,https://www.proquest.com/newspapers/revolution-power-lines/docview/405116586/se-2?accountid=13360,MA
3907,cap_and_trade,Global warming stance another battleground,"Levenson, Michael","Boston Globe; Boston, Mass.","Oct 29, 2011","Boston, Mass.",,National,https://www.proquest.com/newspapers/global-warming-stance-another-battleground/docview/900882061/se-2?accountid=13360,MA
3972,cap_and_trade,Getting warmer on emissions,Anonymous,"Boston Globe; Boston, Mass.","Jun 2, 2008","Boston, Mass.",,Editorial,https://www.proquest.com/newspapers/getting-warmer-on-emissions/docview/405144445/se-2?accountid=13360,MA
4001,cap_and_trade,Filling in the gaps in the city,"Flint, Anthony","Boston Globe; Boston, Mass.","Dec 17, 2009","Boston, Mass.",,Opinion,https://www.proquest.com/newspapers/filling-gaps-city/docview/405198398/se-2?accountid=13360,MA
4051,cap_and_trade,Clean tech job growth slows in Massachusetts,"Chesto, Jon","Boston Globe; Boston, Mass.","Dec 22, 2018","Boston, Mass.",A.10,Business,https://www.proquest.com/newspapers/clean-tech-job-growth-slows-massachusetts/docview/2159593074/se-2?accountid=13360,MA
4058,cap_and_trade,Ex-governor sees the light on green issues,"Jackson, Derrick Z","Boston Globe; Boston, Mass.","Jun 18, 2011","Boston, Mass.",,Opinion,https://www.proquest.com/newspapers/ex-governor-sees-light-on-green-issues/docview/872314624/se-2?accountid=13360,MA
4103,cap_and_trade,A way to help wind energy,"Daley, Beth","Boston Globe; Boston, Mass.","Mar 7, 2011","Boston, Mass.",,Business,https://www.proquest.com/newspapers/way-help-wind-energy/docview/855534134/se-2?accountid=13360,MA
4140,cap_and_trade,A leader on global warming,Anonymous,"The Berkshire Eagle; Pittsfield, Mass.","May 15, 2009","Pittsfield, Mass.",,Editorials,https://www.proquest.com/newspapers/leader-on-global-warming/docview/380115783/se-2?accountid=13360,MA
4148,cap_and_trade,Our opinion: Trailblazers on pollutants,,"The Berkshire Eagle; Pittsfield, Mass.","Feb 10, 2013","Pittsfield, Mass.",,Opinion,https://www.proquest.com/newspapers/our-opinion-trailblazers-on-pollutants/docview/1285400240/se-2?accountid=13360,MA
4151,cap_and_trade,"Big hurdles to Obama's $33 billion in tax cuts for businesses: Republican lawmakers usually back tax cuts for businesses, but the $33 billion price tag of Obama's proposal may deter those who are more worried about runaway deficits.","Trumbull, Mark","The Christian Science Monitor; Boston, Mass.","Jan 29, 2010","Boston, Mass.",,USA,https://www.proquest.com/newspapers/big-hurdles-obamas-33-billion-tax-cuts-businesses/docview/405568995/se-2?accountid=13360,MA
4232,cap_and_trade,"New pact aims to cut smog State, utilities act to boost air quality: [City Edition]","Allen, Scott","Boston Globe (pre-1997 Fulltext); Boston, Mass.","Jul 26, 1996","Boston, Mass.",,METRO/REGION,https://www.proquest.com/newspapers/new-pact-aims-cut-smog-state-utilities-act-boost/docview/290786958/se-2?accountid=13360,MA
4250,cap_and_trade,Clean tech hiring shows a slowdown,"Chesto, Jon",Boston Globe (Online); Boston,"Dec 21, 2018","Boston, Mass.",,Business,https://www.proquest.com/newspapers/clean-tech-hiring-shows-slowdown/docview/2159495416/se-2?accountid=13360,MA
4290,cap_and_trade,A voice of experience: [3 Edition],"Lehigh, Scot","Boston Globe; Boston, Mass.","Jun 26, 2007","Boston, Mass.",,Op-Ed,https://www.proquest.com/newspapers/voice-experience/docview/405068564/se-2?accountid=13360,MA
4303,cap_and_trade,Global warming problems must be addressed,,"The Sun; Lowell, Mass.","Feb 15, 2007","Lowell, Mass.",,Letter To The Editor,https://www.proquest.com/newspapers/global-warming-problems-must-be-addressed/docview/378818422/se-2?accountid=13360,MA
4306,cap_and_trade,A right step on coal,,"Sentinel & Enterprise; Fitchburg, Mass.","Jun 4, 2014","Fitchburg, Mass.",,Opinion,https://www.proquest.com/newspapers/right-step-on-coal/docview/1616574204/se-2?accountid=13360,MA
4309,cap_and_trade,THE GULF SPILL: Joanna Weiss; Rethinking our oil-drenched lifestyles,Anonymous,"Boston Globe; Boston, Mass.","Jun 8, 2010","Boston, Mass.",,Opinion,https://www.proquest.com/newspapers/gulf-spill/docview/365441722/se-2?accountid=13360,MA
4310,cap_and_trade,Retiring nuclear plants could hurt climate goals,,"Boston Globe; Boston, Mass.","Jun 3, 2018","Boston, Mass.",K.5,EditorialOpinion,https://www.proquest.com/newspapers/retiring-nuclear-plants-could-hurt-climate-goals/docview/2048881859/se-2?accountid=13360,MA
4325,cap_and_trade,Retiring more nuclear plants could hurt Mass. climate goals,,Boston Globe (Online); Boston,"Jun 3, 2018","Boston, Mass.",,EditorialOpinion,https://www.proquest.com/newspapers/retiring-more-nuclear-plants-could-hurt-mass/docview/2048852308/se-2?accountid=13360,MA
4331,cap_and_trade,Congress returns to immense agenda,Gail Russell Chaddock Staff Writer,"The Christian Science Monitor; Boston, Mass.","Apr 21, 2009","Boston, Mass.",,National,https://www.proquest.com/newspapers/congress-returns-immense-agenda/docview/405577432/se-2?accountid=13360,MA
4350,cap_and_trade,"Obama on the move in a bid to spur a sputtering agenda: President Obama has lately been front and center, pushing one new initiative after another - and even taking care to include Republicans. But motion does not guarantee progress.","Grier, Peter","The Christian Science Monitor; Boston, Mass.","Feb 3, 2010","Boston, Mass.",,USA,https://www.proquest.com/newspapers/obama-on-move-bid-spur-sputtering-agenda/docview/405573994/se-2?accountid=13360,MA
4391,cap_and_trade,'Policy wonk' Pope Francis issues harsh critique of global warming,"Holtz, Michael","The Christian Science Monitor; Boston, Mass.","Jun 18, 2015","Boston, Mass.",,NEWS,https://www.proquest.com/newspapers/policy-wonk-pope-francis-issues-harsh-critique/docview/1689681835/se-2?accountid=13360,MA
4401,cap_and_trade,"Khazei takes gamble, calls for Obama to bring home troops","Viser, Matt","Boston Globe; Boston, Mass.","Nov 17, 2009","Boston, Mass.",,Metro,https://www.proquest.com/newspapers/khazei-takes-gamble-calls-obama-bring-home-troops/docview/405193597/se-2?accountid=13360,MA
4409,cap_and_trade,Is EPA greenhouse-gas plan a job killer? History might offer clues.,"Clayton, Mark","The Christian Science Monitor; Boston, Mass.","Mar 2, 2011","Boston, Mass.",,USA,https://www.proquest.com/newspapers/is-epa-greenhouse-gas-plan-job-killer-history/docview/854524561/se-2?accountid=13360,MA
4425,cap_and_trade,"Texas, Virginia challenge EPA greenhouse gas finding: Virginia, Texas, and interested groups are going to court to challenge the science behind the EPA's ruling that greenhouse gases are a danger to human heath and welfare.","Clayton, Mark","The Christian Science Monitor; Boston, Mass.","Feb 17, 2010","Boston, Mass.",,USA,https://www.proquest.com/newspapers/texas-virginia-challenge-epa-greenhouse-gas/docview/405572224/se-2?accountid=13360,MA
4440,cap_and_trade,Our opinion: Markey for U.S. Senate,,"The Berkshire Eagle; Pittsfield, Mass.","Jun 22, 2013","Pittsfield, Mass.",,Opinion,https://www.proquest.com/newspapers/our-opinion-markey-u-s-senate/docview/1370402287/se-2?accountid=13360,MA
4484,cap_and_trade,How do you convince people of global warming in a snowstorm?,"Knickerbocker, Brad","The Christian Science Monitor; Boston, Mass.","Feb 28, 2010","Boston, Mass.",,USA,https://www.proquest.com/newspapers/how-do-you-convince-people-global-warming/docview/405572020/se-2?accountid=13360,MA
4493,cap_and_trade,Brown says he won't back carbon fees: But may support a comprehensive energy proposal,"Milligan, Susan","Boston Globe; Boston, Mass.","Jun 17, 2010","Boston, Mass.",,National,https://www.proquest.com/newspapers/brown-says-he-wont-back-carbon-fees/docview/500687210/se-2?accountid=13360,MA
4508,cap_and_trade,"Obama won, so why is his campaign still chugging along?","Feldmann, Linda","The Christian Science Monitor; Boston, Mass.","Nov 19, 2012","Boston, Mass.",,NEWS,https://www.proquest.com/newspapers/obama-won-so-why-is-his-campaign-still-chugging/docview/1171249938/se-2?accountid=13360,MA
4511,cap_and_trade,California bill will cut emissions from - cows?,"Rosen, Ben","The Christian Science Monitor; Boston, Mass.","Sep 20, 2016","Boston, Mass.",,NEWS,https://www.proquest.com/newspapers/california-bill-will-cut-emissions-cows/docview/1821243768/se-2?accountid=13360,MA
4542,cap_and_trade,"At UN summit, Obama promises action on climate: Senate delay may hinder global pact","Stockman, Farah","Boston Globe; Boston, Mass.","Sep 23, 2009","Boston, Mass.",,National,https://www.proquest.com/newspapers/at-un-summit-obama-promises-action-on-climate/docview/405183140/se-2?accountid=13360,MA
4543,cap_and_trade,Nuclear must be part of energy equation,"Fertel, Marvin","Boston Globe; Boston, Mass.","Sep 21, 2009","Boston, Mass.",,Opinion,https://www.proquest.com/newspapers/nuclear-must-be-part-energy-equation/docview/405181395/se-2?accountid=13360,MA
4574,cap_and_trade,Draft of Senate climate bill tougher than House's version: Calls for 3% higher cut in gases by 2020,"Broder, John M","Boston Globe; Boston, Mass.","Sep 30, 2009","Boston, Mass.",,National,https://www.proquest.com/newspapers/draft-senate-climate-bill-tougher-than-houses/docview/405176411/se-2?accountid=13360,MA
4658,cap_and_trade,Senate debates climate bill,Anonymous,"North Adams Transcript; North Adams, Mass.","Jun 2, 2008","North Adams, Mass.",,National,https://www.proquest.com/newspapers/senate-debates-climate-bill/docview/221891926/se-2?accountid=13360,MA
4665,cap_and_trade,The problem with carbon tariffs: They aren't fair,"Brewster, Rachel","The Christian Science Monitor; Boston, Mass.","Apr 20, 2009","Boston, Mass.",,OPINION,https://www.proquest.com/newspapers/problem-with-carbon-tariffs-they-arent-fair/docview/405568809/se-2?accountid=13360,MA
4726,cap_and_trade,US can slow climate change with new carbon-capture technology,"Schiffman, Richard","The Christian Science Monitor; Boston, Mass.","Feb 8, 2013","Boston, Mass.",,NEWS,https://www.proquest.com/newspapers/us-can-slow-climate-change-with-new-carbon/docview/1285215075/se-2?accountid=13360,MA
4731,cap_and_trade,Senate climate bills put pressure on state: Part of sweeping legislation proposed Thursday,"Stout, Matt","Boston Globe; Boston, Mass.","Jan 24, 2020","Boston, Mass.",B.1,Metro,https://www.proquest.com/newspapers/senate-climate-bills-put-pressure-on-state/docview/2344088454/se-2?accountid=13360,MA
4773,cap_and_trade,Weaver: 'Government can't solve problems',"Murphy, Matt","The Sun; Lowell, Mass.","Sep 6, 2010","Lowell, Mass.",,Today's Headlines,https://www.proquest.com/newspapers/weaver-government-cant-solve-problems/docview/749651398/se-2?accountid=13360,MA
4774,cap_and_trade,"Climate change takes back seat on campaign trail: Jobs, economy main focus for Obama, Romney",Bobby Caina Calvan,"Boston Globe; Boston, Mass.","Aug 1, 2012","Boston, Mass.",,National,https://www.proquest.com/newspapers/climate-change-takes-back-seat-on-campaign-trail/docview/1030318792/se-2?accountid=13360,MA
4809,cap_and_trade,GOP's global warming rumble: Sarah Palin v. Arnold Schwarzenegger: The spat between California Gov. Arnold Schwarzenegger and former Alaska governor Sarah Palin over the Copenhagen climate talks highlights the GOP's divided views on global warming.,"Farrell, Michael B","The Christian Science Monitor; Boston, Mass.","Dec 16, 2009","Boston, Mass.",,USA,https://www.proquest.com/newspapers/gops-global-warming-rumble-sarah-palin-v-arnold/docview/405580658/se-2?accountid=13360,MA
4917,cap_and_trade,Aussies vote down bill on carbon trading: Decision will not affect UN talks,"Sullivan, Rohan","Boston Globe; Boston, Mass.","Dec 3, 2009","Boston, Mass.",,Foreign,https://www.proquest.com/newspapers/aussies-vote-down-bill-on-carbon-trading/docview/405212052/se-2?accountid=13360,MA
4927,cap_and_trade,Mass. joins other states to fulfill US pledges on carbon,"Abel, David",Boston Globe (Online); Boston,"Jun 2, 2017","Boston, Mass.",,Metro,https://www.proquest.com/newspapers/mass-joins-other-states-fulfill-us-pledges-on/docview/1904958754/se-2?accountid=13360,MA
4994,cap_and_trade,On one issue Senate hopefuls agree: Israel,"Kaplan, Kenneth H",Jewish Advocate; Boston,"Jan 15, 2010","Boston, Mass.",,,https://www.proquest.com/newspapers/on-one-issue-senate-hopefuls-agree-israel/docview/205262126/se-2?accountid=13360,MA
5011,cap_and_trade,"No thanks, Tom Steyer","Bouie, Jamelle","Boston Globe; Boston, Mass.","Jul 14, 2019","Boston, Mass.",K.4,Ideas,https://www.proquest.com/newspapers/no-thanks-tom-steyer/docview/2257134617/se-2?accountid=13360,MA
5027,cap_and_trade,Senate climate bills would push state to adopt carbon pricing: Part of sweeping legislation proposed Thursday,"Stout, Matt",Boston Globe (Online); Boston,"Jan 23, 2020","Boston, Mass.",,Metro,https://www.proquest.com/newspapers/senate-climate-bills-would-push-state-adopt/docview/2343830490/se-2?accountid=13360,MA
5030,cap_and_trade,Economic risks imperil climate bill,Gail Russell Chaddock,"The Christian Science Monitor; Boston, Mass.","Jun 5, 2008","Boston, Mass.",,USA,https://www.proquest.com/newspapers/economic-risks-imperil-climate-bill/docview/405559042/se-2?accountid=13360,MA
5067,cap_and_trade,Green energy sets up shop in WashingtonGreen energy firms ramp up lobbying,"Kirsner, Scott","Boston Globe; Boston, Mass.","May 17, 2009","Boston, Mass.",,Business,https://www.proquest.com/newspapers/green-energy-sets-up-shop-washingtongreen-firms/docview/405165004/se-2?accountid=13360,MA
5079,cap_and_trade,Mass. presses other states in region to cut emissions,"Abel, David","Boston Globe; Boston, Mass.","Aug 28, 2016","Boston, Mass.",,Metro,https://www.proquest.com/newspapers/mass-presses-other-states-region-cut-emissions/docview/1814513747/se-2?accountid=13360,MA
5088,cap_and_trade,Mass. joins other states to try to fulfill US climate pledge: Baker vows to go even further in campaign to cut carbon emissions,"Abel, David","Boston Globe; Boston, Mass.","Jun 3, 2017","Boston, Mass.",A.1,Metro,https://www.proquest.com/newspapers/mass-joins-other-states-try-fulfill-us-climate/docview/1905109722/se-2?accountid=13360,MA
5100,cap_and_trade,Mass. prods other states to speed cuts in emissions,"Abel, David","Boston Globe; Boston, Mass.","Aug 29, 2016","Boston, Mass.",,Metro,https://www.proquest.com/newspapers/mass-prods-other-states-speed-cuts-emissions/docview/1814537997/se-2?accountid=13360,MA
5129,cap_and_trade,Leaked Clinton emails reveal thorny politics of climate action,"Colman, Zack","The Christian Science Monitor; Boston, Mass.","Oct 22, 2016","Boston, Mass.",,NEWS,https://www.proquest.com/newspapers/leaked-clinton-emails-reveal-thorny-politics/docview/1830891223/se-2?accountid=13360,MA
5159,cap_and_trade,Is Chafee or isn't he in GOP? ; Bush's Clear Skies act killed by R.I. senator: [BLACKSTONE VALLEY Edition],"Sinacola, Chris","Telegram & Gazette; Worcester, Mass.","Mar 16, 2005","Worcester, Mass.",,LOCAL NEWS,https://www.proquest.com/newspapers/is-chafee-isnt-he-gop-bushs-clear-skies-act/docview/268911725/se-2?accountid=13360,MA
5177,cap_and_trade,Activists prod Kerry to say no on pipeline,"Jan, Tracy","Boston Globe; Boston, Mass.","Feb 5, 2014","Boston, Mass.",,National,https://www.proquest.com/newspapers/activists-prod-kerry-say-no-on-pipeline/docview/1494240062/se-2?accountid=13360,MA
5191,cap_and_trade,House races 101: Is the Republican Party primed for a takeover?,Gail Russell Chaddock,"The Christian Science Monitor; Boston, Mass.","Sep 3, 2010","Boston, Mass.",,USA,https://www.proquest.com/newspapers/house-races-101-is-republican-party-primed/docview/749424542/se-2?accountid=13360,MA
5196,cap_and_trade,Massachusetts energy chief sees 'long process' on emissions reduction regulations,Michael P Norton State House News Service,"The Berkshire Eagle; Pittsfield, Mass.","May 24, 2016","Pittsfield, Mass.",,News,https://www.proquest.com/newspapers/massachusetts-energy-chief-sees-long-process-on/docview/1791052189/se-2?accountid=13360,MA
5206,cap_and_trade,Bush urges global emissions plan; Wants 15 nations to develop targets: [3 Edition],"Donnelly, John","Boston Globe; Boston, Mass.","Jun 1, 2007","Boston, Mass.",,National,https://www.proquest.com/newspapers/bush-urges-global-emissions-plan-wants-15-nations/docview/405075008/se-2?accountid=13360,MA
5233,cap_and_trade,Mass. to lower cap on emissions by power plants: Move with other states could net $350 million,"Daley, Beth","Boston Globe; Boston, Mass.","Feb 8, 2013","Boston, Mass.",,HealthScience,https://www.proquest.com/newspapers/mass-lower-cap-on-emissions-power-plants/docview/1285015923/se-2?accountid=13360,MA
5235,cap_and_trade,Nature gets makeover in forest lab Innovative technique could help loggers keep greenhouse gases in the trees and soil and out of the atmosphere,Anonymous,"Boston Globe; Boston, Mass.","Mar 2, 2009","Boston, Mass.",,Business,https://www.proquest.com/newspapers/nature-gets-makeover-forest-lab-innovative/docview/405151250/se-2?accountid=13360,MA
5289,cap_and_trade,They called us 'flat-earthers.' But we were right,"Walker, Chas",Boston Globe (Online); Boston,"Nov 20, 2019","Boston, Mass.",,Ideas,https://www.proquest.com/newspapers/they-called-us-flat-earthers-we-were-right/docview/2316861480/se-2?accountid=13360,MA
5291,cap_and_trade,Missing from State of the Union: Obama's audacity of hope -- to help 'most vulnerable',"Gill, Sam; Altschuler, Daniel","The Christian Science Monitor; Boston, Mass.","Jan 26, 2011","Boston, Mass.",,Opinion,https://www.proquest.com/newspapers/missing-state-union-obamas-audacity-hope-help/docview/847409094/se-2?accountid=13360,MA
5343,cap_and_trade,Markey's big 2020 foe? Restless voters,"McGrane, Victoria","Boston Globe; Boston, Mass.","Nov 28, 2018","Boston, Mass.",A.1,Metro,https://www.proquest.com/newspapers/markeys-big-2020-foe-restless-voters/docview/2138456245/se-2?accountid=13360,MA
5344,cap_and_trade,They called us 'flat-earthers' — but we were right,"Walker, Chas","Boston Globe; Boston, Mass.","Nov 24, 2019","Boston, Mass.",K.1,Ideas,https://www.proquest.com/newspapers/they-called-us-flat-earthers-we-were-right/docview/2317182822/se-2?accountid=13360,MA
5348,cap_and_trade,"After Mike Capuano's defeat, is Ed Markey a primary target for 2020?","McGrane, Victoria",Boston Globe (Online); Boston,"Nov 27, 2018","Boston, Mass.",,Metro,https://www.proquest.com/newspapers/after-mike-capuanos-defeat-is-ed-markey-primary/docview/2138007502/se-2?accountid=13360,MA
5370,cap_and_trade,"Clean-air cops handcuffed ; The EPA wants stricter curbs on air pollution. But lax enforcement may undermine its goals, critics say.: [ALL Edition]",Mark Clayton Staff writer of The Christian Science Monitor,"The Christian Science Monitor; Boston, Mass.","Nov 18, 2004","Boston, Mass.",,"FEATURES, PLANET",https://www.proquest.com/newspapers/clean-air-cops-handcuffed-epa-wants-stricter/docview/405692286/se-2?accountid=13360,MA
5389,cap_and_trade,Building a bridge toward a Green New Deal: Biden's infrastructure plan heartens environmentalists,"Bidgood, Jess","Boston Globe; Boston, Mass.","Mar 29, 2021","Boston, Mass.",A.1,NATIONAL,https://www.proquest.com/newspapers/building-bridge-toward-green-new-deal/docview/2506126227/se-2?accountid=13360,MA
5408,cap_and_trade,Markey and progressive Democrats see infrastructure bill as a way to accomplish Green New Deal goals,"Bidgood, Jess",Boston Globe (Online); Boston,"Mar 28, 2021","Boston, Mass.",,Politics,https://www.proquest.com/newspapers/markey-progressive-democrats-see-infrastructure/docview/2506064422/se-2?accountid=13360,MA
5418,cap_and_trade,Avenues open for ideology and practical politics,"Wangsness, Lisa","Boston Globe; Boston, Mass.","Feb 5, 2010","Boston, Mass.",,National,https://www.proquest.com/newspapers/avenues-open-ideology-practical-politics/docview/404729072/se-2?accountid=13360,MA
5427,cap_and_trade,"In bid to cut mercury, US lets other toxins through: [ALL Edition]",Mark Clayton Staff writer of The Christian Science Monitor,"The Christian Science Monitor; Boston, Mass.","Mar 31, 2005","Boston, Mass.",,"FEATURES, PLANET",https://www.proquest.com/newspapers/bid-cut-mercury-us-lets-other-toxins-through/docview/405698793/se-2?accountid=13360,MA
5484,cap_and_trade,10 of the closest statewide races heading into Election 2010,"Paulson, Amanda; Afzal, Sara","The Christian Science Monitor; Boston, Mass.","Oct 26, 2010","Boston, Mass.",,USA,https://www.proquest.com/newspapers/10-closest-statewide-races-heading-into-election/docview/759981309/se-2?accountid=13360,MA
5541,cap_and_trade,The $100 million pond: A bold new idea for protecting nature: Put a price tag on it,"Tuhus-Dubrow, Rebecca","Boston Globe; Boston, Mass.","Apr 10, 2011","Boston, Mass.",,Ideas,https://www.proquest.com/newspapers/100-million-pond/docview/861117045/se-2?accountid=13360,MA
5589,cap_and_trade,Mitch McConnell's big test,"Kiefer, Francine","The Christian Science Monitor; Boston, Mass.","Nov 30, 2014","Boston, Mass.",,NEWS,https://www.proquest.com/newspapers/mitch-mcconnells-big-test/docview/1628803380/se-2?accountid=13360,MA
5613,carbon_tax,A corporate carbon tax d: [3 Edition],"Dod, Christopher; Senator Christopher Dodd of Connecticut is a Democratic candidate for president.","Boston Globe; Boston, Mass.","Apr 27, 2007","Boston, Mass.",,Op-Ed,https://www.proquest.com/newspapers/corporate-carbon-tax-d/docview/405060699/se-2?accountid=13360,MA
5628,carbon_tax,The road from Rio: Bush maneuvering for a carbon tax: [City Edition],"Warsh, David","Boston Globe (pre-1997 Fulltext); Boston, Mass.","Jun 14, 1992","Boston, Mass.",,ECONOMY,https://www.proquest.com/newspapers/road-rio-bush-maneuvering-carbon-tax/docview/294699665/se-2?accountid=13360,MA
5631,carbon_tax,Carbon tax initiative dropped for 2014: Group says it needs more time to ready ballot measure,"Overholt, Emily","Boston Globe; Boston, Mass.","Aug 9, 2013","Boston, Mass.",,Business,https://www.proquest.com/newspapers/carbon-tax-initiative-dropped-2014/docview/1418596648/se-2?accountid=13360,MA
5682,carbon_tax,Canada's new carbon tax: Excessive intervention or not enough?,"Powell, Ellen","The Christian Science Monitor; Boston, Mass.","Oct 4, 2016","Boston, Mass.",,NEWS,https://www.proquest.com/newspapers/canadas-new-carbon-tax-excessive-intervention-not/docview/1825612088/se-2?accountid=13360,MA
5730,carbon_tax,"Battle in the Greenhouse: Economy Vs. Environment Despite the guidelines of a treaty to be signed in Rio, much remains to be decided about how the nations will address global warming: [All 06/04/92 Edition]",,"The Christian Science Monitor (pre-1997 Fulltext); Boston, Mass.","Jun 4, 1992","Boston, Mass.",,ECONOMY,https://www.proquest.com/newspapers/battle-greenhouse-economy-vs-environment-despite/docview/291207463/se-2?accountid=13360,MA
5736,carbon_tax,Washington's carbon tax: a model for change or for future disputes?,"Iaconangelo, David","The Christian Science Monitor; Boston, Mass.","Nov 8, 2016","Boston, Mass.",,Energy/Environment,https://www.proquest.com/newspapers/washingtons-carbon-tax-model-change-future/docview/1837130077/se-2?accountid=13360,MA
5750,carbon_tax,Rubio and the carbon tax,"Lehigh, Scot","Boston Globe; Boston, Mass.","Nov 6, 2015","Boston, Mass.",,EditorialOpinion,https://www.proquest.com/newspapers/rubio-carbon-tax/docview/1730557986/se-2?accountid=13360,MA
5769,carbon_tax,Carbon tax would benefit Massachusetts economy,,"Boston Globe; Boston, Mass.","Dec 28, 2014","Boston, Mass.",,EditorialOpinion,https://www.proquest.com/newspapers/carbon-tax-would-benefit-massachusetts-economy/docview/1640598197/se-2?accountid=13360,MA
5779,carbon_tax,Should the state institute a carbon tax?,,"Boston Globe; Boston, Mass.","Apr 28, 2019","Boston, Mass.",Z.2,Regional,https://www.proquest.com/newspapers/should-state-institute-carbon-tax/docview/2215755526/se-2?accountid=13360,MA
5783,carbon_tax,Should the state institute a carbon tax?,,Boston Globe (Online); Boston,"Apr 26, 2019","Boston, Mass.",,Regional,https://www.proquest.com/newspapers/should-state-institute-carbon-tax/docview/2215277413/se-2?accountid=13360,MA
5797,carbon_tax,Letter: State carbon tax helps cause in many ways,,"The Berkshire Eagle; Pittsfield, Mass.","Jul 27, 2015","Pittsfield, Mass.",,Opinion,https://www.proquest.com/newspapers/letter-state-carbon-tax-helps-cause-many-ways/docview/1699249741/se-2?accountid=13360,MA
5806,carbon_tax,Carbon tax would level playing field for renewable energy,,"Boston Globe; Boston, Mass.","Jan 6, 2013","Boston, Mass.",,EditorialOpinion,https://www.proquest.com/newspapers/carbon-tax-would-level-playing-field-renewable/docview/1266561065/se-2?accountid=13360,MA
5858,carbon_tax,"Want to help the environment and get cash back for cutting carbon emissions?: The Alaska dividends model is just one of several ways the 1,200-page Waxman-Markey climate change bill could be simplified and made more effective.","Grossman, Peter Z","The Christian Science Monitor; Boston, Mass.","Jan 13, 2010","Boston, Mass.",,Opinion,https://www.proquest.com/newspapers/want-help-environment-get-cash-back-cutting/docview/405571559/se-2?accountid=13360,MA
5867,carbon_tax,"The new dirty energy It's big, it's growing -- and it's bad for the environment. Inside the other alternative-energy movement.: [3 Edition]","Drake, Bennett; Drake Bennett is the staff writer for Ideas. E-mail drbennett@","Boston Globe; Boston, Mass.","Aug 19, 2007","Boston, Mass.",,Ideas,https://www.proquest.com/newspapers/new-dirty-energy-big-growing-bad-environment/docview/405079112/se-2?accountid=13360,MA
5872,carbon_tax,Europe Misses Its Chance For Leading Role in Rio EC environment minister worries summit will produce only rhetoric: [All 06/01/92 Edition],,"The Christian Science Monitor (pre-1997 Fulltext); Boston, Mass.","Jun 1, 1992","Boston, Mass.",,THE WORLD,https://www.proquest.com/newspapers/europe-misses-chance-leading-role-rio-ec/docview/291207039/se-2?accountid=13360,MA
5893,carbon_tax,Protecting environment key to national defense,,"The Sun; Lowell, Mass.","Sep 2, 2013","Lowell, Mass.",,Letter To The Editor,https://www.proquest.com/newspapers/protecting-environment-key-national-defense/docview/1429469040/se-2?accountid=13360,MA
5898,carbon_tax,Natural Gas Prospects Growing,"Pendleton, Scott","The Christian Science Monitor; Boston, Mass.","Nov 23, 1992","Boston, Mass.",,1,https://www.proquest.com/newspapers/natural-gas-prospects-growing/docview/405707899/se-2?accountid=13360,MA
5904,carbon_tax,GOP needs to change the political environment,,"The Sun; Lowell, Mass.","Aug 19, 2013","Lowell, Mass.",,Letter To The Editor,https://www.proquest.com/newspapers/gop-needs-change-political-environment/docview/1426107754/se-2?accountid=13360,MA
5908,carbon_tax,Letter: Action on environment needed in new year,,"The Berkshire Eagle; Pittsfield, Mass.","Jan 3, 2015","Pittsfield, Mass.",,Opinion,https://www.proquest.com/newspapers/letter-action-on-environment-needed-new-year/docview/1641651613/se-2?accountid=13360,MA
5911,carbon_tax,Protecting environment key to national defense,,"The Sun; Lowell, Mass.","Sep 3, 2013","Lowell, Mass.",,Letter To The Editor,https://www.proquest.com/newspapers/protecting-environment-key-national-defense/docview/1429470166/se-2?accountid=13360,MA
5964,carbon_tax,Sports need more than the right business climate,,"The Sun; Lowell, Mass.","Dec 9, 2013","Lowell, Mass.",,Letter To The Editor,https://www.proquest.com/newspapers/sports-need-more-than-right-business-climate/docview/1465898217/se-2?accountid=13360,MA
