index,Keyword,Title,Author,Publication_title,Publication_date,Place_of_publication,First_page,Section,Document_URL,State
2016,gas_tax,96TH HOUSE: PAMELA POUCHOT: [Final Edition],,"Daily Press; Newport News, Va.","Oct 21, 2007","Newport News, Va.",,Outlook,https://www.proquest.com/newspapers/96th-house-pamela-pouchot/docview/343495545/se-2?accountid=13360,VA
2017,gas_tax,WHERE THE NEWSPAPER STANDS: [FINAL Edition],,"Daily Press; Newport News, Va.","Jan 2, 2005","Newport News, Va.",,OUTLOOK,https://www.proquest.com/newspapers/where-newspaper-stands/docview/343302609/se-2?accountid=13360,VA
2018,cap_and_trade,"Conservatives, fear not: Election Day is looming. But the Grand Old Party had gone off the rails, anyway -- and that's hardly an indictment of conservatism. In fact, given a chance, liberalism might simply shine a light on the wisdom of another way.","Goldberg, Jonah","USA TODAY; McLean, Va.","Jun 3, 2008","McLean, Va.",,NEWS,https://www.proquest.com/newspapers/conservatives-fear-not/docview/409029177/se-2?accountid=13360,VA
2019,gas_tax,A SAMPLING OF EDITORIAL OPINION: [Final Edition],,"Daily Press; Newport News, Va.","May 4, 1996","Newport News, Va.",,Editorial,https://www.proquest.com/newspapers/sampling-editorial-opinion/docview/342828348/se-2?accountid=13360,VA
2020,carbon_tax,WARNER LOSES CHANCE TO SEE CROWNING LEGISLATIVE MOMENT,DAVID LERMAN dlerman@tribune.com 202-824-8224,"Daily Press; Newport News, Va.","Jun 8, 2008","Newport News, Va.",A.1,Local,https://www.proquest.com/newspapers/warner-loses-chance-see-crowning-legislative/docview/343511134/se-2?accountid=13360,VA
2021,gas_tax,Frugality can be dangerous: [FINAL Edition],,"USA TODAY (pre-1997 Fulltext); McLean, Va.","Mar 28, 1996","McLean, Va.",,NEWS,https://www.proquest.com/newspapers/frugality-can-be-dangerous/docview/306789096/se-2?accountid=13360,VA
2022,cap_and_trade,Ending House page program is shortsighted,Anonymous,"USA TODAY; McLean, Va.","Aug 15, 2011","McLean, Va.",,NEWS,https://www.proquest.com/newspapers/ending-house-page-program-is-shortsighted/docview/883379500/se-2?accountid=13360,VA
2023,gas_tax,FEDS' MONEY TO HELP SPEED RAIL SERVICE THROUGH REGION,"DAVIS, CHELYEN; KELLY HANNON The Free Lance-Star","Daily Press; Newport News, Va.","Oct 3, 2008","Newport News, Va.",A.9,Local,https://www.proquest.com/newspapers/feds-money-help-speed-rail-service-through-region/docview/343551054/se-2?accountid=13360,VA
2024,gas_tax,Environment gets a boost from Bush: [FINAL Edition],,"USA TODAY (pre-1997 Fulltext); McLean, Va.","Sep 19, 1991","McLean, Va.",,NEWS,https://www.proquest.com/newspapers/environment-gets-boost-bush/docview/306471823/se-2?accountid=13360,VA
2025,cap_and_trade,Ex-veep's recipe for change: Gore's latest book offers tools to fix 'climate crises',"Vergano, Dan","USA TODAY; McLean, Va.","Nov 6, 2009","McLean, Va.",,NEWS,https://www.proquest.com/newspapers/ex-veeps-recipe-change/docview/409075039/se-2?accountid=13360,VA
2026,carbon_tax,Senate Republicans fiddle while the world warms,,"USA TODAY; McLean, Va.","Apr 1, 2015","McLean, Va.",,NEWS,https://www.proquest.com/newspapers/senate-republicans-fiddle-while-world-warms/docview/1668019149/se-2?accountid=13360,VA
2027,gas_tax,Gore targets oil industry Vice president will offer energy proposal Tuesday: [FINAL Edition],"Page, Susan","USA TODAY; McLean, Va.","Jun 26, 2000","McLean, Va.",,NEWS,https://www.proquest.com/newspapers/gore-targets-oil-industry-vice-president-will/docview/408780483/se-2?accountid=13360,VA
2028,RPS,By B. Lynn DiBiase,"DiBiase, B Lynn","The Daily News Leader; Staunton, Va.","Oct 29, 1999","Staunton, Va.",,LOCAL NEWS,https://www.proquest.com/newspapers/b-lynn-dibiase/docview/888963991/se-2?accountid=13360,VA
2029,demand-side_management,IS CONSERVATION VA. POWER'S CONCERN?: [Final Edition],The Associated Press,"Daily Press; Newport News, Va.","Jul 14, 1992","Newport News, Va.",,State,https://www.proquest.com/newspapers/is-conservation-va-powers-concern/docview/342614486/se-2?accountid=13360,VA
2030,gas_tax,STUDY: BILL HITS LOWER-INCOME HOUSEHOLDS HARDEST,"Bogues, Austin","Daily Press; Newport News, Va.","Apr 12, 2013","Newport News, Va.",A.5,Local,https://www.proquest.com/newspapers/study-bill-hits-lower-income-households-hardest/docview/1326244530/se-2?accountid=13360,VA
2031,net_metering,WARMING UP TO SOLAR POWER,"Bucci, Sarah","Daily Press; Newport News, Va.","May 8, 2016","Newport News, Va.",A.13,Editorial,https://www.proquest.com/newspapers/warming-up-solar-power/docview/1787510836/se-2?accountid=13360,VA
2032,gas_tax,TRANSPORTATION REFERENDUM: READERS RESPOND TRANSPORTATION TAX REFERENDUM: [Final Edition],,"Daily Press; Newport News, Va.","Sep 13, 2002","Newport News, Va.",,Editorial,https://www.proquest.com/newspapers/transportation-referendum-readers-respond-tax/docview/343169591/se-2?accountid=13360,VA
2033,cap_and_trade,Boycott British Petroleum,Anonymous,"The Progress - Index; Petersburg, Va.","Jun 24, 2010","Petersburg, Va.",A.4,,https://www.proquest.com/newspapers/boycott-british-petroleum/docview/577290434/se-2?accountid=13360,VA
2034,gas_tax,"States bypass rules, costs, delays with toll roads: [FINAL Edition]","Howlett, Debbie","USA TODAY; McLean, Va.","Feb 4, 2000","McLean, Va.",,NEWS,https://www.proquest.com/newspapers/states-bypass-rules-costs-delays-with-toll-roads/docview/408811015/se-2?accountid=13360,VA
2035,gas_tax,Boost could further brake car sales: [FINAL Edition],"Maynard, Micheline","USA TODAY (pre-1997 Fulltext); McLean, Va.","Oct 2, 1990","McLean, Va.",,MONEY,https://www.proquest.com/newspapers/boost-could-further-brake-car-sales/docview/306371489/se-2?accountid=13360,VA
2036,cap_and_trade,Ask Congress about a cap on carbon emmissions... [Derived headline],Anonymous,"The Progress - Index; Petersburg, Va.","Aug 11, 2007","Petersburg, Va.",A.4,,https://www.proquest.com/newspapers/ask-congress-about-cap-on-carbon-emmissions/docview/365973185/se-2?accountid=13360,VA
2037,gas_tax,KAINE OFFERS BROAD RULES OF ROAD WORK: [Final Edition],JOHN M.R. BULL and HUGH LESSIG jbull@dailypress.com | 247-4768 hlessig@dailypress.com | (804) 225-7345,"Daily Press; Newport News, Va.","Jan 17, 2006","Newport News, Va.",,A-section,https://www.proquest.com/newspapers/kaine-offers-broad-rules-road-work/docview/343379163/se-2?accountid=13360,VA
2038,cap_and_trade,Imperfect 'cap-and-trade' is best option to fight warming,Anonymous,"USA TODAY; McLean, Va.","Nov 17, 2009","McLean, Va.",,NEWS,https://www.proquest.com/newspapers/imperfect-cap-trade-is-best-option-fight-warming/docview/409088745/se-2?accountid=13360,VA
2039,carbon_tax,KAINE'S CLIMATE CHANGE PANEL AGGRESSIVELY TARGETS EMISSIONS,Scott Harper The Virginian-Pilot,"Daily Press; Newport News, Va.","Nov 16, 2008","Newport News, Va.",A.10,Local,https://www.proquest.com/newspapers/kaines-climate-change-panel-aggressively-targets/docview/343540449/se-2?accountid=13360,VA
2040,gas_tax,Hybrid fees tax gas-saving drivers: States look for highway funds,"O'Donnell, Jayne","USA TODAY; McLean, Va.","Apr 29, 2013","McLean, Va.",,MONEY,https://www.proquest.com/newspapers/hybrid-fees-tax-gas-saving-drivers/docview/1346647746/se-2?accountid=13360,VA
2041,cap_and_trade,Environmental agenda energized: Eco-friendly gains in elections boost support,"Koch, Wendy","USA TODAY; McLean, Va.","Nov 12, 2012","McLean, Va.",,MONEY,https://www.proquest.com/newspapers/environmental-agenda-energized/docview/1151370855/se-2?accountid=13360,VA
2042,cap_and_trade,"Big business is, simply, vampiric: Wall Street loves the Democrats ... until the political winds shift. Don't believe it? Follow the money.","Goldberg, Jonah","USA TODAY; McLean, Va.","Mar 3, 2010","McLean, Va.",,NEWS,https://www.proquest.com/newspapers/big-business-is-simply-vampiric/docview/409102830/se-2?accountid=13360,VA
2043,gas_tax,GOP STALLS OFTEN-BIPARTISAN TRANSPORTATION PROJECTS BILL,"Simon, Richard; Lisa Mascaro Tribune Newspapers","Daily Press; Newport News, Va.","Mar 7, 2012","Newport News, Va.",A.16,Nation & World,https://www.proquest.com/newspapers/gop-stalls-often-bipartisan-transportation/docview/926592186/se-2?accountid=13360,VA
2044,cap_and_trade,Column: Climate Change: An Urgent Debate,"MacCracken, Michael; McCarthy, James J","Valley News; White River Junction, Vt.","Dec 9, 2012","White River Junction, Vt.",,Opinion,https://www.proquest.com/newspapers/column-climate-change-urgent-debate/docview/1316147397/se-2?accountid=13360,VT
2045,demand-side_management,Recent VY incident may have legislative impact,"Heintz, Paul H","The Brattleboro Reformer; Brattleboro, Vt.","Aug 29, 2007","Brattleboro, Vt.",,News,https://www.proquest.com/newspapers/recent-vy-incident-may-have-legislative-impact/docview/380178146/se-2?accountid=13360,VT
2046,cap_and_trade,What I'm hoping for in the New Year,,"The Brattleboro Reformer; Brattleboro, Vt.","Jan 1, 2013","Brattleboro, Vt.",,Opinion,https://www.proquest.com/newspapers/what-im-hoping-new-year/docview/1265903477/se-2?accountid=13360,VT
2047,net_metering,Column: Do You Know Where Your Solar Energy Is Going?,"Jones, Kevin B","Valley News; White River Junction, Vt.","Aug 4, 2015","White River Junction, Vt.",,Columns,https://www.proquest.com/newspapers/column-do-you-know-where-your-solar-energy-is/docview/1701211001/se-2?accountid=13360,VT
2048,carbon_tax,Their Opinion: A turning tide,,"The Brattleboro Reformer; Brattleboro, Vt.","Sep 29, 2014","Brattleboro, Vt.",,Opinion,https://www.proquest.com/newspapers/their-opinion-turning-tide/docview/1566154000/se-2?accountid=13360,VT
2049,cap_and_trade,Democrats battle to cut mid-term election losses,Anonymous,"Bennington Banner; Bennington, Vt.","Sep 7, 2010","Bennington, Vt.",,News,https://www.proquest.com/newspapers/democrats-battle-cut-mid-term-election-losses/docview/749869822/se-2?accountid=13360,VT
2050,net_metering,Bills passed in Vermont Legislature in 2011,,"The Burlington Free Press; Burlington, Vt.","May 15, 2011","Burlington, Vt.",,News,https://www.proquest.com/newspapers/bills-passed-vermont-legislature-2011/docview/866480063/se-2?accountid=13360,VT
2051,cap_and_trade,"Miles to go, vows to keep for Obama","Woodward, Calvin","The Brattleboro Reformer; Brattleboro, Vt.","Apr 29, 2009","Brattleboro, Vt.",,National,https://www.proquest.com/newspapers/miles-go-vows-keep-obama/docview/380301766/se-2?accountid=13360,VT
2052,carbon_tax,Republican wants to keep global warming committee,Anonymous,"The Brattleboro Reformer; Brattleboro, Vt.","Nov 9, 2010","Brattleboro, Vt.",,News,https://www.proquest.com/newspapers/republican-wants-keep-global-warming-committee/docview/763063230/se-2?accountid=13360,VT
2053,net_metering,Vermont lawmakers set to reverse 'Pete the Moose' law: [1],"Page, Candace","The Burlington Free Press; Burlington, Vt.","Dec 20, 2010","Burlington, Vt.",,Politics And Government,https://www.proquest.com/newspapers/vermont-lawmakers-set-reverse-pete-moose-law/docview/1023917753/se-2?accountid=13360,VT
2054,cap_and_trade,Climate change plan unveiled,Anonymous,"Bennington Banner; Bennington, Vt.","Oct 8, 2008","Bennington, Vt.",,News,https://www.proquest.com/newspapers/climate-change-plan-unveiled/docview/379674324/se-2?accountid=13360,VT
2055,cap_and_trade,Obama points to Vermont as a model for carbon reduction,"Herrick, John","The Brattleboro Reformer; Brattleboro, Vt.","Jun 3, 2014","Brattleboro, Vt.",,Breaking,https://www.proquest.com/newspapers/obama-points-vermont-as-model-carbon-reduction/docview/1532014322/se-2?accountid=13360,VT
2056,net_metering,Developer Proposes Solar Field,"Hongoltz-Hetling, Matt","Valley News; White River Junction, Vt.","Apr 17, 2015","White River Junction, Vt.",,Woodstock,https://www.proquest.com/newspapers/developer-proposes-solar-field/docview/1673904041/se-2?accountid=13360,VT
2057,gas_tax,Letters to the editor,,"The Burlington Free Press; Burlington, Vt.","Oct 24, 2004","Burlington, Vt.",,Readers Forum,https://www.proquest.com/newspapers/letters-editor/docview/439799759/se-2?accountid=13360,VT
2058,carbon_tax,Fairlee Climate Event Draws Crowd,"Pendak, Jared","Valley News; White River Junction, Vt.","Dec 2, 2018","White River Junction, Vt.",1,,https://www.proquest.com/newspapers/fairlee-climate-event-draws-crowd/docview/2140437305/se-2?accountid=13360,VT
2059,gas_tax,N.H. Legislation Would Add Fee for Fuel-Efficient Vehicles,"Brooks, David","Valley News; White River Junction, Vt.","Feb 13, 2018","White River Junction, Vt.",10,,https://www.proquest.com/newspapers/n-h-legislation-would-add-fee-fuel-efficient/docview/2002015921/se-2?accountid=13360,VT
2060,net_metering,Earth-friendly? Milne responds to Shumlin,,"The Burlington Free Press; Burlington, Vt.","Nov 2, 2014","Burlington, Vt.",3,G,https://www.proquest.com/newspapers/earth-friendly-milne-responds-shumlin/docview/1619308781/se-2?accountid=13360,VT
2061,gas_tax,Running On Empty; N.H.'s Fuel-Hardy Take on Taxes: [Daily Edition],,"Valley News; White River Junction, Vt.","Sep 12, 2007","White River Junction, Vt.",,Opinion,https://www.proquest.com/newspapers/running-on-empty-n-h-s-fuel-hardy-take-taxes/docview/378651965/se-2?accountid=13360,VT
2062,carbon_tax,Bill that cuts customer costs and raises efficiency is signed into law,Sarah Olsen VTDiggerorg,"Bennington Banner; Bennington, Vt.","Jun 12, 2015","Bennington, Vt.",,News,https://www.proquest.com/newspapers/bill-that-cuts-customer-costs-raises-efficiency/docview/1687829127/se-2?accountid=13360,VT
2063,cap_and_trade,Makeover takeover,Columnists,"Bennington Banner; Bennington, Vt.","Mar 3, 2008","Bennington, Vt.",,Columnists,https://www.proquest.com/newspapers/makeover-takeover/docview/379676435/se-2?accountid=13360,VT
2064,RPS,In their words: Officials speak on taxes: About this series,,"The Burlington Free Press; Burlington, Vt.","Jan 11, 2015","Burlington, Vt.",6,A,https://www.proquest.com/newspapers/their-words-officials-speak-on-taxes/docview/1644470610/se-2?accountid=13360,VT
2065,carbon_tax,Hold polluters responsible with carbon tax,"Ellenbogen, David","The Burlington Free Press; Burlington, Vt.","Mar 19, 2015","Burlington, Vt.",12,A,https://www.proquest.com/newspapers/hold-polluters-responsible-with-carbon-tax/docview/1664438644/se-2?accountid=13360,VT
2066,net_metering,The value of increasing the net metering cap,"Lovett, Charlene","Valley News; White River Junction, Vt.","Sep 17, 2019","White River Junction, Vt.",6,,https://www.proquest.com/newspapers/value-increasing-net-metering-cap/docview/2291222612/se-2?accountid=13360,VT
2067,RPS,Energy expert to speak in VT,JOEL BANNER BAIRD,"The Burlington Free Press; Burlington, Vt.","Oct 12, 2014","Burlington, Vt.",2,G,https://www.proquest.com/newspapers/energy-expert-speak-vt/docview/1610750632/se-2?accountid=13360,VT
2068,cap_and_trade,N.H. House OKs global warming bill,"Love, Norma","The Brattleboro Reformer; Brattleboro, Vt.","Mar 20, 2008","Brattleboro, Vt.",,State,https://www.proquest.com/newspapers/n-h-house-oks-global-warming-bill/docview/380191942/se-2?accountid=13360,VT
2069,carbon_tax,Vermont Chamber compiles list of burdens on business,"D'Ambrosio, Dan","The Burlington Free Press; Burlington, Vt.","Oct 29, 2015","Burlington, Vt.",7,D,https://www.proquest.com/newspapers/vermont-chamber-compiles-list-burdens-on-business/docview/1727970716/se-2?accountid=13360,VT
2070,carbon_tax,Dodd ends N.H. campaign swing with call for energy independence,"Heintz, Paul H","The Brattleboro Reformer; Brattleboro, Vt.","Apr 23, 2007","Brattleboro, Vt.",,Local,https://www.proquest.com/newspapers/dodd-ends-n-h-campaign-swing-with-call-energy/docview/380116540/se-2?accountid=13360,VT
2071,net_metering,What will he say next time around?,,"The Burlington Free Press; Burlington, Vt.","Jan 12, 2014","Burlington, Vt.",2,C,https://www.proquest.com/newspapers/what-will-he-say-next-time-around/docview/1476610197/se-2?accountid=13360,VT
2072,gas_tax,Letter Box,,"The Brattleboro Reformer; Brattleboro, Vt.","Aug 17, 2007","Brattleboro, Vt.",,Opinion,https://www.proquest.com/newspapers/letter-box/docview/380205130/se-2?accountid=13360,VT
2073,cap_and_trade,Vermont fights mercury,Report,"The Burlington Free Press; Burlington, Vt.","Jul 1, 2004","Burlington, Vt.",,Opinion,https://www.proquest.com/newspapers/vermont-fights-mercury/docview/439793945/se-2?accountid=13360,VT
2074,gas_tax,Letter Box,,"The Brattleboro Reformer; Brattleboro, Vt.","Mar 14, 2014","Brattleboro, Vt.",,Opinion,https://www.proquest.com/newspapers/letter-box/docview/1507290739/se-2?accountid=13360,VT
2075,net_metering,CLF seeks more details on plans to conduct more Canadian hydropower through Vermont,"Herrick, John","The Brattleboro Reformer; Brattleboro, Vt.","Mar 23, 2014","Brattleboro, Vt.",,Breaking,https://www.proquest.com/newspapers/clf-seeks-more-details-on-plans-conduct-canadian/docview/1509728741/se-2?accountid=13360,VT
2076,net_metering,An Earth Day Commitment to a Cleaner Environment,"Hassan, Maggie","Valley News; White River Junction, Vt.","Apr 22, 2018","White River Junction, Vt.",3,,https://www.proquest.com/newspapers/earth-day-commitment-cleaner-environment/docview/2028407360/se-2?accountid=13360,VT
