,Keyword,Title,Author,Publication_title,Publication_date,Place_of_publication,First_page,Section,Document_URL,State
8154,carbon_tax,OCCUPY the Book Cliffs,"Carswell, Cally","High Country News; Paonia, Colo.","Jan 19, 2015","Paonia, Colo.",,,https://www.proquest.com/newspapers/occupy-book-cliffs/docview/1649759624/se-2?accountid=13360,CO
8176,clean_energy_standard,A grand bargain for clean energy,"Todd, Steve","The Daily Camera; Boulder, Colo.","Apr 6, 2014","Boulder, Colo.",,Opinion,https://www.proquest.com/newspapers/grand-bargain-clean-energy/docview/1512880399/se-2?accountid=13360,CO
8318,clean_energy_standard,Full text of the State of the Union address,,"The Daily Camera; Boulder, Colo.","Jan 24, 2012","Boulder, Colo.",,National,https://www.proquest.com/newspapers/full-text-state-union-address/docview/918517507/se-2?accountid=13360,CO
8349,demand-side_management,Companies invited to take part in energy-saving actions,"Rios, Jennifer","Broomfield Enterprise; Broomfield, Colo.","Jan 25, 2019","Broomfield, Colo.",,News,https://www.proquest.com/newspapers/companies-invited-take-part-energy-saving-actions/docview/2171046003/se-2?accountid=13360,CO
8403,demand-side_management,OUR VIEW: Council votes to waste our money (poll),Gazette Editorial,"The Gazette; Colorado Springs, Colo.","Apr 13, 2013","Colorado Springs, Colo.",,News,https://www.proquest.com/newspapers/our-view-council-votes-waste-money-poll/docview/1326547131/se-2?accountid=13360,CO
8451,demand-side_management,Larry Kinney: Muni superior idea to staying with Xcel,"Kinney, Larry","The Daily Camera; Boulder, Colo.","Aug 13, 2016","Boulder, Colo.",,Opinion,https://www.proquest.com/newspapers/larry-kinney-muni-superior-idea-staying-with-xcel/docview/1811132496/se-2?accountid=13360,CO
8479,demand-side_management,Sunday special: Weighing options for fate of Drake Power Plant,"Mendoza, Monica","The Gazette; Colorado Springs, Colo.","May 18, 2014","Colorado Springs, Colo.",,Local,https://www.proquest.com/newspapers/sunday-special-weighing-options-fate-drake-power/docview/1525639102/se-2?accountid=13360,CO
8523,demand-side_management,OUR VIEW: Council votes to waste our money (poll),Gazette Editorial,"The Gazette; Colorado Springs, Colo.","Apr 13, 2013","Colorado Springs, Colo.",,News,https://www.proquest.com/newspapers/our-view-council-votes-waste-money-poll/docview/1326547131/se-2?accountid=13360,CO
8571,demand-side_management,Larry Kinney: Muni superior idea to staying with Xcel,"Kinney, Larry","The Daily Camera; Boulder, Colo.","Aug 13, 2016","Boulder, Colo.",,Opinion,https://www.proquest.com/newspapers/larry-kinney-muni-superior-idea-staying-with-xcel/docview/1811132496/se-2?accountid=13360,CO
8599,demand-side_management,Sunday special: Weighing options for fate of Drake Power Plant,"Mendoza, Monica","The Gazette; Colorado Springs, Colo.","May 18, 2014","Colorado Springs, Colo.",,Local,https://www.proquest.com/newspapers/sunday-special-weighing-options-fate-drake-power/docview/1525639102/se-2?accountid=13360,CO
8736,gas_tax,"Gas tax no longer enough to fix our highways: MILES TAX, TOLLS WEIGHED: As cars grow more fuel-efficient, gas-tax revenues decline, but needs still mount. A solution will require tough choices.","Sealover, Ed","The Gazette; Colorado Springs, Colo.","Aug 13, 2007","Colorado Springs, Colo.",A.1,A,https://www.proquest.com/newspapers/gas-tax-no-longer-enough-fix-our-highways/docview/268293169/se-2?accountid=13360,CO
8864,gas_tax,Gas-tax tea party/Europeans rebel over price at the pump - and get a scolding,,"The Gazette; Colorado Springs, Colo.","Sep 21, 2000","Colorado Springs, Colo.",,OPINION,https://www.proquest.com/newspapers/gas-tax-tea-party-europeans-rebel-over-price-at/docview/268191393/se-2?accountid=13360,CO
9104,gas_tax,"Gas tax hike may be sought to help smooth state highways/ Roads, bridges beyond help from `mere belt-tightening'","Anton, Genevieve; Gazette Telegraph","Colorado Springs Gazette - Telegraph; Colorado Springs, Colo.","May 31, 1996","Colorado Springs, Colo.",,A SECTION,https://www.proquest.com/newspapers/gas-tax-hike-may-be-sought-help-smooth-state/docview/268117332/se-2?accountid=13360,CO
9506,gas_tax,Buck promotes fiscal responsibility,Chris Frost Ledger,"The Lamar Ledger; Lamar, Colo.","Jun 4, 2015","Lamar, Colo.",,News,https://www.proquest.com/newspapers/buck-promotes-fiscal-responsibility/docview/1685953360/se-2?accountid=13360,CO
9726,gas_tax,Big rigs to transit: Infrastructure funding is biggest common issue,"Grubbs, Jenni","The Fort Morgan Times; Fort Morgan, Colo.","Oct 19, 2015","Fort Morgan, Colo.",,News,https://www.proquest.com/newspapers/big-rigs-transit-infrastructure-funding-is/docview/1724032666/se-2?accountid=13360,CO
9744,gas_tax,OUR VIEW,Anonymous,"The Gazette; Colorado Springs, Colo.","Nov 21, 2007","Colorado Springs, Colo.",A.22,Opinion,https://www.proquest.com/newspapers/our-view/docview/268286662/se-2?accountid=13360,CO
9993,gas_tax,Key Performance Areas report progress Economy and Jobs,,"Colorado Springs Gazette - Telegraph; Colorado Springs, Colo.","Apr 21, 1996","Colorado Springs, Colo.",,A SECTION,https://www.proquest.com/newspapers/key-performance-areas-report-progress-economy/docview/268111447/se-2?accountid=13360,CO
10000,gas_tax,Session short on solutions/ Tax cuts approved; road issues unresolved,"Anton, Genevieve; THE GAZETTE 1 1  THE GAZETTE 
","The Gazette; Colorado Springs, Colo.","May 6, 1999","Colorado Springs, Colo.",,A SECTION,https://www.proquest.com/newspapers/session-short-on-solutions-tax-cuts-approved-road/docview/268176369/se-2?accountid=13360,CO
10032,gas_tax,CDOT announces Road Usage Charge Pilot Research Program,,"Journal - Advocate; Sterling, Colo.","Nov 11, 2016","Sterling, Colo.",,News,https://www.proquest.com/newspapers/cdot-announces-road-usage-charge-pilot-research/docview/1838305465/se-2?accountid=13360,CO
10289,gas_tax,It's a wrap: 2019 General Assembly makes big changes but leaves work undone,"Bunch, Joey; Goodland, Marianne","The Gazette; Colorado Springs, Colo.","May 4, 2019","Colorado Springs, Colo.",,Local,https://www.proquest.com/newspapers/wrap-2019-general-assembly-makes-big-changes/docview/2219840639/se-2?accountid=13360,CO
10298,gas_tax,Fracking ballot issues pulled after compromise,Ryan Maye Handy,"Fort Collins Coloradoan; Fort Collins, Colo.","Aug 6, 2014","Fort Collins, Colo.",2,A,https://www.proquest.com/newspapers/fracking-ballot-issues-pulled-after-compromise/docview/1551381129/se-2?accountid=13360,CO
10332,gas_tax,Jim Alexee: Sierra Club urges yes vote on Proposition 110,"Alexee, Jim","The Daily Camera; Boulder, Colo.","Oct 13, 2018","Boulder, Colo.",,Opinion,https://www.proquest.com/newspapers/jim-alexee-sierra-club-urges-yes-vote-on/docview/2118961537/se-2?accountid=13360,CO
10334,gas_tax,"Industry awaits Clinton administration, forthcoming changes","Solon, David","Colorado Springs Gazette - Telegraph; Colorado Springs, Colo.","Nov 13, 1992","Colorado Springs, Colo.",,AUTOMOTIVE,https://www.proquest.com/newspapers/industry-awaits-clinton-administration/docview/268040359/se-2?accountid=13360,CO
10355,gas_tax,Topic: Energy policy,,"Fort Collins Coloradoan; Fort Collins, Colo.","Apr 29, 2004","Fort Collins, Colo.",,Opinion,https://www.proquest.com/newspapers/topic-energy-policy/docview/435375236/se-2?accountid=13360,CO
10572,gas_tax,LETTERS: Stop texting and educate yourself; passing on the debt,,"The Gazette; Colorado Springs, Colo.","Mar 27, 2014","Colorado Springs, Colo.",,Opinion,https://www.proquest.com/newspapers/letters-stop-texting-educate-yourself-passing-on/docview/1510645354/se-2?accountid=13360,CO
10600,gas_tax,The General Assembly convenes its 71st annual lawmaking session,"Coltrain, Nick","Fort Collins Coloradoan; Fort Collins, Colo.","Jan 18, 2017","Fort Collins, Colo.",W.2,News,https://www.proquest.com/newspapers/general-assembly-convenes-71st-annual-lawmaking/docview/1859454568/se-2?accountid=13360,CO
10607,gas_tax,The General Assembly convened its 71st annual lawmaking session,,"Fort Collins Coloradoan; Fort Collins, Colo.","Jan 15, 2017","Fort Collins, Colo.",A.4,News,https://www.proquest.com/newspapers/general-assembly-convened-71st-annual-lawmaking/docview/1858445431/se-2?accountid=13360,CO
10669,gas_tax,Navigating transit ballot issues: Making sense of the highway propositions before you vote,"Ferrier, Pat","Fort Collins Coloradoan; Fort Collins, Colo.","Oct 14, 2018","Fort Collins, Colo.",D.3,Business,https://www.proquest.com/newspapers/navigating-transit-ballot-issues/docview/2134074934/se-2?accountid=13360,CO
10679,gas_tax,Clinton must have missed '80s,,"Colorado Springs Gazette - Telegraph; Colorado Springs, Colo.","Feb 16, 1993","Colorado Springs, Colo.",,EDITORIAL,https://www.proquest.com/newspapers/clinton-must-have-missed-80s/docview/268059071/se-2?accountid=13360,CO
10761,gas_tax,STATE HOUSE OF REPRESENTATIVES: [1],,"Colorado Springs Gazette - Telegraph; Colorado Springs, Colo.","Oct 27, 1996","Colorado Springs, Colo.",,VOTERS GUIDE,https://www.proquest.com/newspapers/state-house-representatives/docview/268119384/se-2?accountid=13360,CO
10891,gas_tax,"District 52 Q&A with John Kefalas and Bob McCluskey: Editor's note: House District 52 candidates John Kefalas, the Democratic incumbent, and Bob McCluskey, the Republican challenger, answered six questions for the Coloradoan.",,"Fort Collins Coloradoan; Fort Collins, Colo.","Oct 19, 2008","Fort Collins, Colo.",,NEWS,https://www.proquest.com/newspapers/district-52-q-with-john-kefalas-bob-mccluskey/docview/435708579/se-2?accountid=13360,CO
10892,gas_tax,"District 52 Q&A with John Kefalas and Bob McCluskey: Editor's note: House District 52 candidates John Kefalas, the Democratic incumbent, and Bob McCluskey, the Republican challenger, answered six questions for the Coloradoan.",,"Fort Collins Coloradoan; Fort Collins, Colo.","Oct 19, 2008","Fort Collins, Colo.",,ONLINE,https://www.proquest.com/newspapers/district-52-q-with-john-kefalas-bob-mccluskey/docview/435705706/se-2?accountid=13360,CO
10971,gas_tax,State House District 10: Edie Hooton,,"The Daily Camera; Boulder, Colo.","Oct 12, 2018","Boulder, Colo.",,News,https://www.proquest.com/newspapers/state-house-district-10-edie-hooton/docview/2118516218/se-2?accountid=13360,CO
11055,gas_tax,"$1.5B MORE FOR TRANSIT, PANEL SAYS: Ritter must decide which tax-increase proposal will end up on '08 ballot","Sealover, Ed","The Gazette; Colorado Springs, Colo.","Nov 16, 2007","Colorado Springs, Colo.",A.1,A,https://www.proquest.com/newspapers/1-5b-more-transit-panel-says/docview/268288244/se-2?accountid=13360,CO
11059,gas_tax,Road mess awaits new governor,KYLE HENLEY THE GAZETTE,"The Gazette; Colorado Springs, Colo.","Sep 23, 2006","Colorado Springs, Colo.",,Metro,https://www.proquest.com/newspapers/road-mess-awaits-new-governor/docview/268282529/se-2?accountid=13360,CO
11061,gas_tax,OUR VIEW: Springs must get its fair share of transportation money,,"The Gazette; Colorado Springs, Colo.","Dec 16, 2012","Colorado Springs, Colo.",,News,https://www.proquest.com/newspapers/our-view-springs-must-get-fair-share/docview/1238977920/se-2?accountid=13360,CO
11135,gas_tax,STATE HOUSE OF REPRESENTATIVES,,"Colorado Springs Gazette - Telegraph; Colorado Springs, Colo.","Oct 27, 1996","Colorado Springs, Colo.",,VOTERS GUIDE,https://www.proquest.com/newspapers/state-house-representatives/docview/268123638/se-2?accountid=13360,CO
11175,gas_tax,World class highway system is vital to Colorado,"Vidal, Guillermo",La Voz; Denver,"Oct 5, 1994","Denver, Colo.",,,https://www.proquest.com/newspapers/world-class-highway-system-is-vital-colorado/docview/368032827/se-2?accountid=13360,CO
11462,gas_tax,"Potpourri: Homelessness, silos and I-25",,"Fort Collins Coloradoan; Fort Collins, Colo.","May 1, 2016","Fort Collins, Colo.",E.7,Business,https://www.proquest.com/newspapers/potpourri-homelessness-silos-i-25/docview/1785613550/se-2?accountid=13360,CO
11522,gas_tax,3 points of view,LINDSAY RENICK MAYER,"Fort Collins Coloradoan; Fort Collins, Colo.","May 13, 2006","Fort Collins, Colo.",,A Section,https://www.proquest.com/newspapers/3-points-view/docview/435620793/se-2?accountid=13360,CO
11541,gas_tax,"Coloradans rank growth as top problem, poll shows/ Crime finishes distant second; education third","Hartman, Todd; Gazette Telegraph","Colorado Springs Gazette - Telegraph; Colorado Springs, Colo.","Jan 18, 1996","Colorado Springs, Colo.",,CITY/STATE,https://www.proquest.com/newspapers/coloradans-rank-growth-as-top-problem-poll-shows/docview/268121164/se-2?accountid=13360,CO
11547,gas_tax,In-depTh Info on raCe hopefuls,Anonymous,"The Gazette; Colorado Springs, Colo.","Aug 3, 2008","Colorado Springs, Colo.",A.1,A,https://www.proquest.com/newspapers/depth-info-on-race-hopefuls/docview/268300362/se-2?accountid=13360,CO
11580,gas_tax,Legislative battles show strong Colorado division over fracking,"Schrader, Megan","The Gazette; Colorado Springs, Colo.","Mar 20, 2014","Colorado Springs, Colo.",,Local,https://www.proquest.com/newspapers/legislative-battles-show-strong-colorado-division/docview/1508857003/se-2?accountid=13360,CO
11701,gas_tax,An industry-funded education?,"Zaffos, Joshua","High Country News; Paonia, Colo.","Jan 21, 2013","Paonia, Colo.",,,https://www.proquest.com/newspapers/industry-funded-education/docview/1282502680/se-2?accountid=13360,CO
11705,gas_tax,A conversation with Federico Pena,,"The Daily Camera; Boulder, Colo.","Dec 6, 2014","Boulder, Colo.",,Opinion,https://www.proquest.com/newspapers/conversation-with-federico-pena/docview/1633270084/se-2?accountid=13360,CO
11741,gas_tax,County lawmakers carry plenty of clout,"Dire, Angela; Gazette Telegraph","Colorado Springs Gazette - Telegraph; Colorado Springs, Colo.","Jan 5, 1997","Colorado Springs, Colo.",,CITY/STATE,https://www.proquest.com/newspapers/county-lawmakers-carry-plenty-clout/docview/268116996/se-2?accountid=13360,CO
11778,gas_tax,A ROCKY ROAD/ Preserving Pikes Peak/ Peak paving issue won't go away,"Zubeck, Pam; THE GAZETTE 1 1  THE GAZETTE 
","The Gazette; Colorado Springs, Colo.","Dec 6, 1998","Colorado Springs, Colo.",,A SECTION,https://www.proquest.com/newspapers/rocky-road-preserving-pikes-peak-paving-issue/docview/268166916/se-2?accountid=13360,CO
11849,gas_tax,"Congress to tackle highways, education","Davis, Susan","Fort Collins Coloradoan; Fort Collins, Colo.","Jul 5, 2015","Fort Collins, Colo.",3,B,https://www.proquest.com/newspapers/congress-tackle-highways-education/docview/1693521519/se-2?accountid=13360,CO
11977,gas_tax,the gazette's viewpoint: POLITICIANS PASS REGULATIONS AND TAXES TO BENEfiT SPECIAL INTERESTS AT OUR EXPENSE,,"The Gazette; Colorado Springs, Colo.","Jun 15, 2013","Colorado Springs, Colo.",16,Main,https://www.proquest.com/newspapers/gazettes-viewpoint-politicians-pass-regulations/docview/1367722551/se-2?accountid=13360,CO
11982,gas_tax,"UDALL, SCHAFFER CLASH OVER HIGH GAS PRICES","Sealover, Ed","The Gazette; Colorado Springs, Colo.","Jun 17, 2008","Colorado Springs, Colo.",ME.1,Metro,https://www.proquest.com/newspapers/udall-schaffer-clash-over-high-gas-prices/docview/268297859/se-2?accountid=13360,CO
12040,gas_tax,DEMS SAY R0AD BILL COULD ADD 10K JOBS: 'Safety surcharges' on vehicles would pay for it,"Toda, Dean","The Gazette; Colorado Springs, Colo.","Jan 24, 2009","Colorado Springs, Colo.",ME.1,Metro,https://www.proquest.com/newspapers/dems-say-r0ad-bill-could-add-10k-jobs/docview/268303972/se-2?accountid=13360,CO
12043,gas_tax,"TV debate provides a lesson to students/ Kids Voting brings Owens, Schoettler to KKTV studio","Thomsen, Scott; THE GAZETTE 1 1  THE GAZETTE 
","The Gazette; Colorado Springs, Colo.","Sep 30, 1998","Colorado Springs, Colo.",,CITY/STATE,https://www.proquest.com/newspapers/tv-debate-provides-lesson-students-kids-voting/docview/268164211/se-2?accountid=13360,CO
12046,gas_tax,Survey: Rural residents would pay more for better roads,"Waite, Sara","Journal - Advocate; Sterling, Colo.","Aug 1, 2014","Sterling, Colo.",,News,https://www.proquest.com/newspapers/survey-rural-residents-would-pay-more-better/docview/1550353873/se-2?accountid=13360,CO
12162,gas_tax,Letters,,"The Gazette; Colorado Springs, Colo.","Jan 13, 2000","Colorado Springs, Colo.",,OPINION,https://www.proquest.com/newspapers/letters/docview/268188889/se-2?accountid=13360,CO
12204,gas_tax,Taxing gas would be better way to go,,"Fort Collins Coloradoan; Fort Collins, Colo.","Oct 29, 2002","Fort Collins, Colo.",,OPINION,https://www.proquest.com/newspapers/taxing-gas-would-be-better-way-go/docview/890800346/se-2?accountid=13360,CO
12244,gas_tax,Road projects are on tap/ Local planning agency asks public to participate in process,"Meyer, Jeremy; THE GAZETTE 1 1  THE GAZETTE 
","The Gazette; Colorado Springs, Colo.","Sep 19, 2001","Colorado Springs, Colo.",,METRO,https://www.proquest.com/newspapers/road-projects-are-on-tap-local-planning-agency/docview/268211339/se-2?accountid=13360,CO
12247,gas_tax,Summer gas spikes could see relief with oil drilling proposal,LINDSAY RENICK MAYER,"Fort Collins Coloradoan; Fort Collins, Colo.","Jun 1, 2006","Fort Collins, Colo.",,Local,https://www.proquest.com/newspapers/summer-gas-spikes-could-see-relief-with-oil/docview/435625864/se-2?accountid=13360,CO
12254,gas_tax,Candidate questions,,"The Gazette; Colorado Springs, Colo.","Aug 6, 2000","Colorado Springs, Colo.",,SPECIAL SECTION; VOTERS GUIDE 2000,https://www.proquest.com/newspapers/candidate-questions/docview/268188316/se-2?accountid=13360,CO
12375,gas_tax,Colorado to study charging drivers for miles driven,,"Fort Collins Coloradoan; Fort Collins, Colo.","Nov 11, 2016","Fort Collins, Colo.",A.6,News,https://www.proquest.com/newspapers/colorado-study-charging-drivers-miles-driven/docview/1838219453/se-2?accountid=13360,CO
12430,gas_tax,Shaun Egan: The high price of inaction on our infrastructure,"Egan, Shaun","The Daily Camera; Boulder, Colo.","Jan 28, 2017","Boulder, Colo.",,Opinion,https://www.proquest.com/newspapers/shaun-egan-high-price-inaction-on-our/docview/1862610355/se-2?accountid=13360,CO
12502,gas_tax,Roads panel brings ideas,"Duggan, Kevin","Fort Collins Coloradoan; Fort Collins, Colo.","Sep 24, 2007","Fort Collins, Colo.",,A Section,https://www.proquest.com/newspapers/roads-panel-brings-ideas/docview/435668378/se-2?accountid=13360,CO
12573,gas_tax,What is the real cost of gasoline?,"Bollinger, John C","The Daily Camera; Boulder, Colo.","Oct 23, 2011","Boulder, Colo.",,Opinion,https://www.proquest.com/newspapers/what-is-real-cost-gasoline/docview/918623561/se-2?accountid=13360,CO
12624,gas_tax,Policy agenda could divide council,"Benson, Matt","Fort Collins Coloradoan; Fort Collins, Colo.","Aug 24, 2003","Fort Collins, Colo.",,Local,https://www.proquest.com/newspapers/policy-agenda-could-divide-council/docview/435345757/se-2?accountid=13360,CO
12703,gas_tax,Transit projects battle for funding,"Meyer, Jeremy; THE GAZETTE 1 1  THE GAZETTE 
","The Gazette; Colorado Springs, Colo.","Jul 15, 2001","Colorado Springs, Colo.",,METRO,https://www.proquest.com/newspapers/transit-projects-battle-funding/docview/268206183/se-2?accountid=13360,CO
12789,gas_tax,"Lewis, Crowder hold Town Hall meeting","Bowen, Mike","The Lamar Ledger; Lamar, Colo.","Aug 18, 2017","Lamar, Colo.",,News,https://www.proquest.com/newspapers/lewis-crowder-hold-town-hall-meeting/docview/1929935854/se-2?accountid=13360,CO
13314,gas_tax,Variety of factors drive high Colorado gas prices,"Mook, Bob","Fort Collins Coloradoan; Fort Collins, Colo.","May 2, 2004","Fort Collins, Colo.",,Business,https://www.proquest.com/newspapers/variety-factors-drive-high-colorado-gas-prices/docview/435378617/se-2?accountid=13360,CO
13319,gas_tax,CDOT director says U.S. 36 contract with Plenary will close within two weeks,"Aguilar, John","The Daily Camera; Boulder, Colo.","Feb 13, 2014","Boulder, Colo.",,Local,https://www.proquest.com/newspapers/cdot-director-says-u-s-36-contract-with-plenary/docview/1497960589/se-2?accountid=13360,CO
13375,gas_tax,COMPUTERS/ Boos aimed at Gates were misplaced,,"The Gazette; Colorado Springs, Colo.","Aug 13, 1997","Colorado Springs, Colo.",,EDITORIAL,https://www.proquest.com/newspapers/computers-boos-aimed-at-gates-were-misplaced/docview/268122628/se-2?accountid=13360,CO
13445,gas_tax,ROMER'S FINALE/ Governor suggests voters should get their say on surplus,"Anton, Genevieve; THE GAZETTE 1 1  THE GAZETTE 
","The Gazette; Colorado Springs, Colo.","Jan 9, 1998","Colorado Springs, Colo.",,A SECTION,https://www.proquest.com/newspapers/romers-finale-governor-suggests-voters-should-get/docview/268131539/se-2?accountid=13360,CO
13580,gas_tax,EL PASO COUNTY BALLOT ISSUES,,"The Gazette; Colorado Springs, Colo.","Nov 2, 1997","Colorado Springs, Colo.",,SPECIAL SECTION,https://www.proquest.com/newspapers/el-paso-county-ballot-issues/docview/268149977/se-2?accountid=13360,CO
13600,gas_tax,Colorful Campbell touts seniority over challenger/ Underdog threatens Lamm's edge,,"The Gazette; Colorado Springs, Colo.","Jul 19, 1998","Colorado Springs, Colo.",,A SECTION,https://www.proquest.com/newspapers/colorful-campbell-touts-seniority-over-challenger/docview/268151043/se-2?accountid=13360,CO
13682,gas_tax,On Obama's coattails,"Ring, Ray","High Country News; Paonia, Colo.","Nov 24, 2008","Paonia, Colo.",,TWO WEEKS IN THE WEST,https://www.proquest.com/newspapers/on-obamas-coattails/docview/363089889/se-2?accountid=13360,CO
13858,gas_tax,VOTERS GUIDE 1998: [2],,"The Gazette; Colorado Springs, Colo.","Oct 18, 1998","Colorado Springs, Colo.",,SPECIAL SECTION,https://www.proquest.com/newspapers/voters-guide-1998/docview/268149135/se-2?accountid=13360,CO
14053,net_metering,'Net metering' a rate-payer funded give-away to solar companies,"Sandoval, Michael J","Journal - Advocate; Sterling, Colo.","Dec 10, 2014","Sterling, Colo.",,Opinion,https://www.proquest.com/newspapers/net-metering-rate-payer-funded-give-away-solar/docview/1635054047/se-2?accountid=13360,CO
14119,net_metering,Rooftop Revolution,"Shogren, Elizabeth","High Country News; Paonia, Colo.","Aug 21, 2017","Paonia, Colo.",,,https://www.proquest.com/newspapers/rooftop-revolution/docview/1941697154/se-2?accountid=13360,CO
14171,net_metering,Boulder looks to the sun as it considers municipal utility's energy mix,"Meltzer, Erica","The Daily Camera; Boulder, Colo.","Sep 6, 2014","Boulder, Colo.",,Local,https://www.proquest.com/newspapers/boulder-looks-sun-as-considers-municipal-utilitys/docview/1560394692/se-2?accountid=13360,CO
14286,net_metering,Margaret McCall: Xcel is threatened by renewable energy,,"The Daily Camera; Boulder, Colo.","Dec 28, 2013","Boulder, Colo.",,Opinion,https://www.proquest.com/newspapers/margaret-mccall-xcel-is-threatened-renewable/docview/1471063464/se-2?accountid=13360,CO
14477,net_metering,Ruth Blackmore: Xcel's status quo is not working,,"The Daily Camera; Boulder, Colo.","Sep 4, 2013","Boulder, Colo.",,Opinion,https://www.proquest.com/newspapers/ruth-blackmore-xcels-status-quo-is-not-working/docview/1429782499/se-2?accountid=13360,CO
14618,net_metering,Seminars this fall help businesses go green,"Hampton, Deon","Fort Collins Coloradoan; Fort Collins, Colo.","Aug 16, 2006","Fort Collins, Colo.",,BUSINESS,https://www.proquest.com/newspapers/seminars-this-fall-help-businesses-go-green/docview/435627904/se-2?accountid=13360,CO
14654,net_metering,Katie Otterbeck: Shady tactics undermine Colorado's solar power,"Otterbeck, Katie","The Daily Camera; Boulder, Colo.","Nov 27, 2015","Boulder, Colo.",,Opinion,https://www.proquest.com/newspapers/katie-otterbeck-shady-tactics-undermine-colorados/docview/1747801552/se-2?accountid=13360,CO
14669,net_metering,Tour-goers bask in solar power,"Farrell, Jenn","Fort Collins Coloradoan; Fort Collins, Colo.","Nov 17, 2002","Fort Collins, Colo.",,LOCAL,https://www.proquest.com/newspapers/tour-goers-bask-solar-power/docview/890798895/se-2?accountid=13360,CO
14701,net_metering,Letters,Anonymous,"The Gazette; Colorado Springs, Colo.","Aug 31, 2008","Colorado Springs, Colo.",A.21,Opinion,https://www.proquest.com/newspapers/letters/docview/268298897/se-2?accountid=13360,CO
14733,net_metering,Sunny times for solar,"Stutzman, Erika","The Daily Camera; Boulder, Colo.","Jul 24, 2013","Boulder, Colo.",,Opinion,https://www.proquest.com/newspapers/sunny-times-solar/docview/1411904556/se-2?accountid=13360,CO
14747,net_metering,Working Toward A Renewable Energy Future in Rural CO,,"Julesburg Advocate; Julesburg, Colo.","Feb 6, 2019","Julesburg, Colo.",,Local,https://www.proquest.com/newspapers/working-toward-renewable-energy-future-rural-co/docview/2176495533/se-2?accountid=13360,CO
14815,net_metering,"The ""value of solar""-- utility-scale or rooftop?","Harrington, R J; Schoechle, Timothy","The Daily Camera; Boulder, Colo.","Mar 22, 2014","Boulder, Colo.",,Opinion,https://www.proquest.com/newspapers/value-solar-utility-scale-rooftop/docview/1509229483/se-2?accountid=13360,CO
14957,net_metering,Let's Get Small,"Lewis, Judith","High Country News; Paonia, Colo.","Jun 22-Jul 6, 2009","Paonia, Colo.",,,https://www.proquest.com/newspapers/lets-get-small/docview/363121533/se-2?accountid=13360,CO
15004,RPS,Renewables revisited ; Report offers alternative energy reality check,,"The Gazette; Colorado Springs, Colo.","Jan 21, 2006","Colorado Springs, Colo.",,Opinion,https://www.proquest.com/newspapers/renewables-revisited-report-offers-alternative/docview/268271338/se-2?accountid=13360,CO
15011,RPS,Regulate first... ; Worry about the consequences later,,"The Gazette; Colorado Springs, Colo.","Feb 25, 2007","Colorado Springs, Colo.",,Opinion,https://www.proquest.com/newspapers/regulate-first-worry-about-consequences-later/docview/268285548/se-2?accountid=13360,CO
15042,RPS,Recent Kansas editorials,,"The Gazette; Colorado Springs, Colo.","Sep 16, 2014","Colorado Springs, Colo.",,Life,https://www.proquest.com/newspapers/recent-kansas-editorials/docview/1562279925/se-2?accountid=13360,CO
15165,RPS,Matt Jones: Fighting for progressive values at the state Capitol,"Jones, Matt","The Daily Camera; Boulder, Colo.","May 16, 2017","Boulder, Colo.",,Opinion,https://www.proquest.com/newspapers/matt-jones-fighting-progressive-values-at-state/docview/1899507928/se-2?accountid=13360,CO
15197,RPS,Susan Nedell: What I told our hosts in Paris about clean energy in Colorado,"Nedell, Susan","The Daily Camera; Boulder, Colo.","Jan 8, 2016","Boulder, Colo.",,Opinion,https://www.proquest.com/newspapers/susan-nedell-what-i-told-our-hosts-paris-about/docview/1755223183/se-2?accountid=13360,CO
