,Keyword,Title,Author,Publication_title,Publication_date,Place_of_publication,First_page,Section,Document_URL,State
3162,cap_and_trade,An Energy Plan Derailed by Events Is Being Retooled: [Energy],"Broder, John","New York Times, Late Edition (East Coast); New York, N.Y.","Mar 31, 2011","New York, N.Y.",,F,https://www.proquest.com/newspapers/energy-plan-derailed-events-is-being-retooled/docview/859275748/se-2?accountid=13360,NY
3166,cap_and_trade,"With Carbon Tax, Washington Governor Gambles on a 'Politically Toxic' Issue: [National Desk]","Davenport, Coral","New York Times, Late Edition (East Coast); New York, N.Y.","Mar 2, 2018","New York, N.Y.",,A,https://www.proquest.com/newspapers/with-carbon-tax-washington-governor-gambles-on/docview/2009411047/se-2?accountid=13360,NY
3175,cap_and_trade,The House Bill Will Start Clearing the Air for Everyone,Anonymous,"Wall Street Journal, Eastern edition; New York, N.Y.","Aug 27, 2009","New York, N.Y.",,Letters to the Editor,https://www.proquest.com/newspapers/house-bill-will-start-clearing-air-everyone/docview/399097245/se-2?accountid=13360,NY
3190,cap_and_trade,"The Silicon Lining; California's innovative high-tech firms keep creating wealth, but will bad state policies drive them out?","Sormon, Guy","Wall Street Journal (Online); New York, N.Y.","May 29, 2010","New York, N.Y.",,Opinion,https://www.proquest.com/newspapers/silicon-lining-californias-innovative-high-tech/docview/347171621/se-2?accountid=13360,NY
3196,cap_and_trade,"How to Live Freer in New Hampshire; With all eyes on Wisconsin this past week, overlooked has been the conservative policy changes that are moving ahead in New Hampshire.",,"Wall Street Journal (Online); New York, N.Y.","Feb 25, 2011","New York, N.Y.",,Opinion,https://www.proquest.com/newspapers/how-live-freer-new-hampshire-with-all-eyes-on/docview/853948353/se-2?accountid=13360,NY
3202,cap_and_trade,U.S. News: White House Flexibility Signaled on Climate Bill,"Talley, Ian","Wall Street Journal, Eastern edition; New York, N.Y.","Apr 9, 2009","New York, N.Y.",,,https://www.proquest.com/newspapers/u-s-news-white-house-flexibility-signaled-on/docview/399116523/se-2?accountid=13360,NY
3209,cap_and_trade,Beyond Biden's Climate Plan Lies Reality: A Piecemeal Approach: [National Desk],"Davenport, Coral","New York Times, Late Edition (East Coast); New York, N.Y.","Oct 26, 2020","New York, N.Y.",,A,https://www.proquest.com/newspapers/beyond-bidens-climate-plan-lies-reality-piecemeal/docview/2454051007/se-2?accountid=13360,NY
3215,cap_and_trade,Theater teaches about reservoir,"Yablon, Marji","The Poughkeepsie Journal; Poughkeepsie, N.Y.","Jul 21, 2013","Poughkeepsie, N.Y.",,Environment,https://www.proquest.com/newspapers/theater-teaches-about-reservoir/docview/1404846984/se-2?accountid=13360,NY
3219,cap_and_trade,Focus Turns to Climate,"De Avila, Joseph","Wall Street Journal (Online); New York, N.Y.","Nov 24, 2012","New York, N.Y.",,New York,https://www.proquest.com/newspapers/focus-turns-climate/docview/1191664534/se-2?accountid=13360,NY
3222,cap_and_trade,Focus Turns to Climate,"De Avila, Joseph","Wall Street Journal, Eastern edition; New York, N.Y.","Nov 24, 2012","New York, N.Y.",,,https://www.proquest.com/newspapers/focus-turns-climate/docview/1197462942/se-2?accountid=13360,NY
3223,cap_and_trade,Just How Far Can Trading Of Emissions Be Extended?,"Altman, Daniel","New York Times, Late Edition (East Coast); New York, N.Y.","May 31, 2002","New York, N.Y.",,C,https://www.proquest.com/newspapers/just-how-far-can-trading-emissions-be-extended/docview/432068908/se-2?accountid=13360,NY
3228,cap_and_trade,"What the Blue Wave Means for Green Goals; A Democratic majority in both chambers of Congress, even with narrow margins, could open the door to some potentially transformative clean-energy policies","Lee, Jinjoo","Wall Street Journal (Online); New York, N.Y.","Jan 20, 2021","New York, N.Y.",,Markets,https://www.proquest.com/newspapers/what-blue-wave-means-green-goals-democratic/docview/2479021131/se-2?accountid=13360,NY
3231,cap_and_trade,Blue Wave in Congress Fuels Hopes for Green Goals,"Lee, Jinjoo","Wall Street Journal, Eastern edition; New York, N.Y.","Jan 21, 2021","New York, N.Y.",B.12,,https://www.proquest.com/newspapers/blue-wave-congress-fuels-hopes-green-goals/docview/2479359129/se-2?accountid=13360,NY
3235,cap_and_trade,"On Global Warming, McCain and Obama Agree: Urgent Action Is Needed: [Series]","Revkin, Andrew C","New York Times, Late Edition (East Coast); New York, N.Y.","Oct 19, 2008","New York, N.Y.",,A,https://www.proquest.com/newspapers/on-global-warming-mccain-obama-agree-urgent/docview/433947523/se-2?accountid=13360,NY
3236,cap_and_trade,The Gulf Oil Spill: Obama Address Gets Low Marks --- President's First Oval Office Speech Draws Criticism From Across Political Spectrum,"Meckler, Laura; King, Neil, Jr","Wall Street Journal, Eastern edition; New York, N.Y.","Jun 17, 2010","New York, N.Y.",,,https://www.proquest.com/newspapers/gulf-oil-spill-obama-address-gets-low-marks/docview/500773872/se-2?accountid=13360,NY
3239,cap_and_trade,"World News: Climate Effort Could Be Stalled by Credit Crisis; Costs of Curbing Global-Warming Emissions Are a Tough Sell in U.S., Europe Amid Economic Disruption and Financial Uncertainty",Stephen Power in Washington and Leila Abboud in Paris,"Wall Street Journal, Eastern edition; New York, N.Y.","Oct 16, 2008","New York, N.Y.",,,https://www.proquest.com/newspapers/world-news-climate-effort-could-be-stalled-credit/docview/399058902/se-2?accountid=13360,NY
3240,cap_and_trade,EPA Sets Timetable for Greenhouse-Gas Rules,,"Wall Street Journal (Online); New York, N.Y.","Dec 23, 2010","New York, N.Y.",,US,https://www.proquest.com/newspapers/epa-sets-timetable-greenhouse-gas-rules/docview/820919494/se-2?accountid=13360,NY
3241,cap_and_trade,"Carbon Limits, Yes; Energy Subsidies, No","Tucker, William","Wall Street Journal, Eastern edition; New York, N.Y.","Dec 29, 2008","New York, N.Y.",,,https://www.proquest.com/newspapers/carbon-limits-yes-energy-subsidies-no/docview/399113116/se-2?accountid=13360,NY
3243,cap_and_trade,"Huckabee's Statement on Schip, Carbon Tax",,"Wall Street Journal, Eastern edition; New York, N.Y.","Oct 30, 2007","New York, N.Y.",A.17,,https://www.proquest.com/newspapers/huckabees-statement-on-schip-carbon-tax/docview/399063871/se-2?accountid=13360,NY
3245,cap_and_trade,An Energy Drink for the GOP,"Strassel, Kimberley A","Wall Street Journal, Eastern edition; New York, N.Y.","Nov 19, 2010","New York, N.Y.",,,https://www.proquest.com/newspapers/energy-drink-gop/docview/806231755/se-2?accountid=13360,NY
3246,cap_and_trade,The Informed Reader / Insights and Items of Interest From Other Sources,,"Wall Street Journal, Eastern edition; New York, N.Y.","Dec 21, 2007","New York, N.Y.",B.8,,https://www.proquest.com/newspapers/informed-reader-insights-items-interest-other/docview/399010374/se-2?accountid=13360,NY
3259,cap_and_trade,"An Imbalance of Power; Are we paying too much for energy, too little, or just paying the wrong people?","Bradford, Peter A","Wall Street Journal (Online); New York, N.Y.","May 18, 2011","New York, N.Y.",,Life and Style,https://www.proquest.com/newspapers/imbalance-power-are-we-paying-too-much-energy/docview/867360937/se-2?accountid=13360,NY
3261,cap_and_trade,Power Sector Readies for New Emissions Rules,"Ryan, Tracy","Wall Street Journal (Online); New York, N.Y.","Apr 23, 2013","New York, N.Y.",,Business,https://www.proquest.com/newspapers/power-sector-readies-new-emissions-rules/docview/1335259447/se-2?accountid=13360,NY
3264,cap_and_trade,An Imbalance Of Power,"Bradford, Peter A","Wall Street Journal, Eastern edition; New York, N.Y.","May 18, 2011","New York, N.Y.",,,https://www.proquest.com/newspapers/imbalance-power/docview/867308972/se-2?accountid=13360,NY
3274,cap_and_trade,States Want Delay On Emission Rules,"Power, Stephen; Talley, Ian","Wall Street Journal, Eastern edition; New York, N.Y.","Jan 11, 2010","New York, N.Y.",,,https://www.proquest.com/newspapers/states-want-delay-on-emission-rules/docview/399126079/se-2?accountid=13360,NY
3277,cap_and_trade,Australia PM Rudd's Rating Slips Below 50%: [1],"Pannett, Rachel","Wall Street Journal (Online); New York, N.Y.","Mar 16, 2010","New York, N.Y.",,World News,https://www.proquest.com/newspapers/australia-pm-rudds-rating-slips-below-50/docview/237966932/se-2?accountid=13360,NY
3278,cap_and_trade,Obama Needs to 'Reset' His Presidency,Ted Van Dyk,"Wall Street Journal, Eastern edition; New York, N.Y.","Jul 17, 2009","New York, N.Y.",,,https://www.proquest.com/newspapers/obama-needs-reset-his-presidency/docview/399136615/se-2?accountid=13360,NY
3282,cap_and_trade,"Investing in Funds: A Quarterly Analysis --- A Classic Dividend Play: Utilities funds, near the bottom of the performance charts in 2009, still have appeal for income-oriented investors","Buss, Dale","Wall Street Journal, Eastern edition; New York, N.Y.","Jan 6, 2010","New York, N.Y.",,,https://www.proquest.com/newspapers/investing-funds-quarterly-analysis-classic/docview/399070839/se-2?accountid=13360,NY
3288,cap_and_trade,States Want Delay on Emission Rules: [1],"Power, Stephen; Talley, Ian","Wall Street Journal (Online); New York, N.Y.","Jan 11, 2010","New York, N.Y.",,US,https://www.proquest.com/newspapers/states-want-delay-on-emission-rules/docview/237936643/se-2?accountid=13360,NY
3294,cap_and_trade,"World News -- China's World: For China, 'Mandate of Heaven' at Stake in Paris Talks","Browne, Andrew","Wall Street Journal, Eastern edition; New York, N.Y.","Dec 9, 2015","New York, N.Y.",,,https://www.proquest.com/newspapers/world-news-chinas-china-mandate-heaven-at-stake/docview/1746798089/se-2?accountid=13360,NY
3300,cap_and_trade,In Defense of Obamanomics,Laura D'Andrea Tyson,"Wall Street Journal, Eastern edition; New York, N.Y.","Mar 9, 2009","New York, N.Y.",,,https://www.proquest.com/newspapers/defense-obamanomics/docview/399105867/se-2?accountid=13360,NY
3301,cap_and_trade,Waxman Joins List Of Retiring Democrats,"Hook, Janet","Wall Street Journal (Online); New York, N.Y.","Jan 30, 2014","New York, N.Y.",,US,https://www.proquest.com/newspapers/waxman-joins-list-retiring-democrats/docview/1492579888/se-2?accountid=13360,NY
3303,cap_and_trade,Path unclear for climate change policy,,"The Poughkeepsie Journal; Poughkeepsie, N.Y.","Jun 7, 2014","Poughkeepsie, N.Y.",9,A,https://www.proquest.com/newspapers/path-unclear-climate-change-policy/docview/1564427163/se-2?accountid=13360,NY
3304,cap_and_trade,American Air Sets Plan To Show Its Green Side,"Keeton, Ann","Wall Street Journal, Eastern edition; New York, N.Y.","Jul 18, 2007","New York, N.Y.",,,https://www.proquest.com/newspapers/american-air-sets-plan-show-green-side/docview/399009025/se-2?accountid=13360,NY
3308,cap_and_trade,What--if Anything--Should Be Done About Global Warming?,Anonymous,"Wall Street Journal (Online); New York, N.Y.","Sep 25, 2013","New York, N.Y.",,Special,https://www.proquest.com/newspapers/what-if-anything-should-be-done-about-global/docview/1436197148/se-2?accountid=13360,NY
3316,cap_and_trade,We Don't Need a Climate Tax on the Poor,"Inhofe, James","Wall Street Journal, Eastern edition; New York, N.Y.","Jun 3, 2008","New York, N.Y.",,,https://www.proquest.com/newspapers/we-dont-need-climate-tax-on-poor/docview/399088618/se-2?accountid=13360,NY
3318,cap_and_trade,China's About-Face in Climate Talks; From truculent spoiler in Copenhagen to cheerleader in Paris,"Browne, Andrew","Wall Street Journal (Online); New York, N.Y.","Dec 8, 2015","New York, N.Y.",,World,https://www.proquest.com/newspapers/chinas-about-face-climate-talks-truculent-spoiler/docview/1744900910/se-2?accountid=13360,NY
3334,cap_and_trade,Unrealistic Green Expectations,"Leonard, Jeffrey","Wall Street Journal, Eastern edition; New York, N.Y.","Oct 7, 2014","New York, N.Y.",,,https://www.proquest.com/newspapers/unrealistic-green-expectations/docview/1599379859/se-2?accountid=13360,NY
3339,cap_and_trade,Senate Panel Passes Bill to Limit Greenhouse Gases,"Broder, John M","New York Times, Late Edition (East Coast); New York, N.Y.","Dec 6, 2007","New York, N.Y.",,A,https://www.proquest.com/newspapers/senate-panel-passes-bill-limit-greenhouse-gases/docview/433749151/se-2?accountid=13360,NY
3349,cap_and_trade,Rep. Faso not truly concerned with climate change issue,,"The Poughkeepsie Journal; Poughkeepsie, N.Y.","Apr 13, 2017","Poughkeepsie, N.Y.",A.9,Opinion,https://www.proquest.com/newspapers/rep-faso-not-truly-concerned-with-climate-change/docview/1886926084/se-2?accountid=13360,NY
3350,cap_and_trade,"Washington Gov. Jay Inslee, a Democrat, Enters 2020 Presidential Race; Campaign will be centered on climate change","Epstein, Reid J","Wall Street Journal (Online); New York, N.Y.","Mar 1, 2019","New York, N.Y.",,Politics,https://www.proquest.com/newspapers/washington-gov-jay-inslee-democrat-enters-2020/docview/2187003386/se-2?accountid=13360,NY
3364,cap_and_trade,Online readers debate global warming,,"Rochester Democrat and Chronicle; Rochester, N.Y.","Nov 30, 2007","Rochester, N.Y.",,Speaking Out,https://www.proquest.com/newspapers/online-readers-debate-global-warming/docview/441979090/se-2?accountid=13360,NY
3398,cap_and_trade,A Warning From The Garden: [Op-Ed],"Friedman, Thomas L","New York Times, Late Edition (East Coast); New York, N.Y.","Jan 19, 2007","New York, N.Y.",,A,https://www.proquest.com/newspapers/warning-garden/docview/433492809/se-2?accountid=13360,NY
3407,cap_and_trade,District ill-serves Mount Pleasant,,"The Journal News; White Plains, N.Y.","Feb 18, 2005","White Plains, N.Y.",,Opinion,https://www.proquest.com/newspapers/district-ill-serves-mount-pleasant/docview/442707429/se-2?accountid=13360,NY
3408,cap_and_trade,Big Issues: Energy (A Special Report) --- Do States Have a Role in Making Climate Policy?,,"Wall Street Journal, Eastern edition; New York, N.Y.","Nov 14, 2017","New York, N.Y.",,,https://www.proquest.com/newspapers/big-issues-energy-special-report-do-states-have/docview/1963326454/se-2?accountid=13360,NY
3409,cap_and_trade,Do States Have a Role in Making Climate Policy? Proponents say state action is needed to offset the effects of federal policy reversals. Critics say it won't be effective--and is an overreach.,,"Wall Street Journal (Online); New York, N.Y.","Nov 14, 2017","New York, N.Y.",,Business,https://www.proquest.com/newspapers/do-states-have-role-making-climate-policy/docview/1963278883/se-2?accountid=13360,NY
3455,cap_and_trade,Fracking and the Franciscans: Commentary,"Brooks, David","New York Times, Late Edition (East Coast); New York, N.Y.","Jun 23, 2015","New York, N.Y.",,A,https://www.proquest.com/newspapers/fracking-franciscans/docview/1690306799/se-2?accountid=13360,NY
3466,cap_and_trade,"Say What, Al, Ivanka and Donald?: Commentary","Friedman, Thomas L","New York Times, Late Edition (East Coast); New York, N.Y.","Dec 7, 2016","New York, N.Y.",,A,https://www.proquest.com/newspapers/say-what-al-ivanka-donald/docview/1846219778/se-2?accountid=13360,NY
3468,cap_and_trade,EDITORIAL; Acid rain problem needs action now: Court throws out EPA's rules on clean air between states,,"Press & Sun-Bulletin; Binghamton, N.Y.","Jul 15, 2008","Binghamton, N.Y.",,VIEWPOINTS,https://www.proquest.com/newspapers/editorial-acid-rain-problem-needs-action-now/docview/440995775/se-2?accountid=13360,NY
3475,cap_and_trade,Pollution Credits Let Dumps Double Dip; Landfills Find New Revenue in Trading System Meant to Curb Greenhouse Emissions,"Ball, Jeffrey","Wall Street Journal, Eastern edition; New York, N.Y.","Oct 20, 2008","New York, N.Y.",,,https://www.proquest.com/newspapers/pollution-credits-let-dumps-double-dip-landfills/docview/399058557/se-2?accountid=13360,NY
3476,cap_and_trade,Vote to authorize sale of BOCES land,,"The Journal News; White Plains, N.Y.","Feb 18, 2005","White Plains, N.Y.",,Opinion,https://www.proquest.com/newspapers/vote-authorize-sale-boces-land/docview/442709848/se-2?accountid=13360,NY
3490,cap_and_trade,"Ban plastic bags, Cuomo says: Bill proposed the same day as 'Cuomo: Walk the Talk' rally urging more investment in renewables","Campbell, Jon","Press & Sun-Bulletin; Binghamton, N.Y.","Apr 25, 2018","Binghamton, N.Y.",A.7,News,https://www.proquest.com/newspapers/ban-plastic-bags-cuomo-says/docview/2030119425/se-2?accountid=13360,NY
3504,cap_and_trade,"Pollution Has Leveled Off, but the Figures Have Holes, Report Says: [Foreign Desk]","Rosenthal, Elisabeth","New York Times, Late Edition (East Coast); New York, N.Y.","Nov 18, 2008","New York, N.Y.",,A,https://www.proquest.com/newspapers/pollution-has-leveled-off-figures-have-holes/docview/433962216/se-2?accountid=13360,NY
3516,cap_and_trade,City should address library bathrooms,,"The Journal News; White Plains, N.Y.","Feb 18, 2005","White Plains, N.Y.",,Opinion,https://www.proquest.com/newspapers/city-should-address-library-bathrooms/docview/442701875/se-2?accountid=13360,NY
3518,cap_and_trade,"Moving beyond carbon This is the moment to do something about our use of fossil fuels, and putting a price on carbon, as some current bills propose, is a crucial step",Anonymous,"Newsday, Combined editions; Long Island, N.Y.","Jun 6, 2010","Long Island, N.Y.",A.32,OPINION,https://www.proquest.com/newspapers/moving-beyond-carbon-this-is-moment-do-something/docview/365443563/se-2?accountid=13360,NY
3523,cap_and_trade,Alternative On Emissions Is Announced In the House: [National Desk],"Friedman, Lisa","New York Times, Late Edition (East Coast); New York, N.Y.","Jul 24, 2019","New York, N.Y.",,A,https://www.proquest.com/newspapers/alternative-on-emissions-is-announced-house/docview/2262573824/se-2?accountid=13360,NY
3533,cap_and_trade,E.P.A. Clears Path to Regulate Heat-Trapping Gases for First Time in the U.S.: [National Desk],"Broder, John M","New York Times, Late Edition (East Coast); New York, N.Y.","Apr 18, 2009","New York, N.Y.",,A,https://www.proquest.com/newspapers/e-p-clears-path-regulate-heat-trapping-gases/docview/434071855/se-2?accountid=13360,NY
3535,cap_and_trade,"As Political Winds Shift, Detroit Charts New Course: [National Desk]",JOHN M. BRODER and MICHELINE MAYNARD,"New York Times, Late Edition (East Coast); New York, N.Y.","May 20, 2009","New York, N.Y.",,A,https://www.proquest.com/newspapers/as-political-winds-shift-detroit-charts-new/docview/434079285/se-2?accountid=13360,NY
3538,cap_and_trade,Obama Hails Wind Energy On Earth Day Visit to Iowa: [National Desk],Sheryl Gay Stolberg,"New York Times, Late Edition (East Coast); New York, N.Y.","Apr 23, 2009","New York, N.Y.",,A,https://www.proquest.com/newspapers/obama-hails-wind-energy-on-earth-day-visit-iowa/docview/434068557/se-2?accountid=13360,NY
3541,cap_and_trade,The View From Big Oil; Peter Voser of Royal Dutch Shell talks about the kind of energy legislation he'd like to see,Anonymous,"Wall Street Journal (Online); New York, N.Y.","Mar 8, 2010","New York, N.Y.",,Special,https://www.proquest.com/newspapers/view-big-oil-peter-voser-royal-dutch-shell-talks/docview/237975852/se-2?accountid=13360,NY
3542,cap_and_trade,"Pope Francis Addresses U.N., Calling for Environmental Justice: [Foreign Desk]","Sengupta, Somini; Yardley, Jim","New York Times, Late Edition (East Coast); New York, N.Y.","Sep 26, 2015","New York, N.Y.",,A,https://www.proquest.com/newspapers/pope-francis-addresses-u-n-calling-environmental/docview/1716675413/se-2?accountid=13360,NY
3546,cap_and_trade,Natural Gas Hits a Roadblock in the Energy Bill: [Business/Financial Desk],"Krauss, Clifford","New York Times, Late Edition (East Coast); New York, N.Y.","Sep 7, 2009","New York, N.Y.",,B,https://www.proquest.com/newspapers/natural-gas-hits-roadblock-energy-bill/docview/434197886/se-2?accountid=13360,NY
3548,cap_and_trade,Tracking the World's Progress In Meeting Its Climate Goals: [Foreign Desk],"Plumer, Brad; Popovich, Nadja","New York Times, Late Edition (East Coast); New York, N.Y.","Nov 11, 2017","New York, N.Y.",,A,https://www.proquest.com/newspapers/tracking-worlds-progress-meeting-climate-goals/docview/1962534261/se-2?accountid=13360,NY
3552,cap_and_trade,G.(reen)O.P.?: [Op-Ed],"Friedman, Thomas L","New York Times, Late Edition (East Coast); New York, N.Y.","Jun 3, 2012","New York, N.Y.",,SR,https://www.proquest.com/newspapers/g-reen-o-p/docview/1018205270/se-2?accountid=13360,NY
3553,cap_and_trade,"CEO Council (A Special Report) --- Budgets, Business and Bernanke: Eric Cantor on what he hopes doesn't happen with the budget, but may","Baker, Gerard","Wall Street Journal, Eastern edition; New York, N.Y.","Nov 21, 2011","New York, N.Y.",,,https://www.proquest.com/newspapers/ceo-council-special-report-budgets-business/docview/905048706/se-2?accountid=13360,NY
3559,cap_and_trade,Up Ahead: The World According To Gore: [Review],"Kakutani, Michiko","New York Times, Late Edition (East Coast); New York, N.Y.","Jan 24, 2013","New York, N.Y.",,C,https://www.proquest.com/newspapers/up-ahead-world-according-gore/docview/1272233926/se-2?accountid=13360,NY
3560,cap_and_trade,U.S. Companies Explore Ways to Profit From Trading Credits to Emit Carbon,"Deutsch, Claudia H","New York Times, Late Edition (East Coast); New York, N.Y.","Dec 28, 2006","New York, N.Y.",,C,https://www.proquest.com/newspapers/u-s-companies-explore-ways-profit-trading-credits/docview/433462384/se-2?accountid=13360,NY
3569,cap_and_trade,How Can Obama Rebound?: [Op-Ed],"DAVID FRUM, STANLEY B. GREENBERG, DONNA BRAZILE, BILL HILLSMAN, BOB KERREY, MARK PENN, ELIZABETH EDWARDS, EDWARD J. ROLLINS, KATHLEEN HALL JAMIESON, MARK BLUMENTHAL, GRAY DAVIS, HAROLD FORD Jr. , ROBERT SHRUM, JONATHAN ALTER and ARI FLEISCHER","New York Times, Late Edition (East Coast); New York, N.Y.","Jul 18, 2010","New York, N.Y.",,WK,https://www.proquest.com/newspapers/how-can-obama-rebound/docview/613087266/se-2?accountid=13360,NY
3573,cap_and_trade,Ruling Undermines Lawsuits Opposing Emissions Controls: [News Analysis],"Barringer, Felicity; Nick Bunkley contributed reporting from Detroit.","New York Times, Late Edition (East Coast); New York, N.Y.","Apr 3, 2007","New York, N.Y.",,A,https://www.proquest.com/newspapers/ruling-undermines-lawsuits-opposing-emissions/docview/433573301/se-2?accountid=13360,NY
3580,cap_and_trade,Meager Returns for the Democrats' Biggest Donor: [National Desk],"Davenport, Coral","New York Times, Late Edition (East Coast); New York, N.Y.","Nov 7, 2014","New York, N.Y.",,A,https://www.proquest.com/newspapers/meager-returns-democrats-biggest-donor/docview/1620993206/se-2?accountid=13360,NY
3581,cap_and_trade,Don't subsidize unemployment; create jobs with business confidence,"Williams, Armstrong","New York Amsterdam News; New York, N.Y.","Aug 26-Sep 1, 2010","New York, N.Y.",,,https://www.proquest.com/newspapers/dont-subsidize-unemployment-create-jobs-with/docview/750901535/se-2?accountid=13360,NY
3584,cap_and_trade,A Climate Accord Based on Global Peer Pressure: [Foreign Desk],"Davenport, Coral","New York Times, Late Edition (East Coast); New York, N.Y.","Dec 15, 2014","New York, N.Y.",,A,https://www.proquest.com/newspapers/climate-accord-based-on-global-peer-pressure/docview/1636086294/se-2?accountid=13360,NY
3592,cap_and_trade,Evangelical Leaders Join Global Warming Initiative,"Goodstein, Laurie","New York Times, Late Edition (East Coast); New York, N.Y.","Feb 8, 2006","New York, N.Y.",,A,https://www.proquest.com/newspapers/evangelical-leaders-join-global-warming/docview/433289932/se-2?accountid=13360,NY
3597,cap_and_trade,Paris Climate Accord Passes a Milestone: [News Analysis],"Davenport, Coral","New York Times, Late Edition (East Coast); New York, N.Y.","Sep 22, 2016","New York, N.Y.",,A,https://www.proquest.com/newspapers/paris-climate-accord-passes-milestone/docview/1822009173/se-2?accountid=13360,NY
3601,cap_and_trade,Global Warming Starts to Divide G.O.P. Contenders,"Santora, Marc","New York Times, Late Edition (East Coast); New York, N.Y.","Oct 17, 2007","New York, N.Y.",,A,https://www.proquest.com/newspapers/global-warming-starts-divide-g-o-p-contenders/docview/433701488/se-2?accountid=13360,NY
3614,cap_and_trade,"Budgets, Business and Bernanke; Eric Cantor on what he hopes doesn't happen with the budget, but may","Baker, Gerard","Wall Street Journal (Online); New York, N.Y.","Nov 21, 2011","New York, N.Y.",,Management,https://www.proquest.com/newspapers/budgets-business-bernanke-eric-cantor-on-what-he/docview/905031791/se-2?accountid=13360,NY
3617,cap_and_trade,"After Federal Jolt, Clean Energy Seeks New Spark: [Energy]","Broder, John","New York Times, Late Edition (East Coast); New York, N.Y.","Oct 24, 2012","New York, N.Y.",,F,https://www.proquest.com/newspapers/after-federal-jolt-clean-energy-seeks-new-spark/docview/1114695354/se-2?accountid=13360,NY
3625,cap_and_trade,Oil Producer. Climate Ally. Norway Is A Paradox.: [Foreign Desk],"Sengupta, Somini","New York Times, Late Edition (East Coast); New York, N.Y.","Jun 18, 2017","New York, N.Y.",,A,https://www.proquest.com/newspapers/oil-producer-climate-ally-norway-is-paradox/docview/1910566331/se-2?accountid=13360,NY
3631,cap_and_trade,North Carolina Environmental Chief Is Said to Be Pick to Lead E.P.A.: [National Desk],"Friedman, Lisa","New York Times, Late Edition (East Coast); New York, N.Y.","Dec 18, 2020","New York, N.Y.",,A,https://www.proquest.com/newspapers/north-carolina-environmental-chief-is-said-be/docview/2470839257/se-2?accountid=13360,NY
3637,cap_and_trade,British Columbia's Carbon Tax Yields Real-World Lessons: [Business/Financial Desk],"Porter, Eduardo","New York Times, Late Edition (East Coast); New York, N.Y.","Mar 2, 2016","New York, N.Y.",,B,https://www.proquest.com/newspapers/british-columbias-carbon-tax-yields-real-world/docview/1769295747/se-2?accountid=13360,NY
3639,cap_and_trade,Stewart aims for negative carbon emissions,"Wolf, Craig","The Poughkeepsie Journal; Poughkeepsie, N.Y.","Mar 2, 2008","Poughkeepsie, N.Y.",,BUSINESS,https://www.proquest.com/newspapers/stewart-aims-negative-carbon-emissions/docview/436791342/se-2?accountid=13360,NY
3650,cap_and_trade,"Wildfires and Floods, but Little Talk of Climate Change by Candidates: [National Desk]",Trip Gabriel,"New York Times, Late Edition (East Coast); New York, N.Y.","Oct 3, 2018","New York, N.Y.",,A,https://www.proquest.com/newspapers/wildfires-floods-little-talk-climate-change/docview/2115588087/se-2?accountid=13360,NY
3653,cap_and_trade,"As Oysters Die, Climate Policy Goes on Stump: [National Desk]","Davenport, Coral","New York Times, Late Edition (East Coast); New York, N.Y.","Aug 4, 2014","New York, N.Y.",,A,https://www.proquest.com/newspapers/as-oysters-die-climate-policy-goes-on-stump/docview/1550738574/se-2?accountid=13360,NY
3660,cap_and_trade,New York in 2013: [Metropolitan Desk],"The New York Times 1 1  The New York Times 
","New York Times, Late Edition (East Coast); New York, N.Y.","Dec 30, 2012","New York, N.Y.",,MB,https://www.proquest.com/newspapers/new-york-2013/docview/1265644093/se-2?accountid=13360,NY
3662,cap_and_trade,Energy (A Special Report): Investors; The Green Machine: Hal Harvey spends his environmental war chest with one guiding principle: winning,"Ball, Jeffrey","Wall Street Journal, Eastern edition; New York, N.Y.","Feb 12, 2007","New York, N.Y.",,,https://www.proquest.com/newspapers/energy-special-report-investors-green-machine-hal/docview/398972012/se-2?accountid=13360,NY
3667,cap_and_trade,The Morning Brief: Obama and McCain Focus on November: Online edition,"Hall, David","Wall Street Journal, Eastern edition; New York, N.Y.","May 12, 2008","New York, N.Y.",,,https://www.proquest.com/newspapers/morning-brief-obama-mccain-focus-on-november/docview/399086478/se-2?accountid=13360,NY
3670,cap_and_trade,"Does Helping the Planet Hurt the Poor? No, if the West Makes Sacrifices",,"Wall Street Journal (Online); New York, N.Y.","Jan 22, 2011","New York, N.Y.",,Life and Style,https://www.proquest.com/newspapers/does-helping-planet-hurt-poor-no-if-west-makes/docview/846936920/se-2?accountid=13360,NY
3673,cap_and_trade,Obama's Backing Increases Hopes for Climate Pact: [Foreign Desk],"Rosenthal, Elisabeth","New York Times, Late Edition (East Coast); New York, N.Y.","Mar 1, 2009","New York, N.Y.",,A,https://www.proquest.com/newspapers/obamas-backing-increases-hopes-climate-pact/docview/434052924/se-2?accountid=13360,NY
3674,cap_and_trade,"REVIEW --- Does Helping the Planet Hurt the Poor? --- No, if the West Makes Sacrifices","Singer, Peter","Wall Street Journal, Eastern edition; New York, N.Y.","Jan 22, 2011","New York, N.Y.",,,https://www.proquest.com/newspapers/review-does-helping-planet-hurt-poor-no-if-west/docview/846750271/se-2?accountid=13360,NY
3677,cap_and_trade,Is McCain Like Bush? It Depends on the Issue: [National Desk],"Bumiller, Elisabeth","New York Times, Late Edition (East Coast); New York, N.Y.","Jun 17, 2008","New York, N.Y.",,A,https://www.proquest.com/newspapers/is-mccain-like-bush-depends-on-issue/docview/433867075/se-2?accountid=13360,NY
