,Keyword,Title,Author,Publication_title,Publication_date,Place_of_publication,First_page,Section,Document_URL,State
3905,cap_and_trade,Clear-eyed ruling; Our position: Congress should use the high court's decision to fight global warming.: [FINAL Edition],Copper,"Orlando Sentinel; Orlando, Fla.","Apr 4, 2007","Orlando, Fla.",,EDITORIAL,https://www.proquest.com/newspapers/clear-eyed-ruling-our-position-congress-should/docview/284019740/se-2?accountid=13360,FL
3909,cap_and_trade,Florida House District 33,"Jackson, Rachael","Orlando Sentinel; Orlando, Fla.","Aug 8, 2010","Orlando, Fla.",J.4,SEMINOLE,https://www.proquest.com/newspapers/florida-house-district-33/docview/740258309/se-2?accountid=13360,FL
3915,cap_and_trade,"Setting a bold course for the new administration The message on Wednesday is not only that government can lead, effecting change for the better and for the many, but that it must. Incremental repairs won't do. Audacious ones are needed. Rich in optimism, if lacking in details, Obama is proposing them.",Anonymous,"Daytona Beach News - Journal, The; Daytona Beach, Fla.","Feb 26, 2009","Daytona Beach, Fla.",A.4,A,https://www.proquest.com/newspapers/setting-bold-course-new-administration-message-on/docview/382980526/se-2?accountid=13360,FL
3918,cap_and_trade,CLIMATE-CHANGE INITIATIVE LAUNCHED,"Geewax, Marilyn","Palm Beach Post; West Palm Beach, Fla.","Nov 10, 2007","West Palm Beach, Fla.",F.2,BUSINESS,https://www.proquest.com/newspapers/climate-change-initiative-launched/docview/327329964/se-2?accountid=13360,FL
3922,cap_and_trade,John Hoblick: Climate change and farming,"Hoblick, John","Gainesville Sun; Gainesville, Fla.","Aug 30, 2009","Gainesville, Fla.",,,https://www.proquest.com/newspapers/john-hoblick-climate-change-farming/docview/390599463/se-2?accountid=13360,FL
3929,cap_and_trade,"Put cap on partisanship; Scott, Haridopolos ignoring their party's history.",Anonymous,"Palm Beach Post; West Palm Beach, Fla.","Dec 3, 2010","West Palm Beach, Fla.",A.18,A SECTION,https://www.proquest.com/newspapers/put-cap-on-partisanship-scott-haridopolos/docview/815845005/se-2?accountid=13360,FL
3936,cap_and_trade,RAISING PRICE OF CLIMATE POLLUTION,"Cappiello, Dina","South Florida Sun - Sentinel; Fort Lauderdale, Fla.","Jun 26, 2009","Fort Lauderdale, Fla.",A.3,News,https://www.proquest.com/newspapers/raising-price-climate-pollution/docview/387514933/se-2?accountid=13360,FL
3957,cap_and_trade,Washington matters to Florida's recovery,"Gidel, Robert H","Orlando Sentinel; Orlando, Fla.","Oct 15, 2010","Orlando, Fla.",A.23,EDITORIAL,https://www.proquest.com/newspapers/washington-matters-floridas-recovery/docview/758173759/se-2?accountid=13360,FL
4033,cap_and_trade,"As trees burn, tribes' cash goes up in smoke: Wash. reservation sold carbon credits to oil giant BP","Yardley, William","Orlando Sentinel; Orlando, Fla.","Aug 27, 2015","Orlando, Fla.",A.6,,https://www.proquest.com/newspapers/as-trees-burn-tribes-cash-goes-up-smoke/docview/1707536261/se-2?accountid=13360,FL
4041,cap_and_trade,IT IS TIME TO TURN THE ELECTION GREEN: [Broward Metro Edition],"Friedman, Thomas L","South Florida Sun - Sentinel; Fort Lauderdale, Fla.","Apr 26, 2007","Fort Lauderdale, Fla.",,EDITORIAL,https://www.proquest.com/newspapers/is-time-turn-election-green/docview/387717978/se-2?accountid=13360,FL
4049,cap_and_trade,"Donovan praised, snubbed at last meeting","Smith, Chad","Gainesville Sun; Gainesville, Fla.","Nov 4, 2010","Gainesville, Fla.",,,https://www.proquest.com/newspapers/donovan-praised-snubbed-at-last-meeting/docview/762437467/se-2?accountid=13360,FL
4075,cap_and_trade,Mercury Mania Resisting safer waters for power plants sake: [Final Edition],,"Daytona Beach News - Journal, The; Daytona Beach, Fla.","Aug 30, 2004","Daytona Beach, Fla.",,A,https://www.proquest.com/newspapers/mercury-mania-resisting-safer-waters-power-plants/docview/382881156/se-2?accountid=13360,FL
4080,cap_and_trade,Obama's green team,,"Florida Today; Melbourne, Fla.","Dec 18, 2008","Melbourne, Fla.",,EDITORIAL,https://www.proquest.com/newspapers/obamas-green-team/docview/239459257/se-2?accountid=13360,FL
4084,cap_and_trade,Energized,,"Tallahassee Democrat; Tallahassee, Fla.","Apr 29, 2008","Tallahassee, Fla.",,Local Conversation,https://www.proquest.com/newspapers/energized/docview/442365107/se-2?accountid=13360,FL
4121,cap_and_trade,States at odds with U.S. policy: Several flirting with Europe on carbon controls,"Hanley, Charles J","Tallahassee Democrat; Tallahassee, Fla.","Dec 17, 2004","Tallahassee, Fla.",,,https://www.proquest.com/newspapers/states-at-odds-with-u-s-policy/docview/1000998835/se-2?accountid=13360,FL
4137,cap_and_trade,Greening Florida for whom? Focus to boost energy consumption misses the point,Anonymous,"Daytona Beach News - Journal, The; Daytona Beach, Fla.","Apr 5, 2008","Daytona Beach, Fla.",A.6,A,https://www.proquest.com/newspapers/greening-florida-whom-focus-boost-energy/docview/382974882/se-2?accountid=13360,FL
4139,cap_and_trade,Scientist: Solution to climate change is ourselves,DINAH VOYLES PULVER,"Daytona Beach News - Journal, The; Daytona Beach, Fla.","Feb 17, 2010","Daytona Beach, Fla.",C.1,C,https://www.proquest.com/newspapers/scientist-solution-climate-change-is-ourselves/docview/383003611/se-2?accountid=13360,FL
4143,cap_and_trade,Florida at forefront of greener goals,"Waymer, Jim; DESLATTE, AARON","Florida Today; Melbourne, Fla.","Jul 13, 2007","Melbourne, Fla.",,NEWS,https://www.proquest.com/newspapers/florida-at-forefront-greener-goals/docview/239451913/se-2?accountid=13360,FL
4145,cap_and_trade,"Your views: Airing it out politically: Trade bill good, but delete security issues",,"Florida Today; Melbourne, Fla.","Oct 28, 2009","Melbourne, Fla.",,OPINION,https://www.proquest.com/newspapers/your-views-airing-out-politically/docview/239519459/se-2?accountid=13360,FL
4167,cap_and_trade,Florida House District 33,"Jackson, Rachael","Orlando Sentinel; Orlando, Fla.","Aug 8, 2010","Orlando, Fla.",J.6,VOLUSIA,https://www.proquest.com/newspapers/florida-house-district-33/docview/740258470/se-2?accountid=13360,FL
4184,cap_and_trade,Letters to the Editor - Dec. 18,Anonymous,"Gainesville Sun; Gainesville, Fla.","Dec 18, 2009","Gainesville, Fla.",,,https://www.proquest.com/newspapers/letters-editor-dec-18/docview/390450989/se-2?accountid=13360,FL
4239,cap_and_trade,Solutions to global warming must address skeptics,"Denslow, David","Gainesville Sun; Gainesville, Fla.","Feb 1, 2015","Gainesville, Fla.",,,https://www.proquest.com/newspapers/solutions-global-warming-must-address-skeptics/docview/1650003037/se-2?accountid=13360,FL
4257,cap_and_trade,"BUILDINGS ARE MORE EFFICIENT, BUT NOT AS MUCH AS OBAMA PROMISED","Qiu, Linda",Tampa Bay Times; Tampa Bay,"Dec 9, 2016","Tampa Bay, Fla.",,,https://www.proquest.com/newspapers/buildings-are-more-efficient-not-as-much-obama/docview/1847878525/se-2?accountid=13360,FL
4279,cap_and_trade,BUSINESS LEADERS ARE SEEING GREEN: [Broward Metro Edition],"Profeta, Tim","South Florida Sun - Sentinel; Fort Lauderdale, Fla.","Apr 22, 2007","Fort Lauderdale, Fla.",,EDITORIAL,https://www.proquest.com/newspapers/business-leaders-are-seeing-green/docview/387600893/se-2?accountid=13360,FL
4292,cap_and_trade,High court rebukes administration on greehouse emissions,,"Northwest Florida Daily News; Fort Walton Beach, Fla.","Apr 3, 2007","Fort Walton Beach, Fla.",,,https://www.proquest.com/newspapers/high-court-rebukes-administration-on-greehouse/docview/379896198/se-2?accountid=13360,FL
4295,cap_and_trade,"FLORIDA'S HOUSE TELLS WASHINGTON WHAT TO DO: It spends a day sending messages, mostly to oppose the president's actions.","Silva, Cristina","St. Petersburg Times; St. Petersburg, Fla.","Apr 22, 2010","St. Petersburg, Fla.",B.1,TAMPA BAY,https://www.proquest.com/newspapers/floridas-house-tells-washington-what-do/docview/264285451/se-2?accountid=13360,FL
4300,cap_and_trade,"RUSH REVEALS PLOTS THAT LED TO 'SPILL, BABY, SPILL'","Cerabino, Frank","Palm Beach Post; West Palm Beach, Fla.","May 4, 2010","West Palm Beach, Fla.",B.1,LOCAL & BUSINESS,https://www.proquest.com/newspapers/rush-reveals-plots-that-led-spill-baby/docview/250154328/se-2?accountid=13360,FL
4312,cap_and_trade,THE FIRST 100 DAYS Obama's hectic pace,Anonymous,"Florida Times Union; Jacksonville, Fla.","May 2, 2009","Jacksonville, Fla.",B.6,,https://www.proquest.com/newspapers/first-100-days-obamas-hectic-pace/docview/414636742/se-2?accountid=13360,FL
4320,cap_and_trade,Waxman Replaces Dingell On Key House Energy Panel,"Taylor, Andrew","The Ledger; Lakeland, Fla.","Nov 20, 2008","Lakeland, Fla.",,NEWS,https://www.proquest.com/newspapers/waxman-replaces-dingell-on-key-house-energy-panel/docview/390215157/se-2?accountid=13360,FL
4333,cap_and_trade,Republicans doing the climate change dance,"McManus, Doyle","South Florida Sun - Sentinel; Fort Lauderdale, Fla.","May 15, 2014","Fort Lauderdale, Fla.",A.11,OPINION,https://www.proquest.com/newspapers/republicans-doing-climate-change-dance/docview/1524834544/se-2?accountid=13360,FL
4342,cap_and_trade,St. Johns teems with ecotourism potential,"White, Quinton","Florida Times Union; Jacksonville, Fla.","Jul 25, 2014","Jacksonville, Fla.",B.1,,https://www.proquest.com/newspapers/st-johns-teems-with-ecotourism-potential/docview/1551744446/se-2?accountid=13360,FL
4396,cap_and_trade,COAL Scrubbing its future,,"Florida Times Union; Jacksonville, Fla.","Apr 17, 2007","Jacksonville, Fla.",,,https://www.proquest.com/newspapers/coal-scrubbing-future/docview/414472544/se-2?accountid=13360,FL
4414,cap_and_trade,"Reducing mercury not easy, says EPA Series: IN BRIEF: [SOUTH PINELLAS Edition]",,"St. Petersburg Times; St. Petersburg, Fla.","Mar 23, 2004","St. Petersburg, Fla.",,NATIONAL,https://www.proquest.com/newspapers/reducing-mercury-not-easy-says-epa-series-brief/docview/263996676/se-2?accountid=13360,FL
4434,cap_and_trade,MESSAGES TO WASHINGTON: The Florida House spends a day telling Congress how it should run federal business.,"Silva, Cristina","St. Petersburg Times; St. Petersburg, Fla.","Apr 22, 2010","St. Petersburg, Fla.",B.1,TAMPA BAY,https://www.proquest.com/newspapers/messages-washington/docview/264442775/se-2?accountid=13360,FL
4457,cap_and_trade,OPINION NUGGETS Filling a vacuum,Anonymous,"Florida Times Union; Jacksonville, Fla.","Mar 17, 2009","Jacksonville, Fla.",B.6,,https://www.proquest.com/newspapers/opinion-nuggets-filling-vacuum/docview/414722935/se-2?accountid=13360,FL
4458,cap_and_trade,Obama Nominates 3 to Cabinet-Level Posts,"Cappiello, Dina","The Ledger; Lakeland, Fla.","Mar 4, 2013","Lakeland, Fla.",,,https://www.proquest.com/newspapers/obama-nominates-3-cabinet-level-posts/docview/1367979353/se-2?accountid=13360,FL
4461,cap_and_trade,The Politics of Fort Hood,Anonymous,"Orlando Sentinel; Orlando, Fla.","Nov 16, 2009","Orlando, Fla.",A.22,EDITORIAL,https://www.proquest.com/newspapers/politics-fort-hood/docview/284304194/se-2?accountid=13360,FL
4490,cap_and_trade,Letters to the editor: [1],,"Florida Today; Melbourne, Fla.","Jul 9, 2009","Melbourne, Fla.",,EDITORIAL,https://www.proquest.com/newspapers/letters-editor/docview/239535800/se-2?accountid=13360,FL
4512,cap_and_trade,Solutions to global warming must address skeptics,"Denslow, David","Gainesville Sun; Gainesville, Fla.","Feb 1, 2015","Gainesville, Fla.",,,https://www.proquest.com/newspapers/solutions-global-warming-must-address-skeptics/docview/1654107059/se-2?accountid=13360,FL
4535,cap_and_trade,Sarasota site of drama for political consultant,"Wallace, Jeremy","Sarasota Herald Tribune; Sarasota, Fla.","Jun 22, 2009","Sarasota, Fla.",BN.1,B,https://www.proquest.com/newspapers/sarasota-site-drama-political-consultant/docview/270829846/se-2?accountid=13360,FL
4577,cap_and_trade,Wrong way on oil,Anonymous,"Sarasota Herald Tribune; Sarasota, Fla.","May 22, 2011","Sarasota, Fla.",A.12,A,https://www.proquest.com/newspapers/wrong-way-on-oil/docview/868201292/se-2?accountid=13360,FL
4593,cap_and_trade,Yet another energy worry,"Weaver, Lynn E","Florida Today; Melbourne, Fla.","Mar 15, 2005","Melbourne, Fla.",,Editorial,https://www.proquest.com/newspapers/yet-another-energy-worry/docview/239296047/se-2?accountid=13360,FL
4611,cap_and_trade,Your views: Letters to the editor (June 21): Punishment did not,,"Florida Today; Melbourne, Fla.","Jun 21, 2010","Melbourne, Fla.",,OPINION,https://www.proquest.com/newspapers/your-views-letters-editor-june-21/docview/504728215/se-2?accountid=13360,FL
4662,cap_and_trade,NEW EPA PROPOSAL PUTS THIS PROMISE BACK IN PLAY,"Carroll, Lauren",Tampa Bay Times; Tampa Bay,"Jun 2, 2014","Tampa Bay, Fla.",,,https://www.proquest.com/newspapers/new-epa-proposal-puts-this-promise-back-play/docview/1531500659/se-2?accountid=13360,FL
4697,cap_and_trade,Obama Nominates 3 to Cabinet-Level Posts,"Cappiello, Dina","The Ledger; Lakeland, Fla.","Mar 4, 2013","Lakeland, Fla.",,NEWS,https://www.proquest.com/newspapers/obama-nominates-3-cabinet-level-posts/docview/1367979215/se-2?accountid=13360,FL
4702,cap_and_trade,ODDSMAKERS FAVOR CLINTON AND TRUMP,"Smith, Adam C",Tampa Bay Times; Tampa Bay,"Jan 31, 2016","Tampa Bay, Fla.",2,LOCAL,https://www.proquest.com/newspapers/oddsmakers-favor-clinton-trump/docview/1762163375/se-2?accountid=13360,FL
4710,cap_and_trade,Letters to the editor: COMPILED BY FLORIDA TODAY,,"Florida Today; Melbourne, Fla.","Jul 20, 2010","Melbourne, Fla.",,EDITORIAL,https://www.proquest.com/newspapers/letters-editor/docview/616801698/se-2?accountid=13360,FL
4714,cap_and_trade,Fight Set For Party's Platform,Anonymous,"The Ledger; Lakeland, Fla.","Jul 8, 2008","Lakeland, Fla.",,NEWS,https://www.proquest.com/newspapers/fight-set-partys-platform/docview/390145385/se-2?accountid=13360,FL
4720,cap_and_trade,"Gridlock grips green energy: Political stalemate has companies, investors wary of going forward","Tankersley, Jim","Orlando Sentinel; Orlando, Fla.","Feb 23, 2010","Orlando, Fla.",B.6,BUSINESS & MONEY,https://www.proquest.com/newspapers/gridlock-grips-green-energy/docview/284322579/se-2?accountid=13360,FL
4764,cap_and_trade,Huntsman looks to conservatives,"Wallace, Jeremy","Sarasota Herald Tribune; Sarasota, Fla.","Jul 9, 2011","Sarasota, Fla.",BN.1,B,https://www.proquest.com/newspapers/huntsman-looks-conservatives/docview/875693035/se-2?accountid=13360,FL
4772,cap_and_trade,ATTACK AD SAYS NEWT GINGRICH ALIGNED WITH DEMS ON GLOBAL WARMING,"Moorhead, Molly","St. Petersburg Times; St. Petersburg, Fla.","Dec 21, 2011","St. Petersburg, Fla.",,,https://www.proquest.com/newspapers/attack-ad-says-newt-gingrich-aligned-with-dems-on/docview/912297981/se-2?accountid=13360,FL
4775,cap_and_trade,"Stats aplenty, facts fewer in power plant debate",,"Ocala Star - Banner; Ocala, Fla.","Jun 15, 2014","Ocala, Fla.",,,https://www.proquest.com/newspapers/stats-aplenty-facts-fewer-power-plant-debate/docview/1535620463/se-2?accountid=13360,FL
4782,cap_and_trade,"Stats aplenty, facts fewer in power plant debate",,"Gainesville Sun; Gainesville, Fla.","Jun 15, 2014","Gainesville, Fla.",,,https://www.proquest.com/newspapers/stats-aplenty-facts-fewer-power-plant-debate/docview/1535620444/se-2?accountid=13360,FL
4831,cap_and_trade,Letters to the editor,,"Florida Today; Melbourne, Fla.","Jul 22, 2008","Melbourne, Fla.",,EDITORIAL,https://www.proquest.com/newspapers/letters-editor/docview/239492845/se-2?accountid=13360,FL
4839,cap_and_trade,Q & A with Carl Zalak,Anonymous,"Ocala Star - Banner; Ocala, Fla.","Oct 30, 2010","Ocala, Fla.",,,https://www.proquest.com/newspapers/q-with-carl-zalak/docview/761210003/se-2?accountid=13360,FL
4882,cap_and_trade,"Letters to the editor for Jan. 10, 2016",,"Ocala Star - Banner; Ocala, Fla.","Jan 10, 2016","Ocala, Fla.",,,https://www.proquest.com/newspapers/letters-editor-jan-10-2016/docview/1758393925/se-2?accountid=13360,FL
4896,cap_and_trade,No easy way out of traffic trap,"Sperling, Laura","Sarasota Herald Tribune; Sarasota, Fla.","Oct 24, 2008","Sarasota, Fla.",A.15,A SECTION,https://www.proquest.com/newspapers/no-easy-way-out-traffic-trap/docview/270832660/se-2?accountid=13360,FL
4925,cap_and_trade,Letters to the editor: COMPILED BY FLORIDA TODAY,,"Florida Today; Melbourne, Fla.","Oct 28, 2010","Melbourne, Fla.",,EDITORIAL,https://www.proquest.com/newspapers/letters-editor/docview/760708489/se-2?accountid=13360,FL
5029,cap_and_trade,Letters to the editor,Anonymous,"Orlando Sentinel; Orlando, Fla.","Jun 17, 2010","Orlando, Fla.",A.18,EDITORIAL,https://www.proquest.com/newspapers/letters-editor/docview/501668631/se-2?accountid=13360,FL
5056,cap_and_trade,Democrats See Winning Issue in EPA Plan,"Hulse, Carl; Shear, Michael D","The Ledger; Lakeland, Fla.","Jun 10, 2014","Lakeland, Fla.",,,https://www.proquest.com/newspapers/democrats-see-winning-issue-epa-plan/docview/1534465378/se-2?accountid=13360,FL
5061,cap_and_trade,"GOP CRITICISM, ECONOMIC WOES WORK AGAINST CRIST'S PRIMARY BID RUBIO GAINS MOMENTUM IN U.S. SENATE RACE","Bender, Michael C","Palm Beach Post; West Palm Beach, Fla.","Oct 26, 2009","West Palm Beach, Fla.",A.1,A SECTION,https://www.proquest.com/newspapers/gop-criticism-economic-woes-work-against-crists/docview/326652855/se-2?accountid=13360,FL
5113,cap_and_trade,CRIST AIMS HIGH FOR LOWER EMISSIONS GOVERNOR UNVEILS INITIATIVES FOR THIS WEEK'S SUMMIT ON CLIMATE CHANGE IN MIAMI: [FINAL Edition],KRISTI E. SWARTZ Palm Beach Post Staff Writer,"Palm Beach Post; West Palm Beach, Fla.","Jul 11, 2007","West Palm Beach, Fla.",,A SECTION,https://www.proquest.com/newspapers/crist-aims-high-lower-emissions-governor-unveils/docview/327340149/se-2?accountid=13360,FL
5121,cap_and_trade,CONSERVATIVE AD SAYS BEGICH SUPPORTS CARBON TAX,"Kliegman, Julie",Tampa Bay Times; Tampa Bay,"Feb 25, 2014","Tampa Bay, Fla.",,,https://www.proquest.com/newspapers/conservative-ad-says-begich-supports-carbon-tax/docview/1501956342/se-2?accountid=13360,FL
5124,cap_and_trade,Letters to the Editor - July 11: [1],Anonymous,"Gainesville Sun; Gainesville, Fla.","Jul 11, 2009","Gainesville, Fla.",,,https://www.proquest.com/newspapers/letters-editor-july-11/docview/390537980/se-2?accountid=13360,FL
5197,cap_and_trade,Letters to the Editor - July 11,Anonymous,"Gainesville Sun; Gainesville, Fla.","Jul 11, 2009","Gainesville, Fla.",,,https://www.proquest.com/newspapers/letters-editor-july-11/docview/390514837/se-2?accountid=13360,FL
5202,cap_and_trade,mailbag,,"The News Press; Fort Myers, Fla.","May 2, 2009","Fort Myers, Fla.",,Bonita & Estero Life,https://www.proquest.com/newspapers/mailbag/docview/382538411/se-2?accountid=13360,FL
5208,cap_and_trade,West Coast fishery rebounds in rare conservation ‘home run',"Flaccus, Gillian","Florida Times Union; Jacksonville, Fla.","Dec 27, 2019","Jacksonville, Fla.",1,,https://www.proquest.com/newspapers/west-coast-fishery-rebounds-rare-conservation/docview/2330793104/se-2?accountid=13360,FL
5218,cap_and_trade,Tug of war over biomass plant,"Smith, Chad","Gainesville Sun; Gainesville, Fla.","Aug 2, 2010","Gainesville, Fla.",,,https://www.proquest.com/newspapers/tug-war-over-biomass-plant/docview/734589607/se-2?accountid=13360,FL
5257,cap_and_trade,"BOEHNER SAYS OBAMA'S CLIMATE CHANGE POLICIES WILL KILL 224,000 JOBS AND SURGE ELECTRIC BILLS BY $17 BILLION EVERY YEAR","CONTORNO, STEVE",Tampa Bay Times; Tampa Bay,"Jun 2, 2014","Tampa Bay, Fla.",,,https://www.proquest.com/newspapers/boehner-says-obamas-climate-change-policies-will/docview/1531501055/se-2?accountid=13360,FL
5287,cap_and_trade,letters to the editor,Anonymous,"Palm Beach Post; West Palm Beach, Fla.","Sep 13, 2010","West Palm Beach, Fla.",A.12,A SECTION,https://www.proquest.com/newspapers/letters-editor/docview/750387642/se-2?accountid=13360,FL
5325,cap_and_trade,Letters to the editor: Temper the tea party rhetoric,,"Pensacola News Journal; Pensacola, Fla.","Apr 25, 2010","Pensacola, Fla.",,Online Main,https://www.proquest.com/newspapers/letters-editor/docview/89306160/se-2?accountid=13360,FL
5357,cap_and_trade,ANONYMOUS GOP OFFICIALS CLAIM COMMERCE NOMINEE JOHN BRYSON ENDORSES WORLD GOVERNMENT,"Farley, Robert","St. Petersburg Times; St. Petersburg, Fla.","Jun 9, 2011","St. Petersburg, Fla.",,,https://www.proquest.com/newspapers/anonymous-gop-officials-claim-commerce-nominee/docview/871216766/se-2?accountid=13360,FL
5363,cap_and_trade,"WILL EPA REGULATIONS STOP PLANTS FROM BURNING COAL, LIKE SHELLEY MOORE CAPITO SAYS?","CONTORNO, STEVE",Tampa Bay Times; Tampa Bay,"Aug 7, 2014","Tampa Bay, Fla.",,,https://www.proquest.com/newspapers/will-epa-regulations-stop-plants-burning-coal/docview/1551974395/se-2?accountid=13360,FL
5382,cap_and_trade,NEW BOY SCOUT POLICY ON GAYS IS COWARDLY,,Tampa Bay Times; Tampa Bay,"Feb 2, 2013","Tampa Bay, Fla.",A.11,NATIONAL,https://www.proquest.com/newspapers/new-boy-scout-policy-on-gays-is-cowardly/docview/1283830938/se-2?accountid=13360,FL
5392,cap_and_trade,U.S. PRESIDENT,,Tampa Bay Times; Tampa Bay,"Oct 21, 2012","Tampa Bay, Fla.",A.11,NATIONAL,https://www.proquest.com/newspapers/u-s-president/docview/1114661551/se-2?accountid=13360,FL
5442,cap_and_trade,Mailbag,,"The News Press; Fort Myers, Fla.","May 8, 2009","Fort Myers, Fla.",,Cape Life,https://www.proquest.com/newspapers/mailbag/docview/382544501/se-2?accountid=13360,FL
5463,cap_and_trade,DO SCIENTISTS DISAGREE ABOUT GLOBAL WARMING?,"ANGIE DROBNIC HOLAN; Taylor, David G","St. Petersburg Times; St. Petersburg, Fla.","Aug 14, 2011","St. Petersburg, Fla.",,,https://www.proquest.com/newspapers/do-scientists-disagree-about-global-warming/docview/883335695/se-2?accountid=13360,FL
5466,cap_and_trade,THE BUZZ: FLORIDA POLITICS,Anonymous,"St. Petersburg Times; St. Petersburg, Fla.","Mar 24, 2010","St. Petersburg, Fla.",,,https://www.proquest.com/newspapers/buzz-florida-politics/docview/264341983/se-2?accountid=13360,FL
5493,cap_and_trade,"Nov. 2, week in review",,"Gainesville Sun; Gainesville, Fla.","Nov 2, 2013","Gainesville, Fla.",,,https://www.proquest.com/newspapers/nov-2-week-review/docview/1448013510/se-2?accountid=13360,FL
5553,cap_and_trade,John McCain's rebel daughter talks politics in new book,"Schillinger, Liesl","Ocala Star - Banner; Ocala, Fla.","Sep 13, 2010","Ocala, Fla.",,,https://www.proquest.com/newspapers/john-mccains-rebel-daughter-talks-politics-new/docview/750402114/se-2?accountid=13360,FL
5555,cap_and_trade,John McCain's rebel daughter talks politics in new book,"Schillinger, Liesl","Gainesville Sun; Gainesville, Fla.","Sep 13, 2010","Gainesville, Fla.",,,https://www.proquest.com/newspapers/john-mccains-rebel-daughter-talks-politics-new/docview/750401948/se-2?accountid=13360,FL
5557,cap_and_trade,Letters,,"Northwest Florida Daily News; Fort Walton Beach, Fla.","Oct 2, 2011","Fort Walton Beach, Fla.",A.7,,https://www.proquest.com/newspapers/letters/docview/895881239/se-2?accountid=13360,FL
5560,cap_and_trade,LEGISLATIVE WINNERS AND LOSERS,Anonymous,"St. Petersburg Times; St. Petersburg, Fla.","May 8, 2011","St. Petersburg, Fla.",B.5,TAMPA BAY,https://www.proquest.com/newspapers/legislative-winners-losers/docview/865224837/se-2?accountid=13360,FL
5577,cap_and_trade,LETTERS TO THE EDITORMORE COMMENTS ON THE OIL SPILL,Anonymous,"Daytona Beach News - Journal, The; Daytona Beach, Fla.","Jun 23, 2010","Daytona Beach, Fla.",A.5,A,https://www.proquest.com/newspapers/letters-editormore-comments-on-oil-spill/docview/518154035/se-2?accountid=13360,FL
5584,cap_and_trade,THE BUZZ: FLORIDA POLITICS,Anonymous,"St. Petersburg Times; St. Petersburg, Fla.","Mar 4, 2010","St. Petersburg, Fla.",,,https://www.proquest.com/newspapers/buzz-florida-politics/docview/264312859/se-2?accountid=13360,FL
5619,carbon_tax,National carbon tax smart for environment,Board,"The News Press; Fort Myers, Fla.","Feb 13, 2017","Fort Myers, Fla.",A.17,News,https://www.proquest.com/newspapers/national-carbon-tax-smart-environment/docview/1867476765/se-2?accountid=13360,FL
5640,carbon_tax,Rooney still supporting carbon tax bill: Republican co-sponsor remains an advocate of the concept,"Gillis, Chad","The News Press; Fort Myers, Fla.","Dec 10, 2018","Fort Myers, Fla.",A.1,News,https://www.proquest.com/newspapers/rooney-still-supporting-carbon-tax-bill/docview/2153550921/se-2?accountid=13360,FL
5701,carbon_tax,"I commend Rooney, Congress for introducing carbon tax",,"The News Press; Fort Myers, Fla.","Dec 5, 2018","Fort Myers, Fla.",A.1,News,https://www.proquest.com/newspapers/i-commend-rooney-congress-introducing-carbon-tax/docview/2149590759/se-2?accountid=13360,FL
5754,carbon_tax,Tax rollback not necessarily an environmental setback; Another viewpoint | against the carbon tax,"Kraft, Michael E","South Florida Sun - Sentinel; Fort Lauderdale, Fla.","Dec 24, 2018","Fort Lauderdale, Fla.",A.9,,https://www.proquest.com/newspapers/tax-rollback-not-necessarily-environmental/docview/2159952753/se-2?accountid=13360,FL
5772,carbon_tax,BEST TIME FOR A CARBON TAX,,Tampa Bay Times; Tampa Bay,"Jan 25, 2015","Tampa Bay, Fla.",P.2,PERSPECTIVE,https://www.proquest.com/newspapers/best-time-carbon-tax/docview/1648123855/se-2?accountid=13360,FL
5794,carbon_tax,CONSERVATIVE AD SAYS BEGICH SUPPORTS CARBON TAX,"Kliegman, Julie",Tampa Bay Times; Tampa Bay,"Feb 25, 2014","Tampa Bay, Fla.",,,https://www.proquest.com/newspapers/conservative-ad-says-begich-supports-carbon-tax/docview/1501956342/se-2?accountid=13360,FL
5819,carbon_tax,Rooney should back way from proposed carbon tax,,"The News Press; Fort Myers, Fla.","Oct 28, 2018","Fort Myers, Fla.",A.4,News,https://www.proquest.com/newspapers/rooney-should-back-way-proposed-carbon-tax/docview/2126082250/se-2?accountid=13360,FL
5862,carbon_tax,"Rep. Deutch pushes carbon tax to help curb climate change; Supporters say plan would punish polluters, but critics fear it would hurt economy","Swisher, Skyler","South Florida Sun - Sentinel; Fort Lauderdale, Fla.","Nov 29, 2018","Fort Lauderdale, Fla.",A.1,,https://www.proquest.com/newspapers/rep-deutch-pushes-carbon-tax-help-curb-climate/docview/2139003825/se-2?accountid=13360,FL
5875,carbon_tax,HARNESS THE MARKETPLACE TO HELP THE ENVIRONMENT,"Holahan, William L; Kroncke, Charles O",Tampa Bay Times; Tampa Bay,"Jul 13, 2015","Tampa Bay, Fla.",A.8,NATIONAL,https://www.proquest.com/newspapers/harness-marketplace-help-environment/docview/1695767946/se-2?accountid=13360,FL
5882,carbon_tax,"May letter of the month | The winning letter says to look at politicians’ records, not rhetoric.: Carbon tax creates incentive to save planet | Column, May 25",,Tampa Bay Times; Tampa Bay,"Jun 1, 2019","Tampa Bay, Fla.",10,EDITORIAL,https://www.proquest.com/newspapers/may-letter-month-winning-says-look-at-politicians/docview/2234042293/se-2?accountid=13360,FL
