previous_index,Keyword,Title,Author,Publication_title,Publication_date,Place_of_publication,First_page,Section,Document_URL,State
5593,cap_and_trade,"Recap of major races, issues to be on Tuesday ballot","White, Lance","Daily Record; Wooster, Ohio","Apr 30, 2010","Wooster, Ohio",,,https://www.proquest.com/newspapers/recap-major-races-issues-be-on-tuesday-ballot/docview/230586538/se-2?accountid=13360,OH
5764,carbon_tax,Questions on the carbon tax,,"The Blade; Toledo, Ohio","Feb 18, 2017","Toledo, Ohio",A.6,Pages of Opinion,https://www.proquest.com/newspapers/questions-on-carbon-tax/docview/1871394916/se-2?accountid=13360,OH
5801,carbon_tax,Sen. Barrasso: Carbon tax is not the answer,"Barrasso, John","The Advocate; Newark, Ohio","Feb 22, 2020","Newark, Ohio",A.9,News,https://www.proquest.com/newspapers/sen-barrasso-carbon-tax-is-not-answer/docview/2359936483/se-2?accountid=13360,OH
5935,carbon_tax,Musk's dance with Trump: Many wonder what environment-friendly CEO can gain from 'weird' bromance,Marco della Cava,"Cincinnati Enquirer; Cincinnati, Ohio","Feb 3, 2017","Cincinnati, Ohio",B.5,USA Today,https://www.proquest.com/newspapers/musks-dance-with-trump/docview/1864898094/se-2?accountid=13360,OH
6327,carbon_tax,"Politics, money blur climate change picture","Henry, Tom","The Blade; Toledo, Ohio","Oct 14, 2008","Toledo, Ohio",A.1,,https://www.proquest.com/newspapers/politics-money-blur-climate-change-picture/docview/380786570/se-2?accountid=13360,OH
6411,carbon_tax,Another healthy choice,Anonymous,"The Blade; Toledo, Ohio","Sep 1, 2009","Toledo, Ohio",A.10,Pages of Opinion,https://www.proquest.com/newspapers/another-healthy-choice/docview/380835671/se-2?accountid=13360,OH
6447,carbon_tax,Global shivers economically may shift vote; Financial crisis is now top issue on eve of election for Parliament,"Cohen, Andrew","The Blade; Toledo, Ohio","Oct 13, 2008","Toledo, Ohio",A.2,,https://www.proquest.com/newspapers/global-shivers-economically-may-shift-vote/docview/380775840/se-2?accountid=13360,OH
6613,carbon_tax,Views from the nation,,"Daily Record; Wooster, Ohio","Mar 15, 2013","Wooster, Ohio",A.4,A,https://www.proquest.com/newspapers/views-nation/docview/1317179221/se-2?accountid=13360,OH
6656,carbon_tax,RFK JR.: INDUSTRIES SHOULD PAY FOR POLLUTION: [CITY Edition],Dale Dempsey Dayton Daily News,"Dayton Daily News; Dayton, Ohio","Dec 11, 1999","Dayton, Ohio",,LOCAL,https://www.proquest.com/newspapers/rfk-jr-industries-should-pay-pollution/docview/254257435/se-2?accountid=13360,OH
6707,carbon_tax,"Global warming grips Greenland, leaves lasting mark; Island residents adapt to new realities","Henry, Tom","The Blade; Toledo, Ohio","Oct 12, 2008","Toledo, Ohio",A.1,,https://www.proquest.com/newspapers/global-warming-grips-greenland-leaves-lasting/docview/380765202/se-2?accountid=13360,OH
6742,carbon_tax,READERS' FORUM,,"The Blade; Toledo, Ohio","Apr 24, 2020","Toledo, Ohio",A.6,PAGES OF OPINION,https://www.proquest.com/newspapers/readers-forum/docview/2405077963/se-2?accountid=13360,OH
6774,carbon_tax,Ohio's energy retreat,,"The Blade; Toledo, Ohio","Jun 4, 2014","Toledo, Ohio",A.8,Pages of Opinion,https://www.proquest.com/newspapers/ohios-energy-retreat/docview/1532412207/se-2?accountid=13360,OH
6812,carbon_tax,Duke warns of higher rates,"Boyer, Mike","Cincinnati Enquirer; Cincinnati, Ohio","Nov 16, 2007","Cincinnati, Ohio",,Business,https://www.proquest.com/newspapers/duke-warns-higher-rates/docview/237614079/se-2?accountid=13360,OH
7143,carbon_tax,Del. may lose again in energy regs order: Trump move eases neighbor states' emissions standards,"Murray, Molly","News Journal; Mansfield, Ohio","Mar 29, 2017","Mansfield, Ohio",A.9,News,https://www.proquest.com/newspapers/del-may-lose-again-energy-regs-order/docview/1992207369/se-2?accountid=13360,OH
7324,carbon_tax,"CO2 limits coming, Duke exec warns","Boyer, Mike","Cincinnati Enquirer; Cincinnati, Ohio","Oct 3, 2009","Cincinnati, Ohio",,BIZ,https://www.proquest.com/newspapers/co2-limits-coming-duke-exec-warns/docview/237650242/se-2?accountid=13360,OH
7372,carbon_tax,Obama orders agencies to increase renewable energy use,Tribune Washington Bureau,"The Blade; Toledo, Ohio","Dec 5, 2013","Toledo, Ohio",,Nation,https://www.proquest.com/newspapers/obama-orders-agencies-increase-renewable-energy/docview/1466898662/se-2?accountid=13360,OH
7398,carbon_tax,IN BRIEF,,"Dayton Daily News; Dayton, Ohio","Nov 22, 2016","Dayton, Ohio",A.2,Front Page,https://www.proquest.com/newspapers/brief/docview/1842126940/se-2?accountid=13360,OH
7448,carbon_tax,Father of slain John Crawford III seeks change,,"Dayton Daily News; Dayton, Ohio","Feb 7, 2015","Dayton, Ohio",A.7,Ideas & Voices,https://www.proquest.com/newspapers/father-slain-john-crawford-iii-seeks-change/docview/1652188892/se-2?accountid=13360,OH
7530,carbon_tax,"Stop Stalling, It’s time to raise gas tax",,"Daily Record; Wooster, Ohio","Jan 21, 2018","Wooster, Ohio",4,Editorial,https://www.proquest.com/newspapers/stop-stalling-s-time-raise-gas-tax/docview/1989514908/se-2?accountid=13360,OH
7618,carbon_tax,READERS' FORUM,,"The Blade; Toledo, Ohio","Dec 12, 2018","Toledo, Ohio",,PAGES OF OPINION,https://www.proquest.com/newspapers/readers-forum/docview/2159113965/se-2?accountid=13360,OH
7700,carbon_tax,Trump's wasted opportunity,"Hiatt, Fred; is the editorial page editor of The Washington Post. He writes editorials for the newspaper; a biweekly column.","Dayton Daily News; Dayton, Ohio","Jul 9, 2017","Dayton, Ohio",Wapo.21,Washington Post National Weekly,https://www.proquest.com/newspapers/trumps-wasted-opportunity/docview/1917113769/se-2?accountid=13360,OH
7938,carbon_tax,READERS' FORUM,,"The Blade; Toledo, Ohio","Mar 24, 2019","Toledo, Ohio",D.4,PAGES OF OPINION,https://www.proquest.com/newspapers/readers-forum/docview/2213020242/se-2?accountid=13360,OH
7971,carbon_tax,Sanders' influence seen in Dem platform,"Provance, Jim","The Blade; Toledo, Ohio","Jul 25, 2016","Toledo, Ohio",A.1,Main,https://www.proquest.com/newspapers/sanders-influence-seen-dem-platform/docview/1807978755/se-2?accountid=13360,OH
8194,clean_energy_standard,"Energy, economy, ecology",,"The Blade; Toledo, Ohio","Sep 18, 2011","Toledo, Ohio",B.4,Pages of Opinion,https://www.proquest.com/newspapers/energy-economy-ecology/docview/919613841/se-2?accountid=13360,OH
8247,clean_energy_standard,Text of State of the Union Speech,Anonymous,"Lima News; Lima, Ohio","Jan 24, 2012","Lima, Ohio",,,https://www.proquest.com/newspapers/text-state-union-speech/docview/917561570/se-2?accountid=13360,OH
8278,clean_energy_standard,A bold step toward renewable energy,"Dixon, Richard Clay; Guest Columnist","Dayton Daily News; Dayton, Ohio","Apr 3, 2015","Dayton, Ohio",A.11,Ideas & Voices,https://www.proquest.com/newspapers/bold-step-toward-renewable-energy/docview/1669445496/se-2?accountid=13360,OH
8335,demand-side_management,Ways to improve your bottom line,"Wade, James W","Call & Post, All-Ohio edition; Cleveland, Ohio","Jul 13-Jul 19, 2011","Cleveland, Ohio",,BUSINESS,https://www.proquest.com/newspapers/ways-improve-your-bottom-line/docview/883073750/se-2?accountid=13360,OH
8368,demand-side_management,Utility agrees to detail plan for emissions; Presbyterians seek lower greenhouse gas releases,"Henry, Tom","The Blade; Toledo, Ohio","Mar 29, 2008","Toledo, Ohio",B.1,Second News,https://www.proquest.com/newspapers/utility-agrees-detail-plan-emissions/docview/380743221/se-2?accountid=13360,OH
8471,demand-side_management,Cinergy to reduce airborne emissions,"Boyer, Mike","Cincinnati Enquirer; Cincinnati, Ohio","Sep 10, 2003","Cincinnati, Ohio",,News,https://www.proquest.com/newspapers/cinergy-reduce-airborne-emissions/docview/237382604/se-2?accountid=13360,OH
8591,demand-side_management,Cinergy to reduce airborne emissions,"Boyer, Mike","Cincinnati Enquirer; Cincinnati, Ohio","Sep 10, 2003","Cincinnati, Ohio",,News,https://www.proquest.com/newspapers/cinergy-reduce-airborne-emissions/docview/237382604/se-2?accountid=13360,OH
8697,energy_efficiency_standard,New legislation introduced with benchmarks,"Kendle, Jeanine","Daily Record; Wooster, Ohio","Feb 25, 2008","Wooster, Ohio",,,https://www.proquest.com/newspapers/new-legislation-introduced-with-benchmarks/docview/375638892/se-2?accountid=13360,OH
8711,energy_efficiency_standard,"House speaker, governor back green energy bill",Anonymous,"Call & Post; Cleveland, Ohio","Feb 27-Mar 4, 2008","Cleveland, Ohio",,EDUCATION BUSINESS,https://www.proquest.com/newspapers/house-speaker-governor-back-green-energy-bill/docview/238482584/se-2?accountid=13360,OH
8886,gas_tax,Zanesville-Muskingum County Chamber cool to gas tax plan,"Sparling, Hannah","Times Recorder; Zanesville, Ohio","May 10, 2012","Zanesville, Ohio",,NEWS,https://www.proquest.com/newspapers/zanesville-muskingum-county-chamber-cool-gas-tax/docview/1012059694/se-2?accountid=13360,OH
8968,gas_tax,House passes reduction in gas tax hike,"Siegel, Jim","Daily Record; Wooster, Ohio","Mar 8, 2019","Wooster, Ohio",1,,https://www.proquest.com/newspapers/house-passes-reduction-gas-tax-hike/docview/2191057708/se-2?accountid=13360,OH
8982,gas_tax,"Stop Stalling, It’s time to raise gas tax",,"Daily Record; Wooster, Ohio","Jan 21, 2018","Wooster, Ohio",4,Editorial,https://www.proquest.com/newspapers/stop-stalling-s-time-raise-gas-tax/docview/1989514908/se-2?accountid=13360,OH
8997,gas_tax,"No oil, gas tax hikes to be in budget","Kovac, Marc","Daily Record; Wooster, Ohio","Jun 21, 2015","Wooster, Ohio",A.7,A,https://www.proquest.com/newspapers/no-oil-gas-tax-hikes-be-budget/docview/1690196256/se-2?accountid=13360,OH
9003,gas_tax,Ohio missing out on millions from natural gas tax,"Zimmer, Russ","The News - Messenger; Fremont, Ohio","Apr 23, 2011","Fremont, Ohio",,NEWS,https://www.proquest.com/newspapers/ohio-missing-out-on-millions-natural-gas-tax/docview/863030829/se-2?accountid=13360,OH
9007,gas_tax,Ohio missing out on millions from natural gas tax,"Zimmer, Russ","The News - Messenger; Fremont, Ohio","Apr 24, 2011","Fremont, Ohio",,NEWS,https://www.proquest.com/newspapers/ohio-missing-out-on-millions-natural-gas-tax/docview/863079809/se-2?accountid=13360,OH
9028,gas_tax,Gas tax just one option to fix Ohio's roads,"Sparling, Hannah K; Borchardt, Jackie","Marion Star; Marion, Ohio","Feb 16, 2019","Marion, Ohio",A.2,News,https://www.proquest.com/newspapers/gas-tax-just-one-option-fix-ohios-roads/docview/2181737604/se-2?accountid=13360,OH
9147,gas_tax,Oil spills do harm the environment,,"Cincinnati Enquirer; Cincinnati, Ohio","Apr 29, 2004","Cincinnati, Ohio",,Editorial,https://www.proquest.com/newspapers/oil-spills-do-harm-environment/docview/237412916/se-2?accountid=13360,OH
9171,gas_tax,"Want to save a few bucks, environment? Slow down","Heidorn, Stephanie","Cincinnati Enquirer; Cincinnati, Ohio","Jun 11, 2018","Cincinnati, Ohio",A.1,Opinion,https://www.proquest.com/newspapers/want-save-few-bucks-environment-slow-down/docview/2052730299/se-2?accountid=13360,OH
9411,gas_tax,Ohio's roads stink. Here are 5 options to fix them,"Sparling, Hannah K; Borchardt, Jackie","Times Recorder; Zanesville, Ohio","Feb 15, 2019","Zanesville, Ohio",A.2,News,https://www.proquest.com/newspapers/ohios-roads-stink-here-are-5-options-fix-them/docview/2180710087/se-2?accountid=13360,OH
9412,gas_tax,Ohio's roads stink. Here are 5 options to fix them,"Sparling, Hannah K; Borchardt, Jackie","Coshocton Tribune; Coshocton, Ohio","Feb 15, 2019","Coshocton, Ohio",A.2,News,https://www.proquest.com/newspapers/ohios-roads-stink-here-are-5-options-fix-them/docview/2180724077/se-2?accountid=13360,OH
9470,gas_tax,5 options that could aid in fixing Ohio's roads,"Sparling, Hannah K; Borchardt, Jackie","Telegraph - Forum; Bucyrus, Ohio","Feb 13, 2019","Bucyrus, Ohio",A.2,News,https://www.proquest.com/newspapers/5-options-that-could-aid-fixing-ohios-roads/docview/2178934262/se-2?accountid=13360,OH
9471,gas_tax,5 options that could aid in fixing Ohio's roads,"Sparling, Hannah K; Borchardt, Jackie","News Herald; Port Clinton, Ohio","Feb 13, 2019","Port Clinton, Ohio",A.2,News,https://www.proquest.com/newspapers/5-options-that-could-aid-fixing-ohios-roads/docview/2178932387/se-2?accountid=13360,OH
9472,gas_tax,Ohio's roads stink. Here are 5 options to fix them,"Sparling, Hannah K; Borchardt, Jackie","Chillicothe Gazette; Chillicothe, Ohio","Feb 17, 2019","Chillicothe, Ohio",A.2,News,https://www.proquest.com/newspapers/ohios-roads-stink-here-are-5-options-fix-them/docview/2182121222/se-2?accountid=13360,OH
9473,gas_tax,Routes for funding Ohio's road repairs,"Sparling, Hannah K; Borchardt, Jackie","Cincinnati Enquirer; Cincinnati, Ohio","Feb 15, 2019","Cincinnati, Ohio",A.1,News,https://www.proquest.com/newspapers/routes-funding-ohios-road-repairs/docview/2180701577/se-2?accountid=13360,OH
9488,gas_tax,Here are some options to fix Ohio's roads,"Sparling, Hannah K; Borchardt, Jackie","Lancaster Eagle - Gazette; Lancaster, Ohio","Feb 17, 2019","Lancaster, Ohio",A.2,News,https://www.proquest.com/newspapers/here-are-some-options-fix-ohios-roads/docview/2182131729/se-2?accountid=13360,OH
9490,gas_tax,Ohio's roads stink. Here are 5 options to fix them,"Sparling, Hannah K; Borchardt, Jackie","The Advocate; Newark, Ohio","Feb 18, 2019","Newark, Ohio",A.2,News,https://www.proquest.com/newspapers/ohios-roads-stink-here-are-5-options-fix-them/docview/2182432389/se-2?accountid=13360,OH
9494,gas_tax,"Obama: Energy policy requires sacrifice, investment",Laura A. Bischoff Staff Writer,"Dayton Daily News; Dayton, Ohio","Jul 12, 2008","Dayton, Ohio",A.4,Local,https://www.proquest.com/newspapers/obama-energy-policy-requires-sacrifice-investment/docview/254810885/se-2?accountid=13360,OH
9517,gas_tax,"If tolls aren't the answer, what is?",,"Cincinnati Enquirer; Cincinnati, Ohio","Jan 30, 2013","Cincinnati, Ohio",1,A,https://www.proquest.com/newspapers/if-tolls-arent-answer-what-is/docview/1282905743/se-2?accountid=13360,OH
9519,gas_tax,"If tolls aren't the answer, what is?",,"Cincinnati Enquirer; Cincinnati, Ohio","Jan 30, 2013","Cincinnati, Ohio",3,A,https://www.proquest.com/newspapers/if-tolls-arent-answer-what-is/docview/1282905620/se-2?accountid=13360,OH
9605,gas_tax,"Ohio requires long-term plan to fix roads, bridges","Wehrman, Jessica","Cincinnati Enquirer; Cincinnati, Ohio","Oct 13, 2013","Cincinnati, Ohio",5,B,https://www.proquest.com/newspapers/ohio-requires-long-term-plan-fix-roads-bridges/docview/1441546540/se-2?accountid=13360,OH
9776,gas_tax,Gasoline tax: Senate's 95% solution,,"Cincinnati Enquirer; Cincinnati, Ohio","Nov 16, 2003","Cincinnati, Ohio",,Editorial,https://www.proquest.com/newspapers/gasoline-tax-senates-95-solution/docview/237379876/se-2?accountid=13360,OH
9813,gas_tax,Job losses loom if road funds cut: Congress has 11 days to OK new highway funds.,Jessica Wehrman Washington Bureau,"Dayton Daily News; Dayton, Ohio","Aug 28, 2011","Dayton, Ohio",A.10,Nation/World,https://www.proquest.com/newspapers/job-losses-loom-if-road-funds-cut/docview/885664182/se-2?accountid=13360,OH
9848,gas_tax,NKY: What lawmakers have been up to,"Fair, Julia","Cincinnati Enquirer; Cincinnati, Ohio","Mar 1, 2021","Cincinnati, Ohio",A.6,News,https://www.proquest.com/newspapers/nky-what-lawmakers-have-been-up/docview/2494077743/se-2?accountid=13360,OH
9849,gas_tax,"Kentucky General Assembly: Brent Spence Bridge, funding for wetlands, cannabis research and more","Fair, Julia","Cincinnati Enquirer; Cincinnati, Ohio","Mar 11, 2021","Cincinnati, Ohio",A.9,News,https://www.proquest.com/newspapers/kentucky-general-assembly-brent-spence-bridge/docview/2499808080/se-2?accountid=13360,OH
9852,gas_tax,"Kentucky General Assembly: Brent Spence Bridge, funding for wetlands, cannabis research and more","Fair, Julia","Cincinnati Enquirer; Cincinnati, Ohio","Mar 11, 2021","Cincinnati, Ohio",A.4,News,https://www.proquest.com/newspapers/kentucky-general-assembly-brent-spence-bridge/docview/2499781222/se-2?accountid=13360,OH
9872,gas_tax,"Topics include Brent Spence Bridge, wetlands, cannabis","Fair, Julia","Cincinnati Enquirer; Cincinnati, Ohio","Mar 11, 2021","Cincinnati, Ohio",A.6,News,https://www.proquest.com/newspapers/topics-include-brent-spence-bridge-wetlands/docview/2499806098/se-2?accountid=13360,OH
9908,gas_tax,STATE-BY-STATE,News across the USA,"Dayton Daily News; Dayton, Ohio","Apr 13, 2017","Dayton, Ohio",Z.4,USA Today,https://www.proquest.com/newspapers/state/docview/1887007008/se-2?accountid=13360,OH
9932,gas_tax,Borderland,,"The Blade; Toledo, Ohio","Mar 14, 2019","Toledo, Ohio",B.1,SECOND NEWS,https://www.proquest.com/newspapers/borderland/docview/2210264144/se-2?accountid=13360,OH
9986,gas_tax,ROSS PEROT OFFERS A DIFFERENT FOCUS: [CITY Edition],,"Dayton Daily News; Dayton, Ohio","Aug 21, 1996","Dayton, Ohio",,EDITORIAL/OPINION,https://www.proquest.com/newspapers/ross-perot-offers-different-focus/docview/253953061/se-2?accountid=13360,OH
10022,gas_tax,TRANSPORTATION - BICYCLISTS SEEK SHARE OF U.S. ROAD FUNDS: [CITY Edition],Dale Dempsey Dayton Daily News,"Dayton Daily News; Dayton, Ohio","May 11, 1998","Dayton, Ohio",,NEWS,https://www.proquest.com/newspapers/transportation-bicyclists-seek-share-u-s-road/docview/254085807/se-2?accountid=13360,OH
10040,gas_tax,Why penalize hybrids?: [City Final Edition],,"The Blade; Toledo, Ohio","Dec 2, 2005","Toledo, Ohio",,Pages of Opinion,https://www.proquest.com/newspapers/why-penalize-hybrids/docview/380267857/se-2?accountid=13360,OH
10056,gas_tax,Views from the nation,,"Daily Record; Wooster, Ohio","May 22, 2015","Wooster, Ohio",A.4,A,https://www.proquest.com/newspapers/views-nation/docview/1682643377/se-2?accountid=13360,OH
10313,gas_tax,Let's all sacrifice for highway fund,,"Cincinnati Enquirer; Cincinnati, Ohio","Jun 5, 2009","Cincinnati, Ohio",,Editorial,https://www.proquest.com/newspapers/lets-all-sacrifice-highway-fund/docview/1080968917/se-2?accountid=13360,OH
10314,gas_tax,"Congress to tackle highways, education","Davis, Susan","Cincinnati Enquirer; Cincinnati, Ohio","Jul 5, 2015","Cincinnati, Ohio",4,B,https://www.proquest.com/newspapers/congress-tackle-highways-education/docview/1803248889/se-2?accountid=13360,OH
10319,gas_tax,Engineer's office plans traffic studies with commissioners,,"Marion Star; Marion, Ohio","Apr 25, 2014","Marion, Ohio",A.3,Local News,https://www.proquest.com/newspapers/engineers-office-plans-traffic-studies-with/docview/1519054497/se-2?accountid=13360,OH
10346,gas_tax,Engineer's office plans traffic studies with commissioners,,"Marion Star; Marion, Ohio","Apr 24, 2014","Marion, Ohio",,Local News,https://www.proquest.com/newspapers/engineers-office-plans-traffic-studies-with/docview/1518853187/se-2?accountid=13360,OH
10377,gas_tax,Geothermal offers more realistic energy answers,,"Cincinnati Enquirer; Cincinnati, Ohio","Jun 2, 2008","Cincinnati, Ohio",,Editorial,https://www.proquest.com/newspapers/geothermal-offers-more-realistic-energy-answers/docview/237654247/se-2?accountid=13360,OH
10412,gas_tax,Infrastructure action needed to allow America to prosper,"Klimek, Tony","Cincinnati Enquirer; Cincinnati, Ohio","Aug 14, 2017","Cincinnati, Ohio",A.18,Opinion,https://www.proquest.com/newspapers/infrastructure-action-needed-allow-america/docview/1928288751/se-2?accountid=13360,OH
10426,gas_tax,Special thanks to the Wish Tree Program,,"Cincinnati Enquirer; Cincinnati, Ohio","Jan 30, 2016","Cincinnati, Ohio",A.11,News,https://www.proquest.com/newspapers/special-thanks-wish-tree-program/docview/1761240220/se-2?accountid=13360,OH
10872,gas_tax,"Beshear, GOP brace for budget struggle: New governor will face big issues over 60 days","Sonka, Joe","Cincinnati Enquirer; Cincinnati, Ohio","Jan 7, 2020","Cincinnati, Ohio",A.8,News,https://www.proquest.com/newspapers/beshear-gop-brace-budget-struggle/docview/2333840379/se-2?accountid=13360,OH
10930,gas_tax,"ODOT considering new concepts: Variable speed limits, driving on shoulder considered to safely improve traffic flow","Mallett, Kent","The Advocate; Newark, Ohio","Feb 15, 2017","Newark, Ohio",A.3,News,https://www.proquest.com/newspapers/odot-considering-new-concepts/docview/1868227396/se-2?accountid=13360,OH
10941,gas_tax,Voinovich key player for bridge,"Pilcher, James","Cincinnati Enquirer; Cincinnati, Ohio","Mar 17, 2005","Cincinnati, Ohio",,News,https://www.proquest.com/newspapers/voinovich-key-player-bridge/docview/237445925/se-2?accountid=13360,OH
10968,gas_tax,"To prosper, we need to fix our infrastructure","Klimek, Tony","Dayton Daily News; Dayton, Ohio","Jul 17, 2017","Dayton, Ohio",A.7,Business,https://www.proquest.com/newspapers/prosper-we-need-fix-our-infrastructure/docview/1919455631/se-2?accountid=13360,OH
10973,gas_tax,Gibbs talks in­fra­struc­ture at de­vel­op­ment coun­cil,"Pratt, Christine L","Daily Record; Wooster, Ohio","Oct 23, 2016","Wooster, Ohio",7,BUSINESS,https://www.proquest.com/newspapers/gibbs-talks-in­fra­struc­ture-at-de­vel­op­ment/docview/1873478845/se-2?accountid=13360,OH
10980,gas_tax,Celebration and caution,,"The Blade; Toledo, Ohio","Jan 12, 2016","Toledo, Ohio",A.6,Pages of Opinion,https://www.proquest.com/newspapers/celebration-caution/docview/1760882551/se-2?accountid=13360,OH
11096,gas_tax,No major projects for ODOT,"Warren, Bobby","Daily Record; Wooster, Ohio","May 7, 2011","Wooster, Ohio",,,https://www.proquest.com/newspapers/no-major-projects-odot/docview/865879235/se-2?accountid=13360,OH
11211,gas_tax,"GOP finds limits on how low taxes can go: Outside D.C., steep cuts can't replace need for services.","Peters, Jeremy W; (c)2017 New York Times","Dayton Daily News; Dayton, Ohio","Jul 9, 2017","Dayton, Ohio",A.10,Front Page,https://www.proquest.com/newspapers/gop-finds-limits-on-how-low-taxes-can-go/docview/1917113872/se-2?accountid=13360,OH
11216,gas_tax,Road funding woes challenge transportation planners: Anti-sprawl advocates say it's time for the state to look at alternatives such as high-speed railways.,Jim DeBrosse Staff Writer,"Dayton Daily News; Dayton, Ohio","Dec 2, 2007","Dayton, Ohio",A.6,Local,https://www.proquest.com/newspapers/road-funding-woes-challenge-transportation/docview/254782958/se-2?accountid=13360,OH
11321,gas_tax,Reader's Forum: [City Final Edition],,"The Blade; Toledo, Ohio","Jan 23, 2008","Toledo, Ohio",,Pages of Opinion,https://www.proquest.com/newspapers/readers-forum/docview/380724142/se-2?accountid=13360,OH
11425,gas_tax,On Their Records,"Craig, Jon","Cincinnati Enquirer; Cincinnati, Ohio","Oct 16, 2005","Cincinnati, Ohio",,Editorial,https://www.proquest.com/newspapers/on-their-records/docview/237504845/se-2?accountid=13360,OH
11634,gas_tax,"Gov. Strickland , Labor Secretary Solis announce $400 million for rail in Ohio",Anonymous,"Call & Post, All-Ohio edition; Cleveland, Ohio","Feb 3-Feb 9, 2010","Cleveland, Ohio",,,https://www.proquest.com/newspapers/gov-strickland-labor-secretary-solis-announce-400/docview/244031883/se-2?accountid=13360,OH
11787,gas_tax,3 in GOP are hoping to succeed Sen. Stine,,"Cincinnati Enquirer; Cincinnati, Ohio","May 13, 2014","Cincinnati, Ohio",1,A,https://www.proquest.com/newspapers/3-gop-are-hoping-succeed-sen-stine/docview/1523852610/se-2?accountid=13360,OH
11808,gas_tax,Proceeding with caution: Developers still presenting new business plans during pandemic,"Houck, Jeanne","Cincinnati Enquirer; Cincinnati, Ohio","Jul 26, 2020","Cincinnati, Ohio",D.1,Business,https://www.proquest.com/newspapers/proceeding-with-caution/docview/2426880447/se-2?accountid=13360,OH
11809,gas_tax,Developers still presenting new business plans during pandemic,"Houck, Jeanne","Cincinnati Enquirer; Cincinnati, Ohio","Jul 29, 2020","Cincinnati, Ohio",A.6,News,https://www.proquest.com/newspapers/developers-still-presenting-new-business-plans/docview/2427978885/se-2?accountid=13360,OH
11827,gas_tax,Developers still presenting new business plans during pandemic,"Houck, Jeanne","Cincinnati Enquirer; Cincinnati, Ohio","Aug 5, 2020","Cincinnati, Ohio",A.6,News,https://www.proquest.com/newspapers/developers-still-presenting-new-business-plans/docview/2430305250/se-2?accountid=13360,OH
11910,gas_tax,Ford win makes history in Indiana,"Cook, Tony","Cincinnati Enquirer; Cincinnati, Ohio","Nov 19, 2018","Cincinnati, Ohio",A.1,News,https://www.proquest.com/newspapers/ford-win-makes-history-indiana/docview/2135031051/se-2?accountid=13360,OH
11967,gas_tax,Obama does right thing at a very tough time,Anonymous,"Dayton Daily News; Dayton, Ohio","May 4, 2008","Dayton, Ohio",A.32,Opinions,https://www.proquest.com/newspapers/obama-does-right-thing-at-very-tough-time/docview/254804558/se-2?accountid=13360,OH
11971,gas_tax,It was a good year for the governor — and for Ohio,"Balusik, Christopher","The Advocate; Newark, Ohio","Dec 28, 2019","Newark, Ohio",A.6,News,https://www.proquest.com/newspapers/was-good-year-governor-ohio/docview/2330945960/se-2?accountid=13360,OH
11994,gas_tax,No tax increase in 2017 Boone County budget,"Brookbank, Sarah","Cincinnati Enquirer; Cincinnati, Ohio","Jun 30, 2016","Cincinnati, Ohio",A.8,News,https://www.proquest.com/newspapers/no-tax-increase-2017-boone-county-budget/docview/1800463610/se-2?accountid=13360,OH
12003,gas_tax,ENERGY BILL GOOD FOR OHIO IN ONE WAY: [CITY Edition],,"Dayton Daily News; Dayton, Ohio","Aug 1, 2003","Dayton, Ohio",,EDITORIAL,https://www.proquest.com/newspapers/energy-bill-good-ohio-one-way/docview/254542016/se-2?accountid=13360,OH
12016,gas_tax,Associated Press,,"News Herald; Port Clinton, Ohio","Nov 13, 2003","Port Clinton, Ohio",,Local,https://www.proquest.com/newspapers/associated-press/docview/442517761/se-2?accountid=13360,OH
12127,gas_tax,We should pay more at the pump ; Higher taxes on gasoline could pay for costs of highway maintenance,"Bruce, Jeff","Dayton Daily News; Dayton, Ohio","Dec 4, 2005","Dayton, Ohio",,Opinion,https://www.proquest.com/newspapers/we-should-pay-more-at-pump-higher-taxes-on/docview/254691237/se-2?accountid=13360,OH
12157,gas_tax,"Proposal lets Ohio update oil, gas taxes, Kasich says: Governor outlines plan at county Lincoln/ Reagan gala.","Hulsey, Lynn","Dayton Daily News; Dayton, Ohio","Mar 16, 2012","Dayton, Ohio",B.1,Local,https://www.proquest.com/newspapers/proposal-lets-ohio-update-oil-gas-taxes-kasich/docview/928424631/se-2?accountid=13360,OH
12189,gas_tax,Get rolling on infrastructure,,"The Blade; Toledo, Ohio","May 7, 2019","Toledo, Ohio",A.6,PAGES OF OPINION,https://www.proquest.com/newspapers/get-rolling-on-infrastructure/docview/2229014986/se-2?accountid=13360,OH
12263,gas_tax,No tax increase in 2017 Boone County budget,"Brookbank, Sarah","Cincinnati Enquirer; Cincinnati, Ohio","Jun 30, 2016","Cincinnati, Ohio",A.2,News,https://www.proquest.com/newspapers/no-tax-increase-2017-boone-county-budget/docview/1800464052/se-2?accountid=13360,OH
12278,gas_tax,'Clunker' bill is a good bet for Midwest,Anonymous,"Dayton Daily News; Dayton, Ohio","Jun 18, 2009","Dayton, Ohio",A.14,Opinion,https://www.proquest.com/newspapers/clunker-bill-is-good-bet-midwest/docview/254860821/se-2?accountid=13360,OH
12293,gas_tax,"Ohio's fiscal outlook rated negative; Moody's cites tax cuts, weak manufacturing: [City Final Edition]",,"The Blade; Toledo, Ohio","Feb 21, 2007","Toledo, Ohio",,,https://www.proquest.com/newspapers/ohios-fiscal-outlook-rated-negative-moodys-cites/docview/380550593/se-2?accountid=13360,OH
