previous_index,Keyword,Title,Author,Publication_title,Publication_date,Place_of_publication,First_page,Section,Document_URL,State
8854,gas_tax,A transit solution: Raise the gas tax,"Shiflett, Chuck","The Atlanta Journal - Constitution; Atlanta, Ga.","Feb 23, 2010","Atlanta, Ga.",,Opinion,https://www.proquest.com/newspapers/transit-solution-raise-gas-tax/docview/337642813/se-2?accountid=13360,GA
8855,gas_tax,Gas tax won't drive transit solutions,"Wingfield, Kyle","The Atlanta Journal - Constitution; Atlanta, Ga.","Apr 21, 2011","Atlanta, Ga.",,Opinion,https://www.proquest.com/newspapers/gas-tax-wont-drive-transit-solutions/docview/862764132/se-2?accountid=13360,GA
8922,gas_tax,State may get more funds from gas tax House committee's legislation allots Georgia an 80 percent increase in transportation money.,"Sherman, Mark","The Atlanta Constitution; Atlanta, Ga.","Mar 25, 1998","Atlanta, Ga.",,NEWS,https://www.proquest.com/newspapers/state-may-get-more-funds-gas-tax-house-committees/docview/413655707/se-2?accountid=13360,GA
9140,gas_tax,Readers write,,"The Atlanta Journal - Constitution; Atlanta, Ga.","Jun 18, 2012","Atlanta, Ga.",,Opinion,https://www.proquest.com/newspapers/readers-write/docview/1020814452/se-2?accountid=13360,GA
9195,gas_tax,"SATURDAY TALK Letters, Faxes & E-Mail",,"The Atlanta Journal the Atlanta Constitution; Atlanta, Ga.","Aug 1, 1998","Atlanta, Ga.",,Editorial,https://www.proquest.com/newspapers/saturday-talk-letters-faxes-e-mail/docview/247625320/se-2?accountid=13360,GA
9211,gas_tax,"Failing Econ 101: How the candidates view economic policy, with the AJC's analysis of each plan",Anonymous,"The Atlanta Journal - Constitution; Atlanta, Ga.","Jul 21, 2008","Atlanta, Ga.",,@issue,https://www.proquest.com/newspapers/failing-econ-101-how-candidates-view-economic/docview/337557799/se-2?accountid=13360,GA
9216,gas_tax,"In race for 6th District, Jeffrey jabs at Isakson's voting record","Visser, Steve","The Atlanta Constitution; Atlanta, Ga.","Feb 16, 1999","Atlanta, Ga.",,Local News,https://www.proquest.com/newspapers/race-6th-district-jeffrey-jabs-at-isaksons-voting/docview/413757840/se-2?accountid=13360,GA
9238,gas_tax,SUN CITY GROUP MAKES IT 'THEM VS. US',Anonymous,"Savannah Morning News; Savannah, Ga.","Jul 26, 2008","Savannah, Ga.",8,CAUSES,https://www.proquest.com/newspapers/sun-city-group-makes-them-vs-us/docview/381985715/se-2?accountid=13360,GA
9335,gas_tax,TRANSPORTATION: Columbus tax has had impact: Ga. lawmakers look to city for lessons on how to fund public transportation.,"Simmons, Andria","The Atlanta Journal - Constitution; Atlanta, Ga.","Aug 24, 2014","Atlanta, Ga.",,METRO,https://www.proquest.com/newspapers/transportation-columbus-tax-has-had-impact-ga/docview/1555491153/se-2?accountid=13360,GA
9386,gas_tax,"A Guiding Hand Does metro Atlanta need a new agency to handle growth problems? Many residents say yes, but making it happen could be tough.","Goldberg, David","The Atlanta Journal the Atlanta Constitution; Atlanta, Ga.","Jul 20, 1998","Atlanta, Ga.",,Business Horizon,https://www.proquest.com/newspapers/guiding-hand-does-metro-atlanta-need-new-agency/docview/247663973/se-2?accountid=13360,GA
9454,gas_tax,"Plugging in starting to replace filling up: Number of electric, hybrid vehicles rising on Ga. roads","Simmons, Andria","The Atlanta Journal - Constitution; Atlanta, Ga.","Sep 18, 2013","Atlanta, Ga.",,METRO,https://www.proquest.com/newspapers/plugging-starting-replace-filling-up-number/docview/1433207283/se-2?accountid=13360,GA
9456,gas_tax,Letters Family is the building block for success of black students,"MICHAEL N. MANTEGNA, Roswell; JAMES MURRELL, Smyrna; JERRY SCHULL, Marietta; FRANK BACHRACH, Alpharetta; EMANUEL E. GLUCK, Atlanta; MICHAEL CARTWRIGHT, Snellville","The Atlanta Journal the Atlanta Constitution (pre-1997 Fulltext); Atlanta, Ga.","May 10, 1996","Atlanta, Ga.",A.23,EDITORIAL,https://www.proquest.com/newspapers/letters-family-is-building-block-success-black/docview/293211284/se-2?accountid=13360,GA
9469,gas_tax,More road funds OK'd for Georgia,"Schrade, Brad","The Atlanta Constitution; Atlanta, Ga.","Mar 4, 1998","Atlanta, Ga.",,LOCAL NEWS,https://www.proquest.com/newspapers/more-road-funds-okd-georgia/docview/413668704/se-2?accountid=13360,GA
9478,gas_tax,READER OPINIONS: [Home Edition],"ROBIN LEDBETTER, JERRY HULSHULT, JENNIFER GIEGERICH, ALEX McNEIL, JACK McKINLEY, KEVIN LITTLE, FRED ROBERTS, LARRY WOODRING, ERIC FEINSMITH, GREG STREIB","The Atlanta Journal - Constitution; Atlanta, Ga.","Feb 21, 2002","Atlanta, Ga.",,Editorial,https://www.proquest.com/newspapers/reader-opinions/docview/336850367/se-2?accountid=13360,GA
9485,gas_tax,'98 GEORGIA LEGISLATURE THE DOWNSIDE OF GROWTH State can't get grip on leashing development,David Goldberg STAFF WRITER,"The Atlanta Journal the Atlanta Constitution; Atlanta, Ga.","Jan 17, 1998","Atlanta, Ga.",,STATE NEWS,https://www.proquest.com/newspapers/98-georgia-legislature-downside-growth-state-cant/docview/247554453/se-2?accountid=13360,GA
9486,gas_tax,Outer Perimeter motorists pay twice,,"The Atlanta Journal the Atlanta Constitution (pre-1997 Fulltext); Atlanta, Ga.","Feb 29, 1996","Atlanta, Ga.",A.20,EDITORIAL,https://www.proquest.com/newspapers/outer-perimeter-motorists-pay-twice/docview/293130777/se-2?accountid=13360,GA
9510,gas_tax,Incorporating a piece of paradise Residents form new government in Florida islands,"Williams, Mike","The Atlanta Journal the Atlanta Constitution; Atlanta, Ga.","Nov 22, 1998","Atlanta, Ga.",,News,https://www.proquest.com/newspapers/incorporating-piece-paradise-residents-form-new/docview/247590873/se-2?accountid=13360,GA
9701,gas_tax,VOTERS GUIDE 1988,,"The Atlanta Journal the Atlanta Constitution; Atlanta, Ga.","Oct 22, 1998","Atlanta, Ga.",,Dekalb Extra,https://www.proquest.com/newspapers/voters-guide-1988/docview/247566033/se-2?accountid=13360,GA
10616,gas_tax,VOTERS GUIDE 1998,,"The Atlanta Journal the Atlanta Constitution; Atlanta, Ga.","Oct 22, 1998","Atlanta, Ga.",,Gwinnett Extra,https://www.proquest.com/newspapers/voters-guide-1998/docview/247692897/se-2?accountid=13360,GA
10635,gas_tax,GEORGIA 2006: The issues: Where they stand: Georgia's major party candidates for governor answered Atlanta Journal-Constitution reporters' questions on a series of issues. The candidates' responses have been edited for space.: [Main Edition],,"The Atlanta Journal - Constitution; Atlanta, Ga.","Nov 5, 2006","Atlanta, Ga.",,METRO,https://www.proquest.com/newspapers/georgia-2006-issues-where-they-stand-georgias/docview/337369352/se-2?accountid=13360,GA
10663,gas_tax,LETTERS TO HORIZON: [Home Edition],"STEVE VOGEL, ROGER COLEY, MARYLOU H. FOLEY, PATRICK BUSKO, LARRY WOODGEARD, MATTHEW WAMBOLDT","The Atlanta Journal - Constitution; Atlanta, Ga.","Oct 25, 2004","Atlanta, Ga.",,Horizon,https://www.proquest.com/newspapers/letters-horizon/docview/337087670/se-2?accountid=13360,GA
10678,gas_tax,VOTERS GUIDE 1998,,"The Atlanta Journal the Atlanta Constitution; Atlanta, Ga.","Nov 1, 1998","Atlanta, Ga.",,Gwinnett Extra,https://www.proquest.com/newspapers/voters-guide-1998/docview/247697652/se-2?accountid=13360,GA
10743,gas_tax,DISCOVER: Top science stories: [Home Edition],,"The Atlanta Journal the Atlanta Constitution; Atlanta, Ga.","Jun 24, 2001","Atlanta, Ga.",,@issue,https://www.proquest.com/newspapers/discover-top-science-stories/docview/247243397/se-2?accountid=13360,GA
10774,gas_tax,ROAD PLAN NEEDS JUMP START: [HOME Edition],,"Savannah Morning News; Savannah, Ga.","Sep 8, 2001","Savannah, Ga.",,OPINION,https://www.proquest.com/newspapers/road-plan-needs-jump-start/docview/381785537/se-2?accountid=13360,GA
10841,gas_tax,"Barnes, Middleton in line with coalition Minorities rank candidates on issues","Pruitt, Kathey","The Atlanta Journal the Atlanta Constitution; Atlanta, Ga.","Jul 11, 1998","Atlanta, Ga.",,Local News,https://www.proquest.com/newspapers/barnes-middleton-line-with-coalition-minorities/docview/247635050/se-2?accountid=13360,GA
10873,gas_tax,"THINKING RIGHT: GOP agenda, redistricting, Campbell trial: [Main Edition]","Wooten, Jim","The Atlanta Journal - Constitution; Atlanta, Ga.","Mar 3, 2006","Atlanta, Ga.",,Editorial,https://www.proquest.com/newspapers/thinking-right-gop-agenda-redistricting-campbell/docview/337272840/se-2?accountid=13360,GA
10936,gas_tax,WHY VISIT SOUTH CAROLINA? CHEAP GAS,,"Savannah Morning News; Savannah, Ga.","Feb 6, 2013","Savannah, Ga.",A.16,ECONOMIC NEWS,https://www.proquest.com/newspapers/why-visit-south-carolina-cheap-gas/docview/1285215317/se-2?accountid=13360,GA
10943,gas_tax,GEORGIA LEGISLATIVE UPDATE: [Home Edition],,"The Atlanta Journal - Constitution; Atlanta, Ga.","Apr 5, 2004","Atlanta, Ga.",,Business Horizon,https://www.proquest.com/newspapers/georgia-legislative-update/docview/337085193/se-2?accountid=13360,GA
11279,gas_tax,"OUR OPINION: To loosen oil's grip, try tough love: Raising gas prices even higher will encourage conservation in long term: [Main Edition]","Harris, Lyle V","The Atlanta Journal - Constitution; Atlanta, Ga.","May 4, 2006","Atlanta, Ga.",,Editorial,https://www.proquest.com/newspapers/our-opinion-loosen-oils-grip-try-tough-love/docview/337263408/se-2?accountid=13360,GA
11418,gas_tax,"Letters, faxes & e-mail",,"The Atlanta Journal the Atlanta Constitution; Atlanta, Ga.","Mar 22, 1998","Atlanta, Ga.",,EDITORIAL,https://www.proquest.com/newspapers/letters-faxes-e-mail/docview/247488658/se-2?accountid=13360,GA
11448,gas_tax,"VOTERS GUIDE 1998 Here are brief biographies of candidates in contested election races in your area. The information was provided by the candidates. (D) denotes Democrat, (R) Republican, and (I) incumbent. Election day is Tuesday, Nov. 3.",,"The Atlanta Journal the Atlanta Constitution; Atlanta, Ga.","Oct 22, 1998","Atlanta, Ga.",,Cobb Extra,https://www.proquest.com/newspapers/voters-guide-1998-here-are-brief-biographies/docview/247475758/se-2?accountid=13360,GA
11636,gas_tax,GUEST COLUMN: Vote is a local solution to the mobility crisis,"Thomas, Jared","The Atlanta Journal - Constitution; Atlanta, Ga.","Mar 20, 2012","Atlanta, Ga.",,Opinion,https://www.proquest.com/newspapers/guest-column-vote-is-local-solution-mobility/docview/928970466/se-2?accountid=13360,GA
11659,gas_tax,CAMPAIGN WATCH: [Home Edition],,"The Atlanta Journal - Constitution; Atlanta, Ga.","Mar 29, 2004","Atlanta, Ga.",,News,https://www.proquest.com/newspapers/campaign-watch/docview/337035492/se-2?accountid=13360,GA
11662,gas_tax,GUEST COLUMN: Commuter rail is an obvious fix for region,"Tomlin, William","The Atlanta Journal - Constitution; Atlanta, Ga.","Feb 11, 2014","Atlanta, Ga.",,News,https://www.proquest.com/newspapers/guest-column-commuter-rail-is-obvious-fix-region/docview/1496845850/se-2?accountid=13360,GA
11665,gas_tax,"ANOTHER VIEW: Need practicality, not pie in the sky","Watkins, Che","The Atlanta Journal - Constitution; Atlanta, Ga.","May 13, 2012","Atlanta, Ga.",,Opinion,https://www.proquest.com/newspapers/another-view-need-practicality-not-pie-sky/docview/1012603488/se-2?accountid=13360,GA
11685,gas_tax,DOT DOESN'T SPEAK FOR ALL Bicyclists' recurring dream: Tie rails to trails,"Ezzard, Martha","The Atlanta Journal; Atlanta, Ga.","Jun 9, 1997","Atlanta, Ga.",,EDITORIAL,https://www.proquest.com/newspapers/dot-doesnt-speak-all-bicyclists-recurring-dream/docview/412668811/se-2?accountid=13360,GA
11709,gas_tax,A start for bipartisan budget policy,"Parasiliti, Andrew","The Atlanta Journal - Constitution; Atlanta, Ga.","Mar 25, 2011","Atlanta, Ga.",,Opinion,https://www.proquest.com/newspapers/start-bipartisan-budget-policy/docview/858403061/se-2?accountid=13360,GA
11713,gas_tax,Horizon: Walking ad for foot travel blazes awareness trail in Atlanta: [Main Edition],"Saporta, Maria","The Atlanta Journal - Constitution; Atlanta, Ga.","Oct 30, 2006","Atlanta, Ga.",,METRO,https://www.proquest.com/newspapers/horizon-walking-ad-foot-travel-blazes-awareness/docview/337350560/se-2?accountid=13360,GA
11745,gas_tax,GEORGIA 2008: What should the U.S. government do to promote lower fuel prices?,"Tharpe, Jim","The Atlanta Journal - Constitution; Atlanta, Ga.","Jun 22, 2008","Atlanta, Ga.",,METRO,https://www.proquest.com/newspapers/georgia-2008-what-should-u-s-government-do/docview/337469510/se-2?accountid=13360,GA
11759,gas_tax,Highway bill boosts Georgia funds State's share of federal transportation money will increase by 70 percent in legislation passed Friday.,,"The Atlanta Journal the Atlanta Constitution; Atlanta, Ga.","May 23, 1998","Atlanta, Ga.",,Business,https://www.proquest.com/newspapers/highway-bill-boosts-georgia-funds-states-share/docview/247565401/se-2?accountid=13360,GA
11760,gas_tax,From our Readers Just a little praise,"LINDA KELLEY, Atlanta; JAN PHILLIPS, Dunwoody; CHRIS THORNTON, Tyrone; DAVID BOSSEN, Acworth; Goodman, Joseph; INDIRA SARMA, 16; JEFFREY L SCHWARTZ, Austell; DUANE A. KLINE, McDonough; ROBERT BICKERSTAFF, Decatur; H.M. ALEMAN, Stone Mountain","The Atlanta Journal the Atlanta Constitution (pre-1997 Fulltext); Atlanta, Ga.","Dec 28, 1996","Atlanta, Ga.",A.09,EDITORIAL,https://www.proquest.com/newspapers/our-readers-just-little-praise/docview/293216007/se-2?accountid=13360,GA
11761,gas_tax,Spending bill benefits Georgia Congressional action increases state's share of funds nearly 70 percent to $918 million a year.,,"The Atlanta Journal the Atlanta Constitution; Atlanta, Ga.","May 23, 1998","Atlanta, Ga.",,Business,https://www.proquest.com/newspapers/spending-bill-benefits-georgia-congressional/docview/247581598/se-2?accountid=13360,GA
11771,gas_tax,From our Readers Just a little praise,"LINDA KELLEY, Atlanta; JAN PHILLIPS, Dunwoody; CHRIS THORNTON, Tyrone; DAVID BOSSEN, Acworth; Goodman, Joseph; INDIRA SARMA, 16; JEFFREY L SCHWARTZ, Austell; DUANE A. KLINE, McDonough; ROBERT BICKERSTAFF, Decatur; H.M. ALEMAN, Stone Mountain","The Atlanta Journal the Atlanta Constitution; Atlanta, Ga.","Dec 28, 1996","Atlanta, Ga.",,EDITORIAL,https://www.proquest.com/newspapers/our-readers-just-little-praise/docview/247466547/se-2?accountid=13360,GA
11773,gas_tax,"Atlanta tastes Dallas' dust: Texas city lays claim to Southern supremacy. It's bigger, it's got water, it rides more rails, and it creates more jobs.","Chapman, Dan","The Atlanta Journal - Constitution; Atlanta, Ga.","Aug 1, 2011","Atlanta, Ga.",,News,https://www.proquest.com/newspapers/atlanta-tastes-dallas-dust-texas-city-lays-claim/docview/880148644/se-2?accountid=13360,GA
11774,gas_tax,LETTERS: [Home Edition],"SALLIE SATTERTHWAITE, JACK FRANCIS, GARY WEBSTER, KRISTINA LEFEVER, RICHARD FUNDERBURKE, GREG STREIB, MELODAY McCLOUD, CAROLE HALUPKE, COSBY SMITH, GREGORY MARHOLIN, FRED TEED, SARA BARCZAK, THOMAS WEST, MARK CULPEPPER, JIM SUTHERLAND, JACK FRANKLIN","The Atlanta Journal the Atlanta Constitution; Atlanta, Ga.","Oct 28, 2001","Atlanta, Ga.",,Editorial,https://www.proquest.com/newspapers/letters/docview/247324065/se-2?accountid=13360,GA
11777,gas_tax,LETTERS: [Home Edition],,"The Atlanta Journal the Atlanta Constitution; Atlanta, Ga.","Nov 25, 2001","Atlanta, Ga.",,Editorial,https://www.proquest.com/newspapers/letters/docview/247195958/se-2?accountid=13360,GA
11780,gas_tax,"Capitol power: A who's who at the Gold DomeCapitol power: A who's who at the Gold Dome: AJC poll: Georgians want transit, not tax: Jobs, economy remain atop list of concerns for most Georgians.","Aaron Gould Sheinin; Torres, Kristina","The Atlanta Journal - Constitution; Atlanta, Ga.","Jan 11, 2015","Atlanta, Ga.",,News,https://www.proquest.com/newspapers/capitol-power-whos-who-at-gold-domecapitol-dome/docview/1644330194/se-2?accountid=13360,GA
11972,gas_tax,New year will establish budget priorities,,"Savannah Morning News; Savannah, Ga.","Dec 26, 2018","Savannah, Ga.",,News,https://www.proquest.com/newspapers/new-year-will-establish-budget-priorities/docview/2160357739/se-2?accountid=13360,GA
12152,gas_tax,HEARTENING RESPONSE TO ROADS PLAN,"HERBKERSMAN, BILL","Savannah Morning News; Savannah, Ga.","Apr 5, 2017","Savannah, Ga.",A.16,OPINION,https://www.proquest.com/newspapers/heartening-response-roads-plan/docview/1883902321/se-2?accountid=13360,GA
12281,gas_tax,DON'T SIT ON SOLUTIONS: [HOME Edition],,"Savannah Morning News; Savannah, Ga.","Mar 30, 2002","Savannah, Ga.",,OPINION,https://www.proquest.com/newspapers/dont-sit-on-solutions/docview/381812463/se-2?accountid=13360,GA
12365,gas_tax,KINGSTON HITCHHIKES ON BUSH ENERGY PLAN; SAVANNAH CONGRESSMAN IS USING PRESIDENT BUSH'S EXPECTED ENERGY INDEPENDENCE PLAN TO PUSH A SIMILAR PROPOSAL OF HIS OWN.: [HOME Edition],"Peterson, Larry","Savannah Morning News; Savannah, Ga.","Jan 31, 2006","Savannah, Ga.",,A SECTION,https://www.proquest.com/newspapers/kingston-hitchhikes-on-bush-energy-plan-savannah/docview/381864291/se-2?accountid=13360,GA
12371,gas_tax,Herbkersman: Establishing budget priorities,,"Savannah Morning News; Savannah, Ga.","Dec 26, 2018","Savannah, Ga.",,News,https://www.proquest.com/newspapers/herbkersman-establishing-budget-priorities/docview/2160357497/se-2?accountid=13360,GA
12439,gas_tax,CONSIDER FACTS BEFORE VOTING ON T-SPLOST,"Johnson, Eric","Savannah Morning News; Savannah, Ga.","Jul 15, 2012","Savannah, Ga.",A.13,OPINION,https://www.proquest.com/newspapers/consider-facts-before-voting-on-t-splost/docview/1024896227/se-2?accountid=13360,GA
12916,gas_tax,GEORGIA LAWMAKERS DIDN'T DO THEIR JOBS,,"Savannah Morning News; Savannah, Ga.","Jul 24, 2012","Savannah, Ga.",A.12,OPINION,https://www.proquest.com/newspapers/georgia-lawmakers-didnt-do-their-jobs/docview/1030455690/se-2?accountid=13360,GA
13071,gas_tax,Barnes takes charge on rail lines: [Home Edition],"Soto, Lucy","The Atlanta Journal the Atlanta Constitution; Atlanta, Ga.","Aug 9, 1999","Atlanta, Ga.",,Business Horizon,https://www.proquest.com/newspapers/barnes-takes-charge-on-rail-lines/docview/247105693/se-2?accountid=13360,GA
13277,gas_tax,Legislators' big transit issue: funds,"Hart, Ariel; Bluestein, Greg","The Atlanta Journal - Constitution; Atlanta, Ga.","Jan 10, 2015","Atlanta, Ga.",,News,https://www.proquest.com/newspapers/legislators-big-transit-issue-funds/docview/1643947591/se-2?accountid=13360,GA
13299,gas_tax,GWINNETT OPINIONS: VOICE OF GWINNETT: Life in the fast lane: [Main Edition],,"The Atlanta Journal - Constitution; Atlanta, Ga.","Jul 1, 2007","Atlanta, Ga.",,Gwinnett News,https://www.proquest.com/newspapers/gwinnett-opinions-voice-life-fast-lane/docview/337430898/se-2?accountid=13360,GA
13687,gas_tax,Readers write,Anonymous,"The Atlanta Journal - Constitution; Atlanta, Ga.","Mar 1, 2010","Atlanta, Ga.",,Opinion,https://www.proquest.com/newspapers/readers-write/docview/337679020/se-2?accountid=13360,GA
13694,gas_tax,"Bill lets water, fines flow: Penalty-easing DOT measure includes interbasin transfer.","Hunt, April","The Atlanta Journal - Constitution; Atlanta, Ga.","Mar 10, 2011","Atlanta, Ga.",,METRO,https://www.proquest.com/newspapers/bill-lets-water-fines-flow-penalty-easing-dot/docview/856154347/se-2?accountid=13360,GA
13724,gas_tax,POLITICAL NOTEBOOK GOP's surprise entry: 'Green' but conservative,"Kent, Peter J","The Atlanta Journal the Atlanta Constitution; Atlanta, Ga.","May 24, 1998","Atlanta, Ga.",,Gwinnett Extra,https://www.proquest.com/newspapers/political-notebook-gops-surprise-entry-green/docview/247516368/se-2?accountid=13360,GA
13728,gas_tax,READERS WRITE,"Tecza, Adrienne; GEIDL, BILL; WARD PAFFORD; Bowman, Matt","The Atlanta Journal - Constitution; Atlanta, Ga.","Sep 15, 2008","Atlanta, Ga.",,@issue,https://www.proquest.com/newspapers/readers-write/docview/337499434/se-2?accountid=13360,GA
13730,gas_tax,Senate cuts a path for U.S. roads Paving a future: Georgia would benefit from big boost in transportation spending.,,"The Atlanta Constitution; Atlanta, Ga.","Mar 13, 1998","Atlanta, Ga.",,News,https://www.proquest.com/newspapers/senate-cuts-path-u-s-roads-paving-future-georgia/docview/413820580/se-2?accountid=13360,GA
13734,gas_tax,LEGISLATURE 2004: STATUS OF LEGISLATIVE BILLS: [Home Edition],,"The Atlanta Journal - Constitution; Atlanta, Ga.","Apr 4, 2004","Atlanta, Ga.",,METRO,https://www.proquest.com/newspapers/legislature-2004-status-legislative-bills/docview/337091279/se-2?accountid=13360,GA
13742,gas_tax,LEGISLATIVE UPDATE: Bill targeting pollution from construction boasts support: [Home Edition],"STACY SHELTON, JULIE B. HAIRSTON","The Atlanta Journal - Constitution; Atlanta, Ga.","Apr 7, 2003","Atlanta, Ga.",,Business Horizon,https://www.proquest.com/newspapers/legislative-update-bill-targeting-pollution/docview/337002125/se-2?accountid=13360,GA
13748,gas_tax,Leaders unite on transit: 3 state officials indicate they'll back new funds for transportation.,"Bluestein, Greg","The Atlanta Journal - Constitution; Atlanta, Ga.","Jan 14, 2015","Atlanta, Ga.",,News,https://www.proquest.com/newspapers/leaders-unite-on-transit-3-state-officials/docview/1645011352/se-2?accountid=13360,GA
13752,gas_tax,SUNDAY ISSUE: TRANSPORTATION AND MOBILITY IN GEORGIA,,"The Atlanta Journal - Constitution; Atlanta, Ga.","Jul 16, 2017","Atlanta, Ga.",,EDITORIAL,https://www.proquest.com/newspapers/sunday-issue-transportation-mobility-georgia/docview/1919209578/se-2?accountid=13360,GA
13757,gas_tax,Finger-pointing won't fund transportation alternatives: [Home Edition],,"The Atlanta Constitution; Atlanta, Ga.","Jul 27, 2001","Atlanta, Ga.",,Editorial,https://www.proquest.com/newspapers/finger-pointing-wont-fund-transportation/docview/413900603/se-2?accountid=13360,GA
13759,gas_tax,"OUR OPINION: Today's topic: TRANSPORTATION: Help bottom line by untying knots: Metro Atlanta's traffic gridlock is costly; leaders need to strike balance, raise funds Series: GEORGIA AGENDA: [Main Edition]","Harris, Lyle V","The Atlanta Journal - Constitution; Atlanta, Ga.","Oct 15, 2006","Atlanta, Ga.",,Editorial,https://www.proquest.com/newspapers/our-opinion-todays-topic-transportation-help/docview/337299483/se-2?accountid=13360,GA
13762,gas_tax,"States work to woo Kmart Georgia, Michigan scramble to point out advantages: [Home Edition]","RENEE DEGROSS, WALTER WOODS","The Atlanta Journal - Constitution; Atlanta, Ga.","Nov 5, 2004","Atlanta, Ga.",,Business,https://www.proquest.com/newspapers/states-work-woo-kmart-georgia-michigan-scramble/docview/337149874/se-2?accountid=13360,GA
13763,gas_tax,"OUR OPINION: EDITORIAL: When money flows, traffic still doesn't Dollars alone can't solve our transportation woes. Metro Atlanta must also undergo cultural changes.: [Home Edition]",,"The Atlanta Journal - Constitution; Atlanta, Ga.","Aug 22, 2004","Atlanta, Ga.",,Editorial,https://www.proquest.com/newspapers/our-opinion-editorial-when-money-flows-traffic/docview/337082828/se-2?accountid=13360,GA
13765,gas_tax,Rail plans could unclog arteries Implementing proposals would remake Atlanta: [Home Edition],"Saporta, Maria","The Atlanta Journal - Constitution; Atlanta, Ga.","Jun 28, 2004","Atlanta, Ga.",,Business Horizon,https://www.proquest.com/newspapers/rail-plans-could-unclog-arteries-implementing/docview/337074484/se-2?accountid=13360,GA
13775,gas_tax,Roads bill a windfall for Georgia Funding for transportation grows by $286 million a year: [Home Edition],"Hart, Ariel","The Atlanta Journal - Constitution; Atlanta, Ga.","Aug 2, 2005","Atlanta, Ga.",,METRO,https://www.proquest.com/newspapers/roads-bill-windfall-georgia-funding/docview/337219119/se-2?accountid=13360,GA
13776,gas_tax,READERS WRITE: [Home Edition],"ANDREW PIERCE, JULIE BAILEY, ALAN BLEVINS, MOLLY BLASS, JEAN MCDANIEL, LORI O'NEAL, JENNIFER KIMMITT","The Atlanta Journal - Constitution; Atlanta, Ga.","Nov 30, 2004","Atlanta, Ga.",,Editorial,https://www.proquest.com/newspapers/readers-write/docview/337112191/se-2?accountid=13360,GA
13778,gas_tax,MONROE DRIVE GROWING GRIDLOCK It's not your imagination. The traffic you idled in on the Downtown Connector going home last night has gotten worse - much worse. And it's not going to get any better.,"Monroe, Doug; Staff writer David Goldberg contributed to this column.","The Atlanta Journal the Atlanta Constitution (pre-1997 Fulltext); Atlanta, Ga.","Feb 21, 1996","Atlanta, Ga.",B.01,LOCAL NEWS,https://www.proquest.com/newspapers/monroe-drive-growing-gridlock-not-your/docview/293272517/se-2?accountid=13360,GA
13779,gas_tax,READERS WRITE: [Main Edition],"STEPHEN MCQUADE, BENITA M. DODD, TOM COTTON, BILL CALLAHAN, JEANETTE JENKINS, CARLTON WYATT, ANDY CAO","The Atlanta Journal - Constitution; Atlanta, Ga.","Apr 20, 2007","Atlanta, Ga.",,Editorial,https://www.proquest.com/newspapers/readers-write/docview/337355138/se-2?accountid=13360,GA
13793,gas_tax,Metro chamber favors sales tax for transportation: [Main Edition],"Saporta, Maria","The Atlanta Journal - Constitution; Atlanta, Ga.","Nov 30, 2006","Atlanta, Ga.",,Business,https://www.proquest.com/newspapers/metro-chamber-favors-sales-tax-transportation/docview/337347437/se-2?accountid=13360,GA
13795,gas_tax,ELECTION 2016: Top GOP lawmakers face rare challenges: Many Georgians see unusual opposition in Tuesday primary.,"Aaron Gould Sheinin; Torres, Kristina","The Atlanta Journal - Constitution; Atlanta, Ga.","May 21, 2016","Atlanta, Ga.",,NEWS,https://www.proquest.com/newspapers/election-2016-top-gop-lawmakers-face-rare/docview/1790156011/se-2?accountid=13360,GA
13798,gas_tax,Road agency keeps Ga. 400 toll to 2020: Governor says today's needs outweigh pledge in past to lift road's fee.,"Hart, Ariel","The Atlanta Journal - Constitution; Atlanta, Ga.","Sep 25, 2010","Atlanta, Ga.",,News,https://www.proquest.com/newspapers/road-agency-keeps-ga-400-toll-2020-governor-says/docview/753978036/se-2?accountid=13360,GA
13802,gas_tax,STATE LEGISLATURE: Electric car sales plummeting in Ga.,Chris Joyner AJC Watchdog,"The Atlanta Journal - Constitution; Atlanta, Ga.","Jan 16, 2017","Atlanta, Ga.",,METRO,https://www.proquest.com/newspapers/state-legislature-electric-car-sales-plummeting/docview/1858593158/se-2?accountid=13360,GA
13805,gas_tax,"With country roots, Barnes is leaning green: [Home Edition]","Saporta, Maria","The Atlanta Journal the Atlanta Constitution; Atlanta, Ga.","Aug 16, 1999","Atlanta, Ga.",,Business Horizon,https://www.proquest.com/newspapers/with-country-roots-barnes-is-leaning-green/docview/247170089/se-2?accountid=13360,GA
13813,gas_tax,"MIDTERM ELECTIONS: The changing of the guard On nine key issues facing Georgia, here's where Gov. Roy Barnes stood and what Gov.-elect Sonny Perdue is likely to do as he assumes power.: [Home Edition]","Salzer, James","The Atlanta Journal - Constitution; Atlanta, Ga.","Nov 10, 2002","Atlanta, Ga.",,@issue,https://www.proquest.com/newspapers/midterm-elections-changing-guard-on-nine-key/docview/336941282/se-2?accountid=13360,GA
13827,gas_tax,Legislation from the 2010 General Assembly,"Duncan, Todd","The Atlanta Journal - Constitution; Atlanta, Ga.","May 2, 2010","Atlanta, Ga.",,News,https://www.proquest.com/newspapers/legislation-2010-general-assembly/docview/230872396/se-2?accountid=13360,GA
