,Keyword,Title,Author,Publication_title,Publication_date,Place_of_publication,First_page,Section,Document_URL,State
6533,carbon_tax,"One Will Lose in Windsor, Hartland Race",Jordan Cuddemi,"Valley News; White River Junction, Vt.","Oct 27, 2018","White River Junction, Vt.",1,,https://www.proquest.com/newspapers/one-will-lose-windsor-hartland-race/docview/2125573756/se-2?accountid=13360,VT
6548,carbon_tax,CARLESS -- Part VI: Up in the air,"Johnson, Tim","The Burlington Free Press; Burlington, Vt.","Sep 26, 2005","Burlington, Vt.",,Business Monday,https://www.proquest.com/newspapers/carless-part-vi-up-air/docview/439816136/se-2?accountid=13360,VT
6565,carbon_tax,CARLESS -- Part VI: Up in the air,"Johnson, Tim","The Burlington Free Press; Burlington, Vt.","Sep 24, 2005","Burlington, Vt.",,Living,https://www.proquest.com/newspapers/carless-part-vi-up-air/docview/439816813/se-2?accountid=13360,VT
6588,carbon_tax,6. CARLESS: Up in the air,"Johnson, Tim","The Burlington Free Press; Burlington, Vt.","Sep 26, 2005","Burlington, Vt.",,Business Monday,https://www.proquest.com/newspapers/6-carless-up-air/docview/439815452/se-2?accountid=13360,VT
6612,carbon_tax,Vermont winter Olympians call for action on climate change,JOHN HERRICK VTDiggerorg,"Bennington Banner; Bennington, Vt.","Apr 29, 2014","Bennington, Vt.",,News,https://www.proquest.com/newspapers/vermont-winter-olympians-call-action-on-climate/docview/1519624199/se-2?accountid=13360,VT
6614,carbon_tax,Group: Replacing VY with renewables 'unproven',"Audette, Bob","The Brattleboro Reformer; Brattleboro, Vt.","Oct 7, 2009","Brattleboro, Vt.",,News,https://www.proquest.com/newspapers/group-replacing-vy-with-renewables-unproven/docview/380110909/se-2?accountid=13360,VT
6630,carbon_tax,Letter to the editor: Bruce Lisman is the competent economic leader that we need,,"Bennington Banner; Bennington, Vt.","Jun 21, 2016","Bennington, Vt.",,Opinion,https://www.proquest.com/newspapers/letter-editor-bruce-lisman-is-competent-economic/docview/1798363025/se-2?accountid=13360,VT
6654,carbon_tax,Ex-U.S. Rep. Receives JFK Courage Award For Climate Stance,,"Valley News; White River Junction, Vt.","May 4, 2015","White River Junction, Vt.",,State / Region,https://www.proquest.com/newspapers/ex-u-s-rep-receives-jfk-courage-award-climate/docview/1678248186/se-2?accountid=13360,VT
6665,carbon_tax,Another view: The climate crisis and hop,"Gainza, Josesph","The Brattleboro Reformer; Brattleboro, Vt.","Dec 21, 2015","Brattleboro, Vt.",,Opinion,https://www.proquest.com/newspapers/another-view-climate-crisis-hop/docview/1752080344/se-2?accountid=13360,VT
6822,carbon_tax,House speaker asks all members to work on climate change,"McCullum, April","The Burlington Free Press; Burlington, Vt.","Jan 4, 2018","Burlington, Vt.",A.9,News,https://www.proquest.com/newspapers/house-speaker-asks-all-members-work-on-climate/docview/1984035554/se-2?accountid=13360,VT
6836,carbon_tax,In their words: On health care: About this series,,"The Burlington Free Press; Burlington, Vt.","Jan 5, 2015","Burlington, Vt.",7,A,https://www.proquest.com/newspapers/their-words-on-health-care/docview/1641844513/se-2?accountid=13360,VT
6852,carbon_tax,Shumlin to Speak at Paris Climate Conference,"Craven, Jasper","Valley News; White River Junction, Vt.","Dec 2, 2015","White River Junction, Vt.",,News,https://www.proquest.com/newspapers/shumlin-speak-at-paris-climate-conference/docview/1738637360/se-2?accountid=13360,VT
6913,carbon_tax,A Life in Activism: Strafford Resident Gus Speth Traces Environmentalism To Civil Rights In New Memoir,"Johnston, Warren","Valley News; White River Junction, Vt.","Nov 6, 2014","White River Junction, Vt.",,Life & Times,https://www.proquest.com/newspapers/life-activism/docview/1621163290/se-2?accountid=13360,VT
6924,carbon_tax,Strafford Resident Traces Environmentalism To Civil Rights In New Memoir,"Johnston, Warren","Valley News; White River Junction, Vt.","Nov 7, 2014","White River Junction, Vt.",,Strafford,https://www.proquest.com/newspapers/strafford-resident-traces-environmentalism-civil/docview/1629551844/se-2?accountid=13360,VT
7107,carbon_tax,350Bennington: Organizational meeting slated for Wednesday,"Damon, Edward","Bennington Banner; Bennington, Vt.","May 4, 2016","Bennington, Vt.",,News,https://www.proquest.com/newspapers/350bennington-organizational-meeting-slated/docview/1786558530/se-2?accountid=13360,VT
7118,carbon_tax,Joe Benning: Destroying our state to save it,"Benning, Joe","The Brattleboro Reformer; Brattleboro, Vt.","Aug 21, 2015","Brattleboro, Vt.",,Opinion,https://www.proquest.com/newspapers/joe-benning-destroying-our-state-save/docview/1705973039/se-2?accountid=13360,VT
7147,carbon_tax,Bernie Sanders in Michigan: 'You are the future of the country',"Gray, Kathleen","The Burlington Free Press; Burlington, Vt.","Feb 16, 2016","Burlington, Vt.",A.11,News,https://www.proquest.com/newspapers/bernie-sanders-michigan-you-are-future-country/docview/1765332768/se-2?accountid=13360,VT
7186,carbon_tax,Population: The repressed dimension of global warming,"Westing, Arthur H","The Brattleboro Reformer; Brattleboro, Vt.","Mar 19, 2010","Brattleboro, Vt.",,Opinion,https://www.proquest.com/newspapers/population-repressed-dimension-global-warming/docview/380135636/se-2?accountid=13360,VT
7264,carbon_tax,In their words: Officials speak on taxes: About this series,,"The Burlington Free Press; Burlington, Vt.","Jan 11, 2015","Burlington, Vt.",6,A,https://www.proquest.com/newspapers/their-words-officials-speak-on-taxes/docview/1644470610/se-2?accountid=13360,VT
7293,carbon_tax,Activist Bill McKibben tells why 350 is the only number you need to know,"Johnson, Tim","The Burlington Free Press; Burlington, Vt.","Oct 11, 2009","Burlington, Vt.",,Green Mountain,https://www.proquest.com/newspapers/activist-bill-mckibben-tells-why-350-is-only/docview/439876883/se-2?accountid=13360,VT
7351,carbon_tax,Opinion: Tax holds polluters accountable: Tax holds polluters accountable,,"The Burlington Free Press; Burlington, Vt.","Apr 24, 2015","Burlington, Vt.",12,A,https://www.proquest.com/newspapers/opinion-tax-holds-polluters-accountable/docview/1675639628/se-2?accountid=13360,VT
7414,carbon_tax,Their Opinion: A turning tide,,"The Brattleboro Reformer; Brattleboro, Vt.","Sep 29, 2014","Brattleboro, Vt.",,Opinion,https://www.proquest.com/newspapers/their-opinion-turning-tide/docview/1566154000/se-2?accountid=13360,VT
7517,carbon_tax,Ethan Allen: Vermont could learn from Google's energy policy,"Roper, Rob","The Brattleboro Reformer; Brattleboro, Vt.","Feb 15, 2015","Brattleboro, Vt.",,Opinion,https://www.proquest.com/newspapers/ethan-allen-vermont-could-learn-googles-energy/docview/1655192247/se-2?accountid=13360,VT
7525,carbon_tax,Retweet by Bernie Sanders' wife Jane raises questions,"Gaudiano, Nicole","The Burlington Free Press; Burlington, Vt.","Sep 27, 2016","Burlington, Vt.",A.11,News,https://www.proquest.com/newspapers/retweet-bernie-sanders-wife-jane-raises-questions/docview/1823484675/se-2?accountid=13360,VT
7533,carbon_tax,Keep up fight to cut climate change risk,Madison Dell,"The Burlington Free Press; Burlington, Vt.","Jan 19, 2015","Burlington, Vt.",8,A,https://www.proquest.com/newspapers/keep-up-fight-cut-climate-change-risk/docview/1646674310/se-2?accountid=13360,VT
7604,carbon_tax,"Few state employees, retirees opt for carbon-free investments",John Herrick VTDiggerorg,"Bennington Banner; Bennington, Vt.","May 5, 2015","Bennington, Vt.",,News,https://www.proquest.com/newspapers/few-state-employees-retirees-opt-carbon-free/docview/1678821865/se-2?accountid=13360,VT
7628,carbon_tax,Summit seeks to combine jobs and climate,Anonymous,"Bennington Banner; Bennington, Vt.","Nov 15, 2010","Bennington, Vt.",,News,https://www.proquest.com/newspapers/summit-seeks-combine-jobs-climate/docview/784632388/se-2?accountid=13360,VT
7654,carbon_tax,A vision for tackling issues facing residents of Vermont,"Brock, Randy","The Burlington Free Press; Burlington, Vt.","Nov 6, 2016","Burlington, Vt.",A.18,Opinion,https://www.proquest.com/newspapers/vision-tackling-issues-facing-residents-vermont/docview/1836709079/se-2?accountid=13360,VT
7667,carbon_tax,John Gregg: Health Care Hangover,,"Valley News; White River Junction, Vt.","Apr 2, 2015","White River Junction, Vt.",,News,https://www.proquest.com/newspapers/john-gregg-health-care-hangover/docview/1669862201/se-2?accountid=13360,VT
7715,carbon_tax,Engaging the unengaged in climate change,,"The Brattleboro Reformer; Brattleboro, Vt.","May 19, 2014","Brattleboro, Vt.",,Opinion,https://www.proquest.com/newspapers/engaging-unengaged-climate-change/docview/1525796657/se-2?accountid=13360,VT
7736,carbon_tax,Tax prospects for 2013,"McCLAUGHRY, JOHN","The Brattleboro Reformer; Brattleboro, Vt.","Dec 3, 2012","Brattleboro, Vt.",,Opinion,https://www.proquest.com/newspapers/tax-prospects-2013/docview/1221154170/se-2?accountid=13360,VT
7748,carbon_tax,Climate change is back,"Hallenbeck, Terri","The Burlington Free Press; Burlington, Vt.","Jul 27, 2007","Burlington, Vt.",,News,https://www.proquest.com/newspapers/climate-change-is-back/docview/439838994/se-2?accountid=13360,VT
7785,carbon_tax,Your opinions,,"The Brattleboro Reformer; Brattleboro, Vt.","Dec 1, 2014","Brattleboro, Vt.",,Opinion,https://www.proquest.com/newspapers/your-opinions/docview/1629412123/se-2?accountid=13360,VT
7821,carbon_tax,A Map for Democrats,,"Valley News; White River Junction, Vt.","Dec 1, 2016","White River Junction, Vt.",1,,https://www.proquest.com/newspapers/map-democrats/docview/1903526934/se-2?accountid=13360,VT
7834,carbon_tax,What I'm hoping for in the New Year,,"The Brattleboro Reformer; Brattleboro, Vt.","Jan 1, 2013","Brattleboro, Vt.",,Opinion,https://www.proquest.com/newspapers/what-im-hoping-new-year/docview/1265903477/se-2?accountid=13360,VT
7835,carbon_tax,Will Obama be a climate president?,,"The Brattleboro Reformer; Brattleboro, Vt.","Nov 26, 2012","Brattleboro, Vt.",,Opinion,https://www.proquest.com/newspapers/will-obama-be-climate-president/docview/1197511037/se-2?accountid=13360,VT
7852,carbon_tax,Column: Climate Change: An Urgent Debate,"MacCracken, Michael; McCarthy, James J","Valley News; White River Junction, Vt.","Dec 9, 2012","White River Junction, Vt.",,Opinion,https://www.proquest.com/newspapers/column-climate-change-urgent-debate/docview/1316147397/se-2?accountid=13360,VT
7898,carbon_tax,What You’d Get With Trump,,"Valley News; White River Junction, Vt.","Oct 22, 2016","White River Junction, Vt.",7,,https://www.proquest.com/newspapers/what-you-d-get-with-trump/docview/1903488127/se-2?accountid=13360,VT
7904,carbon_tax,"Budget Watch: State employees, Medicaid likely to take a hit",Anne Galloway VTDigger,"The Brattleboro Reformer; Brattleboro, Vt.","Dec 8, 2014","Brattleboro, Vt.",,Breaking,https://www.proquest.com/newspapers/budget-watch-state-employees-medicaid-likely-take/docview/1634501818/se-2?accountid=13360,VT
7911,carbon_tax,Dodd ends N.H. campaign swing with call for energy independence,"Heintz, Paul H","The Brattleboro Reformer; Brattleboro, Vt.","Apr 23, 2007","Brattleboro, Vt.",,Local,https://www.proquest.com/newspapers/dodd-ends-n-h-campaign-swing-with-call-energy/docview/380116540/se-2?accountid=13360,VT
7956,carbon_tax,Brattleboro rep runs agains,"Mays, Chris","The Brattleboro Reformer; Brattleboro, Vt.","May 6, 2016","Brattleboro, Vt.",,News,https://www.proquest.com/newspapers/brattleboro-rep-runs-agains/docview/1787271816/se-2?accountid=13360,VT
7976,carbon_tax,Dangerous Ideas on Education in N.H.,,"Valley News; White River Junction, Vt.","Oct 27, 2018","White River Junction, Vt.",7,,https://www.proquest.com/newspapers/dangerous-ideas-on-education-n-h/docview/2125573489/se-2?accountid=13360,VT
7997,carbon_tax,Major bill debates to resume,"Landen, Xander; Norton, Kit","Valley News; White River Junction, Vt.","Jan 6, 2020","White River Junction, Vt.",1,,https://www.proquest.com/newspapers/major-bill-debates-resume/docview/2333541063/se-2?accountid=13360,VT
8024,carbon_tax,Colleges put focus on global warming,"Johnson, Tim","The Burlington Free Press; Burlington, Vt.","Jan 29, 2008","Burlington, Vt.",,Vermont,https://www.proquest.com/newspapers/colleges-put-focus-on-global-warming/docview/439845610/se-2?accountid=13360,VT
8040,carbon_tax,Fairlee Climate Event Draws Crowd,"Pendak, Jared","Valley News; White River Junction, Vt.","Dec 2, 2018","White River Junction, Vt.",1,,https://www.proquest.com/newspapers/fairlee-climate-event-draws-crowd/docview/2140437305/se-2?accountid=13360,VT
8060,carbon_tax,Bookstores Help Us Dive Into Other Worlds,,"Valley News; White River Junction, Vt.","Oct 19, 2018","White River Junction, Vt.",7,,https://www.proquest.com/newspapers/bookstores-help-us-dive-into-other-worlds/docview/2122251019/se-2?accountid=13360,VT
8169,carbon_tax,Today's Calendar,,"Bennington Banner; Bennington, Vt.","Aug 5, 2016","Bennington, Vt.",,News,https://www.proquest.com/newspapers/todays-calendar/docview/1809162285/se-2?accountid=13360,VT
8170,carbon_tax,Today's Calendar,,"Bennington Banner; Bennington, Vt.","Aug 4, 2016","Bennington, Vt.",,News,https://www.proquest.com/newspapers/todays-calendar/docview/1809073993/se-2?accountid=13360,VT
8379,demand-side_management,Utilities put best foot forward but fail to recognize energy crisis,"Darrow, Steve","The Brattleboro Reformer; Brattleboro, Vt.","Aug 25, 2007","Brattleboro, Vt.",,Columnists,https://www.proquest.com/newspapers/utilities-put-best-foot-forward-fail-recognize/docview/380156935/se-2?accountid=13360,VT
8452,demand-side_management,Recent VY incident may have legislative impact,"Heintz, Paul H","The Brattleboro Reformer; Brattleboro, Vt.","Aug 29, 2007","Brattleboro, Vt.",,News,https://www.proquest.com/newspapers/recent-vy-incident-may-have-legislative-impact/docview/380178146/se-2?accountid=13360,VT
8470,demand-side_management,Letters to the Editor,,"The Burlington Free Press; Burlington, Vt.","Sep 2, 2003","Burlington, Vt.",,Readers Forum,https://www.proquest.com/newspapers/letters-editor/docview/439782718/se-2?accountid=13360,VT
8487,EERS,The 'Green' Economy: How green are my jobs?,"Johnson, Tim","The Burlington Free Press; Burlington, Vt.","Apr 24, 2011","Burlington, Vt.",,Green Mountain,https://www.proquest.com/newspapers/green-economy-how-are-my-jobs/docview/863781870/se-2?accountid=13360,VT
8572,demand-side_management,Recent VY incident may have legislative impact,"Heintz, Paul H","The Brattleboro Reformer; Brattleboro, Vt.","Aug 29, 2007","Brattleboro, Vt.",,News,https://www.proquest.com/newspapers/recent-vy-incident-may-have-legislative-impact/docview/380178146/se-2?accountid=13360,VT
8590,demand-side_management,Letters to the Editor,,"The Burlington Free Press; Burlington, Vt.","Sep 2, 2003","Burlington, Vt.",,Readers Forum,https://www.proquest.com/newspapers/letters-editor/docview/439782718/se-2?accountid=13360,VT
8607,EERS,The 'Green' Economy: How green are my jobs?,"Johnson, Tim","The Burlington Free Press; Burlington, Vt.","Apr 24, 2011","Burlington, Vt.",,Green Mountain,https://www.proquest.com/newspapers/green-economy-how-are-my-jobs/docview/863781870/se-2?accountid=13360,VT
9258,gas_tax,Mass. governor considers a 27-cent gasoline tax,Anonymous,"Bennington Banner; Bennington, Vt.","Feb 10, 2009","Bennington, Vt.",,Business,https://www.proquest.com/newspapers/mass-governor-considers-27-cent-gasoline-tax/docview/379720167/se-2?accountid=13360,VT
9405,gas_tax,"Between State Bridges and Money, a Worrisome Gap: [Daily Edition]","Gregg, John P","Valley News; White River Junction, Vt.","Aug 9, 2007","White River Junction, Vt.",,Local/Region,https://www.proquest.com/newspapers/between-state-bridges-money-worrisome-gap/docview/378685220/se-2?accountid=13360,VT
9414,gas_tax,"Clinton, Obama spar on gas",Anonymous,"The Brattleboro Reformer; Brattleboro, Vt.","Apr 29, 2008","Brattleboro, Vt.",,National,https://www.proquest.com/newspapers/clinton-obama-spar-on-gas/docview/380209781/se-2?accountid=13360,VT
9504,gas_tax,Senate Assignments,"Gregg, John P","Valley News; White River Junction, Vt.","Dec 4, 2008","White River Junction, Vt.",A.2,Local/Region,https://www.proquest.com/newspapers/senate-assignments/docview/378706819/se-2?accountid=13360,VT
9683,gas_tax,$100M in Vermont highway projects stalled,"Galloway, Anne","The Brattleboro Reformer; Brattleboro, Vt.","Jul 10, 2014","Brattleboro, Vt.",,News,https://www.proquest.com/newspapers/100m-vermont-highway-projects-stalled/docview/1544414956/se-2?accountid=13360,VT
9720,gas_tax,ELECTION 2004:Chittenden House Races,Report,"The Burlington Free Press; Burlington, Vt.","Oct 21, 2004","Burlington, Vt.",,Towns,https://www.proquest.com/newspapers/election-2004-chittenden-house-races/docview/439800989/se-2?accountid=13360,VT
9753,gas_tax,ELECTION 2008: Chittenden House races,,"The Burlington Free Press; Burlington, Vt.","Oct 22, 2008","Burlington, Vt.",,Community,https://www.proquest.com/newspapers/election-2008-chittenden-house-races/docview/439857174/se-2?accountid=13360,VT
9758,gas_tax,New energy plan highlights transportation changes post-Irene,"Garofolo, Chris","The Brattleboro Reformer; Brattleboro, Vt.","Dec 16, 2011","Brattleboro, Vt.",,News,https://www.proquest.com/newspapers/new-energy-plan-highlights-transportation-changes/docview/911715627/se-2?accountid=13360,VT
9821,gas_tax,"States looking to new tolls to pay for expanding, repairing highways",,"Bennington Banner; Bennington, Vt.","May 25, 2012","Bennington, Vt.",,Business,https://www.proquest.com/newspapers/states-looking-new-tolls-pay-expanding-repairing/docview/1016358541/se-2?accountid=13360,VT
9935,gas_tax,New Rules For Autos: Good for GM and the Earth ---,Anonymous,"Valley News; White River Junction, Vt.","May 23, 2009","White River Junction, Vt.",A.10,Opinion,https://www.proquest.com/newspapers/new-rules-autos/docview/378716625/se-2?accountid=13360,VT
10042,gas_tax,Letters,Anonymous,"Bennington Banner; Bennington, Vt.","Dec 10, 2008","Bennington, Vt.",,Opinion,https://www.proquest.com/newspapers/letters/docview/379716045/se-2?accountid=13360,VT
10054,gas_tax,"Groups drum up funds to fix roads, bridges","Jansen, Bart","The Burlington Free Press; Burlington, Vt.","May 14, 2014","Burlington, Vt.",4,B,https://www.proquest.com/newspapers/groups-drum-up-funds-fix-roads-bridges/docview/1526458623/se-2?accountid=13360,VT
10105,gas_tax,Running On Empty; N.H.'s Fuel-Hardy Take on Taxes: [Daily Edition],,"Valley News; White River Junction, Vt.","Sep 12, 2007","White River Junction, Vt.",,Opinion,https://www.proquest.com/newspapers/running-on-empty-n-h-s-fuel-hardy-take-taxes/docview/378651965/se-2?accountid=13360,VT
10164,gas_tax,Letter Box,,"The Brattleboro Reformer; Brattleboro, Vt.","Mar 14, 2014","Brattleboro, Vt.",,Opinion,https://www.proquest.com/newspapers/letter-box/docview/1507290739/se-2?accountid=13360,VT
10299,gas_tax,"Congress to tackle highways, education","Davis, Susan","The Burlington Free Press; Burlington, Vt.","Jul 5, 2015","Burlington, Vt.",4,B,https://www.proquest.com/newspapers/congress-tackle-highways-education/docview/1693520783/se-2?accountid=13360,VT
10399,gas_tax,House ponders gas-guzzler tax,"Hallenbeck, Terri","The Burlington Free Press; Burlington, Vt.","Apr 13, 2006","Burlington, Vt.",,Vermont,https://www.proquest.com/newspapers/house-ponders-gas-guzzler-tax/docview/439826779/se-2?accountid=13360,VT
10421,gas_tax,The law of unintended consequences,,"The Brattleboro Reformer; Brattleboro, Vt.","Jan 19, 2013","Brattleboro, Vt.",,Opinion,https://www.proquest.com/newspapers/law-unintended-consequences/docview/1270891807/se-2?accountid=13360,VT
10746,gas_tax,An idea for the future,,"The Burlington Free Press; Burlington, Vt.","Apr 11, 1999","Burlington, Vt.",,OPINION,https://www.proquest.com/newspapers/idea-future/docview/873446001/se-2?accountid=13360,VT
10929,gas_tax,N.H. Legislation Would Add Fee for Fuel-Efficient Vehicles,"Brooks, David","Valley News; White River Junction, Vt.","Feb 13, 2018","White River Junction, Vt.",10,,https://www.proquest.com/newspapers/n-h-legislation-would-add-fee-fuel-efficient/docview/2002015921/se-2?accountid=13360,VT
10963,gas_tax,ELECTION 2004: Chittenden House Races,Report,"The Burlington Free Press; Burlington, Vt.","Oct 28, 2004","Burlington, Vt.",,Towns,https://www.proquest.com/newspapers/election-2004-chittenden-house-races/docview/439800733/se-2?accountid=13360,VT
11100,gas_tax,Congress votes for $8 billion relief package for highway trust,Anonymous,"Bennington Banner; Bennington, Vt.","Sep 12, 2008","Bennington, Vt.",,News,https://www.proquest.com/newspapers/congress-votes-8-billion-relief-package-highway/docview/379593110/se-2?accountid=13360,VT
11159,gas_tax,New England in brief,Anonymous,"The Brattleboro Reformer; Brattleboro, Vt.","Dec 22, 2008","Brattleboro, Vt.",,State,https://www.proquest.com/newspapers/new-england-brief/docview/380241669/se-2?accountid=13360,VT
11204,gas_tax,"Holes in Valley's Safety Net: N.H.'s Budget Hits DHMC, Town Taxes","Gregg, John P","Valley News; White River Junction, Vt.","Jun 20, 2009","White River Junction, Vt.",A.1,Local/Region,https://www.proquest.com/newspapers/holes-valleys-safety-net/docview/378725790/se-2?accountid=13360,VT
11391,gas_tax,Letters to the editor,,"The Burlington Free Press; Burlington, Vt.","Oct 24, 2004","Burlington, Vt.",,Readers Forum,https://www.proquest.com/newspapers/letters-editor/docview/439799759/se-2?accountid=13360,VT
11421,gas_tax,CARLESS -- Part VI: Up in the air,"Johnson, Tim","The Burlington Free Press; Burlington, Vt.","Sep 24, 2005","Burlington, Vt.",,Living,https://www.proquest.com/newspapers/carless-part-vi-up-air/docview/439816813/se-2?accountid=13360,VT
11424,gas_tax,CARLESS -- Part VI: Up in the air,"Johnson, Tim","The Burlington Free Press; Burlington, Vt.","Sep 26, 2005","Burlington, Vt.",,Business Monday,https://www.proquest.com/newspapers/carless-part-vi-up-air/docview/439816136/se-2?accountid=13360,VT
11434,gas_tax,6. CARLESS: Up in the air,"Johnson, Tim","The Burlington Free Press; Burlington, Vt.","Sep 26, 2005","Burlington, Vt.",,Business Monday,https://www.proquest.com/newspapers/6-carless-up-air/docview/439815452/se-2?accountid=13360,VT
11557,gas_tax,Congress must act on oil costs,Columnists,"Bennington Banner; Bennington, Vt.","May 1, 2008","Bennington, Vt.",,Opinion,https://www.proquest.com/newspapers/congress-must-act-on-oil-costs/docview/379709459/se-2?accountid=13360,VT
11559,gas_tax,Congress must lower oil prices now,Sen. BERNARD SANDERS,"The Brattleboro Reformer; Brattleboro, Vt.","May 3, 2008","Brattleboro, Vt.",,Opinion,https://www.proquest.com/newspapers/congress-must-lower-oil-prices-now/docview/380209206/se-2?accountid=13360,VT
11564,gas_tax,Lawmakers: Boost home-heating efficiency,"FAHER, MIKE","The Brattleboro Reformer; Brattleboro, Vt.","Feb 5, 2013","Brattleboro, Vt.",,News,https://www.proquest.com/newspapers/lawmakers-boost-home-heating-efficiency/docview/1285160427/se-2?accountid=13360,VT
11735,gas_tax,Vermont Chamber compiles list of burdens on business,"D'Ambrosio, Dan","The Burlington Free Press; Burlington, Vt.","Oct 29, 2015","Burlington, Vt.",7,D,https://www.proquest.com/newspapers/vermont-chamber-compiles-list-burdens-on-business/docview/1727970716/se-2?accountid=13360,VT
11763,gas_tax,How can Vermont's economy grow? Answers are varied,"Hallenbeck, Terri","The Burlington Free Press; Burlington, Vt.","Jan 6, 2013","Burlington, Vt.",,Politics And Government,https://www.proquest.com/newspapers/how-can-vermonts-economy-grow-answers-are-varied/docview/1266613044/se-2?accountid=13360,VT
11764,gas_tax,How can Vermont's economy grow? Answers are varied,"Hallenbeck, Terri","The Burlington Free Press; Burlington, Vt.","Jan 6, 2013","Burlington, Vt.",,News,https://www.proquest.com/newspapers/how-can-vermonts-economy-grow-answers-are-varied/docview/1266612504/se-2?accountid=13360,VT
11765,gas_tax,How can Vermont's economy grow? Answers are varied,"Hallenbeck, Terri","The Burlington Free Press; Burlington, Vt.","Jan 6, 2013","Burlington, Vt.",,A,https://www.proquest.com/newspapers/how-can-vermonts-economy-grow-answers-are-varied/docview/1266613046/se-2?accountid=13360,VT
11822,gas_tax,Jefffords criticizes highway plan,,"The Burlington Free Press; Burlington, Vt.","Feb 28, 2003","Burlington, Vt.",,News,https://www.proquest.com/newspapers/jefffords-criticizes-highway-plan/docview/439765756/se-2?accountid=13360,VT
12589,gas_tax,Letters: Harvest Festival a success,,"Bennington Banner; Bennington, Vt.","Nov 15, 2013","Bennington, Vt.",,Opinion,https://www.proquest.com/newspapers/letters-harvest-festival-success/docview/1458786058/se-2?accountid=13360,VT
12620,gas_tax,The 'price' of gas,"Mayer, Joerg","The Brattleboro Reformer; Brattleboro, Vt.","May 8, 2007","Brattleboro, Vt.",,Opinion,https://www.proquest.com/newspapers/price-gas/docview/380180629/se-2?accountid=13360,VT
12660,gas_tax,"State lags in renewable energy, lawmakers told","Hallenbeck, Terri","The Burlington Free Press; Burlington, Vt.","Jan 26, 2007","Burlington, Vt.",,Vermont,https://www.proquest.com/newspapers/state-lags-renewable-energy-lawmakers-told/docview/439834026/se-2?accountid=13360,VT
12759,gas_tax,How Uncle Sam Spends Your Tax Dollars,"Riedl, Brian","Valley News; White River Junction, Vt.","Apr 11, 2010","White River Junction, Vt.",E.1,Opinion,https://www.proquest.com/newspapers/how-uncle-sam-spends-your-tax-dollars/docview/378739724/se-2?accountid=13360,VT
12875,gas_tax,Forum focuses on issues,"Weiss-Tisman, Howard","The Brattleboro Reformer; Brattleboro, Vt.","Oct 28, 2008","Brattleboro, Vt.",,Local,https://www.proquest.com/newspapers/forum-focuses-on-issues/docview/380259705/se-2?accountid=13360,VT
12906,gas_tax,Welch Tries to Save Funding for Vt. Roads,"Galloway, Anne","Valley News; White River Junction, Vt.","Jul 5, 2015","White River Junction, Vt.",,News,https://www.proquest.com/newspapers/welch-tries-save-funding-vt-roads/docview/1693581127/se-2?accountid=13360,VT
13218,gas_tax,One candidate vs. a team in state senate race,"Whitcomb, Keith, Jr","Bennington Banner; Bennington, Vt.","Oct 13, 2014","Bennington, Vt.",,News,https://www.proquest.com/newspapers/one-candidate-vs-team-state-senate-race/docview/1611005515/se-2?accountid=13360,VT
13283,gas_tax,Local reps: Gun regulations a 'complex issue',"FAHER, MIKE","The Brattleboro Reformer; Brattleboro, Vt.","Feb 2, 2013","Brattleboro, Vt.",,News,https://www.proquest.com/newspapers/local-reps-gun-regulations-complex-issue/docview/1285165830/se-2?accountid=13360,VT
13300,gas_tax,Windham-area reps: Gun regs a 'complex issue',,"Bennington Banner; Bennington, Vt.","Feb 3, 2013","Bennington, Vt.",,News,https://www.proquest.com/newspapers/windham-area-reps-gun-regs-complex-issue/docview/1283605201/se-2?accountid=13360,VT
13308,gas_tax,Letters: Fluoridation and children,Bennington,"Bennington Banner; Bennington, Vt.","Jan 7, 2015","Bennington, Vt.",,Opinion,https://www.proquest.com/newspapers/letters-fluoridation-children/docview/1643203702/se-2?accountid=13360,VT
13316,gas_tax,Letter Box,,"The Brattleboro Reformer; Brattleboro, Vt.","Aug 17, 2007","Brattleboro, Vt.",,Opinion,https://www.proquest.com/newspapers/letter-box/docview/380205130/se-2?accountid=13360,VT
13377,gas_tax,Forum: Leahy Should Listen; A Simple Plan for N.H. Roads; Supporting Flanders in Norwich,,"Valley News; White River Junction, Vt.","Feb 24, 2016","White River Junction, Vt.",,Opinion,https://www.proquest.com/newspapers/forum-leahy-should-listen-simple-plan-n-h-roads/docview/1767803275/se-2?accountid=13360,VT
13461,gas_tax,U.S. Plan Will Fix Area Roads: House Backs 5-Year Transportation Bill,Staff; Wire Report,"Valley News; White River Junction, Vt.","Dec 5, 2015","White River Junction, Vt.",,Newsletter,https://www.proquest.com/newspapers/u-s-plan-will-fix-area-roads/docview/1750033827/se-2?accountid=13360,VT
13462,gas_tax,U.S. Plan Will Fix Area Roads: House Backs 5-Year Transportation Bill,Staff; Wire Report,"Valley News; White River Junction, Vt.","Dec 4, 2015","White River Junction, Vt.",,Newsletter,https://www.proquest.com/newspapers/u-s-plan-will-fix-area-roads/docview/1750032514/se-2?accountid=13360,VT
13706,gas_tax,Dean spells out cuts,,"The Burlington Free Press; Burlington, Vt.","Jan 23, 2002","Burlington, Vt.",,NEWS,https://www.proquest.com/newspapers/dean-spells-out-cuts/docview/873343927/se-2?accountid=13360,VT
