,index,link,keyword
722,710,https://www.proquest.com/usnews/docview/351582606/abstract/C0A4392283CB4D1APQ/713?accountid=13360,cap_and_trade
723,711,https://www.proquest.com/usnews/docview/232678215/abstract/C0A4392283CB4D1APQ/714?accountid=13360,cap_and_trade
724,712,https://www.proquest.com/usnews/docview/1754423279/abstract/C0A4392283CB4D1APQ/715?accountid=13360,cap_and_trade
725,713,https://www.proquest.com/usnews/docview/822080473/abstract/C0A4392283CB4D1APQ/716?accountid=13360,cap_and_trade
726,714,https://www.proquest.com/usnews/docview/915966890/abstract/C0A4392283CB4D1APQ/717?accountid=13360,cap_and_trade
727,715,https://www.proquest.com/usnews/docview/443245220/abstract/C0A4392283CB4D1APQ/718?accountid=13360,cap_and_trade
728,716,https://www.proquest.com/usnews/docview/442901179/abstract/C0A4392283CB4D1APQ/719?accountid=13360,cap_and_trade
729,717,https://www.proquest.com/usnews/docview/1288864225/abstract/C0A4392283CB4D1APQ/720?accountid=13360,cap_and_trade
730,718,https://www.proquest.com/usnews/docview/1898524982/citation/C0A4392283CB4D1APQ/702?accountid=13360,cap_and_trade
731,719,https://www.proquest.com/usnews/docview/2444956809/citation/C0A4392283CB4D1APQ/703?accountid=13360,cap_and_trade
732,720,https://www.proquest.com/usnews/docview/1019433933/abstract/C0A4392283CB4D1APQ/721?accountid=13360,cap_and_trade
733,721,https://www.proquest.com/usnews/docview/1418787968/abstract/C0A4392283CB4D1APQ/722?accountid=13360,cap_and_trade
734,722,https://www.proquest.com/usnews/docview/1289021957/abstract/C0A4392283CB4D1APQ/723?accountid=13360,cap_and_trade
735,723,https://www.proquest.com/usnews/docview/1772058785/abstract/C0A4392283CB4D1APQ/724?accountid=13360,cap_and_trade
736,724,https://www.proquest.com/usnews/docview/357273781/abstract/C0A4392283CB4D1APQ/726?accountid=13360,cap_and_trade
737,725,https://www.proquest.com/usnews/docview/1906127544/abstract/C0A4392283CB4D1APQ/727?accountid=13360,cap_and_trade
738,726,https://www.proquest.com/usnews/docview/847150596/abstract/C0A4392283CB4D1APQ/728?accountid=13360,cap_and_trade
739,727,https://www.proquest.com/usnews/docview/1511773347/abstract/C0A4392283CB4D1APQ/729?accountid=13360,cap_and_trade
740,728,https://www.proquest.com/usnews/docview/422331294/abstract/C0A4392283CB4D1APQ/730?accountid=13360,cap_and_trade
741,729,https://www.proquest.com/usnews/docview/848634905/abstract/C0A4392283CB4D1APQ/731?accountid=13360,cap_and_trade
742,730,https://www.proquest.com/usnews/docview/237978063/abstract/C0A4392283CB4D1APQ/732?accountid=13360,cap_and_trade
743,731,https://www.proquest.com/usnews/docview/239433923/abstract/C0A4392283CB4D1APQ/733?accountid=13360,cap_and_trade
744,732,https://www.proquest.com/usnews/docview/1178166282/abstract/C0A4392283CB4D1APQ/734?accountid=13360,cap_and_trade
745,733,https://www.proquest.com/usnews/docview/751874576/abstract/C0A4392283CB4D1APQ/735?accountid=13360,cap_and_trade
746,734,https://www.proquest.com/usnews/docview/391544356/abstract/C0A4392283CB4D1APQ/736?accountid=13360,cap_and_trade
747,735,https://www.proquest.com/usnews/docview/1399667169/abstract/C0A4392283CB4D1APQ/738?accountid=13360,cap_and_trade
748,736,https://www.proquest.com/usnews/docview/1734881023/abstract/C0A4392283CB4D1APQ/739?accountid=13360,cap_and_trade
749,737,https://www.proquest.com/usnews/docview/1317096714/abstract/C0A4392283CB4D1APQ/740?accountid=13360,cap_and_trade
750,738,https://www.proquest.com/usnews/docview/1321935409/citation/C0A4392283CB4D1APQ/725?accountid=13360,cap_and_trade
751,739,https://www.proquest.com/usnews/docview/1930156455/citation/C0A4392283CB4D1APQ/737?accountid=13360,cap_and_trade
752,740,https://www.proquest.com/usnews/docview/399120319/abstract/C0A4392283CB4D1APQ/741?accountid=13360,cap_and_trade
753,741,https://www.proquest.com/usnews/docview/237862392/abstract/C0A4392283CB4D1APQ/742?accountid=13360,cap_and_trade
754,742,https://www.proquest.com/usnews/docview/1327146525/abstract/C0A4392283CB4D1APQ/744?accountid=13360,cap_and_trade
755,743,https://www.proquest.com/usnews/docview/371477454/abstract/C0A4392283CB4D1APQ/745?accountid=13360,cap_and_trade
756,744,https://www.proquest.com/usnews/docview/1327147797/abstract/C0A4392283CB4D1APQ/746?accountid=13360,cap_and_trade
757,745,https://www.proquest.com/usnews/docview/378739745/abstract/C0A4392283CB4D1APQ/747?accountid=13360,cap_and_trade
758,746,https://www.proquest.com/usnews/docview/1586051909/abstract/C0A4392283CB4D1APQ/748?accountid=13360,cap_and_trade
759,747,https://www.proquest.com/usnews/docview/1585907095/abstract/C0A4392283CB4D1APQ/749?accountid=13360,cap_and_trade
760,748,https://www.proquest.com/usnews/docview/870304317/abstract/C0A4392283CB4D1APQ/750?accountid=13360,cap_and_trade
761,749,https://www.proquest.com/usnews/docview/414425087/abstract/C0A4392283CB4D1APQ/752?accountid=13360,cap_and_trade
762,750,https://www.proquest.com/usnews/docview/744209290/abstract/C0A4392283CB4D1APQ/753?accountid=13360,cap_and_trade
763,751,https://www.proquest.com/usnews/docview/420928637/abstract/C0A4392283CB4D1APQ/754?accountid=13360,cap_and_trade
764,752,https://www.proquest.com/usnews/docview/1529756686/abstract/C0A4392283CB4D1APQ/756?accountid=13360,cap_and_trade
765,753,https://www.proquest.com/usnews/docview/442935453/abstract/C0A4392283CB4D1APQ/757?accountid=13360,cap_and_trade
766,754,https://www.proquest.com/usnews/docview/270715021/abstract/C0A4392283CB4D1APQ/758?accountid=13360,cap_and_trade
767,755,https://www.proquest.com/usnews/docview/613308325/abstract/C0A4392283CB4D1APQ/759?accountid=13360,cap_and_trade
768,756,https://www.proquest.com/usnews/docview/762256775/abstract/C0A4392283CB4D1APQ/760?accountid=13360,cap_and_trade
769,757,https://www.proquest.com/usnews/docview/1895655351/citation/C0A4392283CB4D1APQ/743?accountid=13360,cap_and_trade
770,758,https://www.proquest.com/usnews/docview/1877701755/citation/C0A4392283CB4D1APQ/751?accountid=13360,cap_and_trade
771,759,https://www.proquest.com/usnews/docview/2309606661/citation/C0A4392283CB4D1APQ/755?accountid=13360,cap_and_trade
772,760,https://www.proquest.com/usnews/docview/313433177/abstract/C0A4392283CB4D1APQ/761?accountid=13360,cap_and_trade
773,761,https://www.proquest.com/usnews/docview/410286179/abstract/C0A4392283CB4D1APQ/762?accountid=13360,cap_and_trade
774,762,https://www.proquest.com/usnews/docview/414395064/abstract/C0A4392283CB4D1APQ/763?accountid=13360,cap_and_trade
775,763,https://www.proquest.com/usnews/docview/406217239/abstract/C0A4392283CB4D1APQ/764?accountid=13360,cap_and_trade
776,764,https://www.proquest.com/usnews/docview/1949600790/abstract/C0A4392283CB4D1APQ/766?accountid=13360,cap_and_trade
777,765,https://www.proquest.com/usnews/docview/1716674610/abstract/C0A4392283CB4D1APQ/767?accountid=13360,cap_and_trade
778,766,https://www.proquest.com/usnews/docview/269025117/abstract/C0A4392283CB4D1APQ/768?accountid=13360,cap_and_trade
779,767,https://www.proquest.com/usnews/docview/382063363/abstract/C0A4392283CB4D1APQ/769?accountid=13360,cap_and_trade
780,768,https://www.proquest.com/usnews/docview/1522289844/abstract/C0A4392283CB4D1APQ/770?accountid=13360,cap_and_trade
781,769,https://www.proquest.com/usnews/docview/757376890/abstract/C0A4392283CB4D1APQ/771?accountid=13360,cap_and_trade
782,770,https://www.proquest.com/usnews/docview/371835100/abstract/C0A4392283CB4D1APQ/772?accountid=13360,cap_and_trade
783,771,https://www.proquest.com/usnews/docview/414242279/abstract/C0A4392283CB4D1APQ/775?accountid=13360,cap_and_trade
784,772,https://www.proquest.com/usnews/docview/378823107/abstract/C0A4392283CB4D1APQ/777?accountid=13360,cap_and_trade
785,773,https://www.proquest.com/usnews/docview/409797416/abstract/C0A4392283CB4D1APQ/779?accountid=13360,cap_and_trade
786,774,https://www.proquest.com/usnews/docview/2226916160/citation/C0A4392283CB4D1APQ/765?accountid=13360,cap_and_trade
787,775,https://www.proquest.com/usnews/docview/2466654292/citation/C0A4392283CB4D1APQ/773?accountid=13360,cap_and_trade
788,776,https://www.proquest.com/usnews/docview/2453988746/citation/C0A4392283CB4D1APQ/774?accountid=13360,cap_and_trade
789,777,https://www.proquest.com/usnews/docview/2472946630/citation/C0A4392283CB4D1APQ/776?accountid=13360,cap_and_trade
790,778,https://www.proquest.com/usnews/docview/1916582808/citation/C0A4392283CB4D1APQ/778?accountid=13360,cap_and_trade
791,779,https://www.proquest.com/usnews/docview/1738650122/citation/C0A4392283CB4D1APQ/780?accountid=13360,cap_and_trade
792,780,https://www.proquest.com/usnews/docview/279823469/abstract/C0A4392283CB4D1APQ/781?accountid=13360,cap_and_trade
793,781,https://www.proquest.com/usnews/docview/1073471887/abstract/C0A4392283CB4D1APQ/782?accountid=13360,cap_and_trade
794,782,https://www.proquest.com/usnews/docview/331612846/abstract/C0A4392283CB4D1APQ/783?accountid=13360,cap_and_trade
795,783,https://www.proquest.com/usnews/docview/338807471/abstract/C0A4392283CB4D1APQ/784?accountid=13360,cap_and_trade
796,784,https://www.proquest.com/usnews/docview/1073758623/abstract/C0A4392283CB4D1APQ/785?accountid=13360,cap_and_trade
797,785,https://www.proquest.com/usnews/docview/268313331/abstract/C0A4392283CB4D1APQ/786?accountid=13360,cap_and_trade
798,786,https://www.proquest.com/usnews/docview/406214754/abstract/C0A4392283CB4D1APQ/787?accountid=13360,cap_and_trade
799,787,https://www.proquest.com/usnews/docview/436729080/abstract/C0A4392283CB4D1APQ/788?accountid=13360,cap_and_trade
800,788,https://www.proquest.com/usnews/docview/285619178/abstract/C0A4392283CB4D1APQ/789?accountid=13360,cap_and_trade
801,789,https://www.proquest.com/usnews/docview/1029389329/abstract/C0A4392283CB4D1APQ/790?accountid=13360,cap_and_trade
802,790,https://www.proquest.com/usnews/docview/351749606/abstract/C0A4392283CB4D1APQ/791?accountid=13360,cap_and_trade
803,791,https://www.proquest.com/usnews/docview/1081215640/abstract/C0A4392283CB4D1APQ/792?accountid=13360,cap_and_trade
804,792,https://www.proquest.com/usnews/docview/1073471615/abstract/C0A4392283CB4D1APQ/793?accountid=13360,cap_and_trade
805,793,https://www.proquest.com/usnews/docview/351204358/abstract/C0A4392283CB4D1APQ/794?accountid=13360,cap_and_trade
806,794,https://www.proquest.com/usnews/docview/1446638682/abstract/C0A4392283CB4D1APQ/795?accountid=13360,cap_and_trade
807,795,https://www.proquest.com/usnews/docview/381911851/abstract/C0A4392283CB4D1APQ/796?accountid=13360,cap_and_trade
808,796,https://www.proquest.com/usnews/docview/414465774/abstract/C0A4392283CB4D1APQ/797?accountid=13360,cap_and_trade
809,797,https://www.proquest.com/usnews/docview/422087844/abstract/C0A4392283CB4D1APQ/798?accountid=13360,cap_and_trade
810,798,https://www.proquest.com/usnews/docview/848418751/abstract/C0A4392283CB4D1APQ/799?accountid=13360,cap_and_trade
811,799,https://www.proquest.com/usnews/docview/324399686/abstract/C0A4392283CB4D1APQ/800?accountid=13360,cap_and_trade
812,800,https://www.proquest.com/usnews/docview/387560237/abstract/C0A4392283CB4D1APQ/801?accountid=13360,cap_and_trade
813,801,https://www.proquest.com/usnews/docview/253328404/abstract/C0A4392283CB4D1APQ/802?accountid=13360,cap_and_trade
814,802,https://www.proquest.com/usnews/docview/1645296309/abstract/C0A4392283CB4D1APQ/803?accountid=13360,cap_and_trade
815,803,https://www.proquest.com/usnews/docview/410361218/abstract/C0A4392283CB4D1APQ/804?accountid=13360,cap_and_trade
816,804,https://www.proquest.com/usnews/docview/313543200/abstract/C0A4392283CB4D1APQ/805?accountid=13360,cap_and_trade
817,805,https://www.proquest.com/usnews/docview/237932129/abstract/C0A4392283CB4D1APQ/806?accountid=13360,cap_and_trade
818,806,https://www.proquest.com/usnews/docview/398906727/abstract/C0A4392283CB4D1APQ/807?accountid=13360,cap_and_trade
819,807,https://www.proquest.com/usnews/docview/755609578/abstract/C0A4392283CB4D1APQ/808?accountid=13360,cap_and_trade
820,808,https://www.proquest.com/usnews/docview/373953400/abstract/C0A4392283CB4D1APQ/809?accountid=13360,cap_and_trade
821,809,https://www.proquest.com/usnews/docview/755913092/abstract/C0A4392283CB4D1APQ/810?accountid=13360,cap_and_trade
822,810,https://www.proquest.com/usnews/docview/395447663/abstract/C0A4392283CB4D1APQ/811?accountid=13360,cap_and_trade
823,811,https://www.proquest.com/usnews/docview/1702176018/abstract/C0A4392283CB4D1APQ/812?accountid=13360,cap_and_trade
824,812,https://www.proquest.com/usnews/docview/426445304/abstract/C0A4392283CB4D1APQ/813?accountid=13360,cap_and_trade
825,813,https://www.proquest.com/usnews/docview/1701713105/abstract/C0A4392283CB4D1APQ/814?accountid=13360,cap_and_trade
826,814,https://www.proquest.com/usnews/docview/237933835/abstract/C0A4392283CB4D1APQ/815?accountid=13360,cap_and_trade
827,815,https://www.proquest.com/usnews/docview/332200315/abstract/C0A4392283CB4D1APQ/816?accountid=13360,cap_and_trade
828,816,https://www.proquest.com/usnews/docview/1768476808/abstract/C0A4392283CB4D1APQ/817?accountid=13360,cap_and_trade
829,817,https://www.proquest.com/usnews/docview/331537764/abstract/C0A4392283CB4D1APQ/818?accountid=13360,cap_and_trade
830,818,https://www.proquest.com/usnews/docview/757801633/abstract/C0A4392283CB4D1APQ/819?accountid=13360,cap_and_trade
831,819,https://www.proquest.com/usnews/docview/1112241159/abstract/C0A4392283CB4D1APQ/820?accountid=13360,cap_and_trade
832,820,https://www.proquest.com/usnews/docview/1313248295/abstract/C0A4392283CB4D1APQ/821?accountid=13360,cap_and_trade
833,821,https://www.proquest.com/usnews/docview/1640596419/abstract/C0A4392283CB4D1APQ/822?accountid=13360,cap_and_trade
834,822,https://www.proquest.com/usnews/docview/1675955637/abstract/C0A4392283CB4D1APQ/823?accountid=13360,cap_and_trade
835,823,https://www.proquest.com/usnews/docview/375779024/abstract/C0A4392283CB4D1APQ/824?accountid=13360,cap_and_trade
836,824,https://www.proquest.com/usnews/docview/405795915/abstract/C0A4392283CB4D1APQ/825?accountid=13360,cap_and_trade
837,825,https://www.proquest.com/usnews/docview/402952402/abstract/C0A4392283CB4D1APQ/826?accountid=13360,cap_and_trade
838,826,https://www.proquest.com/usnews/docview/426615536/abstract/C0A4392283CB4D1APQ/827?accountid=13360,cap_and_trade
839,827,https://www.proquest.com/usnews/docview/1533941086/abstract/C0A4392283CB4D1APQ/828?accountid=13360,cap_and_trade
840,828,https://www.proquest.com/usnews/docview/1426903339/abstract/C0A4392283CB4D1APQ/829?accountid=13360,cap_and_trade
841,829,https://www.proquest.com/usnews/docview/1531531294/abstract/C0A4392283CB4D1APQ/830?accountid=13360,cap_and_trade
842,830,https://www.proquest.com/usnews/docview/1545322125/abstract/C0A4392283CB4D1APQ/831?accountid=13360,cap_and_trade
843,831,https://www.proquest.com/usnews/docview/380239337/abstract/C0A4392283CB4D1APQ/832?accountid=13360,cap_and_trade
844,832,https://www.proquest.com/usnews/docview/390271249/abstract/C0A4392283CB4D1APQ/833?accountid=13360,cap_and_trade
845,833,https://www.proquest.com/usnews/docview/1817620540/abstract/C0A4392283CB4D1APQ/834?accountid=13360,cap_and_trade
846,834,https://www.proquest.com/usnews/docview/1767402097/abstract/C0A4392283CB4D1APQ/835?accountid=13360,cap_and_trade
847,835,https://www.proquest.com/usnews/docview/351723346/abstract/C0A4392283CB4D1APQ/836?accountid=13360,cap_and_trade
848,836,https://www.proquest.com/usnews/docview/1809802437/abstract/C0A4392283CB4D1APQ/837?accountid=13360,cap_and_trade
849,837,https://www.proquest.com/usnews/docview/398983270/abstract/C0A4392283CB4D1APQ/838?accountid=13360,cap_and_trade
850,838,https://www.proquest.com/usnews/docview/1851082555/abstract/C0A4392283CB4D1APQ/839?accountid=13360,cap_and_trade
851,839,https://www.proquest.com/usnews/docview/1697288804/abstract/C0A4392283CB4D1APQ/840?accountid=13360,cap_and_trade
852,840,https://www.proquest.com/usnews/docview/421885834/abstract/C0A4392283CB4D1APQ/841?accountid=13360,cap_and_trade
853,841,https://www.proquest.com/usnews/docview/371845767/abstract/C0A4392283CB4D1APQ/842?accountid=13360,cap_and_trade
854,842,https://www.proquest.com/usnews/docview/390288786/abstract/C0A4392283CB4D1APQ/843?accountid=13360,cap_and_trade
855,843,https://www.proquest.com/usnews/docview/1905773953/abstract/C0A4392283CB4D1APQ/844?accountid=13360,cap_and_trade
856,844,https://www.proquest.com/usnews/docview/338899491/abstract/C0A4392283CB4D1APQ/845?accountid=13360,cap_and_trade
857,845,https://www.proquest.com/usnews/docview/390147031/abstract/C0A4392283CB4D1APQ/846?accountid=13360,cap_and_trade
858,846,https://www.proquest.com/usnews/docview/867096970/abstract/C0A4392283CB4D1APQ/847?accountid=13360,cap_and_trade
859,847,https://www.proquest.com/usnews/docview/331686371/abstract/C0A4392283CB4D1APQ/848?accountid=13360,cap_and_trade
860,848,https://www.proquest.com/usnews/docview/331287944/abstract/C0A4392283CB4D1APQ/849?accountid=13360,cap_and_trade
861,849,https://www.proquest.com/usnews/docview/410339799/abstract/C0A4392283CB4D1APQ/850?accountid=13360,cap_and_trade
862,850,https://www.proquest.com/usnews/docview/331713895/abstract/C0A4392283CB4D1APQ/851?accountid=13360,cap_and_trade
863,851,https://www.proquest.com/usnews/docview/1708194992/abstract/C0A4392283CB4D1APQ/852?accountid=13360,cap_and_trade
864,852,https://www.proquest.com/usnews/docview/426491105/abstract/C0A4392283CB4D1APQ/853?accountid=13360,cap_and_trade
865,853,https://www.proquest.com/usnews/docview/410365615/abstract/C0A4392283CB4D1APQ/854?accountid=13360,cap_and_trade
866,854,https://www.proquest.com/usnews/docview/377796219/abstract/C0A4392283CB4D1APQ/855?accountid=13360,cap_and_trade
867,855,https://www.proquest.com/usnews/docview/1681252041/abstract/C0A4392283CB4D1APQ/856?accountid=13360,cap_and_trade
868,856,https://www.proquest.com/usnews/docview/324391525/abstract/C0A4392283CB4D1APQ/857?accountid=13360,cap_and_trade
869,857,https://www.proquest.com/usnews/docview/918449225/abstract/C0A4392283CB4D1APQ/858?accountid=13360,cap_and_trade
870,858,https://www.proquest.com/usnews/docview/761164921/abstract/C0A4392283CB4D1APQ/859?accountid=13360,cap_and_trade
871,859,https://www.proquest.com/usnews/docview/1442214154/abstract/C0A4392283CB4D1APQ/860?accountid=13360,cap_and_trade
872,860,https://www.proquest.com/usnews/docview/1371045196/abstract/C0A4392283CB4D1APQ/861?accountid=13360,cap_and_trade
873,861,https://www.proquest.com/usnews/docview/372079683/abstract/C0A4392283CB4D1APQ/862?accountid=13360,cap_and_trade
874,862,https://www.proquest.com/usnews/docview/1809566579/abstract/C0A4392283CB4D1APQ/863?accountid=13360,cap_and_trade
875,863,https://www.proquest.com/usnews/docview/406159814/abstract/C0A4392283CB4D1APQ/864?accountid=13360,cap_and_trade
876,864,https://www.proquest.com/usnews/docview/378866494/abstract/C0A4392283CB4D1APQ/865?accountid=13360,cap_and_trade
877,865,https://www.proquest.com/usnews/docview/381989268/abstract/C0A4392283CB4D1APQ/866?accountid=13360,cap_and_trade
878,866,https://www.proquest.com/usnews/docview/1809984228/abstract/C0A4392283CB4D1APQ/868?accountid=13360,cap_and_trade
879,867,https://www.proquest.com/usnews/docview/239031083/abstract/C0A4392283CB4D1APQ/869?accountid=13360,cap_and_trade
880,868,https://www.proquest.com/usnews/docview/1700491603/abstract/C0A4392283CB4D1APQ/870?accountid=13360,cap_and_trade
881,869,https://www.proquest.com/usnews/docview/853742852/abstract/C0A4392283CB4D1APQ/871?accountid=13360,cap_and_trade
882,870,https://www.proquest.com/usnews/docview/257003156/abstract/C0A4392283CB4D1APQ/872?accountid=13360,cap_and_trade
883,871,https://www.proquest.com/usnews/docview/1640639927/abstract/C0A4392283CB4D1APQ/873?accountid=13360,cap_and_trade
884,872,https://www.proquest.com/usnews/docview/435366488/abstract/C0A4392283CB4D1APQ/874?accountid=13360,cap_and_trade
885,873,https://www.proquest.com/usnews/docview/426584635/abstract/C0A4392283CB4D1APQ/875?accountid=13360,cap_and_trade
886,874,https://www.proquest.com/usnews/docview/440947340/abstract/C0A4392283CB4D1APQ/876?accountid=13360,cap_and_trade
887,875,https://www.proquest.com/usnews/docview/414369368/abstract/C0A4392283CB4D1APQ/877?accountid=13360,cap_and_trade
888,876,https://www.proquest.com/usnews/docview/332306812/abstract/C0A4392283CB4D1APQ/878?accountid=13360,cap_and_trade
889,877,https://www.proquest.com/usnews/docview/280545163/abstract/C0A4392283CB4D1APQ/879?accountid=13360,cap_and_trade
890,878,https://www.proquest.com/usnews/docview/324360640/abstract/C0A4392283CB4D1APQ/880?accountid=13360,cap_and_trade
891,879,https://www.proquest.com/usnews/docview/287700923/citation/C0A4392283CB4D1APQ/867?accountid=13360,cap_and_trade
892,880,https://www.proquest.com/usnews/docview/1766194945/abstract/C0A4392283CB4D1APQ/881?accountid=13360,cap_and_trade
893,881,https://www.proquest.com/usnews/docview/264252375/abstract/C0A4392283CB4D1APQ/882?accountid=13360,cap_and_trade
894,882,https://www.proquest.com/usnews/docview/405417995/abstract/C0A4392283CB4D1APQ/883?accountid=13360,cap_and_trade
895,883,https://www.proquest.com/usnews/docview/964151258/abstract/C0A4392283CB4D1APQ/884?accountid=13360,cap_and_trade
896,884,https://www.proquest.com/usnews/docview/399084950/abstract/C0A4392283CB4D1APQ/885?accountid=13360,cap_and_trade
897,885,https://www.proquest.com/usnews/docview/378966447/abstract/C0A4392283CB4D1APQ/886?accountid=13360,cap_and_trade
898,886,https://www.proquest.com/usnews/docview/878554472/abstract/C0A4392283CB4D1APQ/887?accountid=13360,cap_and_trade
899,887,https://www.proquest.com/usnews/docview/410129021/abstract/C0A4392283CB4D1APQ/888?accountid=13360,cap_and_trade
900,888,https://www.proquest.com/usnews/docview/415095485/abstract/C0A4392283CB4D1APQ/890?accountid=13360,cap_and_trade
901,889,https://www.proquest.com/usnews/docview/1446357670/abstract/C0A4392283CB4D1APQ/891?accountid=13360,cap_and_trade
902,890,https://www.proquest.com/usnews/docview/288452700/abstract/C0A4392283CB4D1APQ/892?accountid=13360,cap_and_trade
903,891,https://www.proquest.com/usnews/docview/380191942/abstract/C0A4392283CB4D1APQ/893?accountid=13360,cap_and_trade
904,892,https://www.proquest.com/usnews/docview/613736729/abstract/C0A4392283CB4D1APQ/894?accountid=13360,cap_and_trade
905,893,https://www.proquest.com/usnews/docview/390548969/abstract/C0A4392283CB4D1APQ/895?accountid=13360,cap_and_trade
906,894,https://www.proquest.com/usnews/docview/613694555/abstract/C0A4392283CB4D1APQ/896?accountid=13360,cap_and_trade
907,895,https://www.proquest.com/usnews/docview/239860380/abstract/C0A4392283CB4D1APQ/897?accountid=13360,cap_and_trade
908,896,https://www.proquest.com/usnews/docview/759145192/abstract/C0A4392283CB4D1APQ/898?accountid=13360,cap_and_trade
909,897,https://www.proquest.com/usnews/docview/758770260/abstract/C0A4392283CB4D1APQ/899?accountid=13360,cap_and_trade
910,898,https://www.proquest.com/usnews/docview/406210906/abstract/C0A4392283CB4D1APQ/900?accountid=13360,cap_and_trade
911,899,https://www.proquest.com/usnews/docview/405564910/citation/C0A4392283CB4D1APQ/889?accountid=13360,cap_and_trade
912,900,https://www.proquest.com/usnews/docview/433472233/abstract/C0A4392283CB4D1APQ/901?accountid=13360,cap_and_trade
913,901,https://www.proquest.com/usnews/docview/873518885/abstract/C0A4392283CB4D1APQ/902?accountid=13360,cap_and_trade
914,902,https://www.proquest.com/usnews/docview/1272023455/abstract/C0A4392283CB4D1APQ/903?accountid=13360,cap_and_trade
915,903,https://www.proquest.com/usnews/docview/1036854719/abstract/C0A4392283CB4D1APQ/904?accountid=13360,cap_and_trade
916,904,https://www.proquest.com/usnews/docview/756469738/abstract/C0A4392283CB4D1APQ/905?accountid=13360,cap_and_trade
917,905,https://www.proquest.com/usnews/docview/1288799225/abstract/C0A4392283CB4D1APQ/906?accountid=13360,cap_and_trade
918,906,https://www.proquest.com/usnews/docview/399077376/abstract/C0A4392283CB4D1APQ/907?accountid=13360,cap_and_trade
919,907,https://www.proquest.com/usnews/docview/442955027/abstract/C0A4392283CB4D1APQ/908?accountid=13360,cap_and_trade
920,908,https://www.proquest.com/usnews/docview/434211159/abstract/C0A4392283CB4D1APQ/909?accountid=13360,cap_and_trade
921,909,https://www.proquest.com/usnews/docview/426402040/abstract/C0A4392283CB4D1APQ/910?accountid=13360,cap_and_trade
922,910,https://www.proquest.com/usnews/docview/410103513/abstract/C0A4392283CB4D1APQ/911?accountid=13360,cap_and_trade
923,911,https://www.proquest.com/usnews/docview/380772859/abstract/C0A4392283CB4D1APQ/912?accountid=13360,cap_and_trade
924,912,https://www.proquest.com/usnews/docview/1459482558/abstract/C0A4392283CB4D1APQ/913?accountid=13360,cap_and_trade
925,913,https://www.proquest.com/usnews/docview/324393884/abstract/C0A4392283CB4D1APQ/914?accountid=13360,cap_and_trade
926,914,https://www.proquest.com/usnews/docview/1809002370/abstract/C0A4392283CB4D1APQ/915?accountid=13360,cap_and_trade
927,915,https://www.proquest.com/usnews/docview/399113788/abstract/C0A4392283CB4D1APQ/916?accountid=13360,cap_and_trade
928,916,https://www.proquest.com/usnews/docview/390679105/abstract/C0A4392283CB4D1APQ/917?accountid=13360,cap_and_trade
929,917,https://www.proquest.com/usnews/docview/390439865/abstract/C0A4392283CB4D1APQ/918?accountid=13360,cap_and_trade
930,918,https://www.proquest.com/usnews/docview/382293282/abstract/C0A4392283CB4D1APQ/919?accountid=13360,cap_and_trade
931,919,https://www.proquest.com/usnews/docview/520070483/abstract/C0A4392283CB4D1APQ/920?accountid=13360,cap_and_trade
932,920,https://www.proquest.com/usnews/docview/1272368535/abstract/C0A4392283CB4D1APQ/921?accountid=13360,cap_and_trade
933,921,https://www.proquest.com/usnews/docview/352167366/abstract/C0A4392283CB4D1APQ/922?accountid=13360,cap_and_trade
934,922,https://www.proquest.com/usnews/docview/410183698/abstract/C0A4392283CB4D1APQ/925?accountid=13360,cap_and_trade
935,923,https://www.proquest.com/usnews/docview/435442368/abstract/C0A4392283CB4D1APQ/926?accountid=13360,cap_and_trade
936,924,https://www.proquest.com/usnews/docview/517502585/abstract/C0A4392283CB4D1APQ/927?accountid=13360,cap_and_trade
937,925,https://www.proquest.com/usnews/docview/759236383/abstract/C0A4392283CB4D1APQ/928?accountid=13360,cap_and_trade
938,926,https://www.proquest.com/usnews/docview/422283261/abstract/C0A4392283CB4D1APQ/929?accountid=13360,cap_and_trade
939,927,https://www.proquest.com/usnews/docview/371508133/abstract/C0A4392283CB4D1APQ/930?accountid=13360,cap_and_trade
940,928,https://www.proquest.com/usnews/docview/1272439664/abstract/C0A4392283CB4D1APQ/931?accountid=13360,cap_and_trade
941,929,https://www.proquest.com/usnews/docview/256969207/abstract/C0A4392283CB4D1APQ/932?accountid=13360,cap_and_trade
942,930,https://www.proquest.com/usnews/docview/282943770/abstract/C0A4392283CB4D1APQ/933?accountid=13360,cap_and_trade
943,931,https://www.proquest.com/usnews/docview/410288857/abstract/C0A4392283CB4D1APQ/934?accountid=13360,cap_and_trade
944,932,https://www.proquest.com/usnews/docview/613737563/abstract/C0A4392283CB4D1APQ/935?accountid=13360,cap_and_trade
945,933,https://www.proquest.com/usnews/docview/409755831/abstract/C0A4392283CB4D1APQ/936?accountid=13360,cap_and_trade
946,934,https://www.proquest.com/usnews/docview/433853413/abstract/C0A4392283CB4D1APQ/937?accountid=13360,cap_and_trade
947,935,https://www.proquest.com/usnews/docview/1723741559/abstract/C0A4392283CB4D1APQ/938?accountid=13360,cap_and_trade
948,936,https://www.proquest.com/usnews/docview/1722300883/abstract/C0A4392283CB4D1APQ/939?accountid=13360,cap_and_trade
949,937,https://www.proquest.com/usnews/docview/284293567/abstract/C0A4392283CB4D1APQ/940?accountid=13360,cap_and_trade
